Gene = Armc5
index = 137
Annotated 5SS: [1233 2633 3513 5320 6116]
Annotated 3SS: [2524 2725 4822 5982 6667]
SMsplice 5SS: [ 215 2633 3513 6116]
SMsplice 3SS: [2524 3395 5982 6667]
top_k =  100
Partition function (log Z): 3.00551048762354

Sorted 5' Splice Sites (High to Low Probability):
Position 3513: 0.9999997982601575
Position 215: 0.9862797731855328
Position 6116: 0.9349611999057439
Position 2633: 0.9139563447902436
Position 852: 0.3443878550118207
Position 1233: 0.32883828998668607
Position 2068: 0.3115574907523257
Position 3128: 0.2740626994238861
Position 4417: 0.2073174549942187
Position 2917: 0.2048009632432211
Position 5320: 0.18035213524770796
Position 1559: 0.17726155472559768
Position 3082: 0.06117372379601618
Position 3107: 0.05062557647077308
Position 4920: 0.030877839843470124
Position 2857: 0.025327194689120102
Position 2981: 0.015390985350929342
Position 152: 0.012618348496628731
Position 4819: 0.009101185059925916
Position 2921: 0.008351060543098336
Position 3035: 0.00687717060044927
Position 728: 0.004803113397717505
Position 1354: 0.0022757704684140396
Position 4583: 0.0013675194929361769
Position 169: 0.0008851618933975053
Position 2098: 0.0008600499172005892
Position 3721: 0.0006884272197807528
Position 3756: 0.0005523189933641682
Position 3739: 0.00018547640981327745
Position 377: 8.383380086403692e-05
Position 4064: 7.591527914638497e-05
Position 219: 7.003976032900155e-05
Position 391: 2.3747493044749862e-05
Position 196: 1.5283217661755284e-05
Position 404: 9.835379241401632e-06
Position 300: 4.56948534909985e-06
Position 82: 4.019352387467781e-06
Position 354: 2.854491932976465e-06
Position 489: 2.411360648314883e-06
Position 37: 3.7576115971943075e-08
Position 362: 3.0855418958475935e-08
Position 118: 2.8225809361958155e-08
Position 56: 2.5425637618001286e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3395: 0.9999990252615004
Position 5982: 0.9118607453393175
Position 2725: 0.6466101471161514
Position 6667: 0.6344598720939971
Position 2524: 0.5055386165374957
Position 2477: 0.3921028703634372
Position 1983: 0.3124062990045428
Position 573: 0.2212332994153802
Position 1064: 0.1836054989190811
Position 4262: 0.16351680127338375
Position 1353: 0.149237015722139
Position 712: 0.10076798385861832
Position 6774: 0.09786119244103424
Position 1031: 0.09122564732570307
Position 5124: 0.08985254167603546
Position 4822: 0.08819244503086261
Position 5057: 0.05724042273787181
Position 5902: 0.044047218327609786
Position 6729: 0.03689322878426675
Position 4244: 0.032519574283364196
Position 726: 0.02871048384253774
Position 6181: 0.022973023495859644
Position 1158: 0.02005077977708153
Position 1394: 0.015473886706170007
Position 6939: 0.014819332932494884
Position 6221: 0.013548882472686747
Position 6297: 0.013498153083565275
Position 6209: 0.013345810250165138
Position 2538: 0.013084823998872811
Position 6335: 0.01255026442468832
Position 6641: 0.012540610368400045
Position 6603: 0.011349618935345277
Position 4314: 0.010239304142552202
Position 1304: 0.009171417037674427
Position 4691: 0.00910118505992591
Position 1138: 0.008506277717413403
Position 1028: 0.007986315266984964
Position 6798: 0.007677004229567257
Position 1099: 0.007567242712648765
Position 6704: 0.006952052942373334
Position 6323: 0.006501022940856671
Position 6285: 0.006402989174350975
Position 6259: 0.00625784791764516
Position 6451: 0.006000033182157883
Position 6489: 0.005824539854661471
Position 3611: 0.005506951168568316
Position 1335: 0.0035347738861822254
Position 928: 0.0034524749200667312
Position 823: 0.003435652331239727
Position 6777: 0.0033744003162376156
Position 2308: 0.003230033890437905
Position 6527: 0.0030994805786164056
Position 6565: 0.002978284952182586
Position 6629: 0.0028892790606066567
Position 6375: 0.0028166152806733975
Position 6413: 0.0027860651960861797
Position 6247: 0.0024865721780773205
Position 4436: 0.0013675194929361769
Position 1258: 0.0011421054282485586
Position 4284: 0.001041775294918553
Position 5927: 0.0010308962530190093
Position 1451: 0.0005763448486072005
Position 657: 0.0005555911290162632
Position 1488: 0.0004017815649902258
Position 905: 0.00026908848272761424
Position 688: 0.00019554228174751886
Position 627: 0.00012981383817142774
Position 728: 0.0001282307764677575
Position 3943: 7.591527914638483e-05
Position 757: 6.83920913918821e-05
Position 613: 4.5966047499125015e-05
Position 456: 2.8949197758455787e-05
Position 685: 2.769954727630372e-05
Position 738: 1.827386810945563e-05
Position 1887: 1.1241664983313733e-05
Position 634: 6.747552779098241e-06
Position 682: 6.541616041974173e-06
Position 769: 5.9846172870902615e-06
Position 540: 7.812631949123758e-07
