Gene = LTO1
index = 614
Annotated 5SS: [ 230 1434 2581]
Annotated 3SS: [ 1327  2509 13824]
SMsplice 5SS: [ 230 1434 2581 4242]
SMsplice 3SS: [ 1327  2509  4126 14993]
top_k =  100
Partition function (log Z): -10.224057710060636

Sorted 5' Splice Sites (High to Low Probability):
Position 4242: 0.9884528390798272
Position 1434: 0.9783543334219641
Position 230: 0.9307884280128865
Position 2581: 0.9250113550189082
Position 4770: 0.04739099585495555
Position 6605: 0.04332946630880766
Position 352: 0.02877272120249836
Position 5222: 0.024509416190883898
Position 443: 0.023244066398594342
Position 5229: 0.013138278744951644
Position 4546: 0.00892401945460411
Position 2287: 0.008426190865804596
Position 497: 0.004551160396251016
Position 476: 0.002968644305615649
Position 485: 0.002624409171628157
Position 735: 0.0025540808853293535
Position 1957: 0.00180985738874286
Position 213: 0.001754205074341013
Position 362: 0.0014260978318863663
Position 210: 0.001192621591360244
Position 4784: 0.0010797590078875051
Position 2064: 0.0008699705498232757
Position 1397: 0.000360258618918774
Position 4298: 4.9845369552240935e-05
Position 2019: 4.068558743961702e-05
Position 1407: 2.6915139766687016e-05
Position 1438: 2.7491728315050316e-06
Position 779: 3.3950863154389247e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1327: 0.9428754988192283
Position 2509: 0.643432592766318
Position 4126: 0.3896126088441033
Position 4166: 0.32988697484148277
Position 4123: 0.22507920208747295
Position 2382: 0.19813149710670583
Position 10852: 0.18028214059937714
Position 6243: 0.1397567012090128
Position 9479: 0.09247889267785911
Position 5112: 0.08134160616942787
Position 6986: 0.0785871264500429
Position 4509: 0.07632841081213171
Position 4698: 0.06898644668597274
Position 7410: 0.06851278113710756
Position 4391: 0.06133901654476705
Position 9102: 0.060005886081786884
Position 6536: 0.05221021725852295
Position 2245: 0.051474905834155205
Position 5017: 0.0452180854233356
Position 4064: 0.033999234554026314
Position 7186: 0.029060280475688958
Position 5221: 0.02791721963572452
Position 2359: 0.024314636733418268
Position 1247: 0.01992894604745795
Position 4533: 0.01888988272759497
Position 4102: 0.01789928750352389
Position 6387: 0.016524931533315555
Position 1349: 0.010092198684122191
Position 5904: 0.009460906062229468
Position 4731: 0.009130345606831887
Position 2194: 0.008257484227580728
Position 5473: 0.006463794483030207
Position 4925: 0.005092516605061035
Position 2545: 0.0034340565985859243
Position 1230: 0.002941524200968043
Position 1880: 0.0024078167048859943
Position 2559: 0.002281314651928159
Position 3207: 0.0016578459948951281
Position 2127: 0.0015509814743774628
Position 1261: 0.0010592170344872053
Position 1389: 0.0010016121130221572
Position 1893: 0.0008388930003559608
Position 1223: 0.0007212057236103941
Position 4005: 0.00036630824409050283
Position 1840: 0.0002482362773219334
Position 2198: 0.00020836525076413308
Position 1667: 0.00011425901242764823
Position 4453: 6.760789661534759e-05
Position 4352: 6.572870804623325e-05
Position 1914: 6.35894438497689e-05
Position 2149: 4.976369180382965e-05
Position 1692: 2.2997946313393922e-06
Position 973: 5.382649313544398e-07
Position 1075: 2.759480266960827e-07
Position 1035: 7.312337234508477e-09
Position 1117: 6.584314870888641e-09
