Gene = Tnfsf4
index = 1129
Annotated 5SS: [  335 19602]
Annotated 3SS: [19558 21537]
SMsplice 5SS: [  335  1744 19659]
SMsplice 3SS: [ 1648 19558 21537]
top_k =  100
Partition function (log Z): -18.3744716647272

Sorted 5' Splice Sites (High to Low Probability):
Position 1744: 0.9718974251233018
Position 335: 0.7579130895968658
Position 423: 0.24156669970251124
Position 1158: 0.0248329058896981
Position 6643: 0.019804676875493955
Position 4265: 0.009298126727890583
Position 895: 0.007709465289638376
Position 2066: 0.002101629173093077
Position 1125: 0.0019791708944366993
Position 2637: 0.001409720548192204
Position 260: 0.0012696825220870416
Position 263: 0.00047967457169127286
Position 238: 0.00038429808471606255
Position 129: 0.0002722500417728684
Position 145: 9.968392850950224e-05
Position 661: 9.293999523496635e-05
Position 107: 6.489234353795413e-05
Position 39: 4.607020250025647e-05
Position 462: 2.3783240876445308e-05
Position 408: 2.2019734493553232e-05
Position 467: 1.0758766122539553e-05
Position 1654: 8.723740444922387e-06
Position 295: 7.446932446047866e-06
Position 46: 5.362525367024555e-06
Position 188: 4.977107620226644e-06
Position 104: 2.058748672305299e-06
Position 117: 1.0278756725366305e-06
Position 489: 7.076399639108251e-07
Position 431: 5.016687924691438e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1648: 0.9499640085471829
Position 13157: 0.48277074095363326
Position 11510: 0.10758506288195033
Position 10659: 0.07680006548053278
Position 6489: 0.046660438424800325
Position 2751: 0.04260002229197469
Position 7726: 0.040578471294142736
Position 6510: 0.03612357412099501
Position 2297: 0.032231411544083266
Position 7089: 0.027469311542243614
Position 8105: 0.025349667320847816
Position 1679: 0.023269106911654402
Position 973: 0.01899487584894713
Position 3679: 0.018182873481463878
Position 4103: 0.0134044702106241
Position 7035: 0.011473765109256288
Position 787: 0.011019397541399717
Position 2434: 0.009142691100544966
Position 6097: 0.008413700580458386
Position 4382: 0.007014548449901863
Position 1045: 0.00682004660110733
Position 2664: 0.005792371485900727
Position 5057: 0.004891021024828954
Position 586: 0.003414721019125617
Position 5015: 0.0031270003648360776
Position 3318: 0.003046474378273562
Position 2318: 0.002650271665917886
Position 1865: 0.0023077087642821895
Position 3341: 0.0022643976476633856
Position 3363: 0.0017813023236719905
Position 1912: 0.0016891158160635034
Position 339: 0.0016393009894301559
Position 990: 0.0016108737896350777
Position 3548: 0.0012677216355318514
Position 3235: 0.0012135092873934163
Position 2364: 0.0011943731748518518
Position 2231: 0.0011435534310231064
Position 1958: 0.0009291783111826276
Position 1490: 0.000868293401247215
Position 2574: 0.0008587466366848503
Position 369: 0.0006499152200930841
Position 2114: 0.0005641217870531183
Position 2342: 0.0005101637508037266
Position 1072: 0.00039888686913451164
Position 921: 0.0003942843843343958
Position 794: 0.00034303316297032367
Position 1011: 0.0002845863744091657
Position 1121: 0.00019013106811040088
Position 1369: 0.00017683527094384648
Position 1973: 0.00016612143650927006
Position 170: 3.314602837808387e-05
Position 748: 2.4005647644442786e-05
Position 664: 1.2703176580436003e-05
Position 514: 3.649929394903644e-06
