Gene = 1110032A03Rik
index = 3
Annotated 5SS: [ 595 3757 4229]
Annotated 3SS: [3525 4161 4435]
SMsplice 5SS: [ 493  764 3688 4229]
SMsplice 3SS: [ 650 3525 4161 4435]
top_k =  100
Partition function (log Z): -5.161121593154339

Sorted 5' Splice Sites (High to Low Probability):
Position 764: 0.9319315438259804
Position 493: 0.6562772463724726
Position 4229: 0.5518376616243991
Position 3688: 0.5268973717048272
Position 3757: 0.21061987892884027
Position 77: 0.20348285391478452
Position 3422: 0.1702035798023066
Position 4365: 0.049189297261938485
Position 71: 0.04911890272413313
Position 4233: 0.031359700004385045
Position 348: 0.03008073078966676
Position 170: 0.026311474043079826
Position 4329: 0.01873509961264859
Position 242: 0.017437037928559322
Position 3636: 0.01591385718839707
Position 4763: 0.013664949811657416
Position 233: 0.013539829059865272
Position 2753: 0.011190964933652882
Position 4363: 0.00817507470782833
Position 4582: 0.005543184362655941
Position 559: 0.004899719161679242
Position 276: 0.00457371727585131
Position 532: 0.0038918727233763378
Position 4247: 0.0038364175598238404
Position 1444: 0.003063712151517072
Position 58: 0.0029773828629464237
Position 751: 0.002835535214081357
Position 509: 0.001747872960555441
Position 3680: 0.0017066860491122416
Position 502: 0.0014223339810475106
Position 414: 0.001099100788049247
Position 1215: 0.0010955025019989228
Position 595: 0.00021999037301847316
Position 19: 0.00012462174793675406
Position 297: 9.529352145113082e-05
Position 103: 9.248736027305272e-05
Position 219: 7.646239593626708e-05
Position 384: 3.176085797391688e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4435: 0.975816041069393
Position 650: 0.8052858198712934
Position 4161: 0.6843631484462392
Position 3525: 0.467872203728455
Position 3551: 0.2858657369004245
Position 3340: 0.10274341988841891
Position 414: 0.0779904720982723
Position 3285: 0.06746015991388768
Position 397: 0.029532291233799923
Position 594: 0.021786791220326576
Position 5366: 0.007694332081578271
Position 618: 0.007580483759305556
Position 2543: 0.006037278967666701
Position 5438: 0.003931906472167288
Position 4956: 0.0037270219553137544
Position 304: 0.0033730813045126456
Position 2709: 0.0032041289409234864
Position 1248: 0.0031631483485980577
Position 4897: 0.0025889982501869618
Position 4126: 0.0025165711885976475
Position 150: 0.0023139668483296467
Position 2700: 0.0019495570250626947
Position 706: 0.0018390877488142486
Position 3636: 0.0017379071120100023
Position 5472: 0.0012658754150670754
Position 293: 0.0009126915047291697
Position 1112: 0.0006465584547191734
Position 517: 0.0005883826754006575
Position 470: 0.0004837475657194871
Position 1074: 0.00044894404727974935
Position 276: 0.00034360600318457163
Position 340: 0.00020876327685344029
