Gene = Nsl1
index = 767
Annotated 5SS: [  242  2223  7090  8202 17526]
Annotated 3SS: [ 2143  6958  8146 17457 19139]
SMsplice 5SS: [  242  6388  7090 12251 17526]
SMsplice 3SS: [ 6224  6958 12093 17457 17696]
top_k =  100
Partition function (log Z): -12.636090787568785

Sorted 5' Splice Sites (High to Low Probability):
Position 7090: 0.9987484075573274
Position 242: 0.8710845057719446
Position 6388: 0.8342103126185333
Position 12251: 0.8181925711758193
Position 2223: 0.7423997059184108
Position 17526: 0.3569626198588023
Position 11692: 0.32766646304056857
Position 4158: 0.3227939889151793
Position 8202: 0.3046357375487555
Position 11696: 0.2802877222187563
Position 4358: 0.1048074216518097
Position 5819: 0.09286566382245641
Position 11652: 0.08087396487331525
Position 238: 0.07564182999951896
Position 8118: 0.0691668222789191
Position 5763: 0.05296226391773301
Position 420: 0.03755202090356029
Position 893: 0.036615550350407235
Position 659: 0.017930587085445374
Position 623: 0.01587842221285169
Position 1464: 0.01449374106303771
Position 119: 0.013098056177879635
Position 8343: 0.002917936412932495
Position 143: 0.0009511391936775207
Position 444: 0.00028411961795978983
Position 163: 0.00011610335133478601
Position 209: 0.00011070946609881406
Position 262: 3.1179821195801715e-05
Position 152: 2.592805601566596e-05
Position 384: 8.863553990805998e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6958: 0.9999765405539087
Position 12093: 0.9527680973573047
Position 6224: 0.8342103126185338
Position 11575: 0.7130292232394885
Position 17457: 0.6234328153519437
Position 2053: 0.4242983721719756
Position 17696: 0.3569626198588023
Position 2143: 0.31810125065438366
Position 8146: 0.24515826203796337
Position 4068: 0.24284089448322427
Position 5694: 0.14582792774018954
Position 7957: 0.10704358343498101
Position 4276: 0.10480742165180976
Position 14010: 0.09448598626324788
Position 4042: 0.07995309443195547
Position 13585: 0.0662184767978432
Position 12603: 0.03405529276278304
Position 753: 0.031016813107165617
Position 563: 0.025403867051283897
Position 8149: 0.02399504628871007
Position 8201: 0.012735950152443594
Position 519: 0.01020897908114094
Position 1268: 0.005547730463940679
Position 1391: 0.00528751080599965
Position 9624: 0.005237404439651496
Position 8275: 0.0023750833470744244
Position 1422: 0.002279124823103056
Position 798: 0.0019784007727634465
Position 7741: 0.001954403632957678
Position 1356: 0.0013793749699943267
Position 568: 0.0007274754435447452
Position 2301: 1.6939552075707556e-05
Position 1781: 8.30920514186494e-08
