Gene = Bag2
index = 167
Annotated 5SS: [ 217 9579]
Annotated 3SS: [ 9468 10778]
SMsplice 5SS: [ 217 1837 9579]
SMsplice 3SS: [ 1748  9468 10778]
top_k =  100
Partition function (log Z): -8.104538756019211

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9789919309364042
Position 1837: 0.9759638963088321
Position 3464: 0.6681627772806632
Position 9579: 0.3517810939574354
Position 1224: 0.3363282120111118
Position 391: 0.2285515363631484
Position 1102: 0.14244124215152693
Position 3778: 0.0438676440520144
Position 427: 0.027643419614869682
Position 936: 0.013492021182568209
Position 550: 0.01196803466799617
Position 800: 0.010302816958148098
Position 1976: 0.009441116116042316
Position 1875: 0.00704469436709528
Position 195: 1.7119790689559952e-05
Position 1011: 5.8991382884491e-06
Position 7: 5.158679629284666e-06
Position 344: 3.971490380295028e-06
Position 157: 2.6273728857783392e-06
Position 54: 2.1283969316735257e-06
Position 269: 1.3076647454078092e-06
Position 43: 7.055308045722778e-07
Position 309: 5.321015197222888e-07
Position 16: 1.0198868995834626e-07
Position 27: 9.952868804407495e-08
Position 21: 4.0810640137762304e-08
Position 40: 1.8742373352377683e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.9783487217916464
Position 10778: 0.7665928927557586
Position 3378: 0.4727617319020417
Position 9468: 0.3517810939574348
Position 1084: 0.27191126754887734
Position 296: 0.22935923850323411
Position 3301: 0.19361470490391114
Position 3851: 0.15068126775283802
Position 918: 0.0921764935717939
Position 993: 0.05193800434647737
Position 3631: 0.04320311706326762
Position 2272: 0.02208667087495399
Position 866: 0.020240006418952693
Position 841: 0.0185376925543973
Position 1913: 0.014518738490755474
Position 6802: 0.013426422432153693
Position 1131: 0.01300812178104781
Position 376: 0.012349169968909116
Position 943: 0.010359520676072103
Position 3611: 0.009561146949033709
Position 1757: 0.008873084387224457
Position 2616: 0.007847310081965668
Position 634: 0.006924532405400518
Position 5270: 0.006065149610195704
Position 4499: 0.005759596401969185
Position 2716: 0.005480114034720282
Position 1006: 0.0054109855540603975
Position 445: 0.005092215391526422
Position 1024: 0.0046485128964680695
Position 890: 0.004251486104969085
Position 608: 0.0033057928624993555
Position 3678: 0.002308555668335078
Position 3144: 0.0018969306415531628
Position 3164: 0.000861758603546681
Position 321: 0.0006584110181040893
Position 1836: 0.00010472456286170032
Position 637: 2.8684496415650406e-05
Position 658: 1.947386037839005e-05
Position 710: 1.3278794686946879e-05
Position 457: 8.025248107560278e-06
Position 670: 3.7368158007773616e-06
Position 330: 1.0517895868112085e-06
Position 489: 7.117301856825527e-07
