Gene = Kmt5a
index = 607
Annotated 5SS: [   86  6155  7441 10951 11444 17189 20036]
Annotated 3SS: [ 6038  7283 10730 11355 17128 19844 20557]
SMsplice 5SS: [   86  7441 10403 10951 11444 14397 17189 20036]
SMsplice 3SS: [ 7283 10308 10730 11355 14267 17128 19844 21084]
top_k =  100
Partition function (log Z): 1.1525244555570762

Sorted 5' Splice Sites (High to Low Probability):
Position 11444: 0.9999999999999996
Position 7441: 0.9935158576829614
Position 20036: 0.8403350383437276
Position 10951: 0.8304562170801427
Position 17189: 0.7729737254828537
Position 14397: 0.7487705648547958
Position 10403: 0.6930360916209231
Position 86: 0.5206276145249905
Position 15477: 0.30221584700029014
Position 152: 0.24251698415055958
Position 641: 0.21346224033278907
Position 17246: 0.1869854658632516
Position 10583: 0.1696936629119545
Position 321: 0.13990799717379562
Position 3562: 0.09307619762166656
Position 20608: 0.0856062226119549
Position 7577: 0.07230596873268873
Position 11011: 0.06991434388092674
Position 6659: 0.03880147499959381
Position 21198: 0.03635201462839652
Position 17320: 0.03301298857642673
Position 7749: 0.02993403911765514
Position 4468: 0.02360541998163339
Position 20708: 0.022720653907642187
Position 10806: 0.01919342250358854
Position 11223: 0.014389802920733939
Position 15481: 0.01413334993942953
Position 19262: 0.01337170755672508
Position 10309: 0.012544200791571952
Position 5415: 0.012048745851199302
Position 10875: 0.005991268334309118
Position 13009: 0.005800754669960324
Position 15260: 0.005756881502179329
Position 10418: 0.004115381733899317
Position 7602: 0.0038976244555231293
Position 8835: 0.002960971700821033
Position 452: 0.002013881991893809
Position 370: 0.0013107349549324378
Position 407: 0.0010573825629118124
Position 60: 0.0006128823670757346
Position 485: 0.0002461957523345826
Position 8895: 6.406952300441239e-05
Position 187: 2.6084175394163104e-05
Position 98: 1.0041514820859762e-06
Position 38: 5.337426932576426e-07
Position 92: 4.245863155306672e-07
Position 11: 3.8937009716471607e-07
Position 14: 5.6122250301079924e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17128: 1.0000000000000002
Position 7283: 0.9738197438300327
Position 11355: 0.9530796029326705
Position 10730: 0.9253172498148381
Position 19844: 0.8820691261120382
Position 21084: 0.46517386377730247
Position 10308: 0.45615178079899127
Position 14267: 0.37919104163329265
Position 14225: 0.369579523221503
Position 15374: 0.3163491969397197
Position 21353: 0.25587030543330674
Position 20975: 0.13287020589864276
Position 10218: 0.11827214452701465
Position 10499: 0.11187165007422004
Position 10288: 0.1091076649023414
Position 20557: 0.09786409058141636
Position 3364: 0.0825698327035099
Position 7518: 0.076507480508042
Position 533: 0.06318080970445085
Position 11193: 0.061310199988063314
Position 10258: 0.049737405667853445
Position 21032: 0.03991296281913008
Position 6634: 0.03880147499959382
Position 564: 0.03665340262993105
Position 10476: 0.034248691087928
Position 22129: 0.032463073360462474
Position 20428: 0.02896980879851077
Position 4326: 0.023605419981633388
Position 20141: 0.021345456186405237
Position 7624: 0.01974862007517488
Position 7364: 0.017451528326162424
Position 256: 0.015404632571943746
Position 20257: 0.015229645388301093
Position 19192: 0.013371707556725091
Position 5163: 0.012048745851199302
Position 3191: 0.010506364918156673
Position 7224: 0.008728727843804709
Position 12915: 0.0058007546699603224
Position 15010: 0.005756881502179334
Position 17603: 0.005262909585983942
Position 452: 0.004817446458830338
Position 7644: 0.003397389405611869
Position 8737: 0.003025041223825444
Position 489: 0.0016677496489400226
Position 17669: 0.0009546614727529304
Position 10667: 0.00014383114452503427
Position 10651: 9.417083960436517e-05
Position 294: 6.0364945419936043e-05
