Gene = AI597479
index = 89
Annotated 5SS: [  153  2172 12664]
Annotated 3SS: [ 2004 12287 14475]
SMsplice 5SS: [ 153 2172]
SMsplice 3SS: [ 2004 14475]
top_k =  100
Partition function (log Z): -11.520960468716508

Sorted 5' Splice Sites (High to Low Probability):
Position 2172: 0.9993953068311494
Position 153: 0.9842874285574995
Position 9971: 0.27073221702728734
Position 2462: 0.2152840558119827
Position 8175: 0.1019419805667694
Position 465: 0.005218068121650442
Position 82: 0.0049600106715719655
Position 584: 0.003924970585736812
Position 970: 0.0028672297054401904
Position 1885: 0.0007419226961923346
Position 2366: 0.00020368838452691887
Position 3910: 0.00019087825189337108
Position 1070: 0.00014542204350212964
Position 1793: 0.00013475896025812127
Position 758: 4.0373047182266955e-06
Position 128: 2.5953158823034355e-07
Position 66: 1.5706924163113162e-07
Position 218: 1.1026973283688138e-07
Position 330: 6.668294969378158e-08
Position 355: 5.285813560643466e-08
Position 289: 5.096096110934936e-08
Position 414: 4.773893717093121e-08
Position 73: 8.988011036524624e-09
Position 37: 7.416834534882617e-09
Position 18: 1.7707169313534658e-09
Position 11: 6.985579534189444e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14475: 0.8204472805069328
Position 2004: 0.6565994386055233
Position 9904: 0.27723070785195364
Position 2070: 0.2339498763714406
Position 2353: 0.15659590441056598
Position 8034: 0.11981658620978741
Position 12287: 0.06595591946055213
Position 2091: 0.05665669118305079
Position 2249: 0.05612450187205085
Position 2007: 0.049215168911696444
Position 7675: 0.030976141709613006
Position 4123: 0.008890022168752412
Position 8097: 0.008182509320656985
Position 7870: 0.005354066497664824
Position 5206: 0.005264349931465951
Position 2300: 0.004201973457070526
Position 7181: 0.003164408545413476
Position 4635: 0.0026098486433407155
Position 1948: 0.0025218804392210087
Position 4082: 0.0023714995867351422
Position 3242: 0.0019336899480330845
Position 3061: 0.0017929281857720048
Position 4254: 0.0017755053879389576
Position 7542: 0.0016939875543255985
Position 2707: 0.001520161980030273
Position 7428: 0.0014623183840942798
Position 4924: 0.001298531225618293
Position 3754: 0.0012129954953792755
Position 2650: 0.0009568450802101866
Position 6203: 0.0009514054800902892
Position 3801: 0.0009229431631210163
Position 1717: 0.0008789321944405034
Position 4281: 0.0007592466328370466
Position 2909: 0.0007165435516777248
Position 3505: 0.0006467411231391071
Position 2990: 0.0005631598511157042
Position 2294: 0.0005246744102975389
Position 2856: 0.0005181829180811231
Position 274: 0.0005080071100172553
Position 2742: 0.0004558438519397999
Position 844: 0.00043771032897305676
Position 3413: 0.0003972213628220989
Position 1695: 0.00039708039334662097
Position 902: 0.0002759523061976164
Position 3789: 0.00021076985022844838
Position 3825: 0.00017362000337476358
Position 3109: 0.00016244426477306115
Position 1966: 0.00016159439746384115
Position 2956: 0.00010170155672299863
Position 485: 0.00010093401088685563
Position 2306: 9.645317480984065e-05
Position 753: 8.666997430875201e-05
Position 1873: 6.21954093958342e-05
Position 959: 4.045196092581506e-05
Position 317: 3.947517755963851e-05
Position 781: 3.353910540363632e-05
Position 940: 1.3618431441686258e-05
Position 2438: 1.183153393161654e-05
Position 2259: 7.737108669307321e-06
Position 2402: 3.1994296318626476e-07
