Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  100
Partition function (log Z): 8.498173162157624

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.990733250965637
Position 454: 0.9758383386422642
Position 1187: 0.9454387161538703
Position 995: 0.9329518614429012
Position 3848: 0.8394342124571413
Position 167: 0.594299379769729
Position 2079: 0.34747672438860755
Position 78: 0.3189999781206854
Position 2836: 0.29670255693125047
Position 2181: 0.11670797505826207
Position 1010: 0.06669600500881534
Position 3852: 0.06522411961551068
Position 84: 0.04339073786190932
Position 1221: 0.026930896393275883
Position 565: 0.012017207514056093
Position 57: 0.006133786492999995
Position 177: 0.004825649976362406
Position 268: 0.004150402017989213
Position 99: 0.003224331808457274
Position 3730: 0.0030489523029886855
Position 816: 0.0015043093476190797
Position 620: 0.001042800696028707
Position 43: 0.0008366067566696908
Position 219: 0.000666503611607822
Position 110: 0.0006366309009259775
Position 525: 0.0005318681317160593
Position 533: 0.0005035766195446229
Position 302: 0.00045528865397682927
Position 206: 0.0003161622992323058
Position 158: 0.0003078380667439189
Position 827: 0.00024783612905905286
Position 558: 0.00023937138672725858
Position 102: 0.00023574359891104138
Position 807: 0.00016863042810102993
Position 467: 0.00014696152123554556
Position 265: 0.00013396275598453558
Position 183: 0.0001151931260953653
Position 1015: 5.179974296305018e-05
Position 214: 4.701417916289004e-05
Position 304: 3.4824720929436067e-05
Position 147: 3.197713061031952e-05
Position 118: 2.7952364589165234e-05
Position 41: 2.158153365098538e-05
Position 209: 1.3432531079506433e-05
Position 788: 1.2864722904079174e-05
Position 1012: 4.267515856032404e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.9994892012145987
Position 722: 0.973607559458983
Position 382: 0.9669612788378706
Position 1097: 0.8935265545835368
Position 3682: 0.6029524687529801
Position 4048: 0.5440984080873347
Position 1984: 0.444222434166252
Position 4127: 0.40494672104939666
Position 3702: 0.2183693026496842
Position 2721: 0.08780439215497922
Position 3652: 0.08555963940547923
Position 1071: 0.07020629833437168
Position 2773: 0.05012740434182441
Position 2678: 0.050042218557935475
Position 2748: 0.04191042605439688
Position 2592: 0.027512097684409955
Position 2758: 0.025999840304583674
Position 4104: 0.02527140941355659
Position 3985: 0.016017126720784598
Position 2526: 0.011010433546370995
Position 2064: 0.009024584465616142
Position 1115: 0.008842289794393023
Position 754: 0.007895598636536693
Position 3622: 0.0069205730724437135
Position 2014: 0.00655573171218767
Position 2078: 0.003453139192997171
Position 659: 0.0034294438263408164
Position 781: 0.003020995978095782
Position 2605: 0.0022957442867499044
Position 2040: 0.0022618088570819663
Position 522: 0.001801037096308503
Position 297: 0.0013401437937558042
Position 411: 0.0008399357840893236
Position 793: 0.0007335693243956498
Position 639: 0.0006343627236014078
Position 4144: 0.0006098809863046812
Position 238: 0.0005213948104326192
Position 430: 0.00035324828617367126
Position 1147: 0.00032966989666110457
Position 1550: 0.0003184423139793128
Position 1363: 0.0003175039947563408
Position 1133: 0.0002881399489458877
Position 907: 0.0002722822563793019
Position 563: 0.0001579073496086996
Position 760: 0.0001535175202955596
Position 617: 0.00010337239637936264
Position 530: 9.390702541249964e-05
Position 558: 8.26374543411311e-05
Position 525: 5.962267379936848e-05
Position 925: 4.833935090480503e-05
Position 623: 4.772761225343672e-05
Position 390: 3.59808755686868e-05
Position 392: 1.8813815235072663e-05
Position 250: 1.586819402400964e-05
Position 541: 1.415730912881791e-05
Position 932: 1.2865654658108881e-05
Position 198: 1.1733318569807574e-05
Position 1867: 8.829218763102156e-06
Position 1165: 1.9839220113797732e-08
Position 424: 1.5278860932185532e-08
Position 243: 8.761874234297605e-09
Position 167: 7.407970703932328e-09
Position 258: 6.287990974074509e-09
Position 171: 4.617250727393872e-09
Position 127: 3.074971445321609e-09
