Gene = Rpl37a
index = 923
Annotated 5SS: [ 34 511 935]
Annotated 3SS: [ 381  851 2211]
SMsplice 5SS: [  34  511  935 2050]
SMsplice 3SS: [ 381  851 1891 2211]
top_k =  100
Partition function (log Z): -3.6005384246916305

Sorted 5' Splice Sites (High to Low Probability):
Position 935: 0.969900487544771
Position 34: 0.779310763508041
Position 2050: 0.3579212111234096
Position 526: 0.28269454297757424
Position 704: 0.22545465307527465
Position 417: 0.2010417316608103
Position 454: 0.18781670111797755
Position 486: 0.1459647778630827
Position 220: 0.11387092922567961
Position 1679: 0.0321571758185073
Position 178: 0.02958958850210295
Position 119: 0.029436816013909767
Position 2070: 0.018442511431002225
Position 400: 0.01824656944009663
Position 87: 0.012671356966649266
Position 515: 0.009808258658670927
Position 993: 0.006901755876188081
Position 434: 0.00492776622018227
Position 1797: 0.004427801510822917
Position 46: 0.0037784158420658496
Position 1977: 0.003507977731250088
Position 625: 0.003453508138391286
Position 223: 0.002530388306989142
Position 96: 0.0022565013120374256
Position 1687: 0.0020790109146231724
Position 717: 0.0020715591621283205
Position 916: 0.001965978790941284
Position 2317: 0.0011895041874496412
Position 275: 0.0011131808538121727
Position 307: 0.0008711628464123785
Position 61: 0.0008339763910337583
Position 1611: 0.0006485075766814349
Position 74: 0.0004389130318023455
Position 122: 0.0002888302610086686
Position 256: 0.00028565019307890977
Position 126: 0.00019175590102831275
Position 137: 8.17042414377592e-05
Position 131: 2.965950168159519e-05
Position 38: 2.4022275437756758e-05
Position 20: 1.557977591348123e-05
Position 40: 1.5505642291836848e-05
Position 311: 1.205181086532795e-05
Position 149: 7.039232626670041e-06
Position 142: 6.4652290765730165e-06
Position 2055: 5.382121475181407e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 381: 0.9504786592615968
Position 851: 0.8461754339841644
Position 1891: 0.6253201458885761
Position 2211: 0.5280598203287601
Position 610: 0.11084587091425682
Position 2183: 0.09692873924495694
Position 834: 0.08141820148976626
Position 1548: 0.05752412719479478
Position 802: 0.030233620708317168
Position 2225: 0.022131861484142933
Position 781: 0.01320668303628336
Position 1572: 0.010451798763796705
Position 2400: 0.010034449730182596
Position 1644: 0.009591060713093156
Position 1948: 0.007841456982238959
Position 2007: 0.007463911286772204
Position 796: 0.0067928202663155
Position 1869: 0.006673580191671451
Position 2049: 0.005469326492802944
Position 1851: 0.004987565123432618
Position 1796: 0.004259589100179983
Position 1449: 0.004159360888045614
Position 1478: 0.002695920766172648
Position 560: 0.002405494920812397
Position 1352: 0.0023763725043456914
Position 1495: 0.0020253314129154427
Position 623: 0.0018429307261200302
Position 1326: 0.0014140663945702008
Position 318: 0.0011251859294792307
Position 1161: 0.0011067393816957527
Position 510: 0.0008674236236847527
Position 1893: 0.0008604982348504193
Position 1550: 0.0006323677076998001
Position 108: 0.0005321979024465329
Position 295: 0.0002533379174026068
Position 122: 3.7261830021787014e-05
Position 191: 2.349285654765246e-05
Position 280: 1.1185828218953437e-05
Position 173: 9.925618581904785e-06
Position 286: 9.776787655136878e-06
Position 399: 9.155554836576158e-06
Position 215: 8.191534354792632e-07
Position 302: 6.168064972585905e-08
