Gene = Atp6v1h
index = 152
Annotated 5SS: [  199  1484  6032 10373 12649 15054 18044 34408 41390 50183 52858 60772
 66982]
Annotated 3SS: [ 1336  5928 10282 12534 14948 17989 34309 41196 50003 52731 60669 66867
 79024]
SMsplice 5SS: [  199  1501  6032 10373 12649 15054 34408 41390 50161 52858 60772 66982]
SMsplice 3SS: [ 1336  5928 10282 12534 14948 34309 41196 50003 52731 60669 66867 79024]
top_k =  100
Partition function (log Z): -31.040875163618676

Sorted 5' Splice Sites (High to Low Probability):
Position 6032: 0.9999999999999899
Position 15054: 0.9580128854344517
Position 199: 0.9047865205369382
Position 12649: 0.8025797998846727
Position 1501: 0.6942995648438663
Position 10373: 0.6016127555558886
Position 10414: 0.36350824026844947
Position 16141: 0.34399124135261927
Position 582: 0.30481753919033344
Position 4559: 0.24283314710662932
Position 12801: 0.23883204711984218
Position 16135: 0.22263776306035804
Position 1221: 0.21013306089067554
Position 1484: 0.2085725484386288
Position 590: 0.16158224550323247
Position 5553: 0.14538308796533295
Position 12326: 0.12794820891935593
Position 17316: 0.11819079246628154
Position 10693: 0.09743618421222006
Position 1494: 0.06267113972374992
Position 12294: 0.04989661350190068
Position 12250: 0.046657626185742804
Position 546: 0.04431321247142894
Position 5548: 0.039308301672722284
Position 2763: 0.0341368857466646
Position 813: 0.029306758250909528
Position 807: 0.028261321211657878
Position 14486: 0.02749059279538517
Position 1446: 0.024655339543637904
Position 16434: 0.021438372710234473
Position 18044: 0.01582402804007967
Position 578: 0.009079095984626953
Position 15125: 0.0009113078900240298
Position 169: 0.0008740865051390408
Position 72: 0.000820572352701919
Position 320: 0.000595858921008902
Position 266: 0.0004926641204586585
Position 86: 4.8992296550168964e-05
Position 98: 1.8308754285252285e-05
Position 214: 1.530115659460765e-05
Position 632: 1.3653809486017259e-05
Position 12: 1.2942304304618204e-05
Position 49: 1.2197133719983085e-05
Position 107: 9.851097085226947e-06
Position 428: 3.9062278185890545e-06
Position 501: 3.7416435334240024e-06
Position 479: 3.6848113963603123e-06
Position 119: 1.1327023670949865e-06
Position 367: 8.667422723543736e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 12534: 0.9999999999999887
Position 1336: 0.9901985925498833
Position 5928: 0.9698541209897015
Position 14948: 0.9327780578955717
Position 10282: 0.8549322614397357
Position 18251: 0.7085061084828468
Position 16027: 0.5433180097825251
Position 4410: 0.24283314710662884
Position 12131: 0.22450244860699994
Position 408: 0.19578582011566156
Position 5479: 0.18469138963805543
Position 17084: 0.16061292081192236
Position 20485: 0.14693637056834513
Position 1095: 0.1435729411948789
Position 471: 0.1145675704846508
Position 10133: 0.11018873438460393
Position 447: 0.07095330923964947
Position 15976: 0.06408104773338112
Position 10543: 0.05877065100904409
Position 711: 0.049053768551502744
Position 16304: 0.04167147759896959
Position 1125: 0.0416429756207164
Position 581: 0.03527353357190876
Position 2573: 0.03172670307294048
Position 5829: 0.030145879010287844
Position 14834: 0.02852809614141999
Position 12764: 0.027794717281031465
Position 14399: 0.02749059279538517
Position 18182: 0.022858637265150892
Position 475: 0.02085538961396508
Position 10570: 0.017410618940823294
Position 10487: 0.016493369431835745
Position 18023: 0.01582402804007962
Position 12730: 0.013524712858591378
Position 952: 0.011563906534105894
Position 16485: 0.00983871236754604
Position 17510: 0.006052924266286801
Position 10603: 0.00476154483051701
Position 750: 0.004066081582415774
Position 424: 0.0030204755908507935
Position 1021: 0.0025877814439528163
Position 2450: 0.0024101826737241865
Position 681: 0.0011316652861027047
Position 684: 0.0009069828969086771
Position 384: 0.0001441818108031057
Position 12733: 9.241686490250653e-05
Position 264: 2.7556567283596974e-05
Position 305: 2.1670164976376236e-05
Position 281: 1.2937497421579146e-05
Position 538: 6.749952940580776e-06
Position 300: 4.65415382908028e-06
Position 308: 3.969207506689778e-06
Position 586: 3.323018700296968e-06
Position 327: 1.9617146398362858e-07
Position 358: 7.434633862475327e-08
