Gene = Ecsit
index = 357
Annotated 5SS: [   82  1416  7291  9211 10848 11756 12013 12457]
Annotated 3SS: [ 1229  7172  8792 10623 11697 11863 12350 12857]
SMsplice 5SS: [   82  9211 11756 12457]
SMsplice 3SS: [ 9110 11650 12350 12857]
top_k =  100
Partition function (log Z): -8.816698004285723

Sorted 5' Splice Sites (High to Low Probability):
Position 82: 0.9293620196809911
Position 11756: 0.8496924484858719
Position 1416: 0.629397417063268
Position 12013: 0.306657352967892
Position 90: 0.06251740221504887
Position 736: 0.011957111563239349
Position 86: 0.0044025047897105415
Position 270: 0.0003567110187466463
Position 1143: 0.00013581407189296722
Position 66: 4.82513601306703e-06
Position 243: 2.0350722144743825e-06
Position 153: 2.220653789201943e-07
Position 108: 3.5150992344368755e-08
Position 94: 1.624362079135479e-08
Position 46: 1.1429293621117647e-08
Position 101: 6.853919227680037e-09
Position 202: 3.048199876511821e-09
Position 5: 2.049237436716826e-09
Position 191: 1.318050625747771e-09
Position 136: 7.662980715448098e-10
Position 38: 1.1500064403353373e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11697: 0.9409436466513734
Position 12857: 0.6618945807492213
Position 11863: 0.49445522070454295
Position 1229: 0.3804375081517749
Position 1319: 0.12037280804521078
Position 1281: 0.07908978239543796
Position 1173: 0.01806543747990744
Position 1354: 0.018016216718962384
Position 1233: 0.015949613337491352
Position 8792: 0.011967117530556686
Position 4106: 0.00728506270737963
Position 1530: 0.006120857991737906
Position 5948: 0.005207205928391625
Position 429: 0.005146746871631106
Position 2535: 0.004196549891247179
Position 266: 0.003471217858501631
Position 3412: 0.002538366830382303
Position 4606: 0.002366652998679805
Position 3505: 0.0022518272564057344
Position 2066: 0.001477748732799823
Position 660: 0.0013194511911865702
Position 641: 0.001315120487032136
Position 3591: 0.0013046231411374977
Position 604: 0.0012596358452407208
Position 2514: 0.0012463060131372356
Position 220: 0.0010659763652850298
Position 1699: 0.001024007139738976
Position 1558: 0.0008299398602918987
Position 282: 0.0005263807713650242
Position 147: 0.0004822203698518103
Position 325: 0.00046301605568849013
Position 3127: 0.0003989201494936345
Position 1034: 0.00033825746404345195
Position 189: 0.00024292787980334122
Position 1498: 0.00022824002168273202
Position 1778: 0.00019446406597150372
Position 1647: 0.0001751135176716291
Position 617: 0.00015923656486587631
Position 698: 0.0001529496754859777
Position 590: 0.00014631281189810905
Position 469: 9.853619505327755e-05
Position 495: 8.674131205663886e-05
Position 1129: 8.339371440899823e-05
Position 1022: 3.250447711867411e-05
Position 525: 2.607597403341636e-05
Position 410: 2.439883171947278e-05
Position 191: 5.6872986590966025e-06
Position 156: 1.1392993569172677e-06
Position 158: 8.221078378177932e-08
Position 242: 6.682984997782917e-08
Position 499: 2.4638213531509654e-08
Position 720: 2.210111394297821e-08
