Gene = Tmppe
index = 1127
Annotated 5SS: [165]
Annotated 3SS: [3415]
SMsplice 5SS: [ 165  967 1188]
SMsplice 3SS: [ 759 1056 6002]
top_k =  100
Partition function (log Z): -8.105492646817801

Sorted 5' Splice Sites (High to Low Probability):
Position 967: 0.9879428657942793
Position 1188: 0.7423104055069829
Position 165: 0.6290948672124453
Position 453: 0.24164136559319196
Position 3243: 0.06598916758191
Position 2651: 0.03786479399294742
Position 3252: 0.032489648641568114
Position 422: 0.027309816495827446
Position 4356: 0.026506516329068745
Position 106: 0.0161779335205121
Position 600: 0.013225011273451662
Position 323: 0.005288805672277557
Position 377: 0.0038019746493745798
Position 96: 0.003141619950919897
Position 436: 0.00243350368279736
Position 28: 0.002401567805289306
Position 176: 0.0018154397781554206
Position 1270: 0.0011078294481155482
Position 258: 0.001054913365135456
Position 624: 0.0009692556424946877
Position 246: 0.0008134157041583106
Position 311: 0.000795668495138722
Position 862: 0.0007566098683412704
Position 977: 0.00048746808744899874
Position 169: 0.0004839674747913914
Position 395: 0.0002720707227948059
Position 619: 1.4793744198917817e-07
Position 607: 1.3788752410516728e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 759: 0.9268228427697717
Position 1056: 0.6489729796856799
Position 6002: 0.3850377545816639
Position 5347: 0.19522928401559064
Position 6047: 0.09506483768600583
Position 2520: 0.0739161872428918
Position 4190: 0.05290100976317489
Position 3138: 0.04886645158028175
Position 1112: 0.04631198412476089
Position 3184: 0.042328929962781175
Position 3778: 0.040514603492677714
Position 3881: 0.035694804169590304
Position 1074: 0.03306707748384684
Position 5111: 0.03239331320361895
Position 1088: 0.027150570564915922
Position 1722: 0.024071951273640403
Position 3670: 0.016084613501718838
Position 1718: 0.014465156283942864
Position 1737: 0.014281258384491093
Position 3415: 0.012608667846539516
Position 1926: 0.010154401547860618
Position 6139: 0.009770975944679452
Position 3049: 0.009578255457138946
Position 3461: 0.008924762878971636
Position 4946: 0.008809143852962139
Position 2807: 0.008021553632933056
Position 689: 0.0057441793260517
Position 1849: 0.0044726275740116
Position 823: 0.0025643002265717
Position 2162: 0.0023015007314754784
Position 1058: 0.001963038484865848
Position 889: 0.0018237772270060246
Position 710: 0.0016518663445039023
Position 882: 0.0015702939498179627
Position 952: 0.0010307424187398773
Position 742: 0.0009039293681853256
Position 716: 0.0004236931491432987
Position 3218: 0.00026573936939943554
Position 646: 0.00020833256425871818
Position 1115: 5.687253310173378e-05
Position 1146: 5.4126208929576896e-05
Position 533: 3.43265825950614e-05
Position 1128: 2.2202382619845064e-05
Position 431: 1.5284468058914782e-05
Position 517: 1.3687724867483524e-05
Position 1006: 1.2896548048772512e-05
