Gene = 0610040J01Rik
index = 0
Annotated 5SS: [  233 64137 84121]
Annotated 3SS: [64086 84066 85591]
SMsplice 5SS: [  233  2359 64137]
SMsplice 3SS: [ 2261 64086 85591]
top_k =  100
Partition function (log Z): -54.2308134560355

Sorted 5' Splice Sites (High to Low Probability):
Position 233: 0.9674041906508504
Position 2359: 0.8987899414119781
Position 3096: 0.167261585001451
Position 36: 0.05508638451723096
Position 466: 0.04264653052830971
Position 1628: 0.0192487007341948
Position 434: 0.01497667938463879
Position 242: 0.007900486967690511
Position 237: 0.005173474186599695
Position 4455: 0.00512692211047511
Position 688: 0.004637293169013694
Position 2041: 0.004218894242049214
Position 859: 0.003858996816358768
Position 461: 0.0026107449717143036
Position 540: 0.002332618521267809
Position 7: 1.6293665596883273e-06
Position 43: 1.5700511509052843e-06
Position 82: 1.4879499826763082e-06
Position 160: 1.583394856958509e-07
Position 76: 9.08268445000328e-08
Position 143: 8.599996832915805e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8564287659181904
Position 11407: 0.23746537266264126
Position 8634: 0.2361114334411857
Position 4281: 0.1562263669295057
Position 2950: 0.09317890577149074
Position 3619: 0.07993250557280433
Position 328: 0.07246423526532714
Position 6251: 0.06168509956405771
Position 2283: 0.057220589095911475
Position 6617: 0.055429337203157444
Position 4731: 0.053656449096523263
Position 3029: 0.04059166484353733
Position 2960: 0.036222400444438425
Position 107: 0.027260043087814084
Position 6962: 0.01798621444311192
Position 5542: 0.015925513438701234
Position 2242: 0.01354160706192101
Position 594: 0.0081384803519859
Position 2136: 0.007421288988936162
Position 1385: 0.006682785200680996
Position 2630: 0.0054057394218942015
Position 1486: 0.005109076672056563
Position 1523: 0.005073812334630338
Position 3910: 0.00453769350196003
Position 1938: 0.004421866831198665
Position 4264: 0.004283242514271169
Position 2211: 0.0041470084254250335
Position 2668: 0.004067397049655067
Position 2411: 0.003346313338044186
Position 168: 0.002823726734583398
Position 1481: 0.0027045724517652235
Position 3143: 0.0025361195278053744
Position 1890: 0.0024018760158336003
Position 381: 0.0021175225443866635
Position 133: 0.0020174651904275452
Position 1334: 0.0019877447543439016
Position 118: 0.001985658642075327
Position 2174: 0.0015485186152703234
Position 125: 0.0015087088029421766
Position 2535: 0.001467699958548462
Position 731: 0.0011950059286871119
Position 2767: 0.0011142568962586548
Position 1350: 0.0006916370952362185
Position 2140: 0.0006768922157543774
Position 2320: 0.00044075670195901646
Position 2749: 9.612511591333285e-05
Position 182: 2.3195261505717296e-06
Position 192: 6.202245426285058e-07
Position 215: 3.033426364960413e-08
