Gene = Odam
index = 777
Annotated 5SS: [  18  734  867 1575 2522 2956 4439 5106 6395 7440 7713]
Annotated 3SS: [ 667  824 1526 2290 2910 4336 5057 6322 7286 7653 8659]
SMsplice 5SS: [  18  734 2522 2956 4439]
SMsplice 3SS: [ 667 2290 2910 4336 8884]
top_k =  100
Partition function (log Z): -2.833580200944967

Sorted 5' Splice Sites (High to Low Probability):
Position 2956: 0.9061558943555356
Position 18: 0.8990388416706507
Position 2522: 0.8596355512427599
Position 4439: 0.8596136282076479
Position 734: 0.8303879399652113
Position 1575: 0.491141740023751
Position 7440: 0.38008887684349896
Position 369: 0.27236860708256766
Position 6395: 0.18574330059305788
Position 1634: 0.15005835521046315
Position 867: 0.03868177906951311
Position 5106: 0.03594268975520456
Position 2435: 0.03325467386021371
Position 2561: 0.027129353758344073
Position 13: 0.02483865060706258
Position 950: 0.012244482261329513
Position 983: 0.005362674234960588
Position 132: 0.002730486184507155
Position 117: 0.0017333856309430839
Position 353: 0.0010231082604237331
Position 42: 0.0009646786859691555
Position 576: 0.0008098823888034762
Position 231: 0.00046959276985984917
Position 152: 0.00021028641913146937
Position 154: 2.4511438464934854e-05
Position 162: 2.150827444247003e-05
Position 211: 1.957713884947771e-05
Position 88: 9.124153353997518e-06
Position 204: 4.665174970262434e-06
Position 92: 1.2484124344952153e-06
Position 45: 1.1764812652076408e-06
Position 98: 7.231195701738372e-09
Position 214: 3.1239768469638067e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2910: 0.8952547423168452
Position 2290: 0.8860262641164194
Position 4336: 0.8096420286030561
Position 667: 0.5888075283837029
Position 7286: 0.4496284575255903
Position 8884: 0.4195124308768157
Position 8659: 0.4192632229937616
Position 1526: 0.4148391176030794
Position 6322: 0.20261558992381287
Position 283: 0.16133761623630138
Position 1471: 0.14731459294667595
Position 575: 0.14551077720997174
Position 214: 0.0782672084698579
Position 1400: 0.07327420063629535
Position 824: 0.047563308545889804
Position 5057: 0.044491767093416054
Position 713: 0.03781970040302261
Position 4258: 0.028455324693110545
Position 4345: 0.028438888565511022
Position 2335: 0.023406886227085987
Position 5825: 0.01737367980138406
Position 7231: 0.01138817305180836
Position 2387: 0.010869789958281556
Position 642: 0.010767607918244207
Position 2766: 0.010637111061709201
Position 468: 0.009697413122176072
Position 4689: 0.006851494084239924
Position 7788: 0.006208534052476176
Position 623: 0.0058631748356233375
Position 1239: 0.005772184048163456
Position 2705: 0.004185639445095793
Position 5186: 0.0035715157680922703
Position 4551: 0.0032957485640478365
Position 3039: 0.002356139667995473
Position 596: 0.002146512786324551
Position 3145: 0.0017358001228729594
Position 521: 0.0013193721089966332
Position 4870: 0.001318623568707189
Position 292: 0.0009614349162502386
Position 3771: 0.0005386541493447573
Position 4824: 0.0004974623847807598
Position 320: 0.0002991148838374409
Position 231: 0.0001694968031273023
Position 162: 8.186478766729593e-05
Position 132: 6.223412890546745e-05
Position 135: 5.846541537717466e-05
Position 259: 5.782195842282025e-05
Position 245: 4.21874184996249e-05
Position 836: 2.5548723484990616e-05
Position 137: 2.0597876675554233e-05
Position 402: 1.8871314881056856e-05
Position 535: 1.5986310013236472e-05
Position 444: 9.530390650645953e-06
Position 384: 5.622985677189763e-06
Position 144: 4.198050374660361e-06
Position 242: 3.7450776070597786e-06
Position 141: 3.1639593546672517e-06
Position 368: 2.957625218110182e-06
Position 353: 2.577949437735306e-06
Position 329: 2.440707644569818e-07
Position 346: 2.0686932748612467e-07
Position 251: 1.251242216646093e-07
