Gene = Fbxl12
index = 401
Annotated 5SS: [2732]
Annotated 3SS: [5556]
SMsplice 5SS: [ 183  561 2752]
SMsplice 3SS: [ 456 2658 5556]
top_k =  100
Partition function (log Z): -5.795075242914929

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9253867132355156
Position 561: 0.8506277327139156
Position 2732: 0.5245098033980311
Position 2752: 0.4631460832435768
Position 2552: 0.15555265087307174
Position 5592: 0.01930240309075523
Position 3823: 0.013310799684118356
Position 5232: 0.010349053085920316
Position 377: 0.008051110200007034
Position 5690: 0.006180926405924715
Position 128: 0.001732734817003592
Position 363: 0.0015732769556509605
Position 375: 0.0008987466963020262
Position 341: 0.000593580082337975
Position 381: 0.0004176151789799875
Position 198: 0.0002875193005616712
Position 358: 0.00024614206711937454
Position 383: 0.00024497671724716633
Position 303: 0.00014882615482022293
Position 185: 0.00011006881031371118
Position 212: 0.00010174586089704438
Position 76: 8.965418934837387e-05
Position 276: 8.115801973721914e-05
Position 478: 6.823238646738866e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2658: 0.7753573408135295
Position 456: 0.7597628565484006
Position 5556: 0.5283608476694758
Position 2551: 0.1824112762776029
Position 6661: 0.15086246122095734
Position 5823: 0.14784236676246432
Position 2490: 0.07850376318577576
Position 5134: 0.06097519479887505
Position 5275: 0.05829265457987007
Position 2391: 0.04528448588001759
Position 3943: 0.024965529694111154
Position 2405: 0.02307827681423185
Position 2415: 0.02227272835124316
Position 279: 0.01795266280974922
Position 5652: 0.014676442227213931
Position 2932: 0.01455957256417691
Position 2373: 0.013986635995632041
Position 3716: 0.01331079968411835
Position 5167: 0.009140315152109137
Position 5231: 0.008264494851615043
Position 2816: 0.007289138325494125
Position 397: 0.004932666437518773
Position 291: 0.003915837163374234
Position 3883: 0.003274518826477101
Position 2677: 0.0031092725139654997
Position 510: 0.0025065853207406055
Position 3360: 0.0022581818310838282
Position 2856: 0.001989977724539062
Position 543: 0.0017451050476132688
Position 1780: 0.0006354650003365247
Position 789: 0.0005820144676190169
Position 1072: 0.00030026807297100084
Position 967: 0.0002891483959026241
Position 654: 0.0002539281359133874
Position 2341: 3.3826691880888803e-06
Position 540: 1.409288249662795e-06
Position 300: 9.022859235035637e-07
Position 308: 4.283911392387225e-07
Position 463: 4.241920376402264e-07
Position 410: 2.903264001622192e-07
Position 526: 1.4558353481390651e-07
Position 330: 1.4139611229811914e-07
Position 348: 6.30959457604521e-08
Position 293: 6.274935400592819e-08
Position 315: 3.658537563908157e-08
Position 547: 3.632476203953334e-08
Position 346: 7.987060842675894e-09
