Gene = Sart3
index = 943
Annotated 5SS: [ 1190  8438  9682 11416 13290 14372 17141 18278 18913 20120 20297 21308
 23749 24588 25887 26931 27464 27967]
Annotated 3SS: [ 8310  9576 11230 13237 14246 16984 18138 18804 20041 20237 21197 23635
 24510 25717 26478 27310 27775 29206]
SMsplice 5SS: [ 1314  8438  9682 11416 13290 14372 18913 20120 20297 21308 23749 24588
 25887 27464 27967]
SMsplice 3SS: [ 8310  9576 11230 13183 14246 18804 20041 20191 21197 23635 24510 25717
 27310 27775 29206]
top_k =  100
Partition function (log Z): 26.049538144523957

Sorted 5' Splice Sites (High to Low Probability):
Position 13290: 0.9999999999999983
Position 1314: 0.9999999999999964
Position 11416: 0.9999106401275812
Position 27464: 0.999891878249778
Position 25887: 0.997935075777212
Position 21308: 0.995082178133034
Position 8438: 0.9907131391164462
Position 20120: 0.9890867342883594
Position 9682: 0.9824406740814562
Position 23749: 0.9676410152878681
Position 24588: 0.9312085664361455
Position 14372: 0.8429748602984473
Position 20297: 0.7550502091173241
Position 27967: 0.6708982502618958
Position 18913: 0.5034579025975416
Position 29595: 0.40601482929097865
Position 18870: 0.3723078137523804
Position 22078: 0.3139162584672359
Position 17141: 0.280089689891974
Position 353: 0.27056768171383716
Position 29378: 0.21868268353748752
Position 2799: 0.20812062198673076
Position 248: 0.20524765429248315
Position 18286: 0.17308292802603817
Position 28041: 0.14265321854680954
Position 22932: 0.12700711550108437
Position 12274: 0.11205606735517555
Position 17175: 0.1109582284291927
Position 18978: 0.11066313078277537
Position 28164: 0.10136186742351655
Position 26361: 0.09654611482816071
Position 666: 0.09634283697702295
Position 17130: 0.0931275652737242
Position 460: 0.08391288023856296
Position 212: 0.08222498070784581
Position 14938: 0.07323762928128297
Position 26659: 0.06829978908872422
Position 26718: 0.06732928639169092
Position 657: 0.062132078261635804
Position 29536: 0.05769431183715366
Position 25028: 0.057644056230475756
Position 18278: 0.05186270520257645
Position 26742: 0.04363198768829231
Position 27689: 0.04132890082825225
Position 14143: 0.03978340847745823
Position 27213: 0.03557437977587254
Position 14153: 0.03488201734628347
Position 640: 0.03437806078422747
Position 24788: 0.03226279509365769
Position 29: 0.03163832418353733
Position 292: 0.02676925827315847
Position 26407: 0.02664549315106239
Position 22341: 0.025969695410792474
Position 512: 0.02592098043143383
Position 26643: 0.024896889350317905
Position 914: 0.023741462074548605
Position 972: 0.023240482098880928
Position 14054: 0.022567899679519023
Position 986: 0.021898937234666176
Position 24015: 0.020403572686186495
Position 28271: 0.018328423462332055
Position 297: 0.011981161766978646
Position 27917: 0.009834648658152466
Position 10192: 0.008616283216142525
Position 23289: 0.008307629570222914
Position 24610: 0.007339592110692412
Position 11936: 0.007271337851928338
Position 24732: 0.006842191741589495
Position 9727: 0.006601696286672628
Position 24845: 0.006438198766780163
Position 9720: 0.005969659379396085
Position 9644: 0.004987970252477615
Position 23819: 0.0041969832699508755
Position 23892: 0.004056688954848914
Position 10324: 0.004045214717587368
Position 21335: 0.003634391573815306
Position 25827: 0.002062535703142633
Position 26391: 0.0019697454656086256
Position 10610: 0.0018131129408939333
Position 21646: 0.001646469906250386
Position 26273: 0.0012760893831065046
Position 24445: 0.0012074290020469653
Position 27869: 0.0007660219894673267
Position 20710: 0.0006162540318492335
Position 11964: 0.0005434159019199813
Position 11945: 0.0002938993046070275
Position 28186: 0.00012828432605313604
Position 11302: 7.901754289049748e-06
Position 11434: 5.734847955930011e-06
Position 643: 3.2209611780526026e-06
Position 24567: 2.814334980703284e-06
Position 25903: 2.3885196461364977e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 20041: 1.0000000000000029
Position 27310: 0.9998918782497782
Position 9576: 0.9927839523165325
Position 8310: 0.9907131391164427
Position 25717: 0.990343301749036
Position 1243: 0.9864834712059585
Position 18804: 0.986428847132697
Position 23635: 0.9812136258146152
Position 24510: 0.9679299624683273
Position 21197: 0.949419882945725
Position 29206: 0.896914061224152
Position 11230: 0.845774221221294
Position 14246: 0.6831776793504367
Position 20191: 0.6276215300176986
Position 29914: 0.6079170702174395
Position 27775: 0.5504678299825865
Position 13183: 0.5375359677394047
Position 16984: 0.4517553866451795
Position 13237: 0.3020623504218451
Position 21972: 0.26699597370562167
Position 18182: 0.1886178722017552
Position 26478: 0.18632046647652564
Position 2715: 0.18047268325866875
Position 29486: 0.1612334637597401
Position 11321: 0.13726982368921206
Position 14267: 0.13108629592413754
Position 27955: 0.12875374729417532
Position 13043: 0.12681143814617685
Position 26151: 0.11670053731631519
Position 22893: 0.10018187975762474
Position 28090: 0.09490419914540438
Position 12183: 0.08265697540136323
Position 20237: 0.07644397561656693
Position 27811: 0.054983905076933286
Position 24878: 0.05007326630230892
Position 27992: 0.04872296460648358
Position 21893: 0.04641573540407171
Position 27608: 0.04200420354431338
Position 14872: 0.03985764016948446
Position 13911: 0.03961178944247347
Position 18138: 0.03632776102685932
Position 27167: 0.03557437977587254
Position 27852: 0.034953600803672796
Position 13988: 0.032994455313683634
Position 16990: 0.0324200969497113
Position 20936: 0.03170826082091958
Position 27820: 0.030509165042910853
Position 20206: 0.028503110027359245
Position 14225: 0.028427251406552
Position 2738: 0.02764793872806202
Position 22161: 0.025969695410792464
Position 12073: 0.02424721398479569
Position 13190: 0.022079913307758037
Position 14825: 0.019042063347819296
Position 26603: 0.017837486042499715
Position 21221: 0.016961172389729082
Position 24697: 0.01605614157337269
Position 14839: 0.014337925763979324
Position 1108: 0.013177370014736293
Position 13933: 0.01224241640678363
Position 20244: 0.011568327744053312
Position 29695: 0.010256671236269763
Position 22677: 0.010218808159649867
Position 13952: 0.01017132952906975
Position 22905: 0.010079025251582
Position 11787: 0.00982516841073472
Position 25750: 0.009423010005966645
Position 11140: 0.009091489290480627
Position 23151: 0.008307629570222927
Position 24904: 0.007570789928166854
Position 9578: 0.007216047683468599
Position 26340: 0.007193366667961186
Position 10090: 0.007059547976519697
Position 22704: 0.006493803468826335
Position 29016: 0.006070558228017944
Position 23868: 0.00500903485276241
Position 23950: 0.0047192904833284945
Position 12961: 0.004033251722072357
Position 13270: 0.003983485606470202
Position 11050: 0.003960155610321244
Position 23908: 0.003836596692452771
Position 11067: 0.003828586918515617
Position 12990: 0.003493593056270548
Position 12078: 0.002037354861651251
Position 10564: 0.0018131129408939268
Position 21560: 0.001646469906250386
Position 26294: 0.00157392025040598
Position 23902: 0.001519712355692015
Position 10221: 0.0014395196929084405
Position 13786: 0.0013881030402305046
Position 12135: 0.0013437738824039174
Position 24322: 0.0012397723577279012
Position 10218: 0.001230228866160371
Position 13856: 0.001108865388340785
Position 26222: 0.0009696185932558902
Position 9989: 0.0009169501260663399
Position 21016: 0.0006272535504756347
Position 10255: 0.0005850808374008061
Position 9927: 0.0005336163349672681
Position 10071: 0.0005050674222153937
Position 10095: 0.0003914866774915829
Position 735: 0.00033915877930303616
Position 20582: 0.0003321538525007946
Position 20562: 0.00028410017934843895
Position 21871: 0.0002343591306301179
Position 25660: 0.00023368824499904104
Position 21911: 0.00016761959312072306
Position 21712: 8.722554356591528e-05
Position 24367: 5.7075971038537866e-05
Position 11746: 5.046035651316655e-05
Position 22504: 3.359886340141589e-05
Position 21762: 1.534509022584455e-05
Position 24397: 1.052599887214941e-05
Position 24519: 8.10911656008255e-06
Position 11717: 3.7735161689554906e-06
