Gene = Ssr3
index = 1033
Annotated 5SS: [ 219 1299 4892 9632]
Annotated 3SS: [ 1171  4792  9499 10588]
SMsplice 5SS: [ 219 1299 4892]
SMsplice 3SS: [1171 4792 9499]
top_k =  1000
Partition function (log Z): -9.352195691163175

Sorted 5' Splice Sites (High to Low Probability):
Position 1299: 0.9633547819934511
Position 4892: 0.9222772197280826
Position 219: 0.6018784949743348
Position 361: 0.11880859126353267
Position 7193: 0.10778280679187706
Position 532: 0.07877529559540651
Position 12092: 0.04117548940193915
Position 9091: 0.0409875541111313
Position 3088: 0.033072279219703224
Position 811: 0.03295779487918494
Position 643: 0.02981225224638659
Position 1644: 0.029111798324866437
Position 9632: 0.02614054546146474
Position 6615: 0.025940219488341153
Position 5143: 0.02433392527829338
Position 200: 0.022198051071647826
Position 515: 0.01893839501235802
Position 7759: 0.017170424135568945
Position 193: 0.016410797062805477
Position 6223: 0.015904259072958105
Position 9171: 0.015848939047064973
Position 9418: 0.014218268109499537
Position 9689: 0.014037735414589416
Position 12160: 0.013408436808036944
Position 823: 0.012440167800960746
Position 1074: 0.01104668259882129
Position 7467: 0.009090953322646011
Position 831: 0.007807760793966391
Position 10961: 0.007491204333158197
Position 202: 0.007266714339738278
Position 8384: 0.007116532861984973
Position 10730: 0.006816169921553884
Position 240: 0.006797664593260108
Position 169: 0.006029361346179237
Position 855: 0.00552199402627409
Position 5455: 0.004365539014171049
Position 157: 0.003921299655457349
Position 3837: 0.0036203093093043273
Position 9293: 0.0035046940548288156
Position 4058: 0.003426826522330057
Position 5291: 0.0033637752282470778
Position 337: 0.00331222441461956
Position 9585: 0.003262579900003515
Position 652: 0.0031535757648661084
Position 4065: 0.002786447431214234
Position 5224: 0.0025959746204154165
Position 3238: 0.0023964745998380425
Position 6370: 0.002254883991313596
Position 1240: 0.0022156118361703137
Position 10702: 0.00219606379848663
Position 3734: 0.002124190237605471
Position 4900: 0.0021167696116005047
Position 6762: 0.0021054440304664247
Position 5522: 0.0021035349912233354
Position 5479: 0.0019016751293194272
Position 5686: 0.001774983956133732
Position 6056: 0.0017445720991876741
Position 659: 0.0017301556290260627
Position 8133: 0.0016713354002456892
Position 4982: 0.0016203843951744777
Position 3217: 0.0016187153016236503
Position 6083: 0.0015348126517920415
Position 8644: 0.0015042292264552197
Position 1479: 0.0014410706886710412
Position 4291: 0.0014126058457780558
Position 8928: 0.0013935975976199617
Position 841: 0.0013924013108810589
