Gene = Gm20661
index = 469
Annotated 5SS: [   77  9120  9745 10010 10176]
Annotated 3SS: [ 9019  9559  9846 10089 10986]
SMsplice 5SS: [   77  1753  9120 10010 10176]
SMsplice 3SS: [ 1649  9019  9846 10089 10822]
top_k =  1000
Partition function (log Z): -2.604386286059981

Sorted 5' Splice Sites (High to Low Probability):
Position 10010: 0.9773105105276055
Position 77: 0.9439020972964293
Position 1753: 0.7976014717004992
Position 10176: 0.765450690084008
Position 9120: 0.5448230990949661
Position 800: 0.3558331752340555
Position 9745: 0.35492073944264035
Position 9288: 0.31863828621597184
Position 1408: 0.316621695616742
Position 2489: 0.22764587982946202
Position 824: 0.14830061653428372
Position 4178: 0.14276201574226752
Position 7301: 0.1196065598192938
Position 10197: 0.11923170880968019
Position 7311: 0.11891964605134753
Position 4759: 0.1077595558576001
Position 805: 0.08202952539144884
Position 11092: 0.05748713698044563
Position 664: 0.05195643189758257
Position 10878: 0.03968810141365409
Position 2060: 0.03619087302559691
Position 4493: 0.026932792789629074
Position 4510: 0.025668233677038313
Position 585: 0.016521042189113943
Position 1198: 0.015436818733154055
Position 7747: 0.013778891860101552
Position 4980: 0.01313896292569776
Position 1397: 0.012503579912053248
Position 815: 0.011812870303736057
Position 607: 0.011375689747921263
Position 255: 0.010910408411854916
Position 1910: 0.007965198264709492
Position 1067: 0.007795761732731408
Position 4000: 0.00701466716778912
Position 8887: 0.006499821162742722
Position 4173: 0.0064078969219598615
Position 2541: 0.0054195592358343165
Position 4189: 0.005010289240765128
Position 9676: 0.004200456897126725
Position 135: 0.00406069287200039
Position 10899: 0.003920939536928614
Position 1489: 0.0039047839484277645
Position 10908: 0.003286960729297952
Position 1504: 0.003133325719309986
Position 424: 0.0026314145617349067
Position 116: 0.0023047796165844487
Position 1084: 0.0017916778873357801
Position 4168: 0.0016195926050504971
Position 10044: 0.0013333108531891258
Position 1530: 0.0013043382755272936
Position 2077: 0.0012738764317632245
Position 1597: 0.0012684010571378398
Position 394: 0.0012151289307665582
Position 10501: 0.001107803710467113
Position 223: 0.0008920865834253424
Position 10211: 0.0007630817800816718
Position 986: 0.000759074162631493
Position 9923: 0.0007545341661693799
Position 786: 0.0006418522558071384
Position 3250: 0.0005850564068205701
Position 3460: 0.0005383449312336641
Position 1474: 0.00044720657592376345
Position 127: 0.0003866394160872116
Position 4004: 0.0003703437110643793
Position 2465: 0.0003573868912229922
Position 2274: 0.0003245885768075069
Position 2471: 0.00031800835885388774
Position 385: 0.0003057740339921139
Position 4221: 0.0002482204597040383
Position 88: 0.00022200174241419345
Position 2856: 0.00021104808708351943
Position 774: 0.00021093285432691533
Position 2015: 0.0001989580662678619
Position 1805: 0.00019702004154233086
Position 4239: 0.00017662500430649082
Position 552: 0.00016552538239025937
Position 1072: 0.0001284750860227692
Position 591: 0.00012530418978561937
Position 7412: 0.00011724276753903686
Position 11147: 9.932764692916392e-05
Position 469: 9.66851524247224e-05
Position 4126: 8.926150270775034e-05
Position 261: 8.207176177311862e-05
Position 531: 6.498903292881514e-05
Position 85: 3.909917420335313e-05
Position 4143: 3.149104163345663e-05
Position 41: 2.8647899201522167e-05
Position 2600: 2.4756404194400556e-05
Position 3902: 2.299045442422896e-05
Position 3937: 2.2866522469331675e-05
Position 656: 1.9598582750593913e-05
Position 979: 1.822394870766625e-05
Position 2882: 1.605984761167507e-05
Position 2311: 1.5840822740551445e-05
Position 458: 1.5488065890103444e-05
Position 2532: 1.4908202891632249e-05
Position 3137: 1.3963758574897243e-05
Position 2553: 1.3345524047427042e-05
Position 1048: 1.1974312620502841e-05
Position 10924: 1.057189656241265e-05
Position 502: 1.0154625168961082e-05
Position 543: 7.764658604546817e-06
Position 106: 5.793193040141129e-06
Position 593: 3.85337150645158e-06
Position 10540: 3.6123118671645367e-06
Position 1012: 1.9736935081446783e-06
Position 68: 1.6486563700777916e-06
Position 921: 1.1954787572703117e-06
Position 779: 6.612886209581731e-07
Position 479: 3.428212245493671e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 10089: 0.8783151322353742
Position 9846: 0.8455378805060406
Position 9019: 0.7722502092396059
Position 1649: 0.5140674451137708
Position 10822: 0.4959917352747947
Position 10986: 0.4317485388083291
Position 529: 0.24134602083870493
Position 7299: 0.2394371304842638
Position 2352: 0.22326523634084797
Position 725: 0.16696382836048354
Position 4104: 0.14847755334476737
Position 1622: 0.1468539409298497
Position 9886: 0.1349818258572484
Position 9559: 0.12827120208339066
Position 1652: 0.10825805120054008
Position 4369: 0.10455622426352124
Position 468: 0.0922384892936411
