Gene = Lrrc34
index = 646
Annotated 5SS: [  200  2675  4422  4586  5131 11628 13325 16077 16588 17897]
Annotated 3SS: [ 2553  4299  4520  5046 11498 13228 15921 16431 17769 22966]
SMsplice 5SS: [  200  2675  4422  4586  5131  7730 11628 13325 17897]
SMsplice 3SS: [ 2553  4299  4520  5046  7624 11498 13228 17769 22966]
top_k =  1000
Partition function (log Z): 9.856985676507172

Sorted 5' Splice Sites (High to Low Probability):
Position 17897: 0.9956758984827476
Position 11628: 0.9907652680508566
Position 4422: 0.9687841568965025
Position 2675: 0.9060593336550742
Position 5131: 0.790741389798703
Position 7730: 0.7879621638528506
Position 200: 0.7821121658326522
Position 13325: 0.5708477696362209
Position 4586: 0.4946174507207955
Position 4613: 0.4568865385885653
Position 4915: 0.431588140016648
Position 16077: 0.42444908898805644
Position 1647: 0.34892745882674464
Position 16997: 0.13974188017008649
Position 20392: 0.12201215317175475
Position 16588: 0.11933395564326109
Position 299: 0.11388077592985582
Position 9927: 0.09383787025632351
Position 138: 0.07961552671559263
Position 19055: 0.07594972533498398
Position 7354: 0.07182524791010214
Position 4852: 0.06333354030579993
Position 6513: 0.03805373257347837
Position 12295: 0.03712428621284087
Position 21213: 0.03555348219399177
Position 9922: 0.034599482226282
Position 21110: 0.02821651946013038
Position 10156: 0.027238482502333853
Position 18874: 0.025251063834147037
Position 12560: 0.02063622724246623
Position 15269: 0.018201546929903657
Position 8702: 0.018106995593090057
Position 13312: 0.01631450008057285
Position 4438: 0.016219689659869287
Position 4609: 0.016075895177663977
Position 3578: 0.015903991485426667
Position 12991: 0.015500281993671443
Position 772: 0.015377918965127111
Position 13912: 0.015215896347965614
Position 17340: 0.014590878039366869
Position 2077: 0.01455557109357655
Position 5167: 0.014258948213849355
Position 8136: 0.012580063288016214
Position 240: 0.012202670710334993
Position 16543: 0.01138642824200141
Position 12963: 0.010538926275945663
Position 6173: 0.01031954326709529
Position 2149: 0.00952264180744354
Position 15686: 0.008699995414049087
Position 15672: 0.008519437964028813
Position 16980: 0.008349070508891807
Position 6648: 0.007930486401602144
Position 12058: 0.0074770546280142425
Position 4675: 0.007319388762600191
Position 8470: 0.007228826855963882
Position 6309: 0.007225519294057996
Position 7662: 0.007175935824433488
Position 10580: 0.007148190266866816
Position 13806: 0.006578743622525152
Position 7930: 0.006533580534356758
Position 2317: 0.006500666631550928
Position 8259: 0.005569438545772431
Position 10526: 0.005134927879101591
Position 9444: 0.004940226053011931
Position 9440: 0.00453565393101756
Position 23060: 0.0042741020316964425
Position 21130: 0.004257128053709209
Position 4830: 0.003779311062613892
Position 120: 0.003720244846073881
Position 4534: 0.0033680986794594565
Position 4607: 0.0031423152595355134
Position 4645: 0.0030156285179277907
Position 3259: 0.0030150914077798087
