Gene = 2300009A05Rik
index = 30
Annotated 5SS: [366]
Annotated 3SS: [4565]
SMsplice 5SS: [366]
SMsplice 3SS: [2606]
top_k =  1000
Partition function (log Z): -10.117040561306734

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7603150638378551
Position 122: 0.16319964968195091
Position 549: 0.12156954927893947
Position 472: 0.07185319228307144
Position 1399: 0.02713192924781281
Position 353: 0.023045385941586123
Position 698: 0.022679733227175772
Position 2781: 0.011065311707947187
Position 1649: 0.010074615274562142
Position 233: 0.00965845095973149
Position 286: 0.009537454907874415
Position 1403: 0.008321256888611312
Position 4494: 0.0060215436452592756
Position 3486: 0.004948699229668157
Position 730: 0.004359615282079573
Position 1379: 0.004344850778940561
Position 186: 0.003287683203375084
Position 497: 0.003030167395714308
Position 4424: 0.003009889827270098
Position 205: 0.002740283067270933
Position 4680: 0.0025285146448994463
Position 3541: 0.002379412674483404
Position 254: 0.0019221570035363417
Position 2366: 0.0015235517759404132
Position 2800: 0.001379542374210266
Position 3845: 0.0013570274860977157
Position 573: 0.0013319249855522285
Position 2284: 0.0011298790647334194
Position 2458: 0.0011075096949785558
Position 3009: 0.000997665910927864
Position 1832: 0.0009831506638708287
Position 2344: 0.0009447269678140868
Position 4435: 0.0009411792995020483
Position 1910: 0.0008821975996205971
Position 191: 0.0008807148299450697
Position 2397: 0.0008632304632489019
Position 2475: 0.0008006806119837366
Position 1637: 0.0007669824377473094
Position 648: 0.0007596077023117776
Position 2724: 0.0007258902274813287
Position 2030: 0.0006411667694831275
Position 176: 0.0006392737122192948
Position 3543: 0.0005762907255213817
Position 819: 0.0003923563082027782
Position 3534: 0.0003214575122555991
Position 2411: 0.00029480899802030634
Position 3417: 0.00027987233782496296
Position 702: 0.00023796794113190953
Position 1225: 0.00023689536624581014
Position 3013: 0.0002090357919930247
Position 3480: 0.00019093578357648388
Position 553: 0.00015407030907733433
Position 2416: 0.00013576463183600775
Position 2608: 0.00013112285507443182
Position 2750: 0.0001135260074693298
Position 2897: 0.00010663494229367971
Position 2149: 9.326143109144703e-05
Position 214: 8.699963718658695e-05
Position 961: 8.622505108920971e-05
Position 2050: 8.270588438988618e-05
