Gene = Fadd
index = 392
Annotated 5SS: [360]
Annotated 3SS: [1602]
SMsplice 5SS: [ 360 1066 1737]
SMsplice 3SS: [1009 1602 4176]
top_k =  1000
Partition function (log Z): -3.7699355520740587

Sorted 5' Splice Sites (High to Low Probability):
Position 360: 0.9799982559291323
Position 1737: 0.9153341971461261
Position 1066: 0.6354150296305637
Position 164: 0.13973527714113293
Position 1280: 0.11095552483427647
Position 4028: 0.10956256435973163
Position 25: 0.07846492598130037
Position 2383: 0.04540925723199883
Position 4145: 0.044206058761791414
Position 2430: 0.03670869122743239
Position 1272: 0.018056778771744626
Position 1098: 0.013149550132464454
Position 1729: 0.012576155538385992
Position 627: 0.011154964253281465
Position 1149: 0.00925360461852885
Position 633: 0.009009827982800565
Position 522: 0.007530216704716126
Position 1866: 0.007123128340864783
Position 2404: 0.0070822422966971615
Position 1125: 0.005207919789754558
Position 3608: 0.004356495100468921
Position 1876: 0.0033256893479714825
Position 4571: 0.0032927538902024892
Position 3391: 0.0027447100530857416
Position 598: 0.002675436441752007
Position 2119: 0.0018948638685135845
Position 145: 0.001563304030343526
Position 604: 0.0014758635739036156
Position 1287: 0.0014537109678679806
Position 1547: 0.0013613833382772372
Position 2170: 0.001171740215615528
Position 1445: 0.0011635259821575882
Position 2426: 0.001118256432254538
Position 1677: 0.0009490610619327352
Position 656: 0.0009195880128190397
Position 1712: 0.0008896925693891065
Position 4959: 0.000875787781198489
Position 1047: 0.0008684866947537087
Position 886: 0.0008459009588648254
Position 215: 0.0008069342305051064
Position 2043: 0.0007792524072703465
Position 89: 0.0006438214187750017
Position 1257: 0.0005859927394471508
Position 4345: 0.000526409356358822
Position 482: 0.0004977877202962302
Position 4618: 0.0004832707706157654
Position 1156: 0.000475734898508457
Position 1504: 0.00044947358888952805
Position 760: 0.0004213254044608755
Position 509: 0.0004041974464313872
Position 118: 0.00039938515296128994
Position 63: 0.00038444024276266983
Position 1455: 0.00036512494850898396
Position 2074: 0.00035229539009971227
Position 1068: 0.00034734622930247
Position 2656: 0.0003361045946733593
Position 4337: 0.0003270566449030133
Position 1070: 0.0003197576639341507
Position 979: 0.00025869486147259976
Position 1225: 0.0002474240761858055
Position 1996: 0.00023864719616497652
Position 1096: 0.0002368142585628416
Position 779: 0.00022916657358837213
Position 106: 0.0002239129146249132
Position 661: 0.00018127722054312237
Position 2370: 0.0001379132683803475
Position 1833: 0.00013287385566959343
Position 1476: 0.0001293599243945339
Position 688: 0.0001249176670904398
Position 1129: 0.00012413386822480196
Position 805: 0.00012161750342790102
Position 1800: 0.00010833073715336197
Position 646: 0.00010055761489098742
Position 151: 9.852076624331191e-05
Position 1326: 8.373686723377221e-05
Position 789: 8.14467337237007e-05
Position 1521: 7.764862455757184e-05
Position 1247: 7.736032450344604e-05
Position 1250: 6.255110411421694e-05
Position 546: 5.749994816394374e-05
Position 1205: 5.711942867578981e-05
Position 37: 4.859559543089313e-05
Position 1540: 4.728429764065791e-05
Position 1418: 4.293108003535844e-05
Position 1135: 3.683447056555258e-05
Position 1986: 3.5315571286425484e-05
Position 188: 3.472945922539412e-05
Position 2066: 3.353677060143306e-05
Position 963: 3.27580482818694e-05
Position 2212: 2.7570968354843044e-05
Position 841: 2.7261246681425963e-05
Position 767: 2.71960871931524e-05
Position 2126: 2.6057907720300883e-05
Position 2131: 1.994473543714452e-05
Position 2193: 1.859611055850773e-05
Position 703: 1.7911193201983866e-05
Position 750: 1.6622970908726976e-05
Position 798: 1.596336007310522e-05
Position 268: 1.5821797161511165e-05
Position 1328: 1.5334735839553477e-05
Position 570: 1.5170520623770574e-05
Position 705: 1.4576546642592519e-05
Position 1788: 1.42485900271351e-05
Position 774: 1.2669687903531615e-05
Position 1893: 1.2433660060939778e-05
Position 1278: 1.1269623735430421e-05
Position 1203: 1.0329983764778048e-05
Position 638: 9.529775164235478e-06
Position 195: 9.34948263764397e-06
Position 772: 9.213529672860605e-06
Position 1723: 8.615635513877942e-06
Position 1371: 8.60642544848761e-06
Position 2177: 6.248648536129414e-06
Position 208: 5.547164221044374e-06
Position 1845: 5.183135273699538e-06
Position 697: 5.1325568986677355e-06
Position 2005: 4.18500630499699e-06
Position 526: 1.952533801914967e-06
Position 577: 1.9235668705411054e-06
Position 691: 1.5679905358874666e-06
Position 663: 1.524408534642968e-06
Position 2012: 1.4083519791454513e-06
Position 1042: 1.2478192394623393e-06
Position 487: 1.2394873781831708e-06
Position 1611: 5.8155701649998885e-08
Position 401: 1.409466767153922e-08
Position 1755: 3.9051936938949494e-09
Position 1747: 3.5365292686024323e-09
Position 501: 1.3130749012189726e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1602: 0.944992722634058
Position 1009: 0.6922785259623842
Position 2294: 0.18973154061405784
Position 4176: 0.18389134232621554
Position 229: 0.15244743778866257
Position 5098: 0.1515452712099029
Position 1141: 0.10996215099252496
Position 1923: 0.0983398202345488
Position 3757: 0.08060775110729428
Position 3943: 0.06326300171449385
Position 4365: 0.045183223280010454
Position 3915: 0.045098952708472806
Position 4071: 0.04302097400064808
Position 114: 0.040692868204364074
Position 3982: 0.03753477690871137
Position 3433: 0.03443099350575504
Position 3203: 0.025651492252422685
Position 3065: 0.021477339770278273
Position 4336: 0.01847263233201767
Position 4026: 0.018361202595870322
Position 501: 0.017616552162652337
Position 4410: 0.014597551135540515
Position 1610: 0.012039868372268378
Position 3661: 0.011634876558121964
Position 2012: 0.008095331977080011
Position 3665: 0.007942174309626392
Position 3709: 0.007841005348398707
Position 3361: 0.007696714714840279
Position 1822: 0.007412342719819149
Position 3876: 0.007299921116249594
Position 546: 0.007101347192265019
Position 3812: 0.0069566988594395
Position 2037: 0.006532487285370208
Position 438: 0.0065144443296848795
Position 4246: 0.005943573182882822
Position 2167: 0.004917191490435496
Position 4186: 0.00471904156674811
Position 304: 0.004600475723270879
Position 2057: 0.004468019507788134
Position 226: 0.0042858780082960825
Position 3464: 0.0042050533230246325
Position 2667: 0.004099099601076777
Position 4118: 0.004090845440932908
Position 3227: 0.0038590332397681047
Position 4091: 0.0036760577641609606
Position 4856: 0.0035711506636221598
Position 4958: 0.0035428422879471835
Position 1364: 0.003296279892971483
Position 3469: 0.0028972910885878066
Position 3110: 0.0026428983806367342
Position 1186: 0.002513934270807065
Position 3545: 0.002486832191150857
Position 2715: 0.0023293631038588205
Position 2810: 0.002104352622363708
Position 2965: 0.0018752992048910757
Position 691: 0.0017724787320158159
Position 2818: 0.0017314541913348164
Position 808: 0.0015045966424066632
Position 2483: 0.0013501345608997433
Position 1955: 0.001313984315013021
Position 4216: 0.001302199050128149
Position 1214: 0.0012579734730060882
Position 467: 0.0012247767937556106
Position 3440: 0.0012134296971335011
Position 1805: 0.0010398887965461978
Position 3680: 0.0009674936670695649
Position 268: 0.0009449696014629842
Position 2169: 0.0009413540571340234
Position 3984: 0.0008770261261920533
Position 2513: 0.000876536791686905
Position 2224: 0.000850442217408356
Position 160: 0.0008413510758807133
Position 1945: 0.0008049444554510675
Position 2718: 0.000779188856470829
Position 3042: 0.0007330296694469887
Position 789: 0.0006926888853551765
Position 2257: 0.0006922238204163156
Position 1893: 0.0006564980131758862
Position 1989: 0.000597907396559403
Position 730: 0.0005752465125916826
Position 2189: 0.0005749333948986473
Position 1521: 0.0005738113967752141
Position 1017: 0.0005655432899415634
Position 3232: 0.0005566718263881061
Position 3338: 0.0005367397010493198
Position 4272: 0.0005026789118240609
Position 4230: 0.0004944910892416073
Position 2629: 0.0004888190346990332
Position 2462: 0.00043569791548636665
Position 4820: 0.0004202691173346215
Position 2645: 0.0004141691958707331
Position 2186: 0.00038933614705481077
Position 2329: 0.0003843695036030192
Position 3962: 0.00038296370948475
Position 765: 0.00037950159223683235
Position 193: 0.000378689594810478
Position 2680: 0.0003486213891058838
Position 3921: 0.0002833403743898234
Position 1900: 0.00027460499389782967
Position 841: 0.0002685457388338405
Position 2516: 0.0002570684439561542
Position 474: 0.0002504866982178985
Position 627: 0.00024334345368780017
Position 4650: 0.00022288132644699153
Position 1408: 0.00022081227830990472
Position 4872: 0.00021437040995584268
Position 2118: 0.00019007431024372655
Position 241: 0.00018859258501247
Position 3714: 0.000185815034368747
Position 4249: 0.00018267340157607115
Position 1149: 0.00014376957218845658
Position 3480: 0.00014223411086826727
Position 145: 0.0001386663340256875
Position 1174: 0.00013855320614181846
Position 520: 0.00013277568335579734
Position 954: 0.0001290635612560303
Position 562: 0.0001193650661703805
Position 962: 0.00011299665040255038
Position 3126: 9.611762187002677e-05
Position 1550: 9.538085039248893e-05
Position 184: 9.263632437879956e-05
Position 2763: 8.832815222682404e-05
Position 3114: 8.38694704027833e-05
Position 1474: 8.324071982206436e-05
Position 2952: 8.258143017636045e-05
Position 972: 7.859428676093498e-05
Position 2860: 7.341791586836405e-05
Position 1211: 7.018734301794212e-05
Position 508: 6.91507282793303e-05
Position 1114: 6.77784979472334e-05
Position 178: 6.536624682705177e-05
Position 1676: 6.377466938006653e-05
Position 570: 6.243262047535278e-05
Position 2402: 5.620430209174794e-05
Position 1458: 5.0829652631102376e-05
Position 1030: 5.070046815064384e-05
Position 2337: 4.868782423497618e-05
Position 1958: 4.1413536546595e-05
Position 810: 3.864844859195206e-05
Position 1455: 3.591732526904828e-05
Position 590: 3.4512478466910675e-05
Position 711: 3.285584232972323e-05
Position 139: 2.8997227371331026e-05
Position 1429: 2.8767229505721266e-05
Position 944: 2.532456774880893e-05
Position 815: 2.4730674009758676e-05
Position 735: 2.0512289106914308e-05
Position 895: 1.846611065333716e-05
Position 889: 1.7561202208924365e-05
Position 767: 1.7075041330602235e-05
Position 1573: 1.453349653491601e-05
Position 871: 1.4392021934703374e-05
Position 481: 1.4248531558506257e-05
Position 1163: 1.2974783822196667e-05
Position 1266: 1.1241796331466854e-05
Position 1188: 1.0034078915496385e-05
Position 1371: 9.833369136340746e-06
Position 1485: 6.649976323091399e-06
Position 1528: 6.1463504531158655e-06
Position 1378: 5.201667367423556e-06
Position 1393: 4.961708540319198e-06
Position 168: 4.709281524442323e-06
Position 1480: 4.018526965889675e-06
Position 322: 3.5648326137134014e-06
Position 1691: 3.3734357329189666e-06
Position 631: 3.3347551228683e-06
Position 195: 2.973572174129247e-06
Position 772: 2.89046706368913e-06
Position 1434: 1.6657807126423014e-06
Position 355: 1.6043873225350438e-06
Position 1036: 1.2474081334564157e-06
Position 812: 9.81141326639084e-07
Position 1504: 8.976478197008149e-07
Position 1712: 7.781592497318458e-07
Position 653: 7.338997726813166e-07
Position 851: 5.46856397881766e-07
Position 401: 5.376596435510132e-07
Position 1027: 5.312820813710822e-07
Position 2274: 5.076597505956305e-07
Position 1387: 5.049343842651252e-07
Position 1332: 3.53058528864691e-07
Position 697: 3.481309114105376e-07
Position 911: 3.1081599220990513e-07
Position 1052: 2.819498930731383e-07
Position 941: 2.695300242995626e-07
Position 1321: 2.614671413823318e-07
Position 2269: 2.4217322934895525e-07
Position 1723: 1.9529264185405117e-07
Position 857: 1.1373474099343706e-07
Position 1223: 5.915615785343588e-08
Position 1733: 4.9239753041180214e-08
Position 359: 2.600497448352592e-09
Position 612: 2.5969905249081535e-09
Position 1775: 5.084457655444031e-10
Position 636: 3.6243116815605265e-10
Position 389: 8.414381928988319e-11
Position 595: 4.3747612242810386e-11
Position 367: 7.776855273690858e-12
