Gene = Gclm
index = 429
Annotated 5SS: [  555 10054 13735 16371 17246 19352]
Annotated 3SS: [ 9987 13649 16310 17042 19236 20670]
SMsplice 5SS: [  555 10054 13735 16371 17246 19352 20762]
SMsplice 3SS: [ 9987 13649 16310 17042 19236 20670 24029]
top_k =  1000
Partition function (log Z): -1.569766687113224

Sorted 5' Splice Sites (High to Low Probability):
Position 13735: 0.9999295359858378
Position 17246: 0.895574095676565
Position 19352: 0.8863575802379656
Position 16371: 0.8033776735414558
Position 555: 0.6475812378050126
Position 20762: 0.6337230655600007
Position 18018: 0.45827957689275545
Position 807: 0.43667896006802315
Position 10054: 0.404746983466243
Position 20524: 0.17074842658962683
Position 84: 0.1673610768854231
Position 16240: 0.16379975492997378
Position 16697: 0.14527694558000984
Position 12682: 0.11205343425980857
Position 16881: 0.08209447575588112
Position 11228: 0.07543741462594968
Position 19424: 0.0731971280165759
Position 20553: 0.0715815824288278
Position 16953: 0.04878541961685023
Position 3126: 0.04200776845198111
Position 22452: 0.040468349331250826
Position 14955: 0.03990456986906012
Position 20025: 0.03783905415872316
Position 1751: 0.03380075218051423
Position 9660: 0.030097706886655536
Position 22398: 0.02959978599304606
Position 11451: 0.029173678349757662
Position 12708: 0.02838732655841532
Position 16885: 0.027291363200989585
Position 16851: 0.025715400013750746
Position 3640: 0.021957739693682247
Position 22432: 0.020116141201905923
Position 631: 0.020114161220240755
Position 17805: 0.01876281370301246
Position 2553: 0.017617842649296243
Position 11255: 0.017539038497702057
Position 20068: 0.016736182482028874
Position 17843: 0.015952646487951305
Position 18143: 0.01508922710284632
Position 15366: 0.014025979328371591
Position 4402: 0.01172932253242882
Position 17868: 0.010986716477751188
Position 4836: 0.01024030298940102
Position 19968: 0.009613928945775096
Position 15939: 0.009575546652477963
Position 16275: 0.00955441657984034
Position 1616: 0.008980535660818797
Position 16646: 0.00815640511569893
Position 19555: 0.008053625479578285
Position 564: 0.006292761028370498
Position 4549: 0.006133614214668848
Position 10179: 0.0058995304905010365
Position 5550: 0.005793872333954538
Position 22467: 0.00562366923067915
Position 23907: 0.0050629356393108935
Position 23536: 0.004807377501373619
Position 23477: 0.00476225735053906
Position 23221: 0.003877830849325985
Position 16921: 0.0036757887520986778
Position 22410: 0.0035196125780686486
Position 22317: 0.003402268480435905
Position 16253: 0.003253628380954255
Position 20624: 0.002775494714553197
Position 17111: 0.0027514637776185594
Position 17890: 0.0026443094103590662
Position 19804: 0.002506033018332188
Position 16978: 0.0024263977223475995
Position 21666: 0.0023987486293755235
Position 20769: 0.0020780023594104947
Position 20775: 0.002015563981486873
Position 18026: 0.0019227466235859005
Position 19817: 0.0017587707566203946
