Gene = Itln1
index = 596
Annotated 5SS: [  74  541 1929 3789 4261 4801 6174]
Annotated 3SS: [  476  1829  3540  4101  4679  6069 16900]
SMsplice 5SS: [ 141 1929 3789 4200 4801 6174]
SMsplice 3SS: [ 1829  3540  4101  4679  6069 16900]
top_k =  1000
Partition function (log Z): 2.7597261530328567

Sorted 5' Splice Sites (High to Low Probability):
Position 6174: 0.9752909659705415
Position 4801: 0.9626005117838428
Position 1929: 0.923084186812971
Position 4200: 0.8251638960144817
Position 3789: 0.5560137291172731
Position 541: 0.4936856677274709
Position 141: 0.41941847432712587
Position 10165: 0.34478198069783833
Position 12493: 0.26879542280554275
Position 14097: 0.23537669730127259
Position 15151: 0.20475370695197398
Position 154: 0.19564351430139895
Position 74: 0.1730566904511386
Position 4261: 0.1590766971964082
Position 3945: 0.1561892976860139
Position 9268: 0.13915513489903292
Position 557: 0.12571324479071688
Position 3610: 0.11730025663601189
Position 3830: 0.09898689395598688
Position 1484: 0.0851687842199745
Position 11826: 0.08410686863865607
Position 12950: 0.07125287609230925
Position 1415: 0.06679109156658124
Position 11704: 0.06450736086032188
Position 16455: 0.061445261377196185
Position 16073: 0.0511644555048897
Position 7865: 0.047513946437676306
Position 5243: 0.04244688343249529
Position 100: 0.042256813550698845
Position 9351: 0.041300058995900495
Position 1467: 0.03671944050284382
Position 3669: 0.032131450792167074
Position 3419: 0.03200926805289747
Position 998: 0.031921522649305784
Position 13674: 0.02412100427271877
Position 6937: 0.023458644748839345
Position 1583: 0.022888466589750408
Position 5416: 0.022145527577478705
Position 1751: 0.017912796981188105
Position 5948: 0.014748628162499548
Position 1449: 0.014625128643950722
Position 7744: 0.013000241147376983
Position 15171: 0.011845643973120684
Position 5250: 0.011692537225538898
Position 3673: 0.009120214544694374
Position 5578: 0.00900853169994683
Position 3398: 0.008435715177865953
Position 3232: 0.00774188661635823
Position 1855: 0.007478624048568428
Position 7973: 0.0065099135325825145
Position 4756: 0.00623492995170775
Position 3775: 0.005918269395967685
Position 7142: 0.00565743873617599
Position 10686: 0.005657231858570984
Position 903: 0.005523215104084377
Position 6439: 0.004719836562176395
Position 1549: 0.004603810212860038
Position 2497: 0.004525046664778827
Position 9840: 0.004372425673148548
Position 1038: 0.004183833866939105
Position 3388: 0.0041011002982999575
Position 1557: 0.0038059178406294344
Position 106: 0.003693467062509842
Position 5283: 0.0035867197795651415
Position 7114: 0.0034805338912161613
Position 3627: 0.0027782819487733
Position 3493: 0.0027700860714804454
Position 3755: 0.002704212280115869
Position 3636: 0.0026722189453792567
Position 4313: 0.002619782259473325
Position 19: 0.002616327131325879
Position 269: 0.002604667281165287
Position 5240: 0.0024990568960040556
Position 1994: 0.002411703733458893
Position 3822: 0.0022990300257247887
Position 5533: 0.0022036850128840063
Position 5006: 0.0020109544066159103
Position 1443: 0.001970158744409688
Position 2277: 0.0018989520304123078
Position 1515: 0.0018205761555492126
Position 6160: 0.0017903017028187123
Position 3683: 0.001715661831188543
Position 993: 0.0016838488587561826
Position 1705: 0.001662526650764592
Position 2476: 0.0016389418744790977
Position 4515: 0.001608015821450529
Position 3949: 0.0016038683074681619
Position 4322: 0.0014568561591352697
Position 8946: 0.0014454246271243666
Position 5562: 0.0014380267638591745
Position 6932: 0.001437576019614994
Position 3634: 0.0014220896241463356
Position 1395: 0.001415272062501278
Position 3217: 0.0013517872893585834
Position 3688: 0.0013514095628010742
Position 1274: 0.0013280904993319994
Position 1958: 0.0012326644097048493
Position 4843: 0.0011938533086379966
Position 1933: 0.0011707623980585723
Position 8037: 0.0011084354249727656
Position 3662: 0.001097322334505248
Position 1488: 0.0010556150691892318
Position 5347: 0.0010255656307101716
Position 1562: 0.0010168002093536139
