Gene = Adpgk
index = 101
Annotated 5SS: [  309  6194 11994 18791 21679 22294]
Annotated 3SS: [ 5967 11930 18669 21481 22194 23172]
SMsplice 5SS: [  309  6194 11994 18791 19261]
SMsplice 3SS: [ 5967 11930 18669 19180 22194]
top_k =  1000
Partition function (log Z): -5.636258898774176

Sorted 5' Splice Sites (High to Low Probability):
Position 18791: 0.9237570214936701
Position 309: 0.9111036316154126
Position 11994: 0.8453988324627857
Position 22294: 0.7607592293241239
Position 6194: 0.7335740122625493
Position 19261: 0.6913951825260001
Position 21679: 0.32436418253615795
Position 6928: 0.2583884893653838
Position 9592: 0.253295171730039
Position 6241: 0.24790261343612183
Position 16774: 0.24138559487624017
Position 17028: 0.19649896126571972
Position 8713: 0.1761008346720802
Position 19826: 0.15620045643913907
Position 2133: 0.12319516004682103
Position 9581: 0.11462878329556749
Position 9653: 0.08467108060517603
Position 9612: 0.08425920309596405
Position 1364: 0.0808062008857656
Position 21399: 0.08079035700185713
Position 3554: 0.0780042367705247
Position 18808: 0.06687023388199706
Position 16726: 0.06224271900611534
Position 1098: 0.06020969638041187
Position 19278: 0.04828196467599505
Position 5149: 0.04493233619959147
Position 13201: 0.03140065990849634
Position 2138: 0.029770465329773278
Position 4715: 0.029335053420207778
Position 20774: 0.026686918376613022
Position 23907: 0.025717254164000176
Position 58: 0.025674521092876594
Position 22080: 0.025449787051108223
Position 4437: 0.022997811876942484
Position 3401: 0.022871213402298047
Position 66: 0.020450543298150946
Position 12313: 0.020362027247210868
Position 20858: 0.019940536167082402
Position 22714: 0.01603562500044931
Position 854: 0.015777191517314573
Position 3937: 0.015215538847704905
Position 21571: 0.013448925400569823
Position 3414: 0.012979958366726895
Position 5199: 0.012705209646154736
Position 483: 0.011836202462494191
Position 20173: 0.010389409766431462
Position 427: 0.009317549431252852
Position 3366: 0.008905724982017135
Position 23296: 0.008799542829874937
Position 17146: 0.00774149761895265
Position 609: 0.007625546460889173
Position 4801: 0.007424385993745765
Position 4207: 0.006499241713967957
Position 13811: 0.006342170742321565
Position 4336: 0.005648605518421032
Position 1406: 0.005551998245529648
Position 3498: 0.005038448679857032
Position 20833: 0.004481033537121231
Position 3779: 0.003939764246244261
Position 3734: 0.003937208044663613
Position 5127: 0.0036447139279450385
Position 1933: 0.0036269719259349104
Position 5620: 0.003613848272320045
Position 18853: 0.0033963964010449094
Position 19311: 0.0031636379165106074
Position 3418: 0.003029173763884431
Position 3671: 0.002750395916413349
Position 1521: 0.002225168264688148
Position 19268: 0.0022007720808154708
Position 5502: 0.0020547746155593406
Position 19325: 0.0019778921954130575
Position 833: 0.0018637903677333522
Position 5511: 0.0018046395671554548
Position 20795: 0.0017257024890731372
Position 902: 0.001707319395451782
Position 4756: 0.0015185148743604062
Position 1332: 0.001466456356585278
Position 22892: 0.001428716557470938
Position 19739: 0.0013260994929606346
Position 23797: 0.0012089513782656258
Position 18835: 0.0010771541417773397
Position 7259: 0.0009470698601222681
Position 19437: 0.0009313256186871705
Position 8261: 0.0009302455002518427
Position 21788: 0.0007165551536808658
Position 355: 0.0006820581807844131
Position 22926: 0.0006796883615453323
Position 19314: 0.0005669562938994169
Position 22655: 0.00047929219307560686
Position 6607: 0.0004299674424056881
Position 6597: 0.0004280881887768469
Position 371: 0.00032739655493133486
Position 652: 0.00019786804315214353
Position 499: 0.00019486916186264486
Position 703: 0.0001822837340754354
Position 387: 0.000150540717202829
Position 22327: 0.00014336964715595194
Position 99: 0.0001378667049149826
Position 561: 0.00013420597678890763
Position 4014: 0.00010820687232626694
Position 870: 9.52359600646854e-05
Position 1013: 8.652866196814647e-05
Position 12451: 6.126898536056687e-05
Position 12679: 4.7054084695865413e-05
Position 464: 4.105182322477841e-05
Position 997: 3.931747256422302e-05
Position 4135: 3.376322037533514e-05
Position 2914: 3.3291325298158734e-05
Position 3473: 1.6541679780242313e-05
Position 20308: 1.1894749409774413e-05
Position 1915: 1.160578743311428e-05
Position 2396: 1.1302860893016359e-05
Position 2611: 1.0547447835320948e-05
Position 754: 1.0512694214324249e-05
Position 217: 8.334595246020446e-06
Position 298: 8.170495228112804e-06
Position 313: 7.689200963534481e-06
Position 549: 6.465674265967022e-06
Position 124: 6.245631786869649e-06
Position 211: 5.910355061143941e-06
Position 839: 4.666400065896619e-06
Position 48: 4.6289496566613044e-06
Position 942: 4.4790236422860056e-06
Position 790: 4.286087344618409e-06
Position 416: 4.214104685320001e-06
Position 418: 3.2922123830106787e-06
Position 228: 3.287941084272959e-06
Position 304: 2.900664532429097e-06
Position 446: 2.4180720490704235e-06
Position 7025: 2.0917387865116233e-06
Position 70: 1.422673979136029e-06
Position 68: 1.0477157311246002e-06
Position 390: 8.284327223106178e-07
Position 398: 6.148540819448766e-07
Position 133: 5.911418894954861e-07
Position 135: 4.443485429046796e-07
Position 569: 2.461864569580661e-07
Position 601: 2.126810496405307e-07
Position 674: 2.11343815444244e-07
Position 621: 1.9858727454531366e-07
Position 84: 1.4441099104188628e-07
Position 576: 1.044877473049863e-07
Position 392: 4.232429603053071e-08
Position 542: 1.1184284840241193e-08
Position 572: 9.667584562603632e-09
Position 684: 6.018392389677354e-09
Position 695: 6.584028652030447e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 18669: 0.9896800215443962
Position 22194: 0.8866184046483924
Position 11930: 0.8445334101958498
Position 19180: 0.7753666092905528
Position 5967: 0.6774507041398001
Position 9493: 0.3009366610002985
Position 9465: 0.23591757772644817
Position 21481: 0.22610829763596332
Position 16898: 0.20424045888467235
Position 6016: 0.19000072910321567
Position 16591: 0.15035037520313282
Position 16534: 0.1280604394692422
Position 21309: 0.12347818667143359
Position 8555: 0.12334704503563154
Position 23998: 0.12232652946867596
Position 5939: 0.11219541863814796
Position 3320: 0.11126521615131724
Position 19731: 0.10588284910031258
Position 6815: 0.09388077772758636
Position 22997: 0.08250871552873228
Position 21353: 0.07313347496135582
Position 24245: 0.07198852819960724
Position 2014: 0.06734059463032313
Position 22601: 0.06583314252106853
Position 5040: 0.06128244135091578
Position 22363: 0.05427620264573574
Position 23692: 0.05366369301552877
Position 24063: 0.05232579706304478
Position 23078: 0.049111793108877644
Position 8405: 0.04848541985728617
Position 6770: 0.047123926561013316
Position 6839: 0.038161415164746484
Position 23665: 0.035261075967619016
Position 21937: 0.030990577928433755
Position 2039: 0.030868867358416426
Position 20532: 0.030387163528544526
Position 1254: 0.028141697599533336
Position 23175: 0.028007824333804415
Position 13073: 0.027999448387234307
Position 6786: 0.027915349973251645
Position 23366: 0.027147180748180205
Position 1984: 0.026860348913882833
Position 23972: 0.026349318901383798
Position 6801: 0.02557996584602318
Position 16717: 0.025217499209980385
Position 20702: 0.024903130474891202
Position 4553: 0.02046393246062125
Position 4226: 0.01969729300254594
Position 23099: 0.01965565936034949
Position 681: 0.0196527969039278
Position 1206: 0.017718955194768772
Position 19698: 0.017337156800682384
Position 19617: 0.016912728662844226
Position 24190: 0.016633796079115873
Position 3255: 0.015531737224314873
Position 2011: 0.015066687062102273
Position 1225: 0.014319526744309615
Position 12177: 0.013763253072667934
Position 4535: 0.013723374770584842
Position 6690: 0.011995005916371879
Position 23326: 0.011838012812826721
Position 1210: 0.011735126390702925
Position 21584: 0.010998277977163951
Position 24372: 0.010615990957663773
Position 24138: 0.010478392370650992
Position 23172: 0.009765894465938004
Position 23214: 0.009648520870630044
Position 3552: 0.009585146619047422
Position 22929: 0.009240339238933587
Position 1173: 0.009083507963288875
Position 4076: 0.008724721494963011
Position 22234: 0.008631388962863234
Position 24176: 0.008576023734310802
Position 20247: 0.008446372068323472
Position 584: 0.0080400984972122
Position 1838: 0.007831224124763945
Position 3712: 0.007511202998993076
Position 5375: 0.007473262455034835
Position 759: 0.007241295796902769
Position 23231: 0.007125389567756292
Position 20631: 0.007039589080551935
Position 24119: 0.006900073520156749
Position 6820: 0.006862911626672219
Position 21269: 0.006752631654225131
Position 23707: 0.006627547630668445
Position 21505: 0.0065725486371689045
Position 19738: 0.006285422718641268
Position 1012: 0.006100245302432931
Position 22702: 0.005736912493859627
Position 1076: 0.0056885959370577485
Position 795: 0.004737824973033824
Position 970: 0.004562217109978463
Position 18739: 0.00453179989403317
Position 12207: 0.0044750737772820464
Position 8462: 0.004268369779162537
Position 20773: 0.004087570750752286
Position 6473: 0.004047491505749081
Position 23647: 0.0038926182861188
Position 20047: 0.0036531193779440335
Position 13674: 0.00360534682370174
Position 6873: 0.0035932099315136305
Position 3828: 0.0035103447536416017
Position 1936: 0.0034159009507483368
Position 13115: 0.0034012115212620373
Position 24302: 0.0033697405367679833
Position 24146: 0.0033249652933689928
Position 4305: 0.0030883123716500967
Position 638: 0.0030683045293482623
Position 23561: 0.00298658537161662
Position 19416: 0.0029240400285181615
Position 2110: 0.002788759505170954
Position 13401: 0.0027493839897028065
Position 23235: 0.0027381736003021535
Position 897: 0.002546081986446889
Position 24196: 0.002545860844676604
Position 22466: 0.0025053434375124505
Position 20076: 0.0023822212563637066
Position 3414: 0.0022578135079346514
Position 4170: 0.0021282183105381957
Position 12250: 0.002123700397260893
Position 18981: 0.002123173846411377
Position 930: 0.0020576946235400543
Position 24406: 0.0019940781644912186
Position 19956: 0.00196206403500482
Position 20073: 0.0019291694197058095
Position 3864: 0.0019096642063549725
Position 3872: 0.0018762472223177982
Position 5969: 0.0018302250784177922
Position 19150: 0.0017668100171219397
Position 458: 0.0016941180592458353
Position 1230: 0.0016875406175133113
Position 942: 0.0016335916903289457
Position 22856: 0.001576334308747576
Position 1278: 0.0015669213350316875
Position 21326: 0.0015247832241268918
Position 608: 0.0015001402843353995
Position 4701: 0.001436592762055557
Position 4746: 0.0014334944944646125
Position 19794: 0.0013920866860209422
Position 19508: 0.0013276958218878868
Position 20044: 0.0013173339166942925
Position 19120: 0.0013122584617436283
Position 3295: 0.0012535574566951938
Position 19719: 0.0012053911766336629
Position 4755: 0.0012013356125677426
Position 19553: 0.0011933300942224554
Position 19454: 0.0011862411700673098
Position 3844: 0.0009059670923241711
Position 1259: 0.0008962055903496068
Position 23485: 0.0008859029156510153
Position 7092: 0.0008790216822770622
Position 11671: 0.0008654222669360109
Position 1871: 0.0008567903279617643
Position 4330: 0.0007908932189511453
Position 1795: 0.0007860938263041879
Position 19861: 0.0007411201785104684
Position 8211: 0.0007298361974363785
Position 1432: 0.0006768242321086871
Position 24595: 0.0006698535029674203
Position 4377: 0.0006529249598565887
Position 18477: 0.0006504453477206257
Position 946: 0.0005795971191883292
Position 19636: 0.00045694842879750997
Position 147: 0.00045044998213393116
Position 3324: 0.0004465216473224472
Position 853: 0.0004122461487319993
Position 22409: 0.0004086295754337821
Position 22373: 0.0003921752528085556
Position 1933: 0.0003909886848630652
Position 19772: 0.0003707330470537171
Position 3222: 0.00037020742851435903
Position 22539: 0.0003558343800756532
Position 1429: 0.0003536571391874042
Position 153: 0.00032639087632940094
Position 3167: 0.0003065686131247246
Position 19596: 0.0003015523767049119
Position 18454: 0.0002900021729286353
Position 20487: 0.000274143477035129
Position 19569: 0.00022192243363387256
Position 7897: 0.00020040930281546495
Position 1682: 0.00019009710078755527
Position 1363: 0.00016999920541483024
Position 239: 0.0001621807634989905
Position 710: 0.00014667859504203655
Position 1284: 0.00013685819173215412
Position 1178: 0.0001265308862240734
Position 870: 0.00012216462205034436
Position 22786: 0.00011926606577331467
Position 560: 0.00010371296405265299
Position 211: 0.00010320828527091895
Position 276: 9.868406533417829e-05
Position 4292: 9.718949954266454e-05
Position 6391: 8.824513711540165e-05
Position 22028: 8.301374731591206e-05
Position 661: 7.720412826254574e-05
Position 7005: 6.95358509246945e-05
Position 19024: 6.801132149441168e-05
Position 185: 6.591528040930859e-05
Position 1628: 6.516584836983374e-05
Position 19529: 6.458425805928526e-05
Position 12373: 6.126898536056694e-05
Position 1331: 5.163104356682964e-05
Position 22603: 5.079398921701233e-05
Position 19195: 4.8343497734799334e-05
Position 12556: 4.705408469586525e-05
Position 772: 4.6638968657589635e-05
Position 1811: 4.102900265327139e-05
Position 416: 3.766695353740186e-05
Position 1017: 3.649512739758358e-05
Position 2774: 2.2469596522780307e-05
Position 3451: 2.1869235701687836e-05
Position 3355: 2.132762911267557e-05
Position 4506: 1.9224188019960262e-05
Position 3915: 1.6725192653718906e-05
Position 237: 1.4988437338460097e-05
Position 20050: 1.3467475651208526e-05
Position 1717: 1.2818842517142937e-05
Position 724: 1.2148722728494015e-05
Position 833: 1.085294179253569e-05
Position 2745: 1.0821728775378502e-05
Position 2480: 1.0547447835320967e-05
Position 1764: 9.02067997479629e-06
