Gene = Ccdc15
index = 208
Annotated 5SS: [  359   655  4509  5957 27996 31985 33234 34106 35016 37075 44083 45513
 68819 69426 71035]
Annotated 3SS: [  468  4358  5770 27881 31864 32504 34039 34892 36963 43986 45408 68641
 69276 70910 71826]
SMsplice 5SS: [  655  4509  5957 15991 27996 31985 37075 44083 45513 48491 57251 68819
 69426]
SMsplice 3SS: [ 4358  5770 15862 27881 31864 36963 43986 45408 48374 57120 68641 69276
 71826]
top_k =  1000
Partition function (log Z): -36.91402190637002

Sorted 5' Splice Sites (High to Low Probability):
Position 4509: 0.7139942340808475
Position 655: 0.6891284637896307
Position 5957: 0.4663564379532363
Position 5967: 0.42949514299577823
Position 8347: 0.3880261177275749
Position 15991: 0.3697441206458409
Position 2809: 0.26716122054512853
Position 359: 0.25395407896891126
Position 2541: 0.21079989362911783
Position 4531: 0.1631742290160172
Position 2935: 0.11347881397305365
Position 125: 0.10939928863888636
Position 485: 0.0969682719402219
Position 14631: 0.07624374575353796
Position 2698: 0.061891826771809245
Position 885: 0.05724582048644517
Position 1836: 0.0423726771038184
Position 405: 0.03642578087979046
Position 934: 0.02832862221560403
Position 4991: 0.02825074115722485
Position 14182: 0.0256288069229255
Position 3690: 0.021145956277167845
Position 5712: 0.021045952046035404
Position 4062: 0.018435502362772103
Position 3760: 0.017502187453927433
Position 7313: 0.010955717711013266
Position 3123: 0.010508489777396168
Position 4039: 0.009670692036493579
Position 1286: 0.00938460975262558
Position 288: 0.007327575253069989
Position 3732: 0.006968260272178903
Position 4521: 0.006841654652645386
Position 776: 0.006501983425370037
Position 3747: 0.006135823288747394
Position 2018: 0.005556448583806745
Position 7156: 0.004609395830552498
Position 2780: 0.004586983611261823
Position 1733: 0.0039035883052464812
Position 2702: 0.0029590488283141865
Position 4998: 0.0029026512525829706
Position 3882: 0.0028751565146274837
Position 724: 0.002458357062852326
Position 2813: 0.002330682667087759
Position 661: 0.002225767712301504
Position 85: 0.002045402078289001
Position 1151: 0.0018849010634455242
Position 4464: 0.001868962582051497
Position 2835: 0.0018539917823532765
Position 2457: 0.00179296978811552
Position 979: 0.0012435091869157473
Position 140: 0.0012040736812859788
Position 1942: 0.0009858247785064916
Position 5340: 0.0009276986384563523
Position 636: 0.000811270705032566
Position 263: 0.0006921580525773521
Position 1239: 0.0006879079850461154
Position 8636: 0.0006104600691405359
Position 4440: 0.0006087556350149574
Position 674: 0.0005876362489049762
Position 1075: 0.000585695458648132
Position 9361: 0.0005777000204956377
Position 3241: 0.0005433463874940853
Position 377: 0.0005366148436161199
Position 81: 0.0005308887618214988
Position 77: 0.0004949354245343137
Position 2439: 0.00048073136209878816
Position 1615: 0.0004751980170115841
Position 198: 0.0003671718328930341
Position 983: 0.00036178256866882687
Position 1680: 0.00033029877878505486
Position 680: 0.00026888194936462023
Position 2413: 0.0002614799276321745
Position 1002: 0.00025684809140884485
Position 2525: 0.0002486915778277748
Position 2433: 0.00023565941175111355
Position 1276: 0.0002340040829751863
Position 758: 0.0002329560730401185
Position 559: 0.00019496791002319552
Position 811: 0.00013168654626188696
Position 911: 0.00012605414031867975
Position 2243: 0.00012458274740173312
Position 2467: 0.00012118106540976229
Position 18: 0.00011590508455337143
Position 2091: 0.00011228054894383893
Position 56: 0.00010815505818089428
Position 921: 7.535804711160951e-05
Position 2545: 7.384093414750449e-05
Position 2007: 7.286183021240443e-05
Position 1005: 6.558333931456463e-05
Position 601: 6.509097713256834e-05
Position 813: 5.593474592114918e-05
Position 1103: 4.274484628765806e-05
Position 2444: 3.965270637887201e-05
Position 2109: 3.767466073786778e-05
Position 959: 3.330537954614886e-05
Position 839: 3.264129536895511e-05
Position 1346: 3.02876683991519e-05
Position 43: 2.7471525118215108e-05
Position 997: 2.378866960782031e-05
Position 1773: 2.3312992639631817e-05
Position 1781: 2.150910169607512e-05
Position 1695: 2.1307101270783037e-05
Position 30: 1.692755841153184e-05
Position 391: 1.4351086310591258e-05
Position 1737: 1.407966355036495e-05
Position 2084: 1.2958367276919432e-05
Position 369: 1.2003307147858566e-05
Position 83: 1.1865901910131373e-05
Position 71: 1.137466260055706e-05
Position 568: 1.0475718453989363e-05
Position 36: 9.812135144921741e-06
Position 665: 7.94132523019542e-06
Position 1160: 5.993941618987e-06
Position 659: 5.911647423625548e-06
Position 613: 5.390926376437728e-06
Position 47: 3.902033225695011e-06
Position 471: 1.6420603142619872e-06
Position 6627: 8.117070763556836e-07
Position 6322: 8.092589043819136e-07
Position 441: 1.3055203879522857e-07
Position 429: 1.1868069093913876e-07
Position 1405: 1.0499997943493348e-08
Position 1199: 9.74980224461768e-09
Position 1100: 9.115396494312963e-09
Position 941: 6.4616831701014486e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4358: 0.852448030019716
Position 5770: 0.5736113513233992
Position 2615: 0.45941855267836523
Position 15862: 0.4163635064543248
Position 8254: 0.3381359887047572
Position 17140: 0.2575755937651144
Position 468: 0.19644226946234666
Position 2313: 0.1568218210891244
Position 5896: 0.12665162221100346
Position 16177: 0.12218390180476618
Position 14466: 0.10322311773474782
Position 775: 0.07587518711754522
Position 5874: 0.07495626826397983
Position 5653: 0.06439851675117447
Position 9924: 0.06358164154216656
Position 16504: 0.05766399496637676
Position 8282: 0.05679106628715401
Position 16583: 0.056440062329848356
Position 2442: 0.0505198510445173
Position 3590: 0.048323108104514845
Position 5880: 0.037104830404397854
Position 1603: 0.033108792607633775
Position 8734: 0.02891314079849419
Position 9102: 0.027869071113488714
Position 14208: 0.027690537178448993
Position 13989: 0.025337852365173746
Position 436: 0.02515707628998769
Position 3939: 0.023630678928615662
Position 7046: 0.022920682623921083
Position 10003: 0.02200618198797504
Position 4883: 0.02066722702656699
Position 8300: 0.019560717502132726
Position 16445: 0.019068438971250483
Position 4332: 0.01822844064747715
Position 5850: 0.018200574786713962
Position 17923: 0.018031433510090386
Position 16744: 0.017628547157912913
Position 5832: 0.017054814691094426
Position 17204: 0.01335543962004991
Position 12897: 0.013285126268218286
Position 10729: 0.012743340370015248
Position 14079: 0.012540853714630137
Position 7082: 0.011151887524013162
Position 10543: 0.01055055137055167
Position 4274: 0.010328841876825697
Position 5774: 0.010232398016747335
Position 471: 0.007769590285227009
Position 4844: 0.007360444926376816
Position 6987: 0.007198373002481818
Position 1639: 0.006441102974266868
Position 17608: 0.006190378709928917
Position 6225: 0.005874473363893363
Position 10505: 0.005634005003342043
Position 2407: 0.005600954404093792
Position 8410: 0.005250723692685174
Position 11542: 0.005217811550336561
Position 3820: 0.004888623511923069
Position 10088: 0.004834642671546176
Position 4365: 0.004749291588748997
Position 8554: 0.004598102483220184
Position 10825: 0.004593320533005474
Position 8486: 0.004143717909731342
Position 9167: 0.004141094772313813
Position 401: 0.0038992030677328167
Position 6150: 0.003357867027298638
Position 4841: 0.002964331418500936
Position 1159: 0.002884723772002358
Position 13208: 0.0028096473383443614
Position 9946: 0.002721593612619617
Position 6321: 0.002709089070221193
Position 11514: 0.002503950404238579
Position 4433: 0.0022293272570424864
Position 11052: 0.0020910039927778392
Position 8763: 0.0020454876739165856
Position 3954: 0.0019854947379679484
Position 1911: 0.0019242798785467068
Position 1673: 0.0018973748155931007
Position 3652: 0.0018945562659847814
Position 6250: 0.0017236692735183548
Position 205: 0.0014174429593716274
Position 3526: 0.0013548284167250984
Position 3075: 0.001344474758266556
Position 2680: 0.0013397793952865977
Position 6476: 0.0013143285105280563
Position 2934: 0.0012880167067013386
Position 504: 0.0012684048762211708
Position 5491: 0.0012566309735446363
