Gene = Ndufc2
index = 740
Annotated 5SS: [ 355 7007]
Annotated 3SS: [6862 7615]
SMsplice 5SS: [ 355 7007]
SMsplice 3SS: [6862 7615]
top_k =  1000
Partition function (log Z): -10.44505522799154

Sorted 5' Splice Sites (High to Low Probability):
Position 355: 0.9370182778742024
Position 7007: 0.3447544446903825
Position 4652: 0.15012444373274678
Position 4082: 0.08887408663876133
Position 7078: 0.0432842383660838
Position 6179: 0.027098903478908115
Position 104: 0.026835845715937744
Position 4683: 0.018198509115420657
Position 644: 0.017819699970473054
Position 342: 0.017490854815819672
Position 3973: 0.013128536769684743
Position 3034: 0.012878847551794796
Position 7228: 0.012553178755350884
Position 5434: 0.011262719363515231
Position 2287: 0.010147291381356872
Position 1513: 0.009965138654519649
Position 6477: 0.009497446441090573
Position 556: 0.008282935446934451
Position 6491: 0.007762062170154197
Position 5499: 0.007588552441996304
Position 5204: 0.007167054349504827
Position 740: 0.007157259656249584
Position 410: 0.0071205735144890085
Position 1386: 0.005196936343856825
Position 65: 0.00472507557417246
Position 6305: 0.004412680583893609
Position 1217: 0.0042137000506109685
Position 6517: 0.004010513775967572
Position 1392: 0.003720882448080986
Position 2391: 0.003173836217248159
Position 3935: 0.0030037776799017733
Position 1830: 0.002726113673626856
Position 112: 0.002340073011528423
Position 5077: 0.0019144668097297915
Position 7380: 0.001778072188920454
Position 3939: 0.0016197233522788792
Position 4244: 0.0015856551041995006
Position 652: 0.0014116194749638827
Position 4045: 0.0012960087836415052
Position 157: 0.0011105550927317136
Position 6939: 0.0010868029742716649
Position 2063: 0.0008580585425986708
Position 7331: 0.0008449247272493807
Position 1260: 0.0007455543565194687
Position 2084: 0.0007226830969610065
Position 7218: 0.0005931292077430794
Position 7657: 0.0004560779480114386
Position 6352: 0.00037172421212790024
Position 6863: 0.0002947919891727253
Position 5615: 0.00028372335751510356
Position 2055: 0.0002482563174069697
Position 1866: 0.00024308891037450536
Position 2087: 0.00023603574048147602
Position 2000: 0.00022830684168936974
Position 18: 0.00014705959983787447
Position 4186: 9.734370288777136e-05
Position 130: 6.831378732566855e-05
Position 707: 6.413155805158342e-05
Position 821: 5.5114484029608015e-05
Position 52: 4.95285027821123e-05
Position 3424: 4.1433833114956804e-05
Position 1848: 4.103676316848802e-05
Position 2259: 3.867998765670829e-05
Position 3107: 3.70963748692281e-05
Position 3451: 3.501104947930242e-05
Position 2791: 3.359447541856714e-05
Position 2496: 2.6880387727091285e-05
Position 1264: 2.6748648104904124e-05
Position 593: 2.4290306070394072e-05
