Gene = Sf3b1
index = 971
Annotated 5SS: [  143  8248 10703 11106 12999 15380 20002 21311 21680 24189 24378 26099
 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 37179 39543]
Annotated 3SS: [ 8080 10597 10990 12918 15208 19763 21097 21557 23990 24275 25918 26382
 26566 27093 27319 27728 29221 30286 30552 31994 33019 36905 39325 39988]
SMsplice 5SS: [  143  8248 10703 11106 12999 15380 20002 20342 21311 21680 24189 24378
 26099 26470 26838 27240 27467 27855 29444 30470 30665 32116 33152 39543]
SMsplice 3SS: [ 8080 10597 10990 12918 15208 19763 20184 21097 21557 23990 24275 25918
 26382 26566 27093 27374 27728 29221 30286 30552 31994 33019 39325 39988]
top_k =  1000
Partition function (log Z): 49.44727684930071

Sorted 5' Splice Sites (High to Low Probability):
Position 143: 0.9975962009737959
Position 15380: 0.9966094273626899
Position 26470: 0.9956429653499378
Position 21680: 0.9955079697076681
Position 12999: 0.9843027860651026
Position 26838: 0.965925405618178
Position 24189: 0.9628307256383064
Position 24378: 0.957846130301279
Position 10703: 0.9578288610892265
Position 27467: 0.9575999656002893
Position 29444: 0.9492216418141061
Position 8248: 0.9442730642818665
Position 30470: 0.9204273104578224
Position 39543: 0.9187659995668165
Position 21311: 0.9146678380274648
Position 11106: 0.8609998072574122
Position 20002: 0.848646497284485
Position 33152: 0.764477696735231
Position 27240: 0.7460933581757693
Position 32116: 0.7157399460269123
Position 26099: 0.7062142256409538
Position 30665: 0.687193924976803
Position 20342: 0.6667658448534161
Position 27855: 0.5835483854367486
Position 15144: 0.3224352611428076
Position 4030: 0.25613648618704976
Position 26086: 0.18249981578910662
Position 23742: 0.1488177647360445
Position 11669: 0.13698103964540564
Position 4544: 0.12944701702698558
Position 15992: 0.12311649437852917
Position 21931: 0.11539069286008302
Position 27273: 0.11062812926169359
Position 12494: 0.09888595610464597
Position 27175: 0.09084433721147107
Position 28998: 0.09046746284508828
Position 1556: 0.07690232943683618
Position 2290: 0.0767037511080215
Position 28134: 0.07306984180069613
Position 21188: 0.05752897119323656
Position 37614: 0.053693866282203496
Position 8162: 0.0528331912440403
Position 26078: 0.04891398020490788
Position 20294: 0.04346728345381064
Position 30685: 0.04292302058341668
Position 20256: 0.039857623794783324
Position 12771: 0.03730592305624757
Position 30507: 0.037130204176883695
Position 4491: 0.035815428647882425
Position 20006: 0.03495691242680476
Position 27494: 0.03492854528131469
Position 12613: 0.0339630363118439
Position 1856: 0.03349970784697943
Position 11353: 0.0313313928979677
Position 25136: 0.030563423702685902
Position 33156: 0.02956792111474089
Position 29141: 0.02668954499172762
Position 11299: 0.026474253891194215
Position 29355: 0.026026324479427747
Position 33721: 0.023603097609230187
Position 16708: 0.023204612921227035
Position 30658: 0.02235323694093276
Position 13945: 0.02133430206982971
Position 31355: 0.020979836106392296
Position 20887: 0.019517206311744573
Position 17550: 0.019217500189960907
Position 36652: 0.018514502640931286
Position 23874: 0.018165660575869845
Position 40144: 0.017235913418739035
Position 31170: 0.01689578683604001
Position 10045: 0.01627223128285491
Position 13613: 0.01592431130371804
Position 1118: 0.014865792898329953
Position 22420: 0.014372035569478395
Position 3061: 0.01432581421916751
Position 26103: 0.01338064771972642
Position 34448: 0.012583791039359636
Position 7762: 0.012069010221888103
Position 10739: 0.011941819604093561
Position 35340: 0.011558577390894137
Position 16938: 0.010950789055553406
Position 31716: 0.01065399984456716
Position 5649: 0.010532893064870083
Position 22435: 0.009870093115283874
Position 29327: 0.008863109529168068
Position 24070: 0.008466946342163549
Position 27217: 0.008457707040545315
Position 9435: 0.008422018357659738
Position 28819: 0.007355876943260658
Position 37183: 0.0072156044247473836
Position 33867: 0.006946716753454632
Position 649: 0.006776523648729754
Position 17367: 0.0067400572224838124
Position 23841: 0.006503417227917432
Position 11673: 0.0063615573683405025
Position 1574: 0.006035256221971895
Position 996: 0.005970150131680594
Position 11728: 0.005923958677409428
Position 32726: 0.005455023214728982
Position 25333: 0.005166140360913892
Position 11377: 0.005154106322613704
Position 26751: 0.005138808707704087
Position 10635: 0.005108978926915859
Position 7431: 0.005089653485885777
Position 24358: 0.005023211581020797
Position 19459: 0.004946601203795443
Position 24503: 0.004766504502979594
Position 11386: 0.004763929568113486
