Gene = 1700015G11Rik
index = 8
Annotated 5SS: [  91  873 2247]
Annotated 3SS: [ 827 2141 3889]
SMsplice 5SS: [ 225 2247]
SMsplice 3SS: [2141 3889]
top_k =  1000
Partition function (log Z): -7.241487181899381

Sorted 5' Splice Sites (High to Low Probability):
Position 2247: 0.8891861611680256
Position 225: 0.48228595547699277
Position 873: 0.2630031752657792
Position 344: 0.2107858618115316
Position 91: 0.14620824686307488
Position 559: 0.09646249297557405
Position 1550: 0.013354892722181514
Position 1655: 0.013270380692925706
Position 2207: 0.012411940180070524
Position 129: 0.012408225136204147
Position 479: 0.010285778521360945
Position 3422: 0.009214745237244228
Position 3788: 0.00711223794637562
Position 2846: 0.006844104821062268
Position 13: 0.006791635727304297
Position 977: 0.005873841336539006
Position 105: 0.004522034132331444
Position 1678: 0.004134849590982442
Position 2463: 0.003636664045657087
Position 986: 0.003551919753766643
Position 2840: 0.0030676285177881906
Position 166: 0.0025460408583125754
Position 319: 0.0021764183919957556
Position 1693: 0.001546355224063256
Position 446: 0.0014946096815740824
Position 3355: 0.0014883772304453654
Position 3161: 0.0014156051422036934
Position 2253: 0.0013832363292961849
Position 2864: 0.0010303388725883616
Position 3574: 0.000991810260627963
Position 3762: 0.0008893137480953478
Position 17: 0.0007882016371347877
Position 945: 0.0007139894954575168
Position 3215: 0.0005892125567346031
Position 433: 0.0005473189859553477
Position 422: 0.0005361937002246467
Position 662: 0.0005170485774076276
Position 1918: 0.00034583901583593106
Position 1851: 0.00024664205778644993
Position 912: 0.00023612202890299896
Position 3463: 0.00023413501495186655
Position 3392: 0.0002322864776248468
Position 3344: 0.00021793206410037347
Position 3778: 0.00021392789148159591
Position 58: 0.00020621994038086874
Position 3389: 0.00018673776432075116
Position 914: 0.0001850080243094725
Position 1602: 0.00017088636446204255
Position 1445: 0.00016411718868602858
Position 3081: 0.00016410922689354566
Position 3715: 0.00015856575607531425
Position 382: 0.0001528656073899493
Position 965: 0.000132266928370876
Position 309: 0.00011416241347390787
Position 3071: 0.00011120909197181139
Position 201: 0.00010027184333893084
Position 3528: 9.702725529671104e-05
Position 146: 8.976506897618562e-05
Position 194: 8.734660212361835e-05
Position 1855: 7.50467052330854e-05
Position 3709: 7.069628736119672e-05
