Gene = Prr27
index = 862
Annotated 5SS: [  207 10048 15596 17874]
Annotated 3SS: [ 9985 15571 16943 20611]
SMsplice 5SS: [  207 10096]
SMsplice 3SS: [ 9985 14786]
top_k =  1000
Partition function (log Z): -13.23535821617101

Sorted 5' Splice Sites (High to Low Probability):
Position 207: 0.940220691546162
Position 10096: 0.578829477576709
Position 2949: 0.3573207009876987
Position 9777: 0.14439158107161212
Position 11946: 0.1222981424060945
Position 8437: 0.10256329606705507
Position 5412: 0.10157901470251529
Position 10048: 0.07746235702132917
Position 14672: 0.07715443343475521
Position 9691: 0.05840884888737929
Position 150: 0.05480055487973206
Position 10737: 0.04737763936562873
Position 1171: 0.020964300748664958
Position 10130: 0.020851081143016748
Position 2016: 0.01979972482857395
Position 14040: 0.014422202080178597
Position 4781: 0.013456341809701167
Position 7794: 0.011711934650941771
Position 7251: 0.00876178765615547
Position 9620: 0.008219022802124509
Position 1719: 0.007732091721493558
Position 2302: 0.00761837732386242
Position 12191: 0.0068949350867949805
Position 10575: 0.004494468960560613
Position 10541: 0.004307983097969947
Position 879: 0.004010798149188973
Position 2942: 0.003529289271153771
Position 1204: 0.002601253020308677
Position 1200: 0.0020450818082585
Position 10630: 0.0016941575589898062
Position 233: 0.0009987033953830606
Position 997: 0.0007077010659977003
Position 1262: 0.0006183982257142884
Position 2702: 0.0005411355485559855
Position 1981: 0.000529685542183146
Position 1984: 0.000463365001522251
Position 1930: 0.000446469133593383
Position 1736: 0.00043811432508519864
Position 199: 0.0003648086059093507
Position 274: 0.0003112493608784836
Position 400: 0.0002969584484262702
Position 1722: 0.0001630962335590717
Position 1033: 0.00015405156625543536
Position 1058: 0.00014786070343251093
Position 5408: 0.0001325277075299201
Position 1196: 0.00012911513069914707
Position 64: 0.00012613973377911307
Position 1561: 0.00012130804600808479
Position 1905: 0.00010437189935323432
Position 7056: 8.242530480082744e-05
Position 1992: 7.231897235500844e-05
Position 5416: 6.608847946441806e-05
Position 1164: 5.458723069773452e-05
Position 4572: 4.732832523038592e-05
Position 6109: 3.5213696239973243e-05
Position 184: 1.1500627133171328e-05
Position 446: 9.576592424528179e-06
Position 20: 6.3691498531953555e-06
Position 416: 4.354549300756599e-06
Position 617: 4.186982321372274e-06
Position 211: 3.737003704332735e-06
Position 4389: 3.0535003997110904e-06
Position 169: 2.6818185129162446e-06
Position 23: 2.3309212409462078e-06
Position 842: 2.2905044285689523e-06
Position 4023: 2.0441412936286994e-06
Position 3677: 2.036395380730361e-06
Position 4681: 1.642193063400457e-06
Position 33: 1.6354173362213198e-06
Position 179: 1.6004363191494716e-06
Position 640: 1.107589844724844e-06
Position 16: 1.0461557415400685e-06
Position 349: 8.958562434230773e-07
Position 402: 7.295771575377722e-07
Position 302: 6.991382293638417e-07
Position 1209: 5.757126838625321e-07
Position 566: 2.8932737340794844e-07
Position 514: 2.5609745517293687e-07
Position 1190: 1.9698045426912917e-07
Position 5684: 1.2787641774800906e-07
Position 876: 1.241806543544561e-07
Position 600: 1.2372562913963977e-07
Position 5597: 1.1393582258184666e-07
Position 624: 8.939929354626604e-08
Position 558: 8.262957148215106e-08
Position 256: 6.929734702537581e-08
Position 434: 6.218836366376018e-08
Position 254: 5.961802469427507e-08
Position 883: 2.453890658500524e-08
Position 1091: 1.995225929501961e-08
Position 1140: 1.4658049127650072e-08
Position 1381: 1.2325195810051325e-08
Position 952: 1.111559371204805e-08
Position 1075: 6.711306243974463e-09
Position 1073: 5.917228938218081e-09
Position 939: 5.573848022958277e-09
Position 1230: 1.1009187746921072e-09
Position 1367: 1.0324589031871904e-09
Position 458: 6.85248943137339e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9985: 0.5731177787999235
Position 14786: 0.542783947933082
Position 2813: 0.34062252905693735
Position 9507: 0.1736520796318271
Position 12079: 0.15672460056208126
Position 11801: 0.12740456029295674
Position 9920: 0.10633380313182593
Position 14460: 0.0903467542765183
Position 8354: 0.08447810992754984
Position 16943: 0.06336875352301163
Position 5294: 0.055164151982204465
Position 10685: 0.05388423570355848
Position 13945: 0.05097589832382293
Position 9672: 0.04480689767556203
Position 5300: 0.03285611613952671
Position 12370: 0.01702258552809986
Position 2858: 0.016221256775423493
Position 19025: 0.014817091548293767
Position 8369: 0.01461489901732863
Position 13868: 0.01453876143035906
Position 10399: 0.014450807983832732
Position 15783: 0.014017574248386925
Position 5245: 0.013887307186992964
Position 1578: 0.0134907150462461
Position 920: 0.013131908187927713
Position 1032: 0.008997864978286812
Position 7134: 0.008885022901965193
Position 7636: 0.008690357522776438
Position 7922: 0.008144140162899695
Position 10661: 0.007697160535944958
Position 15571: 0.007177085664455197
Position 6005: 0.006761553568112335
Position 11990: 0.0066193583151534655
Position 6735: 0.006567082318288845
Position 1831: 0.006553913422853454
Position 1479: 0.0063873529595656064
Position 8322: 0.006344512721908681
Position 4622: 0.005950588744479692
Position 10248: 0.004533103988461539
Position 1778: 0.004322766034030208
Position 4938: 0.003543174626093868
Position 757: 0.003453330201380489
Position 1744: 0.0032674084241675182
Position 4604: 0.003073612183140199
Position 7538: 0.0029814886212004327
Position 2163: 0.002750589377890124
Position 11296: 0.0025849463943150427
Position 12009: 0.0025425133948909573
Position 9277: 0.0024904038493959403
Position 4658: 0.002405506494407975
Position 1082: 0.002336011021868146
Position 2550: 0.0020245216500181244
Position 10986: 0.0019577373460857852
Position 1804: 0.00188765446241568
Position 4607: 0.0018639504301245294
Position 1962: 0.0018406526117231744
Position 10944: 0.0017764710442687418
Position 10260: 0.0017596131393801194
Position 15177: 0.001671980783592639
Position 1980: 0.001636141726021937
Position 7100: 0.0016288648867390594
Position 13183: 0.0015960355265333451
Position 2118: 0.001512790182443363
Position 5584: 0.0014961401460282637
Position 2775: 0.001487715911406696
Position 2781: 0.0014659472204851239
Position 2287: 0.0012889624377997867
Position 6823: 0.001180993321444187
Position 8467: 0.0011744568697401327
Position 11320: 0.0010870870048258928
Position 7763: 0.0010679644462479063
Position 588: 0.0010001309743482435
Position 1581: 0.0009515447047988639
Position 11921: 0.0009459373475863837
Position 2663: 0.0009203157615092365
Position 11034: 0.0009053382737271177
Position 13603: 0.000899205866708579
Position 1891: 0.0008580429424289471
Position 10197: 0.000848628573287169
Position 2140: 0.0007330030353943385
Position 4742: 0.0006354970673370019
Position 616: 0.0005647175758435196
Position 13016: 0.0005545820869103725
Position 3119: 0.0005528637052111066
Position 1780: 0.0005150271296930793
Position 2861: 0.0004915925160493558
Position 8512: 0.00045670811525919184
Position 6704: 0.0004514805404270061
Position 2015: 0.00044840163368587663
Position 4887: 0.00039951022777471896
Position 12249: 0.0003946584746674989
Position 12130: 0.00037675625231160684
Position 2080: 0.0003652464134829884
Position 888: 0.00035663734950190103
Position 1712: 0.000356551842342372
Position 3887: 0.00031759253173579884
Position 4317: 0.00031449240400882193
Position 2836: 0.0003114845652064141
Position 2441: 0.0003048853327116313
Position 4497: 0.00028185795371432794
Position 4356: 0.00027600786858489237
Position 5718: 0.000273244199405018
Position 7994: 0.0002619895156277814
Position 1810: 0.00026076292004871895
Position 952: 0.00025301369149289426
Position 685: 0.00024125053360308967
Position 1058: 0.00022490961523254172
Position 302: 0.00022439041097370058
Position 7448: 0.0002076233318207191
Position 3299: 0.00020665468890220627
Position 1828: 0.0001987102117479958
Position 6828: 0.00019746505571210108
Position 1926: 0.00019298208920961524
Position 3652: 0.00015784197814032382
Position 3430: 0.0001569816283459997
Position 489: 0.0001561609087169424
Position 1548: 0.00014771482031851945
Position 5626: 0.0001385959909965101
Position 3035: 0.00012877883594084827
Position 3162: 0.00012667593964216925
Position 4709: 0.00012335912337215483
Position 1584: 0.00011702143808618213
Position 838: 0.00011541873968666619
Position 420: 0.00011304895050181025
Position 9255: 0.00011190242360168261
Position 3576: 0.00010605939300271193
Position 2166: 0.00010568895260121575
Position 4149: 9.929051198274805e-05
Position 8964: 9.88062144028003e-05
Position 1482: 9.777906106983757e-05
Position 5683: 9.694678035115033e-05
Position 8094: 9.357891334464805e-05
Position 3250: 8.539950248956524e-05
Position 3186: 8.51512274086722e-05
Position 993: 8.338188487002853e-05
Position 5867: 8.120624668735135e-05
Position 536: 7.526343318890218e-05
Position 5652: 7.351785866566573e-05
Position 984: 6.518533305040935e-05
Position 3597: 6.475696035810424e-05
Position 4008: 5.708452266982169e-05
Position 3770: 5.534453639367096e-05
Position 3340: 5.4915294209404525e-05
Position 4481: 5.0985433913033346e-05
Position 1324: 4.723569311625484e-05
Position 7304: 4.635909652903327e-05
Position 4235: 4.488805613354829e-05
Position 266: 3.165509365192271e-05
Position 5552: 3.1256893112924694e-05
Position 1100: 3.0770706808630794e-05
Position 936: 3.074827970735717e-05
Position 991: 2.720002284511829e-05
Position 5961: 2.6350946440386644e-05
Position 4579: 2.5859643548633767e-05
Position 2143: 2.570453414675756e-05
Position 3473: 2.5514405112535145e-05
Position 3533: 2.538615760738546e-05
Position 5500: 2.4790685637946092e-05
Position 788: 2.3515266237488755e-05
Position 654: 2.333077546090253e-05
Position 3483: 2.1955254240252375e-05
Position 566: 2.0442173275928858e-05
Position 1097: 1.9627750908466087e-05
Position 2981: 1.7117149613927962e-05
Position 4626: 1.670502224621505e-05
Position 1420: 1.6069223216758037e-05
Position 1697: 1.554088973483647e-05
Position 1014: 1.5441050929963023e-05
Position 4388: 1.497796894902963e-05
Position 500: 1.4783215061029715e-05
Position 2630: 1.4185831091587567e-05
Position 1718: 1.386568895217756e-05
Position 440: 1.3412255785920502e-05
Position 778: 1.3377056217815472e-05
Position 2825: 1.2738449061869501e-05
Position 2876: 1.2159442363931305e-05
Position 2919: 1.1934806677603686e-05
Position 3945: 1.1698128242494315e-05
Position 2301: 1.1115732485434526e-05
Position 2391: 9.858660161990325e-06
Position 1835: 9.39662409141265e-06
Position 883: 9.158479804626935e-06
Position 3064: 8.257503325361337e-06
Position 3041: 7.766471439047175e-06
Position 1310: 7.712517350895658e-06
Position 1602: 7.71002829363927e-06
Position 987: 7.525893567013608e-06
Position 1342: 6.907642857371007e-06
Position 445: 6.260672734441421e-06
Position 1930: 6.193614955806859e-06
Position 1164: 5.826039746274389e-06
Position 2125: 4.939521736510845e-06
Position 2696: 4.791993526188119e-06
Position 511: 4.570777296011142e-06
Position 1251: 3.936851697411434e-06
Position 1169: 3.698042147303554e-06
Position 939: 3.30981789269008e-06
Position 309: 2.9589546693648448e-06
Position 434: 2.6684537630679736e-06
Position 2682: 1.786021300549168e-06
Position 5183: 5.046038323316095e-07
Position 1109: 4.0977414265453665e-07
Position 121: 2.7618794000814817e-07
Position 1127: 2.536690638710548e-07
Position 1069: 1.6014707311590956e-07
Position 903: 1.3457782188596831e-07
Position 857: 1.2085379916310762e-07
Position 1008: 8.466132216796978e-08
Position 600: 7.483916874225348e-08
Position 997: 4.139577437645423e-08
Position 2627: 2.7686510627352892e-08
Position 2671: 2.731440110566699e-08
Position 2909: 2.709722158641452e-08
Position 704: 2.2248587238953504e-08
Position 636: 2.0622898712149716e-08
Position 505: 1.7511568831175567e-08
Position 1650: 1.3301151290053977e-08
Position 274: 6.210303227587076e-09
Position 842: 6.157839919951495e-09
Position 242: 4.965081164133129e-09
Position 191: 4.94024259525977e-09
Position 154: 2.919509158125158e-09
Position 349: 7.298098664798351e-10
Position 624: 5.287535778092331e-10
Position 502: 4.779270639413738e-10
Position 514: 4.6281571954300346e-10
Position 640: 1.9887534121136293e-10
Position 278: 1.4302250228188687e-10
Position 1005: 4.9833016867569296e-11
Position 518: 1.9217570871426133e-13
Position 199: 1.3041402387466018e-14
