Gene = Scnm1
index = 953
Annotated 5SS: [ 167  454  812  995 1187]
Annotated 3SS: [ 382  722  899 1097 4127]
SMsplice 5SS: [ 167  454  812  995 1187 3848]
SMsplice 3SS: [ 382  722  899 1097 3682 4048]
top_k =  1000
Partition function (log Z): 8.800339593643528

Sorted 5' Splice Sites (High to Low Probability):
Position 812: 0.9777689786620859
Position 454: 0.9617733551276682
Position 995: 0.9318212707667818
Position 1187: 0.8897308754713898
Position 3848: 0.8303061355303843
Position 167: 0.5904314393973801
Position 2836: 0.35729733985819034
Position 2079: 0.35031431729426843
Position 78: 0.2965171589218066
Position 2181: 0.1378060911588511
Position 3852: 0.06812847060582629
Position 1010: 0.06680923907183313
Position 1221: 0.04073373461107004
Position 84: 0.039518241081031295
Position 2620: 0.026108047946540362
Position 2549: 0.01962776786799092
Position 2388: 0.01266968338777202
Position 565: 0.011316753923651328
Position 2573: 0.009677985798016204
Position 3730: 0.00636295979299767
Position 57: 0.0061627071786599895
Position 177: 0.004907044961825289
Position 1864: 0.004548775718864759
Position 268: 0.003750621842910945
Position 1868: 0.0036686851541232594
Position 99: 0.002977753920005079
Position 1506: 0.002842678062724909
Position 1486: 0.0021076024211958803
Position 2021: 0.001646449761361138
Position 816: 0.0015035138197305243
Position 1246: 0.0012793304702611496
Position 3998: 0.0012231070603935786
Position 620: 0.0011606345050235675
Position 43: 0.0008811030405645482
Position 1312: 0.0008201883078369405
Position 3944: 0.0007188847551553584
Position 219: 0.0006428522477552448
Position 110: 0.0006120929955769242
Position 3351: 0.0005914270333404143
Position 525: 0.0005436026810349934
Position 3142: 0.0005232552418577062
Position 533: 0.0005181541467830675
Position 302: 0.00039886621387429403
Position 1671: 0.0003169723245280042
Position 206: 0.0003166959902637451
Position 158: 0.0003044173409985955
Position 4154: 0.00029005344174669106
Position 827: 0.000249948227392544
Position 558: 0.00023647104350128277
Position 102: 0.00022067250006434886
Position 1752: 0.00021088341404364028
Position 3869: 0.00018367985800677242
Position 807: 0.00016967056104943436
Position 467: 0.00015061563388378343
Position 1264: 0.0001459249577085626
Position 4177: 0.00013913533849656696
Position 4045: 0.0001231670724151449
Position 265: 0.00012193896090178177
Position 183: 0.00011962964959635699
Position 1165: 9.102140278104365e-05
Position 1462: 8.735173821705595e-05
Position 3770: 8.63882016777114e-05
Position 3819: 7.569836517716907e-05
Position 1366: 5.780455050082353e-05
Position 1015: 4.971571537187891e-05
Position 214: 4.6016579663446544e-05
Position 4023: 4.116206328237422e-05
Position 514: 3.894986354170404e-05
Position 594: 3.885540577124428e-05
Position 598: 3.485040771510155e-05
Position 147: 3.146864348468431e-05
Position 3856: 3.110002008213739e-05
Position 304: 3.0590482117605255e-05
Position 1674: 2.7808636748247613e-05
Position 572: 2.7655897751109572e-05
Position 118: 2.7411312010995134e-05
Position 1441: 2.4892632118813302e-05
Position 2222: 2.4183932321532438e-05
Position 41: 2.2952481983308462e-05
Position 606: 2.0851312696274023e-05
Position 1399: 1.7857332400932634e-05
Position 1338: 1.597695854473122e-05
Position 209: 1.3518697509748371e-05
Position 788: 1.3442274249580898e-05
Position 1636: 1.2835201025936733e-05
Position 563: 1.0720150733992986e-05
Position 1460: 9.912291667478858e-06
Position 1211: 8.649927808943197e-06
Position 1191: 8.326739455243386e-06
Position 4182: 7.180608203981137e-06
Position 1705: 6.019973148920995e-06
Position 601: 5.943625648060588e-06
Position 1768: 4.5295458893640255e-06
Position 1012: 4.389582608077231e-06
Position 1826: 3.576987490996483e-06
Position 1522: 3.126173599839097e-06
Position 1905: 2.1421180031824314e-06
Position 1653: 1.6779631659264228e-06
Position 774: 1.3009835998434835e-06
Position 754: 1.2327086291575938e-06
Position 411: 1.1553189395210823e-06
Position 345: 6.987677615378643e-07
Position 392: 6.429494931045254e-07
Position 900: 3.4005939864095743e-07
Position 713: 2.3691325427741917e-07
Position 1057: 1.2099869309178077e-07
Position 1287: 5.032169166812695e-09
Position 867: 3.152458501819071e-09
Position 731: 3.110685158396536e-09
Position 1443: 6.814351911804426e-10
Position 1373: 5.159855520277337e-10
Position 1082: 4.328727420030583e-10
Position 892: 6.5326951876724406e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 899: 0.9991612044759989
Position 722: 0.9593704148449913
Position 382: 0.9241764596879204
Position 1097: 0.8560524022666656
Position 3682: 0.5763076257604006
Position 4048: 0.5263661127515873
Position 1984: 0.4641214821140114
Position 4127: 0.4087386855528288
Position 3702: 0.22888136407073592
Position 2721: 0.10207402929457585
Position 3652: 0.09243419987584611
Position 1071: 0.06634644872250255
Position 2678: 0.05718027793870267
Position 2748: 0.056559689319240096
Position 2773: 0.05615219577011562
Position 2758: 0.034559258099472266
Position 2526: 0.03190915052405693
Position 4104: 0.02770637279648573
Position 2592: 0.026678772858952204
Position 2411: 0.02586493080711676
Position 3985: 0.017373136758780727
Position 3622: 0.014434080825277818
Position 2064: 0.011268300086387021
Position 1115: 0.009085334926643495
Position 2014: 0.008793472459502306
Position 2508: 0.00862588151622911
Position 754: 0.007148600780748741
Position 2605: 0.005069036743572716
Position 1363: 0.0042281904625536704
Position 2078: 0.004219306940554254
Position 2164: 0.004056476649047849
Position 2040: 0.0037182431046839477
Position 659: 0.003434838484170949
Position 1550: 0.0033027003713025577
Position 2694: 0.0032675681446428526
Position 2220: 0.003131206394464947
Position 2793: 0.002886143128466586
Position 3704: 0.0026727693394422193
Position 781: 0.0026683428580855308
Position 3657: 0.002252899731906672
Position 522: 0.001905153533650306
Position 1793: 0.0016553176073859721
Position 4144: 0.0015725068461593535
Position 297: 0.0012769168793576341
Position 2387: 0.0009939852580577951
Position 1701: 0.0009862573097061149
Position 1867: 0.000982605963881658
Position 3913: 0.0009642087214031783
Position 2787: 0.0009088716937038952
Position 2203: 0.0009065418366743011
Position 2636: 0.0008940928324885597
Position 1315: 0.0008109604826786092
Position 1765: 0.0007977075361910135
Position 411: 0.0007791639142705163
Position 1147: 0.0007413144184724351
Position 4271: 0.0007380055752336345
Position 1636: 0.0007331908274699903
Position 1133: 0.0006547389321815693
Position 639: 0.0006522705930183246
Position 793: 0.0006448050292128973
Position 3847: 0.0005947372199087441
Position 2178: 0.0005836093217941264
Position 4068: 0.0005519397174647776
Position 1780: 0.0005304307105629118
Position 1594: 0.0005167425679040402
Position 238: 0.0004679641596267667
Position 1772: 0.00046393998494924604
Position 3060: 0.000439518920717466
Position 2020: 0.0004018640134764279
Position 3944: 0.00039751788779298974
Position 2208: 0.00034869034001185864
Position 430: 0.0003283291818276177
Position 3170: 0.00032059688159133295
Position 2418: 0.0002816920748253686
Position 1385: 0.00027470892406074565
Position 907: 0.00027341053407244325
Position 1736: 0.0002628373646414473
