Gene = 2410004B18Rik
index = 38
Annotated 5SS: [ 315 1083]
Annotated 3SS: [ 883 5782]
SMsplice 5SS: [ 315  656 1083 3273]
SMsplice 3SS: [ 528  932 3180 5782]
top_k =  1000
Partition function (log Z): -3.5381686987389314

Sorted 5' Splice Sites (High to Low Probability):
Position 1083: 0.9828115083313888
Position 315: 0.9209971063502936
Position 3273: 0.6794746939266139
Position 656: 0.4190494322148009
Position 5585: 0.34019619375389354
Position 616: 0.19286054545198633
Position 5904: 0.15074099499905916
Position 5853: 0.09855889049625569
Position 847: 0.0423859101229104
Position 5512: 0.03550769703128228
Position 5461: 0.026088621878542696
Position 5863: 0.026018391728343197
Position 6485: 0.023202723314766
Position 5343: 0.022691254338546716
Position 631: 0.022255803697236412
Position 6440: 0.022212543671127273
Position 6011: 0.02188732854500287
Position 5877: 0.01617560150116
Position 5882: 0.01446221058741907
Position 1922: 0.011599085902702097
Position 3720: 0.011034250310761282
Position 5935: 0.00794374039012606
Position 1875: 0.007345716650346962
Position 5369: 0.006510088892022953
Position 234: 0.006191143673622956
Position 6166: 0.006185935527880039
Position 628: 0.005783093813077632
Position 5173: 0.005551347771674355
Position 6447: 0.004813478974712021
Position 826: 0.004763129667534642
Position 3904: 0.0043156205202752014
Position 814: 0.004171053691507951
Position 5470: 0.003347607881752351
Position 2522: 0.0033389446606443833
Position 2376: 0.0033170442935308033
Position 2393: 0.003304304245950014
Position 142: 0.0032378105588247077
Position 5894: 0.003023815350566465
Position 3236: 0.002581631242359549
Position 297: 0.001842603969888397
Position 5319: 0.0017991653085005495
Position 4204: 0.0016355721640099392
Position 1609: 0.0015925093775537133
Position 666: 0.0013714620290588338
Position 4067: 0.0012507314792245864
Position 1431: 0.0012235665167723692
Position 1162: 0.0009912814681847775
Position 6609: 0.0008783299378303627
Position 5100: 0.0008196362049133461
Position 1879: 0.0008030423010937189
Position 26: 0.0006870272281092722
Position 5236: 0.0005958542753799955
Position 294: 0.00048052511780550275
Position 110: 0.0004697427197043357
Position 1779: 0.0003964472974764276
Position 6590: 0.0003606434316415615
Position 5887: 0.00034992588196307745
Position 789: 0.00034388975728875086
Position 6090: 0.0003210511944133684
Position 5879: 0.0003055110497455899
Position 68: 0.00030165639261229134
Position 224: 0.00029463374056635025
Position 6426: 0.0002517871097300564
Position 5484: 0.00022077262408471315
Position 502: 0.0002110070720128862
Position 591: 0.00020705657735344506
Position 6475: 0.00020664333379456166
Position 417: 0.00020558486659606824
Position 505: 0.00019511549459868023
Position 859: 0.0001694127615692521
Position 563: 0.00013614276735667762
Position 3724: 0.00012450775181768116
Position 6546: 8.921337904414838e-05
Position 5347: 8.711189448555001e-05
Position 4354: 7.680698302111073e-05
Position 3475: 4.805316414273371e-05
Position 869: 4.71093791600793e-05
Position 5177: 4.6785531113126616e-05
Position 3999: 3.457900389543326e-05
Position 6033: 3.142363704486076e-05
Position 743: 2.9400010789492516e-05
Position 3642: 2.708516981346661e-05
Position 1774: 2.0375661635615792e-05
Position 444: 1.9774670018713726e-05
Position 446: 1.778782890076247e-05
Position 1358: 1.565648778867124e-05
Position 5892: 1.5449603667476447e-05
Position 1392: 1.4902885759419532e-05
Position 478: 1.4648757013282807e-05
Position 42: 1.1807505167824373e-05
Position 2744: 1.0726053070017761e-05
