Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  1000
Partition function (log Z): 9.573730966256658

Sorted 5' Splice Sites (High to Low Probability):
Position 5002: 0.9664652968071266
Position 9585: 0.9638340608934514
Position 24516: 0.9450469334727619
Position 6356: 0.941639657890766
Position 12558: 0.9360852037782885
Position 267: 0.8906149647298794
Position 26501: 0.8130569611226478
Position 19490: 0.7198477112409758
Position 2595: 0.6018954077644199
Position 6169: 0.5787890747602606
Position 16505: 0.5617763859885034
Position 6928: 0.5383602924933218
Position 24836: 0.4811127040634587
Position 16564: 0.4205949001376197
Position 23927: 0.41961892051740235
Position 5378: 0.29624763128505244
Position 17771: 0.2941454528881214
Position 20678: 0.2686854811986242
Position 32091: 0.26125327596595366
Position 14662: 0.22237411359727055
Position 19494: 0.22015447196578672
Position 27925: 0.2128683365340528
Position 3732: 0.1958335591577025
Position 21210: 0.13676019053215566
Position 4617: 0.13180180037953926
Position 26316: 0.11940314539363063
Position 4579: 0.10676612052393483
Position 28986: 0.10516393532743408
Position 547: 0.10340535426022962
Position 29465: 0.10017137404828626
Position 22619: 0.09941783949188593
Position 21576: 0.09305609599822248
Position 4600: 0.08215699478699812
Position 1723: 0.07583283936577942
Position 8588: 0.07452580419509879
Position 30987: 0.07387520565388801
Position 17992: 0.07158623771659077
Position 21293: 0.07031904327452558
Position 4757: 0.06933546536271344
Position 21288: 0.06797993372878891
Position 19504: 0.058882740046608185
Position 53: 0.05841034224020107
Position 14608: 0.05611504851257998
Position 18135: 0.054976266329337393
Position 15236: 0.0549577177659587
Position 18028: 0.048105742082186015
Position 20539: 0.047700042867045225
Position 1408: 0.047334725274483895
Position 19939: 0.04633592089194112
Position 28469: 0.0451242961962313
Position 92: 0.041832324347403645
Position 10234: 0.03827409644709734
Position 705: 0.036134838789786815
Position 19635: 0.03545806330722425
Position 29507: 0.035339005522325224
Position 27642: 0.033951142449634965
Position 18040: 0.032906894948881646
Position 8508: 0.032535805178495025
Position 11428: 0.03071396526927688
Position 4629: 0.02945899718073314
Position 15223: 0.02920508547315088
Position 15119: 0.029087329295148266
Position 8512: 0.02886493205402161
Position 24449: 0.028401271415191498
Position 4778: 0.027704909270150863
Position 26814: 0.026820781511266302
Position 21239: 0.025986798285654714
Position 16971: 0.025055193446659376
Position 15513: 0.02445522446423906
Position 6428: 0.02167713569557697
Position 35370: 0.02113621990336
Position 29211: 0.02082352896418467
Position 297: 0.019865965943079576
Position 17652: 0.019853317143696692
Position 11518: 0.019506318049002904
Position 5201: 0.018742556141913114
Position 19694: 0.017688151630279696
Position 2135: 0.017007662308851774
Position 11191: 0.01655478447732109
Position 21162: 0.01646030107047375
Position 5755: 0.016398639389383508
Position 8651: 0.015756607535737238
Position 17309: 0.014870432385441916
Position 31024: 0.014463947321392747
Position 6386: 0.012635618032971018
Position 4602: 0.011948559431142251
Position 6134: 0.011402727731481195
Position 1052: 0.01092304705636729
Position 23474: 0.010733436893552837
Position 2117: 0.010550505382106036
Position 1590: 0.010347351580450186
Position 16242: 0.010279583821708847
Position 4294: 0.009934329308438641
Position 17141: 0.009849288174326077
Position 11647: 0.009477706783048935
Position 4195: 0.009303975616432232
Position 28381: 0.00928739424394987
Position 18874: 0.008931102069597813
Position 6779: 0.007952406090576989
Position 15307: 0.007882580819156708
Position 17004: 0.007432900508209743
Position 10853: 0.007377547505132196
Position 2238: 0.007344618104711349
Position 14283: 0.007262065105437824
Position 3293: 0.006506170955691511
Position 20742: 0.006451900651649217
Position 19730: 0.0064040249745983486
Position 170: 0.006317510565986319
Position 2599: 0.006240320768506904
Position 18197: 0.005954358393517293
Position 28895: 0.005644340428225291
Position 8062: 0.005576128464163926
Position 18043: 0.005450890870876318
Position 24414: 0.004511864092863843
Position 18048: 0.0045086292377505
Position 19129: 0.004481729097702608
