Gene = Mrpl9
index = 710
Annotated 5SS: [ 170  491 1387 1627 3413 4019]
Annotated 3SS: [ 333 1261 1575 3310 3934 4460]
SMsplice 5SS: [ 170  491 1387 1627 3413 4019]
SMsplice 3SS: [ 333 1261 1472 3310 3934 4460]
top_k =  1000
Partition function (log Z): 4.382505472351372

Sorted 5' Splice Sites (High to Low Probability):
Position 170: 0.9824586804564814
Position 1627: 0.9565914201010531
Position 4019: 0.8639936415710977
Position 491: 0.7775603138066027
Position 1387: 0.6772845421453929
Position 3413: 0.5549100733927013
Position 508: 0.2143267985758964
Position 4710: 0.20890941585973705
Position 1431: 0.1734362796821875
Position 4970: 0.06038757782970758
Position 3344: 0.04379231311206
Position 1099: 0.03285085853153776
Position 3826: 0.030063104506994537
Position 3446: 0.02013757992847322
Position 4200: 0.017739194864969794
Position 2781: 0.016840545334043014
Position 4406: 0.012490629158091677
Position 3580: 0.01098579348991617
Position 4856: 0.010519180078750188
Position 4541: 0.007942173271298677
Position 3842: 0.005472242346690969
Position 1072: 0.005276831699088806
Position 2186: 0.004880833556517255
Position 3991: 0.0041814431781105514
Position 4461: 0.0032658937336900755
Position 3724: 0.003078539119214405
Position 1091: 0.002603090334076335
Position 202: 0.002485982359220269
Position 1341: 0.002479922619174917
Position 1760: 0.002411355044021195
Position 2109: 0.0020567023592427923
Position 4975: 0.0017807538871057807
Position 5228: 0.0017314011507662639
Position 1661: 0.0016707269395936702
Position 72: 0.001602845168676542
Position 1303: 0.001321612591017235
Position 4006: 0.0012506534512654115
Position 1051: 0.0011071943028896829
Position 3883: 0.0009902977416426614
Position 144: 0.0009644349499740327
Position 1040: 0.0009401525590562399
Position 2527: 0.0008411480725515136
Position 4846: 0.0006267781168693855
Position 1408: 0.0006019608595279951
Position 3828: 0.000562108079460858
Position 132: 0.0005262951372137983
Position 2283: 0.0005197545874300593
Position 1277: 0.0005177891986123604
Position 2418: 0.0005012427345612149
Position 4000: 0.0004959790967373562
Position 2660: 0.00048239986914101366
Position 3179: 0.0004497767526879564
Position 3466: 0.00042911174748747397
Position 364: 0.00042356991466408264
Position 2135: 0.0003604158759406315
Position 4013: 0.0003363676424038181
Position 4783: 0.0003334484651785645
Position 4656: 0.0003140538729745607
Position 787: 0.0003078093815145527
Position 1631: 0.0002986330636175575
Position 220: 0.0002760534064364945
Position 1729: 0.00026924723800988206
Position 615: 0.00026740946161471106
Position 2832: 0.00025640471115994507
Position 2533: 0.00024372716051458866
Position 1135: 0.000203391416611143
Position 3433: 0.0002033028597106025
Position 4674: 0.0001857964663844527
Position 64: 0.00018123667251312517
Position 4745: 0.00017979240861170853
Position 423: 0.0001773777090920245
Position 1310: 0.0001742614066882384
Position 4266: 0.0001502586779282733
Position 417: 0.0001388574889909028
Position 153: 0.00013512001236307564
Position 1149: 0.00013409275817610414
Position 2176: 0.00012884247784244156
Position 3314: 0.00012041624944930409
Position 938: 0.00012022217020041556
Position 50: 0.00011985968002514934
Position 480: 0.00010920770929827037
Position 3319: 9.719538185398022e-05
Position 4479: 8.916859480358148e-05
Position 942: 8.708417894207261e-05
Position 3389: 8.623997505874037e-05
Position 3215: 8.275316968680585e-05
Position 3817: 8.161693593539566e-05
Position 3703: 8.018157774077357e-05
Position 2642: 7.521223456777952e-05
Position 3720: 7.458517607234762e-05
Position 3176: 6.803836359826981e-05
Position 1478: 6.770881186305269e-05
Position 3272: 6.741666152827256e-05
Position 1057: 6.700453228704499e-05
Position 3616: 6.416331512708385e-05
Position 3195: 6.163053297183173e-05
Position 1060: 6.045916349837317e-05
Position 2743: 5.754842806872268e-05
Position 1054: 5.4563385438491487e-05
Position 2800: 5.134857739908589e-05
Position 1063: 4.692816495236182e-05
Position 1165: 4.5878104171551495e-05
Position 2618: 4.508709461798925e-05
Position 966: 4.245290294273036e-05
Position 1291: 4.203541977207054e-05
Position 1285: 3.100829409242171e-05
Position 3202: 3.0732897145382584e-05
Position 3183: 2.9216497375994224e-05
Position 1445: 2.664626146663773e-05
Position 1066: 2.409021549088757e-05
Position 192: 2.0935304054892262e-05
Position 1068: 1.823390068348406e-05
Position 1270: 1.4137479838800884e-05
Position 4025: 1.3451018128272406e-05
Position 427: 1.2899385503864047e-05
Position 647: 9.493509936893505e-06
Position 4023: 9.360172642193895e-06
Position 4008: 8.454398073210948e-06
Position 4242: 7.675602135771115e-06
Position 11: 6.533464274829792e-06
Position 407: 6.113072850210416e-06
Position 1457: 5.546387402293307e-06
Position 484: 4.3841188802844125e-06
Position 1307: 3.628823160680762e-06
Position 894: 3.4689417287564014e-06
Position 764: 2.9688312629531653e-06
Position 215: 2.93914988397468e-06
Position 1790: 2.531220438733636e-06
Position 1108: 2.436055991396258e-06
Position 61: 2.222235800585401e-06
Position 224: 2.126936000526735e-06
Position 217: 1.9200872200610506e-06
Position 1339: 1.517393222849771e-06
Position 1368: 1.449529542054424e-06
Position 38: 1.2139568250408303e-06
Position 755: 1.1905278269917852e-06
Position 287: 9.779165423834453e-07
Position 23: 4.281285497136964e-07
Position 4842: 3.246736807663936e-07
Position 4720: 2.736253374776895e-07
Position 87: 2.5225662133573033e-07
Position 280: 2.0021158353715456e-07
Position 4281: 9.399597994182383e-08
Position 1677: 2.585478403827534e-08
