Gene = Ticrr
index = 1081
Annotated 5SS: [  807  5744  7703  9487 10800 15213 17250 18971 20813 21708 21874 22281
 22857 24066 25743 28121 29771 30808 31784 35627 35865]
Annotated 3SS: [ 5466  7463  9251 10669 15075 17030 18818 20711 21613 21793 22052 22759
 24007 25580 28029 29711 30675 31625 33504 35738 36457]
SMsplice 5SS: [  807  5744 10800 15213 17250 18971 20813 21708 21874 22281 22857 24066
 25743 28121 30808 31020 31784 35865]
SMsplice 3SS: [ 5466 10669 15075 17030 18818 20711 21613 21793 22052 22759 24007 25580
 28029 30675 30894 31625 35738 36457]
top_k =  1000
Partition function (log Z): 11.40564018971629

Sorted 5' Splice Sites (High to Low Probability):
Position 30808: 0.9954639671797209
Position 21708: 0.9917125850091915
Position 22281: 0.9529976631590324
Position 21874: 0.9109668173303122
Position 5744: 0.8755485046503543
Position 28121: 0.8365740626149388
Position 15213: 0.8269645644460766
Position 22857: 0.8180642851324648
Position 18971: 0.6788990308157627
Position 31020: 0.6704160913328144
Position 807: 0.6599455623921507
Position 25743: 0.643531171909781
Position 10800: 0.6431352739973684
Position 24066: 0.6361764333025198
Position 17250: 0.6310413372423695
Position 35865: 0.5736277756235239
Position 31784: 0.5353191948040423
Position 20813: 0.4836363964309426
Position 12328: 0.3958304944417046
Position 9487: 0.3888568817663951
Position 20852: 0.33891606473359787
Position 24129: 0.2511989376538051
Position 7703: 0.2296496574257891
Position 29771: 0.2226533498936986
Position 812: 0.22067796414397595
Position 32094: 0.1815437500362354
Position 7670: 0.1616993700397137
Position 15267: 0.13931382108234935
Position 28669: 0.138922709058792
Position 7583: 0.1174189735745209
Position 2490: 0.11300569071976009
Position 5531: 0.10983637924950035
Position 30333: 0.09931318190855336
Position 25303: 0.0859505236213827
Position 13543: 0.07970971950769472
Position 4292: 0.07793449401471983
Position 714: 0.07666230389517115
Position 25760: 0.07449489388472781
Position 12924: 0.06396221555010986
Position 28614: 0.05630984808673857
Position 3200: 0.055384456772345485
Position 15459: 0.05075998086807826
Position 2305: 0.04215685652227162
Position 28713: 0.0406006569034291
Position 13953: 0.03573121531153451
Position 23944: 0.035302269882877865
Position 36250: 0.035190328380781226
Position 12418: 0.034494764388492145
Position 20155: 0.03323397323642482
Position 22288: 0.03269532529037257
Position 19231: 0.030299933656854777
Position 7745: 0.02904349779277414
Position 17142: 0.02373854828858893
Position 25405: 0.022349131871902732
Position 4533: 0.021625839676587405
Position 19019: 0.017293976493236
Position 4879: 0.017128629406515317
Position 28680: 0.016945151899876658
Position 19015: 0.016746460203762827
Position 5361: 0.01658753877339589
Position 14658: 0.016436775044387848
Position 671: 0.015371598527886342
Position 28945: 0.014489181130826524
Position 36612: 0.01425840487190315
Position 20859: 0.01424117615221877
Position 4250: 0.013061420446711113
Position 17907: 0.012971924629090727
Position 2320: 0.012164395316388197
Position 25857: 0.011145506669745526
Position 535: 0.00991479760347734
Position 16016: 0.00812576622840633
Position 31087: 0.008015871787639586
Position 9397: 0.007661335718292194
Position 2213: 0.00706917171892638
Position 13511: 0.00691133359545887
Position 9092: 0.006293266165948453
Position 4308: 0.0060104303403145124
Position 329: 0.005942248588600306
Position 4233: 0.005831481540883483
Position 36819: 0.005791297687703418
Position 833: 0.005630002326786991
Position 726: 0.0048162222362477525
Position 11999: 0.004558066243977027
Position 12404: 0.0041963952770045585
Position 17114: 0.004053150373140779
Position 36053: 0.003909558039812388
Position 15430: 0.0038923828832133477
Position 5298: 0.0037569290415279187
Position 327: 0.003631520954372785
Position 1867: 0.0033679790125795746
Position 22916: 0.003367426228755544
Position 12612: 0.003233205730588124
Position 18906: 0.0031537119005398974
Position 7916: 0.003020164859205162
Position 6581: 0.00284773146345667
Position 2088: 0.0028440831298774975
Position 31028: 0.0027691711567917176
Position 162: 0.0027649034926275993
Position 34619: 0.0027224217415422335
Position 12784: 0.0024885337196104175
Position 961: 0.0024207488812784546
Position 18898: 0.002308155510400932
Position 7070: 0.0021730433555689982
Position 2182: 0.0020836877418338217
Position 457: 0.0020455823677588583
Position 18701: 0.0020362955035365016
Position 12445: 0.0020120111114724157
Position 21887: 0.0020105239854170333
Position 23326: 0.0019895828548720136
Position 21687: 0.0018100816057753993
Position 20216: 0.0017720671939282806
Position 509: 0.0016636665135995345
Position 21815: 0.001606480815144668
Position 3630: 0.001552756286619643
Position 15858: 0.001537725955440257
Position 25400: 0.0015288880479730562
Position 4751: 0.0014827615980657855
Position 24360: 0.0014758105429142766
Position 2476: 0.0014679335971245098
Position 18920: 0.0014345858278517697
Position 21986: 0.0014100085865780267
Position 23335: 0.0014072020117204588
Position 15476: 0.00138845867095999
Position 2038: 0.0013751537273844988
Position 15875: 0.0012609407861412128
