Gene = 9630041A04Rik
index = 75
Annotated 5SS: [  379 66693]
Annotated 3SS: [66580 80841]
SMsplice 5SS: [  379 12923 21656 22223 35114 36090 53696 58008 66693 75528 75871 77856]
SMsplice 3SS: [12725 21506 22023 34979 35940 53554 57861 66580 75367 75754 77683 79808]
top_k =  1000
Partition function (log Z): -42.68570582227677

Sorted 5' Splice Sites (High to Low Probability):
Position 379: 0.6483495988285004
Position 3505: 0.29328307767155753
Position 2786: 0.24268521434565735
Position 50: 0.22190582467334086
Position 2905: 0.14325020533030033
Position 84: 0.11754660024819404
Position 3002: 0.1087609075646011
Position 3016: 0.07331684045569456
Position 1623: 0.07016997727223008
Position 3343: 0.07005119385705423
Position 571: 0.062466350937061633
Position 5174: 0.05300765117406184
Position 3815: 0.025700746576145257
Position 1957: 0.02438096757100351
Position 1264: 0.02352147635004609
Position 3627: 0.02256612382275834
Position 6192: 0.018732519499013618
Position 10961: 0.011231928001446317
Position 275: 0.009944198231203004
Position 2918: 0.009762634414299429
Position 685: 0.009069025030676768
Position 238: 0.007920972783688973
Position 5006: 0.00649628697003916
Position 1063: 0.005204440788244291
Position 3020: 0.0046386867105906995
Position 3316: 0.0044566377478853616
Position 3697: 0.0042507570475158185
Position 278: 0.001874823018087786
Position 3453: 0.0017047534048803396
Position 3124: 0.0016425809217867696
Position 1041: 0.0014099683914094436
Position 901: 0.0011404784857314608
Position 1728: 0.0009864800401297605
Position 1976: 0.0009091290443050512
Position 1637: 0.0006912404112834632
Position 3006: 0.00041099099440233036
Position 3180: 0.0004005027024087671
Position 3104: 0.00031912892880212593
Position 394: 0.00028925503525442626
Position 1876: 0.0002628547643501076
Position 1750: 0.00024141737050959388
Position 1436: 0.00014506201712161869
Position 924: 0.00014356897621516852
Position 1627: 0.00012705831339645743
Position 5185: 0.00011384162853225925
Position 634: 0.00010633412646520555
Position 536: 9.583620107259009e-05
Position 445: 9.564135276807635e-05
Position 2167: 9.436139030454716e-05
Position 623: 7.860163466335384e-05
Position 259: 7.096615953494473e-05
Position 449: 6.21916529250803e-05
Position 11: 5.132693032309843e-05
Position 671: 3.528169871327241e-05
Position 160: 2.363407959991218e-05
Position 470: 2.1658537858844172e-05
Position 192: 1.4482155625205847e-05
Position 1177: 1.2161018374995286e-05
Position 1153: 1.0194184823772636e-05
Position 1236: 1.0103583562010285e-05
Position 1139: 9.399799458947774e-06
Position 457: 9.369238893944258e-06
Position 1695: 8.957324368800436e-06
Position 463: 6.704399852476127e-06
Position 1157: 6.418625668629845e-06
Position 1093: 3.2083318267623867e-06
Position 1232: 2.4302416970665476e-06
Position 176: 1.933974960895501e-06
Position 1351: 1.74523794779316e-06
Position 908: 8.384099328839885e-07
Position 926: 7.983150986307563e-07
Position 306: 7.643097654365562e-07
Position 519: 6.792705954817407e-07
Position 573: 6.278074369255064e-07
Position 853: 3.57766316590198e-07
Position 840: 1.7626373342246206e-07
Position 428: 1.3102147020450756e-07
Position 265: 1.23720619214362e-07
Position 575: 5.745102093561402e-08
Position 299: 3.988142586069262e-08
Position 475: 3.403505659387851e-08
Position 304: 3.193121420018147e-08
Position 503: 8.352921527513629e-09
Position 581: 1.491850992533912e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11120: 0.3478377133476208
Position 3413: 0.30181797524689746
Position 10784: 0.2716800376764698
Position 10756: 0.14323281982892852
Position 2622: 0.13227168583004906
Position 2657: 0.12487815338421042
Position 2938: 0.10704825412738919
Position 1435: 0.07198942199831927
Position 2786: 0.0706188918210063
Position 3160: 0.0640173945779793
Position 3564: 0.0571752243367964
Position 2848: 0.05550456931382636
Position 2904: 0.043438986754658494
Position 5030: 0.041201006633244906
Position 5059: 0.039540270206361416
Position 238: 0.038102696185797084
Position 2692: 0.03382321911642705
Position 1112: 0.025680659272409034
Position 184: 0.02312963749053599
Position 5342: 0.021143950195401277
Position 1805: 0.017075682090261373
Position 7994: 0.017007507823503083
Position 9699: 0.016425320033550014
Position 2680: 0.015839202731649595
Position 6136: 0.015199679938884906
Position 3234: 0.015096195319513894
Position 6185: 0.012323852638016348
Position 13530: 0.010359728675295388
Position 4990: 0.010099338010018055
Position 3436: 0.009880589160534614
Position 5549: 0.009164073114177638
Position 13276: 0.008606169975427284
Position 147: 0.00741872994229179
Position 3207: 0.00732413128305708
Position 3377: 0.006568936052731559
Position 2746: 0.006485859082637713
Position 965: 0.005555028263709129
Position 3264: 0.005410317505655221
Position 662: 0.005131026939173354
Position 9241: 0.0048426035348548176
Position 1019: 0.004192024533518201
Position 8514: 0.0040410348091662815
Position 1774: 0.0037546176357173286
Position 10729: 0.003539243208520458
Position 1467: 0.0033568744455710663
Position 1856: 0.003340640730077212
Position 3477: 0.0032524913381113273
Position 8875: 0.003208708344551953
Position 6188: 0.003151237636820284
Position 4004: 0.003121486113107394
Position 131: 0.0029387345012086463
Position 318: 0.0025861210119430033
Position 7137: 0.002577926653787684
Position 7790: 0.002462981338745809
Position 495: 0.002325526585491474
Position 4873: 0.002316721892379143
Position 526: 0.002164976586527868
Position 2063: 0.002151147264280956
Position 1549: 0.0019039545570381405
Position 4820: 0.001604927855744364
Position 5361: 0.001525617959646123
Position 1780: 0.00140755004917174
Position 5222: 0.001370840897774961
Position 2721: 0.0013300170094872777
Position 1232: 0.0012873188951307572
Position 187: 0.0012430669797588386
Position 2578: 0.0011968506067732778
Position 5118: 0.0010364407134227822
Position 2909: 0.0009507204952424193
Position 278: 0.000937386002922128
Position 813: 0.0009227770965551098
Position 2510: 0.0009118436692889661
Position 4940: 0.0008485833847786943
Position 1445: 0.0007894863888576103
Position 3418: 0.0007373551245282813
Position 498: 0.0007369530987015218
Position 2659: 0.0007062449521646687
Position 4935: 0.0006819017365712331
Position 762: 0.0006307012139397905
Position 5821: 0.0005750421266586723
Position 2539: 0.0005656895917875094
Position 1452: 0.0005152635652219259
Position 1166: 0.0004439656836164417
Position 2359: 0.00042079381871752946
Position 5877: 0.00041149508447468875
Position 2162: 0.0003455003512976012
Position 2494: 0.0003361544093198984
Position 1666: 0.00033121463399193526
Position 859: 0.00030766112820449626
Position 4337: 0.0003004285806073168
Position 1361: 0.0002696170573409964
Position 475: 0.00026681576966072594
Position 718: 0.0002540439491311662
Position 2719: 0.00023877763563626484
Position 4679: 0.0002372700024257068
Position 285: 0.00020902718387856223
Position 406: 0.00019995040343191026
Position 1206: 0.00018093754147588306
Position 1896: 0.00017987238193668153
Position 2631: 0.00017237143702392017
Position 304: 0.00016861114749442964
Position 249: 0.00015151608880964104
Position 242: 0.0001453709994372332
Position 1041: 0.00012916251263638855
Position 1816: 0.0001252289674978186
Position 723: 0.00011910400484922366
Position 1788: 9.6281438650474e-05
Position 265: 9.30266064254569e-05
Position 1474: 9.028453189255087e-05
Position 743: 8.964036492477199e-05
Position 4582: 8.409808618703657e-05
Position 2396: 8.12458639212881e-05
Position 2017: 7.826348038933823e-05
Position 192: 7.674062750378204e-05
Position 1507: 7.050637555866166e-05
Position 1676: 6.468772954671491e-05
Position 466: 5.9901446278573735e-05
Position 3421: 5.569019139523189e-05
Position 3164: 5.041531639821141e-05
Position 1574: 4.6485092492126506e-05
Position 1239: 4.625458645887542e-05
Position 1746: 4.458862367636018e-05
Position 564: 3.799583261850837e-05
Position 1381: 3.786823937590753e-05
Position 2580: 3.7810063177348084e-05
Position 570: 3.496229908685399e-05
Position 2305: 3.135448885172e-05
Position 1759: 2.7711131841784332e-05
Position 282: 2.6312619536047818e-05
Position 259: 2.1832123329986852e-05
Position 482: 1.767074019956633e-05
Position 327: 1.7331327522204914e-05
Position 453: 1.5412127706275833e-05
Position 1626: 1.3468984056391727e-05
Position 1565: 1.272898818797908e-05
Position 542: 1.2092452381279796e-05
Position 994: 1.1135898643356215e-05
Position 1304: 1.0009892349172926e-05
Position 1476: 7.2189783551212275e-06
Position 610: 5.3436588388663006e-06
Position 1281: 4.496599005289593e-06
Position 1727: 4.2656667285181e-06
Position 533: 2.067805716385953e-06
Position 535: 1.8955430515057647e-06
Position 457: 1.2450916524931148e-06
Position 1173: 1.0770064854144944e-06
Position 428: 1.0613636413698176e-06
Position 289: 1.0591712695573551e-06
Position 819: 1.049208422306429e-06
Position 862: 8.822159270803445e-07
Position 546: 8.344779434345162e-07
Position 528: 8.173425977970471e-07
Position 411: 5.296590353897946e-07
Position 1480: 4.875609500206694e-07
Position 1378: 3.9447215837981466e-07
Position 720: 3.5345949507473886e-07
Position 442: 2.9827897243636016e-07
Position 817: 2.9188878712659076e-07
Position 1306: 2.2485069250264137e-07
Position 666: 2.2265984498711759e-07
Position 343: 2.0570703529191884e-07
Position 415: 1.8725613972857946e-07
Position 199: 1.7434289965451897e-07
Position 294: 1.6763146391773334e-07
Position 362: 1.1625823268105594e-07
Position 374: 6.382025208974396e-08
Position 768: 5.323127901042199e-08
Position 440: 4.665695717094858e-08
Position 332: 3.392795184793903e-08
Position 205: 3.2556814833826915e-08
Position 616: 2.959051742462564e-08
Position 1337: 2.577010850422426e-08
Position 339: 2.4366770716115256e-08
Position 329: 2.1604504571781843e-08
Position 197: 8.030278832673662e-09
Position 346: 6.853186055347633e-09
Position 372: 5.140673570060931e-09
