Gene = Dnaaf5
index = 341
Annotated 5SS: [  613  1445  2742  3254 11711 13189 15981 20120 24051 27843 31351 34497]
Annotated 3SS: [ 1259  2616  3134 11477 12975 15836 19950 23902 27691 31193 34304 35286]
SMsplice 5SS: [  613  2742  3254 11711 13189 15981 20120 22353 24051 24908 27843 31351
 34497]
SMsplice 3SS: [ 2616  3134 11477 12975 15836 19950 22051 23902 24798 27691 31193 34304
 35733]
top_k =  1000
Partition function (log Z): 27.850147627331143

Sorted 5' Splice Sites (High to Low Probability):
Position 27843: 0.9963165112588555
Position 3254: 0.9961537082886598
Position 2742: 0.9956974324154331
Position 15981: 0.9941441170476967
Position 31351: 0.9913937373227109
Position 13189: 0.9576448687751854
Position 20120: 0.9377038451043559
Position 34497: 0.872250715654024
Position 11711: 0.867238749051044
Position 22353: 0.8370271454826105
Position 613: 0.7778036262921428
Position 1445: 0.7640030758277462
Position 24908: 0.7206522874515008
Position 24051: 0.6299235815018217
Position 11408: 0.3395910701599464
Position 29534: 0.324024582542217
Position 1188: 0.3224010161877073
Position 12609: 0.3019051771908076
Position 35420: 0.26755405831386014
Position 20659: 0.24639337593635707
Position 33721: 0.22435883325005723
Position 25271: 0.22361152663420983
Position 12898: 0.2046000938113855
Position 180: 0.1788556749375913
Position 16567: 0.1610097246029987
Position 24067: 0.16012404941243097
Position 8901: 0.14346232775455028
Position 24084: 0.13337908079662267
Position 2414: 0.13160453557904375
Position 20283: 0.12862964599420368
Position 139: 0.12786735887520279
Position 31629: 0.12569930144334496
Position 13545: 0.10149722331883612
Position 11112: 0.09922199958155709
Position 14485: 0.09454375303221997
Position 16815: 0.08943464717457139
Position 5995: 0.08940542879101923
Position 28825: 0.08696331134167241
Position 3653: 0.0855849532717113
Position 31696: 0.06870553968764125
Position 31584: 0.06853288861576122
Position 15773: 0.06785026824054634
Position 12778: 0.0672134995875867
Position 33455: 0.0635438463289712
Position 33800: 0.04582949787298434
Position 29376: 0.04305399654945887
Position 561: 0.04289488723967173
Position 30494: 0.04157949622348476
Position 195: 0.04136776577770153
Position 16578: 0.038976721953237585
Position 28867: 0.03679183206521008
Position 21774: 0.036630482918216085
Position 32939: 0.03584368969542162
Position 32898: 0.03351106906850887
Position 11531: 0.033022846889496735
Position 33378: 0.03211925513730401
Position 30115: 0.029416870759634183
Position 31953: 0.029316384003106172
Position 2270: 0.028151608336392797
Position 31649: 0.02796240999241032
Position 6040: 0.02596314020507637
Position 2382: 0.025895436051677476
Position 19449: 0.024909363749218177
Position 6506: 0.023578669369224026
Position 9251: 0.023427155320232915
Position 21068: 0.022658969403342485
Position 6825: 0.02246570379039533
Position 11186: 0.02211250332032678
Position 13846: 0.022090460389529692
Position 12815: 0.02161056910343647
Position 16524: 0.020318738017111312
Position 14281: 0.01691292279575869
Position 16714: 0.015654051856828288
Position 2456: 0.015356993757021436
Position 13607: 0.014614356893989086
Position 18851: 0.014107683453997539
Position 4137: 0.013742948973519506
Position 33489: 0.013465439320420039
Position 16486: 0.013032704347374116
Position 5212: 0.012821790940925854
Position 21139: 0.012295421778966146
Position 22134: 0.011704146014870574
Position 22765: 0.011666266078050951
Position 1196: 0.011635288771445556
Position 31959: 0.011627165583228764
Position 16961: 0.011601641838248945
Position 22275: 0.01155115231977256
Position 9397: 0.01055029415770968
Position 25222: 0.010547993474456641
Position 1712: 0.010510567926191369
Position 12352: 0.010398184924855293
Position 22191: 0.009935917250357262
Position 34554: 0.009607745458338411
Position 25067: 0.009286502392894434
Position 15766: 0.009059777536187618
Position 13850: 0.009009696654726966
Position 1969: 0.008551043821079768
Position 1331: 0.008462487238701967
Position 16433: 0.008166068150470105
Position 20395: 0.007964558653530813
Position 21563: 0.007783608829033709
Position 7804: 0.007631145791879431
Position 20023: 0.007619518834207572
Position 581: 0.007580736809962728
Position 16449: 0.007543452772080161
Position 15708: 0.007221983586556445
Position 4146: 0.006959182903338824
Position 8431: 0.006863801407990676
Position 23445: 0.006814044567321776
Position 2070: 0.006223243875389644
Position 19113: 0.0061052603243464745
Position 12710: 0.006071195025193968
Position 2124: 0.005543478857140292
Position 35524: 0.005365247251854957
Position 11702: 0.004755122205348728
Position 28935: 0.004453138253365895
Position 1155: 0.004447994178252935
Position 1225: 0.004386709295941744
Position 11582: 0.004235517197293624
Position 34096: 0.0041674914603823734
Position 13193: 0.004007759449385006
Position 16777: 0.003969684831526018
Position 14865: 0.0038482017169331416
Position 27162: 0.0037940553170232524
Position 35426: 0.0037832907790055705
Position 16480: 0.003756196073827001
Position 24202: 0.0036734353163382066
Position 15144: 0.0036155321416485443
Position 35328: 0.003308572791557769
Position 15930: 0.0032291634227300824
Position 29121: 0.0031601244283160656
Position 22178: 0.0031211047362995886
Position 17246: 0.0030982542101399948
Position 31365: 0.003042305662392063
Position 22188: 0.002996957740875053
Position 2432: 0.0029817335528882507
Position 35235: 0.0028612045645771255
Position 19541: 0.002855156090768008
Position 30131: 0.002837026426545577
Position 2762: 0.0027802868574657888
Position 683: 0.0026537764984204057
Position 3289: 0.0026133949324175084
Position 28947: 0.0025530325520451273
Position 15612: 0.0024877325542693807
Position 688: 0.0024380763556891066
Position 19535: 0.0023806451882970626
Position 31369: 0.002267225615597344
Position 31341: 0.002155879766615998
Position 35486: 0.0021558730584471985
Position 1065: 0.002036588581213342
Position 13300: 0.0019755288069340515
Position 23282: 0.0019386918059478603
Position 24271: 0.001890106343757334
Position 4516: 0.0017482757150341713
Position 48: 0.0016411837331068403
Position 34669: 0.0016190816413295536
Position 14068: 0.0015133055671945667
Position 1337: 0.0015028001143332055
Position 30243: 0.0014989439343955253
Position 15039: 0.0014840766732606228
Position 12209: 0.0014595665767022945
Position 20992: 0.0013951903372679789
Position 14659: 0.001336110012736786
Position 21106: 0.001332472620909684
Position 21264: 0.0013221647275069657
Position 13209: 0.0013006341112010763
Position 35158: 0.001256379574752874
Position 30326: 0.001237548432826396
Position 28871: 0.0012185470161472937
Position 1742: 0.0012005097501477764
Position 12218: 0.0011853930773102726
Position 34927: 0.0011757133384923447
Position 29706: 0.0011252202056122337
Position 3339: 0.0010183975315935668
Position 2345: 0.0010088699130778955
Position 16620: 0.0009925175444867023
Position 24186: 0.0009748583340434084
Position 5409: 0.000961201423668937
Position 13197: 0.0008695275786359327
Position 13581: 0.0008514241754014828
Position 18956: 0.000837491891775151
Position 1616: 0.0008140723113090834
Position 13179: 0.0008029849827522708
Position 21438: 0.0007728348910374417
Position 14889: 0.0007451367980706265
Position 1887: 0.0006630011474688816
Position 35428: 0.0006479148571623748
Position 30788: 0.0006433356821580572
Position 1391: 0.0006363402592198558
Position 2164: 0.0006140888348198017
Position 3064: 0.0006127092317751426
Position 2229: 0.000569409833446301
Position 1026: 0.0005398689596732543
Position 29581: 0.0005197201114215926
Position 28648: 0.0004892095193202793
Position 28117: 0.0004835254990126414
Position 21257: 0.0004741720152378343
Position 22111: 0.00047252549014681496
Position 28520: 0.00046439225675674097
Position 2390: 0.00045935286062949074
Position 910: 0.0004063787978362847
Position 667: 0.00037582840927630526
Position 15963: 0.00037483089654250776
Position 5259: 0.0003664421590588083
Position 20064: 0.00036139408389229243
Position 3044: 0.000359272723462649
Position 3042: 0.00030753847902844137
Position 20206: 0.0002852401318583119
Position 1593: 0.0002742159043478335
Position 3008: 0.0002732442628724425
Position 5636: 0.00025360255666932193
Position 3003: 0.00024243288414922554
Position 5397: 0.00022572860825623983
Position 21880: 0.0002226768060151281
Position 2617: 0.00022173555471045154
Position 3899: 0.0002168492202046061
Position 3293: 0.00021415431859082832
Position 4476: 0.00021155887971538686
Position 2981: 0.0002104159060849629
Position 2171: 0.00020959263617369378
Position 4213: 0.00020766328021487978
Position 619: 0.0001917885190886422
Position 3973: 0.00019045812753695356
Position 20572: 0.0001723328655754862
Position 2506: 0.00016818390287833438
Position 5069: 0.00014000772248598658
Position 2720: 0.00012660481514062706
Position 1926: 0.00011778791961315795
Position 3005: 0.00011681511777059095
Position 1880: 0.00011383733548367018
Position 15936: 0.00011097151682258743
Position 2470: 0.0001047975996691418
Position 2746: 9.81753877241515e-05
Position 1644: 9.55188303221936e-05
Position 21042: 9.448758698123599e-05
Position 1093: 9.086393789040136e-05
Position 2116: 8.718695429017363e-05
Position 20619: 7.965546110895485e-05
Position 4179: 7.499425397684184e-05
Position 4446: 7.417754698249184e-05
Position 16254: 7.392695690848811e-05
Position 16094: 6.999243194821177e-05
Position 1364: 6.771637823545573e-05
Position 519: 6.414327026985233e-05
Position 16134: 6.077220286759182e-05
Position 781: 5.987354128581094e-05
Position 732: 5.810168045816174e-05
Position 4791: 5.508309812826389e-05
Position 849: 4.836801211463182e-05
Position 31683: 4.6162516481579384e-05
Position 16261: 4.41560173567136e-05
Position 2968: 3.322345123914413e-05
Position 2934: 3.0429242117907415e-05
Position 637: 2.8128824374263134e-05
Position 16040: 2.3875690425382028e-05
Position 3163: 2.2521238758216746e-05
Position 28259: 1.9143800904759623e-05
Position 15885: 1.82499235286171e-05
Position 1095: 1.7610856569612094e-05
Position 2748: 1.669223568646187e-05
Position 648: 1.6256205208645803e-05
Position 28931: 1.4314287748098368e-05
Position 872: 1.3008207862568829e-05
Position 601: 1.1510702182066143e-05
Position 241: 1.1149754009104188e-05
Position 835: 9.05818999669119e-06
Position 3261: 8.365857217489761e-06
Position 2776: 8.214731478924313e-06
Position 897: 8.042546290591085e-06
Position 1016: 6.194019706153056e-06
Position 675: 5.651529059840585e-06
Position 3012: 5.510724505778181e-06
Position 3010: 4.5311967252957625e-06
Position 364: 4.087429846901738e-06
Position 2771: 3.841537517408001e-06
Position 442: 3.5214654066059603e-06
Position 888: 3.4423810260119083e-06
Position 2774: 3.4360566307128714e-06
Position 3874: 3.154109475033844e-06
Position 2638: 2.886432924948968e-06
Position 3781: 2.8582688744784366e-06
Position 28255: 2.8490036226930474e-06
Position 474: 2.6153110623315925e-06
Position 3681: 2.1851359537798073e-06
Position 886: 1.9810761305912074e-06
Position 745: 1.8359227664859448e-06
Position 3330: 1.3411483399265552e-06
Position 16027: 1.3064576027171488e-06
Position 3258: 1.085596914983497e-06
Position 3365: 1.0516943495320802e-06
Position 453: 7.140506024252816e-07
Position 946: 7.071847656587585e-07
Position 800: 3.359323001767252e-07
Position 1053: 1.375148694360233e-07
Position 3592: 1.259179219312392e-07
Position 1400: 1.1689978323075232e-07
Position 3548: 4.606724712859463e-08
Position 1046: 3.713886828150879e-08
Position 3560: 4.9189437914701015e-09
Position 3683: 2.92663227378924e-09
Position 2955: 1.4772533328826187e-09
Position 747: 8.973640370195486e-10
Position 802: 1.33878713989433e-10
Position 3513: 1.6962952639600138e-12
Position 3392: 4.973368118484392e-13
Position 3354: 1.6636739368707661e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 31193: 0.9962136260657766
Position 19950: 0.9849997909570117
Position 3134: 0.9779738208894113
Position 12975: 0.9581451421242309
Position 2616: 0.925964548231545
Position 22051: 0.850422067942772
Position 15836: 0.8421791424620995
Position 34304: 0.8208055856285944
Position 23902: 0.8011863238839982
Position 11477: 0.79368262282152
Position 35733: 0.6683586290857955
Position 24798: 0.6194030823932223
Position 27691: 0.5597484087284819
Position 27749: 0.365832162632102
Position 1259: 0.3634683588448914
Position 11277: 0.35383059134771777
Position 35286: 0.3512971349824387
Position 1009: 0.2790231287363035
Position 12504: 0.2743185520793876
Position 16365: 0.25333259947634856
Position 29370: 0.2298476441348468
Position 1321: 0.18175631759898217
Position 12708: 0.16879508945457802
Position 20533: 0.1640305315579517
Position 33614: 0.16225338584721646
Position 31477: 0.14647454996600648
Position 35319: 0.1455683850714275
Position 1092: 0.14088773562420992
Position 2310: 0.12199837704370842
Position 11006: 0.12133450290188388
Position 477: 0.118722834943481
Position 5913: 0.11534982826816828
Position 31535: 0.11503375844947669
Position 29320: 0.1132620751656543
Position 12856: 0.10981543813236706
Position 15872: 0.10855579251399801
Position 24736: 0.10412141191317464
Position 11624: 0.10133009133389251
Position 28745: 0.0996027689391757
Position 33345: 0.097642816220071
Position 25009: 0.09573977685894278
Position 23948: 0.09480244275864534
Position 14410: 0.0926572948108423
Position 8870: 0.08678026823666457
Position 20205: 0.07148845176822025
Position 13454: 0.07112456725958177
Position 3445: 0.06941482388728451
Position 16682: 0.06490825036247672
Position 33660: 0.06443281277319342
Position 2536: 0.06338325255375102
Position 8775: 0.05459964809005539
Position 1306: 0.05362140227514336
Position 35866: 0.05096746160276624
Position 458: 0.05075142104894402
Position 32853: 0.04948850317360162
Position 25091: 0.04937103578795086
Position 15893: 0.04390490820604557
Position 15512: 0.04376794276866462
Position 25043: 0.04010932280051782
Position 25174: 0.039540695261319765
Position 33639: 0.03841863081778446
Position 27695: 0.037122623224145716
Position 13416: 0.03495565243897079
Position 12549: 0.03479497680376391
Position 31756: 0.0313451251063792
Position 2344: 0.02994731671924448
Position 15663: 0.026588431756863054
Position 20587: 0.026464001021650838
Position 34381: 0.025481233628302416
Position 27759: 0.025024700818861705
Position 34247: 0.023894892632015618
Position 9167: 0.02371390028863291
Position 20924: 0.023497038599663466
Position 13762: 0.023357860737340638
Position 1292: 0.022209040974082016
Position 20323: 0.022054981397078198
Position 30305: 0.020237630038289618
Position 34128: 0.01947773216644132
Position 1372: 0.019116371513343094
Position 1330: 0.01816130370964024
Position 31481: 0.017720232469620862
Position 14162: 0.017706767866179824
Position 15707: 0.017523660582736963
Position 2217: 0.017378432230924386
Position 29965: 0.017358638518505675
Position 19413: 0.016534693873098662
Position 30045: 0.016400099956083138
Position 22095: 0.016226009219599817
Position 1422: 0.015950658791844836
Position 6325: 0.015945975114159523
Position 23832: 0.015744428630158153
Position 30308: 0.014847092847828982
Position 18780: 0.014362763973311272
Position 2005: 0.014245346710177131
Position 2202: 0.013949910413238882
Position 28792: 0.013937764342809234
Position 21035: 0.013624536944586358
Position 21655: 0.013318286524433587
Position 12132: 0.013043144578867866
Position 3948: 0.012628696843016006
Position 32818: 0.012139668472940335
Position 16610: 0.012120162276472276
Position 35289: 0.012076808159372912
Position 382: 0.01199806205778726
Position 16710: 0.011878328317619969
Position 20450: 0.011251767724628688
Position 6756: 0.011164870633850774
Position 19397: 0.010451811080660112
Position 3033: 0.01043231051444637
Position 20115: 0.010200680387665743
Position 31819: 0.009796417103721528
Position 35705: 0.009213637374339686
Position 33028: 0.009078012484304615
Position 12510: 0.008596223359687374
Position 31541: 0.00846794307447905
Position 21378: 0.008325126557143894
Position 21748: 0.00825065479515201
Position 22003: 0.008162620409696569
Position 5102: 0.008109079089871804
Position 1535: 0.007703243828705367
Position 970: 0.007604023101859826
Position 23204: 0.007484130352186873
Position 6678: 0.007422030035166562
Position 16432: 0.007042557079122587
Position 27735: 0.00684666203034346
Position 16920: 0.006784862642704384
Position 1803: 0.0067503592044065655
Position 9064: 0.006564274558785014
Position 227: 0.006482151188942761
Position 21768: 0.006416092847826208
Position 20568: 0.006403765323438458
Position 32828: 0.006394569807734541
Position 28640: 0.006327310405646179
Position 29375: 0.006227698493448856
Position 23971: 0.00618612504146753
Position 3510: 0.006005653848135343
Position 12882: 0.0059427581723738125
Position 20479: 0.00592933987538315
Position 3100: 0.005703369630558086
Position 33582: 0.0056020197183329155
Position 13681: 0.005401162905141026
Position 20472: 0.00533669884587018
Position 16698: 0.005334705811556353
Position 2578: 0.005282582382994112
Position 22666: 0.005183651296114923
Position 36282: 0.00512787903975496
Position 14919: 0.005099608814909169
Position 2123: 0.005070919537920431
Position 29024: 0.004876002399507628
Position 20354: 0.004858303767971876
Position 19039: 0.004831113344105804
Position 1968: 0.004735757006948253
Position 28700: 0.004700223892110857
Position 25214: 0.004657003462576299
Position 20189: 0.00464366439673133
Position 8363: 0.004621260497897709
Position 14711: 0.004593338515003776
Position 3482: 0.004583903368597328
Position 12374: 0.004524593635078753
Position 35905: 0.004464499801541406
Position 28355: 0.004438616014368622
Position 20492: 0.0043219184169945276
Position 23961: 0.004245183122537453
Position 25115: 0.00423629483608895
Position 33996: 0.00416749146038237
Position 29423: 0.00408119987890781
Position 21539: 0.004002021631713644
Position 29512: 0.003891006517858862
Position 6761: 0.0038788031213780045
Position 13522: 0.003868855040453199
Position 27023: 0.003794055317023255
Position 9012: 0.003699274630524641
Position 6374: 0.0036917965599704283
Position 36037: 0.003676529891255026
Position 25103: 0.0035583090251935716
Position 35099: 0.0034071729644723618
Position 2381: 0.0033897490101399332
Position 30152: 0.003387177666103162
Position 22618: 0.0033416413437584234
Position 29133: 0.003289685635295428
Position 13375: 0.003287608609548501
Position 33551: 0.0032555164726647302
Position 23746: 0.00323479517771449
Position 35266: 0.003232377204084648
Position 3138: 0.003200646516580591
Position 13954: 0.0031639785319226696
Position 19213: 0.00315866007452446
Position 22614: 0.003140063599070004
Position 34609: 0.003127343444161087
Position 7642: 0.0031158942512356682
Position 16754: 0.0030989919886097003
Position 17150: 0.0030982542101399904
Position 16408: 0.0029090726355804975
Position 34850: 0.0029052384177753313
Position 24170: 0.0027480197040209682
Position 1863: 0.0026840859361166023
Position 29476: 0.0026757027975684005
Position 4055: 0.002608253098119581
Position 24992: 0.002601135033047086
Position 20184: 0.002525037566787087
Position 2136: 0.002484605661788813
Position 5131: 0.0024645044119409147
Position 2625: 0.002443785911289928
Position 29229: 0.0024310114031169433
Position 1239: 0.0024303460221642677
Position 35030: 0.0024172641345674077
Position 13734: 0.0023411334017750377
Position 2160: 0.0023203442757799785
Position 1380: 0.0022671777293188718
Position 8241: 0.002242540910092964
Position 3553: 0.0022164730926524812
Position 1569: 0.002133295081126188
Position 31092: 0.002105896932331296
Position 15897: 0.0020842291760013905
Position 8529: 0.002082411427830287
Position 1242: 0.002071653389165395
Position 4093: 0.002042033131105168
Position 16736: 0.0020286766356702275
Position 33104: 0.0019551357164458508
Position 21612: 0.0018749318389668403
Position 18743: 0.0018565583527020756
Position 21420: 0.0018551225464622254
Position 30420: 0.0018414956176683666
Position 31623: 0.001818320446241371
Position 21163: 0.0017963367427448014
Position 2251: 0.0017867034583455574
Position 886: 0.001781963497723402
Position 7697: 0.001682101503962329
Position 16890: 0.0016766430650401985
Position 4957: 0.0016758809474343725
Position 33050: 0.0016595940997846486
Position 27494: 0.0016481537727951767
Position 35342: 0.001610525790201487
Position 7771: 0.0016084408715019535
Position 31564: 0.001568971276337747
Position 35937: 0.0015462978603752865
Position 36002: 0.0015402427515208265
Position 4361: 0.0015195207286152145
Position 13381: 0.0015110953271589074
Position 20541: 0.001471940091293395
Position 1497: 0.001450344422493974
Position 3038: 0.0014187246873259883
Position 3068: 0.0013833520207293811
Position 12946: 0.0013805271921677434
Position 21690: 0.0013673657409293163
Position 13347: 0.0013045931510745903
Position 28613: 0.0012680933226485453
Position 7581: 0.0012247091651794784
Position 16565: 0.001206775410337781
Position 6416: 0.0012018844058404718
Position 30440: 0.0011880434898957452
Position 3598: 0.0011877928947379773
Position 22061: 0.0011484332310632214
Position 29533: 0.001125220205612233
Position 20337: 0.001104963838968937
Position 2556: 0.0010812787683765542
Position 6390: 0.0010688769952028197
Position 16382: 0.0010607082232184845
Position 3563: 0.001049270699298826
Position 34923: 0.001024267987474224
Position 4059: 0.001005069656068441
Position 2913: 0.0009575603543276899
Position 28594: 0.0009473314665392631
Position 6257: 0.0009473095611711149
Position 3803: 0.000925623937497396
Position 5211: 0.000923186103660619
Position 32586: 0.0009224544845205401
Position 3736: 0.0009218678760516133
Position 12398: 0.0008756447516265569
Position 5027: 0.000874742933665194
Position 1261: 0.0008674835084307169
Position 22313: 0.000842256611343834
Position 13013: 0.0008329023438382699
Position 28705: 0.0008235354434039572
Position 32713: 0.0008138624145358404
Position 16516: 0.00080635592726302
Position 1068: 0.0007786762485577969
Position 14244: 0.0007737596410568988
Position 31227: 0.0007714255775649831
Position 30278: 0.0007636669846467415
Position 1222: 0.0007629423513270555
Position 25149: 0.0007602425810289415
Position 6305: 0.0006754457484282089
Position 23387: 0.000656336741825379
Position 20571: 0.0006459382548950938
Position 30688: 0.0006433356821580569
Position 20803: 0.000632316758217303
Position 3850: 0.0006267593844371119
Position 23343: 0.0006122692792573838
Position 31825: 0.00060308886701705
Position 774: 0.0005777952892762045
Position 30225: 0.0005460406578649611
Position 35648: 0.0005222531793164855
Position 1444: 0.0005116363499539704
Position 28010: 0.0004916116125229952
Position 1282: 0.0004790499001033474
Position 36104: 0.00046913987903201724
Position 20265: 0.0004674393444644914
Position 23846: 0.0004591478717433974
Position 2893: 0.0004548793448317222
Position 23883: 0.0004369773691051662
Position 3485: 0.0004247474712156171
Position 4333: 0.0004201490404466818
Position 31733: 0.00041498684186612
Position 13419: 0.0003874566452042056
Position 1880: 0.00038485986669686573
Position 5314: 0.00038374032552823505
Position 28789: 0.00037703602302674666
Position 1352: 0.00037591423458732556
Position 20487: 0.0003735647920869766
Position 425: 0.0003725851450208909
Position 2553: 0.0003710711142343841
