Gene = Tmem183a
index = 1107
Annotated 5SS: [  218   446  1223  6420  7319  9625 11897]
Annotated 3SS: [  355  1054  6262  7137  9543 11740 13784]
SMsplice 5SS: [ 218  446 1223 6420 7319 9005 9625]
SMsplice 3SS: [  355  1054  6262  7137  8841  9543 13784]
top_k =  1000
Partition function (log Z): 10.125906394296319

Sorted 5' Splice Sites (High to Low Probability):
Position 446: 0.9945429910008745
Position 7319: 0.9943448120541964
Position 218: 0.9828893788934
Position 1223: 0.9569295022920233
Position 9005: 0.8942665256912327
Position 6420: 0.8347457910901718
Position 9675: 0.6636549743398523
Position 11897: 0.5084079653482396
Position 13946: 0.4017015137448157
Position 9286: 0.32692482572360987
Position 7004: 0.32687943879597364
Position 14895: 0.25866995550878796
Position 14436: 0.22305089931410768
Position 4351: 0.14648540456199596
Position 12668: 0.09779419244477472
Position 13322: 0.08199867403580435
Position 13885: 0.08118053712549311
Position 13155: 0.07748538589177043
Position 5877: 0.07632358444789156
Position 8179: 0.0692080182652377
Position 5745: 0.06186189720748048
Position 6408: 0.0525047664461369
Position 8329: 0.05213688621764113
Position 12179: 0.031833643684899805
Position 12608: 0.028748491794596157
Position 11057: 0.027509601436979413
Position 9629: 0.02593698677191893
Position 13908: 0.02561916129123067
Position 6998: 0.023893028358639698
Position 4402: 0.023675706143025353
Position 8228: 0.02342688625609905
Position 7635: 0.019400957481136693
Position 6329: 0.016627473407344755
Position 6992: 0.016502575312302797
Position 6343: 0.015139902495202789
Position 12430: 0.014880389336546392
Position 3514: 0.014581167413210088
Position 7023: 0.013252659750139428
Position 2867: 0.012393206402355864
Position 39: 0.012204206841496626
Position 6590: 0.010512274791146546
Position 11840: 0.009921948562115783
Position 10137: 0.009274211451609175
Position 5788: 0.008743289875180095
Position 1430: 0.008510782106686552
Position 1118: 0.008350602863994697
Position 1793: 0.007857759539991847
Position 13851: 0.007599729971340467
Position 8711: 0.007415915162152929
Position 4470: 0.006995757505270875
Position 3126: 0.006785527442116503
Position 4298: 0.006655859296421976
Position 7815: 0.0061543038901657274
Position 2252: 0.005623493411725731
Position 2318: 0.005486335564828916
Position 14582: 0.005445353730256969
Position 9612: 0.005313104594254142
Position 13137: 0.005007905430179456
Position 13861: 0.004912499662691051
Position 11082: 0.004800704949951916
Position 2674: 0.004771733180366199
Position 11090: 0.0047691713666145955
Position 13797: 0.004263199424114379
Position 10622: 0.0037027662736459437
Position 69: 0.0036384086044294515
Position 8415: 0.003627779428832153
Position 11122: 0.003599809083003997
Position 2275: 0.0033552893935775074
Position 10346: 0.0031247009557987763
Position 1759: 0.0030405419400085752
Position 10423: 0.0029351524746747287
Position 11153: 0.002930671165956545
Position 6742: 0.002905993741132877
Position 13893: 0.0027923462854811984
Position 394: 0.002558067259405269
Position 13208: 0.0025407685284779885
Position 1859: 0.002430453004613737
Position 186: 0.0019805867500173368
Position 4661: 0.001958188386715834
Position 12743: 0.0019207638478290674
Position 5607: 0.0018083718011804102
Position 13824: 0.0015978786409883172
Position 7046: 0.0015940924865694437
Position 5630: 0.0015875639733621385
Position 8939: 0.0014512986721564097
Position 14802: 0.0014086787325707734
Position 7365: 0.0013532900890585683
Position 15412: 0.0013452653590229516
Position 5593: 0.0012247362124914066
Position 456: 0.001202410462279646
Position 1286: 0.0010267353632371595
Position 6288: 0.0009957116558566115
Position 8630: 0.000959949020688827
Position 6362: 0.0009000466867419095
Position 5639: 0.0008952735726856986
Position 12760: 0.0008324841644873822
Position 12764: 0.0008209073280131819
Position 7945: 0.0008017277074247333
Position 11110: 0.0007652521877350571
Position 2271: 0.0007548302155175866
Position 1445: 0.0007036387774668858
Position 1114: 0.0006882989125775523
Position 6781: 0.0006740758513870688
Position 7973: 0.0006692733301503772
Position 8153: 0.0006244632169958521
Position 6411: 0.0006175551498564543
Position 399: 0.0006138824550716766
Position 9643: 0.0006045237437683302
Position 8244: 0.0005740958282974203
Position 8037: 0.0005664128899553327
Position 14388: 0.0005644551154980211
Position 6695: 0.0005583959134879599
Position 3470: 0.0005546106884223574
Position 10164: 0.0005531878790355246
Position 3575: 0.0005306531624264501
Position 5843: 0.0005172168305992403
Position 4318: 0.000503981953254707
Position 6453: 0.0004934081211265025
Position 6659: 0.00042160086136454686
Position 12284: 0.000396839072327381
Position 5311: 0.00038437934894548553
Position 12314: 0.00036535034254694216
Position 749: 0.000361547858294404
Position 3626: 0.0003599766307386467
Position 2166: 0.0003503567893609276
Position 4542: 0.0003319849921602997
Position 6450: 0.0003244813936666624
Position 3385: 0.0003221895278714601
Position 5881: 0.00027555932458919047
Position 2118: 0.00025682060609866567
Position 5581: 0.00024815051998690286
Position 1442: 0.00021151763086616884
Position 1486: 0.00020936951251336746
Position 1321: 0.00020924028983407416
Position 1365: 0.0002075335681598818
Position 4166: 0.00020570903171092305
Position 1721: 0.00020367736815479613
Position 6433: 0.00020275316788139877
Position 9402: 0.0001925729969302077
Position 2157: 0.00018113255851751807
Position 63: 0.00017960560969142332
Position 1189: 0.0001693348047381725
Position 5920: 0.00016242136864033527
Position 5859: 0.00016236610921756755
Position 5893: 0.0001579027308781167
Position 6472: 0.00015769803297219448
Position 593: 0.00015632937321723265
Position 697: 0.0001532662220998066
Position 6441: 0.00014578434513575232
Position 9331: 0.0001420939476913287
Position 6750: 0.0001394768030002383
Position 1591: 0.00013511201401615535
Position 6737: 0.00012536556288298307
Position 6462: 0.00012455807232924563
Position 1261: 0.0001181401393133595
Position 9854: 0.00011713782914384645
Position 9323: 0.00011481982579033119
Position 6697: 0.00011271649495580809
Position 1087: 0.00010885006010591495
Position 8232: 0.00010694714343212472
Position 8195: 0.00010417257787891924
Position 8041: 9.370852779086144e-05
Position 3478: 8.82049731647247e-05
Position 1404: 8.521333173425961e-05
