Gene = Tcaim
index = 1062
Annotated 5SS: [  150  3298  6355  9050 13488 19047 20752 21400 26320 28119]
Annotated 3SS: [ 3227  6218  8892 13234 18923 20653 21307 26080 27986 29196]
SMsplice 5SS: [  150  3298  9050 13488 18380 19047 20752 21400 26320]
SMsplice 3SS: [ 3227  8892 13310 18241 18923 20653 21307 26080 29196]
top_k =  1000
Partition function (log Z): 1.5690869911214764

Sorted 5' Splice Sites (High to Low Probability):
Position 9050: 0.9994068495446664
Position 20752: 0.9666873642476567
Position 3298: 0.9651988575979703
Position 19047: 0.9446082562458287
Position 13488: 0.9225226928238195
Position 21400: 0.8397327432005436
Position 150: 0.7223284598021769
Position 26320: 0.7119455941412015
Position 18380: 0.5532089028914998
Position 28119: 0.43720873267736515
Position 6355: 0.4307882098274982
Position 13653: 0.39559191432048646
Position 3669: 0.29412943311596274
Position 16353: 0.2497211486926438
Position 248: 0.24227579210109307
Position 22152: 0.19384467498905952
Position 3641: 0.1695644855777111
Position 7061: 0.14823926838131532
Position 6474: 0.1348990734690759
Position 11208: 0.09329546763538955
Position 4433: 0.08663324193613615
Position 4173: 0.08522924724090762
Position 7342: 0.07481377927258341
Position 17409: 0.06243898340191379
Position 1699: 0.06074645675513853
Position 1691: 0.058614667571459014
Position 15790: 0.053039223517958325
Position 3552: 0.051405637169750294
Position 14840: 0.04837076945775743
Position 7082: 0.0464019814698929
Position 14788: 0.04638143726130633
Position 19162: 0.045768629029979586
Position 2763: 0.044673339099118005
Position 10149: 0.03662486949253427
Position 8437: 0.035866733746489195
Position 13080: 0.0298286621906426
Position 5468: 0.02951235756818782
Position 10202: 0.027420123111912765
Position 275: 0.025730231738776754
Position 418: 0.02459167109214742
Position 20244: 0.024388683151922927
Position 8798: 0.024180238822980548
Position 29304: 0.022622575460625474
Position 24626: 0.02203314961694397
Position 19441: 0.02169176791643846
Position 28905: 0.019105295985729326
Position 18018: 0.019054035777675993
Position 4121: 0.01813612306963623
Position 6432: 0.016583068814062643
Position 15708: 0.01640539217740833
Position 19761: 0.015965390164660632
Position 18343: 0.013640871291396682
Position 2528: 0.013382674808971162
Position 14819: 0.013300482755054632
Position 19182: 0.013102568826991082
Position 20492: 0.013083692621277523
Position 18078: 0.011894880279360255
Position 4083: 0.010518946463229381
Position 1046: 0.009658991964471671
Position 8324: 0.008852595504692026
Position 2523: 0.008804772623146518
Position 4459: 0.00822985913331813
Position 1327: 0.008217116427736147
Position 6809: 0.008111156235110549
Position 8065: 0.00753156018866189
Position 19264: 0.007484997081103669
Position 13925: 0.0064273235042373224
Position 2325: 0.005996085784187578
Position 18370: 0.005753561748998181
Position 11491: 0.005649487405647718
Position 20582: 0.005510980387510635
Position 6779: 0.004861112595520235
Position 3688: 0.004837501883817134
Position 252: 0.004686685457164157
Position 21549: 0.004049466806937164
Position 17430: 0.0033030549160115268
Position 711: 0.002926972819498209
Position 3335: 0.0027470034986774626
Position 16834: 0.0026425139962628487
Position 174: 0.0024226223711317045
Position 6132: 0.002378501501630145
Position 14832: 0.0019478465697463623
Position 826: 0.0018810028993140736
Position 13782: 0.0016199139518982548
Position 21338: 0.0015533917774969137
Position 2033: 0.0014842532680486111
Position 5001: 0.001345684153158199
Position 432: 0.0012828400834962582
Position 2375: 0.0012826568763925688
Position 3702: 0.0012648372174068792
Position 9436: 0.0012214943042547985
Position 674: 0.0010664535364188032
Position 943: 0.0010407710655140321
Position 9804: 0.0009437319299248555
Position 20107: 0.0008889831548523565
Position 3161: 0.000830494914832662
Position 2518: 0.0008027140651684408
Position 830: 0.0007706818370487654
Position 2330: 0.0007597256707983761
Position 16812: 0.000702826734108272
Position 947: 0.0006894337438507778
Position 20595: 0.0006628550862351872
Position 493: 0.000653970304527766
Position 16830: 0.0006389720409811649
Position 197: 0.000606757653536008
Position 553: 0.0005493977354382785
Position 9398: 0.0004990688287803588
Position 1789: 0.00048061582080649877
Position 2539: 0.0004783277607041224
Position 339: 0.0004679041389568926
Position 21960: 0.00046355809964872626
Position 20781: 0.0004096958324498079
Position 1361: 0.0003897567253196809
Position 377: 0.0003821341116988093
Position 1064: 0.0003775759006414175
Position 522: 0.00036024464442021485
Position 9350: 0.0003576140355387205
Position 4437: 0.00032638845577699036
Position 805: 0.0002780806565494443
Position 4917: 0.0002638075163978824
Position 1026: 0.00024917947148114225
Position 20758: 0.00024309010946672885
Position 23787: 0.00021269736127859458
Position 2944: 0.00020972699768672664
Position 20745: 0.00020819807048810693
Position 21062: 0.00019735503953099444
Position 111: 0.0001928228231231679
Position 2023: 0.00018682529897324747
Position 352: 0.00018054332390506336
Position 2413: 0.0001614934806504309
