Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  1000
Partition function (log Z): -6.934906176886766

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.547758808541348
Position 89: 0.32099811719642474
Position 1193: 0.2904222073157739
Position 1444: 0.12659567161382052
Position 1204: 0.08270076921492153
Position 600: 0.06461248232591271
Position 299: 0.02694546748440669
Position 1148: 0.022389909123026682
Position 820: 0.015329242842674775
Position 34: 0.01360436352842221
Position 1560: 0.011645432648434526
Position 215: 0.011114429058859216
Position 1671: 0.010256502052874246
Position 734: 0.008790508512213488
Position 178: 0.007792828832299352
Position 1868: 0.0055040010884816
Position 247: 0.0050591234197747866
Position 140: 0.004267953636825343
Position 275: 0.00420972060750978
Position 291: 0.003935638525456573
Position 265: 0.0033482076885546414
Position 1141: 0.0033084017910227892
Position 1517: 0.002901822679877615
Position 1961: 0.0027270399850480784
Position 385: 0.002324550016539522
Position 1094: 0.002216881500944275
Position 1092: 0.0013103577652677325
Position 1139: 0.001112143554752794
Position 1977: 0.0010610227930533372
Position 1779: 0.000870972869477491
Position 1541: 0.000833487532179929
Position 128: 0.0007119038802938917
Position 697: 0.0007020369648299999
Position 103: 0.0006223293188388815
Position 81: 0.0006044553487941923
Position 1502: 0.0005292604500120089
Position 409: 0.0005166936199756082
Position 131: 0.000455578379894809
Position 1983: 0.0004530449844948588
Position 452: 0.0004052514279461319
Position 1464: 0.0003743187153519344
Position 654: 0.00032828145358618135
Position 871: 0.0003031688765603506
Position 10: 0.0002969499356246654
Position 1851: 0.00025907262195417805
Position 1308: 0.00021363447524330565
Position 1742: 0.00021203795922899424
Position 293: 0.00019412094239801506
Position 320: 0.00017158834280870156
Position 1347: 0.00016350894500840175
Position 545: 0.00014382949335450948
Position 1783: 0.00013574594675439477
Position 397: 0.00012610765592526455
Position 1583: 0.00010663709562187559
Position 1552: 0.00010305030472445702
Position 1526: 9.636945931849226e-05
Position 1856: 9.105026910726804e-05
Position 37: 8.787913702918066e-05
Position 874: 8.678346843088954e-05
Position 1765: 7.545884272254144e-05
Position 454: 6.964992852879419e-05
Position 865: 6.925135725800747e-05
Position 1206: 6.661475494745982e-05
Position 569: 6.64858095464165e-05
Position 2133: 6.453397105960549e-05
Position 219: 5.7492963453132065e-05
Position 25: 5.248738386855998e-05
Position 577: 4.148990292679142e-05
Position 187: 2.992899651170036e-05
Position 1954: 2.282142540825392e-05
Position 350: 8.831290007238233e-06
Position 41: 8.175554703572738e-06
Position 414: 5.343114971201626e-06
Position 356: 4.784646681416433e-06
Position 424: 4.572449064236901e-06
Position 771: 3.6255445456204495e-06
Position 53: 3.405735650887659e-06
Position 387: 3.019573183367429e-06
Position 3: 2.6424503795660575e-06
Position 227: 2.4427464573405998e-06
Position 725: 1.787604202739399e-06
Position 831: 1.6319427543608084e-06
Position 852: 1.1846466954228843e-06
Position 944: 1.1551693352514494e-06
Position 1298: 1.0136044324789886e-06
Position 1595: 9.80100352929927e-07
Position 458: 8.149367618413937e-07
Position 709: 7.209850481151151e-07
Position 897: 6.525048968584559e-07
Position 738: 6.293356917461144e-07
Position 909: 5.938037074640922e-07
Position 836: 5.65713335645659e-07
Position 502: 5.439267117719891e-07
Position 375: 4.872978324818154e-07
Position 456: 4.54217018845275e-07
Position 1296: 4.1141933714957574e-07
Position 1586: 4.0359013315994176e-08
Position 1060: 1.0271922043360537e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9560288736528647
Position 1304: 0.13791894732050977
Position 1670: 0.1311160836529561
Position 1443: 0.11171935293506328
Position 1559: 0.07412059154106766
Position 2072: 0.05203210187619705
Position 2206: 0.024887071602533572
Position 1907: 0.01771127480480701
Position 182: 0.01511570789416313
Position 1245: 0.013206247158251189
Position 2124: 0.011003242833436913
Position 512: 0.008389629500913121
Position 516: 0.008237786246910276
Position 375: 0.005875100188201112
Position 1886: 0.0052359390644097096
Position 350: 0.004496420131659317
Position 2100: 0.004330478848737707
Position 1567: 0.0037288441636920493
Position 1607: 0.002923276132428054
Position 1532: 0.00257409667055575
Position 676: 0.0018871549673681852
Position 1400: 0.0016821245561990203
Position 1841: 0.0015083237908441686
Position 518: 0.0014238390150809572
Position 1171: 0.001372034842330819
Position 572: 0.0013677470523781664
Position 2209: 0.0012093517625140567
Position 198: 0.001091538655811491
Position 1736: 0.0009877147676677206
Position 1814: 0.0008516574728429591
Position 1343: 0.0007740926973419783
Position 1580: 0.0007559683668737031
Position 1103: 0.0007259454690146045
Position 1609: 0.0007009045858687476
Position 1759: 0.0006757147898813951
Position 1412: 0.0006709142713090362
Position 438: 0.0005635636084183811
Position 1448: 0.0005235254070631557
Position 1308: 0.000513969202397555
Position 1514: 0.00044216568251003146
Position 1682: 0.0004071485164344552
Position 1914: 0.0003873994554920182
Position 1474: 0.0003612514089419388
Position 1639: 0.00019726467382177683
Position 690: 0.00019565478681933405
Position 247: 0.00017577629971042943
Position 2160: 0.00017103598091415935
Position 270: 0.0001632500101522028
Position 1422: 0.00013703800629403295
Position 1324: 0.00012899063976617525
Position 524: 0.00012808004545690954
Position 1312: 0.0001269082113684575
Position 384: 0.00012307214480733982
Position 581: 0.00012227861633818825
Position 1867: 0.00011327540986899747
Position 589: 0.00011119943286289389
Position 1213: 0.00010356003424744477
Position 1332: 0.00010213404841083245
Position 1583: 9.940123553905394e-05
Position 1496: 9.655870977450994e-05
Position 2299: 9.65372030209344e-05
Position 103: 9.461986129770792e-05
Position 1174: 9.434568177356548e-05
Position 556: 8.817300191449348e-05
Position 554: 8.80976276125033e-05
Position 1069: 6.6921730174322e-05
Position 2307: 6.29965657287457e-05
Position 1824: 5.5390329803006834e-05
Position 1048: 4.718317264412265e-05
Position 356: 4.440734481091978e-05
Position 2136: 4.285868778325597e-05
Position 2264: 3.930471253638613e-05
Position 159: 3.708268371996574e-05
Position 1126: 3.155999378751549e-05
Position 193: 2.9396183728465992e-05
Position 1742: 2.6290344003851413e-05
Position 424: 2.5696753452989004e-05
Position 390: 2.4851281507220214e-05
Position 937: 2.482310120360283e-05
Position 2342: 2.4686424848788847e-05
Position 715: 2.4599514492350696e-05
Position 696: 2.400039736048211e-05
Position 1110: 2.0067960194646164e-05
Position 2165: 1.976778734051473e-05
Position 692: 1.928684522697881e-05
Position 1250: 1.525382799400061e-05
Position 131: 1.5236219405741655e-05
Position 593: 1.4284934559733157e-05
Position 720: 1.2917531511140246e-05
Position 744: 1.0319180176735674e-05
Position 138: 8.031990318727083e-06
Position 620: 7.618559575822845e-06
Position 1321: 6.739675519031352e-06
Position 636: 6.374169834901582e-06
Position 734: 6.0668632817824e-06
Position 1040: 5.124252388923621e-06
Position 120: 4.973783938958632e-06
Position 256: 4.490526192380285e-06
Position 599: 4.395900932859588e-06
Position 972: 2.418204716903981e-06
Position 1457: 1.7284968626381405e-06
Position 709: 1.6446728396633741e-06
Position 1316: 1.5628660246601532e-06
Position 1219: 1.5081062486062694e-06
Position 631: 1.0839485993139453e-06
Position 640: 1.0707209434633804e-06
Position 154: 9.21022938181941e-07
Position 807: 8.142048104894468e-07
Position 1256: 4.695024054200165e-07
Position 605: 4.036573620119699e-07
Position 644: 4.031261234069236e-07
Position 870: 8.988897073219423e-08
Position 78: 2.9794080815436575e-09
Position 88: 1.8929177274234798e-09
Position 73: 5.082382873969468e-10
Position 81: 2.451137930908456e-10
