Gene = Zbbx
index = 1197
Annotated 5SS: [   185   2691   4243   7359  31695  38149  50711  58332  58776  60148
  62044  65385  72141  82240  91400 103889]
Annotated 3SS: [  2641   4135   7262  31547  37973  50574  58221  58674  60067  61903
  65094  71989  82116  91141 103752 105682]
SMsplice 5SS: [   185   7359  31695  38149  38503  40357  50711  58332  58776  60148
  72141  82240  91400 103889]
SMsplice 3SS: [  7262  31547  37973  38376  40240  50589  58221  58674  60067  71989
  82116  91141 103752 105682]
top_k =  1000
Partition function (log Z): -48.81373855600114

Sorted 5' Splice Sites (High to Low Probability):
Position 185: 0.9852697304153654
Position 7359: 0.9434869237555757
Position 2691: 0.6264443164050992
Position 4243: 0.2415142506648302
Position 5627: 0.21931081276994321
Position 11942: 0.20951667986643718
Position 3477: 0.09583601037178907
Position 4369: 0.08040730369780363
Position 4651: 0.06148835066944751
Position 5631: 0.05440217373502482
Position 9065: 0.046659544556358665
Position 4585: 0.039972981072547126
Position 5636: 0.039862619750437076
Position 6858: 0.027534840446605285
Position 5623: 0.024337345497956492
Position 12151: 0.023247500192536727
Position 10667: 0.01796434029883575
Position 477: 0.01592698920545533
Position 1414: 0.01525767659676065
Position 9129: 0.008824295368605873
Position 203: 0.007193846683235395
Position 12791: 0.006703692100942755
Position 10709: 0.006452965826853266
Position 7887: 0.005694819286646592
Position 6619: 0.005161052479154905
Position 3678: 0.005058985658373654
Position 14445: 0.004541710276127824
Position 918: 0.0037540475952330334
Position 2176: 0.0035954676703365248
Position 10934: 0.0032184940470539177
Position 13575: 0.0031573799607564233
Position 714: 0.002170696308042203
Position 2726: 0.0016280563977354467
Position 9668: 0.0015603439230970177
Position 10658: 0.0014558639383856816
Position 11324: 0.0013399879610378428
Position 2432: 0.001156872482714072
Position 362: 0.0010520544525778476
Position 123: 0.0010187153705666857
Position 686: 0.0010080367276695632
Position 2007: 0.0009421087601698901
Position 664: 0.0008981809482129252
Position 3766: 0.0007430131767157043
Position 560: 0.0007254452626992726
Position 702: 0.0005224724562400125
Position 1110: 0.0005034961860000566
Position 1100: 0.0004098812636242894
Position 2720: 0.0003898649272005494
Position 837: 0.0003289224145340276
Position 785: 0.000297018582152761
Position 2534: 0.00029670596272083564
Position 324: 0.0002354681747629014
Position 347: 0.00018840519538211839
Position 1661: 0.00016352753593978163
Position 2443: 0.00016299221201965418
Position 2408: 0.00016271667688667267
Position 1777: 0.00015677076173860498
Position 2552: 0.00015446458782124694
Position 1665: 0.00013148552404040003
Position 1862: 8.253575473509946e-05
Position 2398: 6.707872354885056e-05
Position 353: 6.667989401893847e-05
Position 6513: 6.573427900954152e-05
Position 1897: 6.082513217043664e-05
Position 443: 6.0103580330373685e-05
Position 404: 5.062837203984168e-05
Position 318: 4.692559250884888e-05
Position 866: 4.568941338051271e-05
Position 674: 4.417078536973679e-05
Position 6286: 4.265250768269518e-05
Position 6293: 1.2274666113838758e-05
Position 3702: 5.735736372931711e-06
Position 4852: 3.384048919108363e-06
Position 3504: 2.5624445521613404e-06
Position 154: 2.1078677032130474e-06
Position 2849: 1.4124079087948942e-06
Position 180: 5.741396281599343e-07
Position 96: 2.592948071143511e-07
Position 283: 1.40471615775133e-07
Position 2944: 1.081252562616552e-07
Position 3375: 9.343172442750496e-08
Position 331: 6.666642443653692e-08
Position 651: 4.072788756180721e-08
Position 755: 3.891680259115624e-08
Position 809: 3.801547658563855e-08
Position 60: 3.548128647564029e-08
Position 58: 2.748150033478459e-08
Position 369: 1.9327590533130717e-08
Position 247: 1.718055467215205e-08
Position 212: 1.4521828699684349e-08
Position 645: 1.3273024694039473e-08
Position 18: 9.165420289904565e-09
Position 2705: 6.463301986671845e-09
Position 458: 2.3197295476590347e-09
Position 429: 7.261522862509628e-10
Position 534: 3.2640249320905335e-10
Position 281: 1.7214298292011109e-10
Position 265: 1.2909799516463028e-10
Position 548: 1.3888521305822674e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 7262: 0.6468962051189877
Position 2641: 0.39754613011932466
Position 4135: 0.2292113400184543
Position 5502: 0.22512271953185226
Position 10999: 0.21359397713556474
Position 11825: 0.185774182073399
Position 7232: 0.17809046517631374
Position 14121: 0.15316215474615172
Position 5531: 0.10803404544685175
Position 7147: 0.0981291239815241
Position 4530: 0.08557506795083063
Position 2601: 0.07651078655910125
Position 13981: 0.07581528846411857
Position 2599: 0.07536636458893144
Position 13955: 0.04803561899634935
Position 9001: 0.04616732758890289
Position 15102: 0.04426061767179677
Position 10533: 0.0412421725709051
Position 11867: 0.03853488279355066
Position 9586: 0.03845478450017369
Position 3394: 0.037560912724839544
Position 2557: 0.03472596554863104
Position 17257: 0.030891831927908307
Position 4181: 0.03069329727511165
Position 15353: 0.029716885958140725
Position 18541: 0.029538597837355803
Position 4141: 0.02690964339158164
Position 3364: 0.026656367647675608
Position 10550: 0.023823085695809612
Position 2538: 0.02270116804648332
Position 2352: 0.022220913485849234
Position 3279: 0.021364713854106675
Position 14318: 0.0206730273027784
Position 6433: 0.02037002348583529
Position 11174: 0.018926254338671202
Position 12028: 0.018775043863029903
Position 6976: 0.018053545862205193
Position 16992: 0.014663388932245138
Position 4043: 0.014417668203431605
Position 11048: 0.01413251393203947
Position 15933: 0.01395884201671388
Position 4426: 0.013704526761041795
Position 8868: 0.013615868066691853
Position 11992: 0.013110670696092156
Position 15028: 0.012628140002394593
Position 15135: 0.010228777053220136
Position 1243: 0.010094642929157904
Position 13508: 0.009529295334053828
Position 12307: 0.00952591753098938
Position 13029: 0.009472347889399444
Position 14298: 0.009422958890821244
Position 9534: 0.008570160060257927
Position 6646: 0.008436387366051573
Position 265: 0.008423673229360483
Position 6669: 0.0077944384897630494
Position 3962: 0.007094468748584475
Position 3574: 0.006793119424609548
Position 11495: 0.0067896133895371715
Position 10188: 0.006749719282739581
Position 12620: 0.006703692100942802
Position 7775: 0.006066637652993004
Position 9761: 0.005987223368154692
Position 10782: 0.0054580938096590315
Position 11687: 0.005286289145729079
Position 11512: 0.0050185051574337825
Position 7131: 0.004801062401465828
Position 9313: 0.004596339758028214
Position 8794: 0.004555369048293989
Position 6591: 0.004211535166860444
Position 4247: 0.004198009589169809
Position 7123: 0.004190846605355136
