Gene = Arcn1
index = 133
Annotated 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22428]
Annotated 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
SMsplice 5SS: [  176  7884  8965  9285 10726 15736 16630 17521 22452]
SMsplice 3SS: [ 7619  8784  9078 10560 15569 16481 17411 22222 23828]
top_k =  1000
Partition function (log Z): 2.217806016947818

Sorted 5' Splice Sites (High to Low Probability):
Position 17521: 0.9853620774640618
Position 9285: 0.9428421939181152
Position 8965: 0.9364337526758103
Position 10726: 0.9099551875989412
Position 7884: 0.8766373364328305
Position 176: 0.8727688599187831
Position 15736: 0.8032622091557386
Position 16630: 0.672047736439488
Position 22452: 0.41680112876107933
Position 3495: 0.4133755005934905
Position 22428: 0.4060599620980452
Position 10927: 0.3800856117537788
Position 14542: 0.3774411705335425
Position 12629: 0.34877484723624663
Position 11901: 0.30775135077702515
Position 15425: 0.23812058193079813
Position 611: 0.09779519086197083
Position 1550: 0.08954480552811302
Position 18952: 0.08699412422718482
Position 19007: 0.08000426352627434
Position 4625: 0.07484224027515138
Position 23710: 0.0666558676851592
Position 6848: 0.06618229323127964
Position 16634: 0.04523540212988709
Position 14505: 0.04025761974512489
Position 16578: 0.038340121047684965
Position 11543: 0.038188157310542405
Position 4386: 0.03603492616525878
Position 1916: 0.03540415312431487
Position 15467: 0.03523794197076063
Position 22805: 0.034365228330774586
Position 14839: 0.03239310248356875
Position 15412: 0.030604308621964345
Position 79: 0.028575863194577354
Position 974: 0.027970984792069917
Position 7776: 0.027548687533842927
Position 23080: 0.027014757113826195
Position 769: 0.02660109900506089
Position 4918: 0.025348597209257123
Position 546: 0.0233997035176398
Position 5639: 0.02293324328379457
Position 20287: 0.018800591625465546
Position 20867: 0.01878704480729286
Position 1906: 0.01829345597278549
Position 24015: 0.01800566272303864
Position 20947: 0.01574318322702809
Position 23915: 0.01564425033278844
Position 856: 0.015591169032635133
Position 14212: 0.01543135130962329
Position 10644: 0.015135045290105302
Position 23977: 0.014000229373189434
Position 4062: 0.013991158939778786
Position 17037: 0.01366451542375886
Position 6030: 0.012025544668429087
Position 7815: 0.011656291166650503
Position 17051: 0.01125146181854779
Position 22249: 0.010964287606118858
Position 22311: 0.01012372188112375
Position 9626: 0.009816002796619963
Position 15881: 0.009800152540605669
Position 11021: 0.009637701747754326
Position 5171: 0.009270348572844193
Position 14583: 0.009060333523554719
Position 9191: 0.008305420244269342
Position 20872: 0.007765408716541025
Position 6412: 0.007566315401670103
Position 10233: 0.007303269022836091
Position 24193: 0.006890280325438801
Position 12987: 0.00671495687087738
Position 6285: 0.006487225407904593
Position 6253: 0.006413589162272903
Position 16572: 0.006357365238825529
Position 17303: 0.005879467009911306
Position 9708: 0.0050780323260410905
Position 20886: 0.005055554300920959
Position 24873: 0.00501561525397318
Position 21003: 0.005009573757329992
Position 17073: 0.00466390213894267
Position 6258: 0.004459509789678513
Position 9726: 0.004227036185480596
Position 3955: 0.004129253480409772
Position 19112: 0.004090383810700673
Position 17989: 0.003820891719529671
Position 23474: 0.0038143157694636937
Position 2144: 0.0036024320559845152
Position 25239: 0.00359973285600846
Position 23059: 0.0034686626180873634
Position 862: 0.00339786537025527
Position 21007: 0.003039847689572594
Position 15433: 0.00291802663671856
Position 394: 0.0028005003303054133
Position 21043: 0.0027542154862515624
Position 2128: 0.002741078462849162
Position 5438: 0.00270992157446328
Position 17015: 0.002655347298596455
Position 9766: 0.002442615085095515
Position 2155: 0.0023842272467362504
Position 22301: 0.0023305320301834037
Position 23456: 0.0017471560488311146
Position 7080: 0.001710664407349508
Position 4216: 0.0017099066891512215
Position 9406: 0.0016887191459333912
Position 6921: 0.0016543148757708487
Position 3030: 0.0016115161363168908
Position 22483: 0.0015210470736641535
Position 22346: 0.0015056907573901422
Position 18610: 0.0014627582807153355
Position 23031: 0.001434341982505924
Position 1477: 0.0013422411061486627
Position 22952: 0.0013072329863464817
Position 1894: 0.0012615224983617717
Position 15020: 0.001227972515335833
Position 5163: 0.0012060492964318177
Position 9358: 0.0012054880712469072
Position 9297: 0.0011817680180316367
Position 14906: 0.001154957445711733
Position 3479: 0.001098824712208156
Position 1378: 0.0010876540294306003
Position 21072: 0.0010681746995089459
Position 23870: 0.0010107343222601811
Position 15065: 0.0010101551834486087
Position 16999: 0.0009381827416419805
Position 10947: 0.0008934197047820664
Position 24250: 0.0008762525213630236
Position 24594: 0.0008345335977732635
Position 22907: 0.0008034465060763099
Position 9295: 0.0007707175938243167
Position 7935: 0.0007455125890004277
Position 11515: 0.0006821591570473399
Position 13402: 0.000669484837210262
Position 4363: 0.0006514186186685694
Position 3850: 0.0005952593458143846
Position 16344: 0.0005509776684920224
Position 12445: 0.0005374436404306651
Position 9265: 0.000533301606701985
Position 5581: 0.0005127157404892381
Position 24473: 0.00048402774906950835
Position 13862: 0.0004778835395549448
Position 14418: 0.0004762722923978219
Position 5631: 0.00047142906427229635
Position 604: 0.0004430953118328072
Position 8980: 0.0004412786442442956
Position 9341: 0.0003398242635199597
Position 8944: 0.00030097311836701785
Position 10973: 0.0002806756819372098
Position 18027: 0.00026656937060016647
Position 1248: 0.00025158014445246556
Position 20982: 0.00024504966188193663
