Gene = Rpe
index = 915
Annotated 5SS: [  198  5695 13886 14417 15215]
Annotated 3SS: [ 5614 13745 14281 15127 16922]
SMsplice 5SS: [  198  5695 13886 14417]
SMsplice 3SS: [ 5614 13745 14281 16455]
top_k =  1000
Partition function (log Z): -7.353563538064493

Sorted 5' Splice Sites (High to Low Probability):
Position 5695: 0.9916081611172441
Position 13886: 0.8481653020964842
Position 198: 0.819908590282661
Position 14417: 0.6461159631717746
Position 6056: 0.4080139138110049
Position 15215: 0.34066374854379805
Position 12771: 0.25962403836023135
Position 6781: 0.17378618081600378
Position 14441: 0.1370400375752961
Position 806: 0.13109148113562671
Position 3883: 0.08757963235896642
Position 3935: 0.08536879862344075
Position 2909: 0.08064274779331708
Position 3219: 0.0744463417399676
Position 4926: 0.057901924448016
Position 818: 0.04573545804979555
Position 16130: 0.04371958356900999
Position 18248: 0.037634526370670066
Position 187: 0.03637700418979478
Position 17181: 0.03555693400477003
Position 13935: 0.02796651406624759
Position 2375: 0.026244209901472016
Position 1926: 0.017373023559825184
Position 1964: 0.014056379943660675
Position 4706: 0.013971603801089834
Position 2737: 0.011482475289004696
Position 3749: 0.010354154511526908
Position 2927: 0.00912983775180011
Position 1427: 0.008914175957765951
Position 6421: 0.007797930071963091
Position 2518: 0.007468569553178209
Position 14357: 0.00676881116231934
Position 5034: 0.006509303271010593
Position 4854: 0.005874177893340357
Position 5978: 0.005687017714711201
Position 1457: 0.004922304581039336
Position 15361: 0.004583955538746714
Position 235: 0.004427219131959707
Position 735: 0.00409766041262425
Position 3501: 0.003996498571385701
Position 377: 0.003025338441178007
Position 2953: 0.0029510860695219276
Position 4657: 0.0026403723458341315
Position 9701: 0.002527620923901057
Position 5751: 0.002413606856773632
Position 6191: 0.0023829635322212207
Position 5699: 0.002233501506501014
Position 625: 0.0021783860829476674
Position 358: 0.002146817705299166
Position 1959: 0.002093856211125935
Position 3725: 0.001983284358937247
Position 141: 0.001941705505072498
Position 8894: 0.0018786626237441773
Position 3171: 0.0017517394471404759
Position 728: 0.0017337074134199046
Position 2488: 0.0014511370039714973
Position 6206: 0.001241216728059576
Position 11659: 0.0012239720903828054
Position 1174: 0.001133544971469264
Position 3868: 0.0009691484266246224
Position 4992: 0.0009415607672243313
Position 5755: 0.0009371480390013223
Position 15182: 0.0007618357758870159
Position 4808: 0.0006531791242503863
Position 4787: 0.00063162267808608
Position 708: 0.0006224303953505189
Position 387: 0.0005724324474924506
Position 1433: 0.0005430892308392315
Position 3770: 0.0005150738674606158
Position 285: 0.0005124127647089581
Position 4673: 0.0005035704299581063
Position 433: 0.0004509821316598801
Position 692: 0.0003718183894144603
Position 1459: 0.0003131323406822396
Position 4792: 0.00027001928905145706
Position 618: 0.0002535394605089946
Position 3919: 0.00024027109930978486
Position 822: 0.00023802199466724737
Position 2339: 0.00020507128796473789
Position 1938: 0.00018199931841856839
Position 270: 0.00017488392964212036
Position 732: 0.00014128850469401306
Position 16711: 0.0001230377518694
Position 1037: 0.00010596221570167797
Position 2293: 0.00010178910675387401
Position 11059: 5.177741212672983e-05
Position 5703: 4.288501623148829e-05
Position 5590: 3.388115416310754e-05
Position 7122: 2.6324167574233373e-05
Position 5956: 2.2729472280567134e-05
Position 6210: 1.4363442577083939e-05
Position 2145: 1.3947225971412798e-05
Position 6230: 1.2682048240650615e-05
Position 5759: 1.2207510821888088e-05
Position 7673: 9.567796850067476e-06
Position 1997: 4.111204796668047e-06
Position 241: 3.898708025545065e-06
Position 45: 3.7280314817296823e-06
Position 81: 3.710848223234375e-06
Position 102: 3.276962883967287e-06
Position 6258: 3.2736965230521695e-06
Position 5886: 3.0445956535262673e-06
Position 2149: 2.6563992852644356e-06
Position 1401: 2.380206557762714e-06
Position 697: 1.958730341208113e-06
Position 6008: 1.8664084685301323e-06
Position 623: 1.8395910194363957e-06
Position 6133: 1.7066979030281027e-06
Position 384: 1.7055784518613255e-06
Position 441: 1.563971151169599e-06
Position 415: 1.4899363750470432e-06
Position 6076: 1.4702478148985875e-06
Position 1897: 1.300207170547824e-06
Position 5973: 1.2589123674966173e-06
