Gene = Ptma
index = 875
Annotated 5SS: [ 225 2519 2827 3079]
Annotated 3SS: [2446 2729 3004 3238]
SMsplice 5SS: [ 225 2519 2827 3079]
SMsplice 3SS: [2446 2729 3004 3238]
top_k =  1000
Partition function (log Z): 7.1718931013280045

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9944370775786596
Position 3079: 0.9802656493788671
Position 2519: 0.9556732302353863
Position 2827: 0.9443155193575287
Position 2131: 0.603374378521373
Position 1568: 0.17539783943405168
Position 1287: 0.06397916812037154
Position 2821: 0.04810320672629639
Position 2531: 0.02375089256959031
Position 3317: 0.023590745143902244
Position 845: 0.015290849426165546
Position 1739: 0.015021352580516335
Position 1603: 0.007983240359382101
Position 1187: 0.007314745159203025
Position 2173: 0.005976419693551276
Position 794: 0.005087235918343209
Position 1474: 0.004782549544822947
Position 3090: 0.004593101930508028
Position 3061: 0.004314751932931331
Position 1837: 0.003922096636851471
Position 1903: 0.0026678680697947016
Position 3085: 0.002093208725534274
Position 2791: 0.0020802679564752426
Position 1803: 0.002049968842274486
Position 1478: 0.0020403741723005147
Position 2523: 0.0018238636710789622
Position 1865: 0.001777323949764799
Position 2331: 0.0016834692687257788
Position 3372: 0.001407342195157758
Position 780: 0.0013390755066970464
Position 2632: 0.0012337037129397585
Position 3005: 0.0011326382299041014
Position 2196: 0.001067695374675009
Position 2525: 0.0009984383699908723
Position 523: 0.0009394326812877138
Position 1234: 0.0009098698551447546
Position 1068: 0.0008442718278655709
Position 1335: 0.0008303460797451635
Position 2204: 0.000776580607725089
Position 3342: 0.0006423732005252166
Position 1372: 0.0006330969906442311
Position 1814: 0.0006204328375384023
Position 1826: 0.000598183716616602
Position 2651: 0.0005652525188656038
Position 775: 0.0005513793511219406
Position 3136: 0.0005256967963429433
Position 1926: 0.0005071864265908778
Position 2849: 0.00044059861427847796
Position 3358: 0.00043016221627355516
Position 1711: 0.0004126054783704273
Position 679: 0.0004078032900812966
Position 1421: 0.0003732366463299939
Position 2640: 0.0003237874657725518
Position 1811: 0.00031998953423280357
Position 255: 0.00027194108239075415
Position 2769: 0.0002561059754968568
Position 1244: 0.0002528800557591334
Position 2884: 0.00023834624639218946
Position 1871: 0.00023584779867351387
Position 998: 0.00023024845148029977
Position 1302: 0.00022314827523979504
Position 2646: 0.00022091869192420995
Position 2243: 0.00021598097949837014
Position 2553: 0.0001799600194801353
Position 266: 0.00017166929982632978
Position 3781: 0.00015683043375459564
Position 1910: 0.00015074518560304143
Position 2351: 0.00012575405693777573
Position 2635: 0.0001168706251571676
Position 1344: 0.00011495389043208041
Position 1280: 0.00011194572517025817
Position 2338: 0.00010805857587173432
Position 3549: 0.00010630234956142218
Position 2581: 9.20267746842509e-05
Position 119: 8.443763770881694e-05
Position 1683: 7.277490073841616e-05
Position 3083: 6.478515012347203e-05
Position 1834: 6.252498654023237e-05
Position 3361: 6.209608599838247e-05
Position 1256: 5.5912832807379166e-05
Position 3545: 5.506252207874026e-05
Position 2546: 5.4981042439399076e-05
Position 386: 5.491246447366493e-05
Position 1513: 5.1741959976218775e-05
Position 959: 5.162140853686433e-05
Position 2668: 4.89101094860062e-05
Position 182: 4.71046192091039e-05
Position 3593: 4.523115163008539e-05
Position 1099: 3.732414210674515e-05
Position 2076: 3.6276986570846586e-05
Position 2831: 3.531024340640558e-05
Position 3811: 3.414070779286778e-05
Position 3770: 3.408215843991511e-05
Position 708: 3.3014502648926855e-05
Position 2369: 3.2114466551143033e-05
Position 1010: 3.1593466332803184e-05
Position 422: 2.9314675980200663e-05
Position 3122: 2.798564413433386e-05
Position 804: 2.5460815790585116e-05
Position 1037: 2.4906425611566232e-05
Position 2468: 2.4607702075342338e-05
Position 2590: 1.8309117169250468e-05
Position 962: 1.683283222478951e-05
Position 455: 1.6438084389301388e-05
Position 3143: 1.6197789633400748e-05
Position 546: 1.6041937935409283e-05
Position 837: 1.599489605144921e-05
Position 911: 1.5749708864776005e-05
Position 864: 1.5364163589932606e-05
Position 170: 1.503496054849906e-05
Position 1139: 1.4929648533075892e-05
Position 1552: 1.3634411328297686e-05
Position 812: 1.3212402668807496e-05
Position 1133: 1.3103812906133759e-05
Position 1114: 1.2435162062923388e-05
Position 973: 1.1462020211274555e-05
Position 1122: 1.0925783231859782e-05
Position 2544: 1.0321442147601443e-05
Position 656: 9.782191646930044e-06
Position 2288: 9.109315310261235e-06
Position 1419: 9.052860182863122e-06
Position 1817: 8.056095289807045e-06
Position 737: 7.926727439531273e-06
Position 3807: 6.949453796440385e-06
Position 2012: 6.477778447058562e-06
Position 3577: 5.794560407002687e-06
Position 2834: 5.678508116906115e-06
Position 2087: 5.672446485495144e-06
Position 3804: 5.611215674619021e-06
Position 591: 5.5913363301254045e-06
Position 293: 4.9999251245407825e-06
Position 1750: 4.998432535592275e-06
Position 1928: 4.433503378322914e-06
Position 1591: 4.2850844328753324e-06
Position 1365: 4.2469029811045125e-06
Position 620: 4.072754271992311e-06
Position 430: 4.046228115179764e-06
Position 2923: 2.689611179528404e-06
Position 3785: 1.4438808575649928e-06
Position 849: 1.3662222286145507e-06
Position 3795: 1.234127041199382e-06
Position 512: 1.1001470078803739e-06
Position 807: 1.0826201499109466e-06
Position 384: 1.0219648196236484e-06
Position 290: 7.40551184359313e-07
Position 1042: 7.269139404256151e-07
Position 1197: 5.597287871230468e-07
Position 605: 4.416363623829581e-07
Position 2839: 3.668169663346263e-07
Position 280: 3.6366920039696277e-07
Position 618: 3.5849436657046005e-07
Position 2889: 3.5054769616006194e-07
Position 816: 2.0815639784921537e-07
Position 967: 1.8809351601791205e-07
Position 607: 1.78980742738449e-07
Position 195: 1.1186456401170925e-07
Position 666: 8.629802411265126e-08
Position 39: 9.436406906421044e-09
Position 42: 7.698061815163564e-09
Position 598: 5.096382756671253e-09
Position 3150: 3.493878353559195e-09
Position 31: 3.140694731311223e-09
Position 2982: 2.4545777885366318e-09
Position 3248: 2.39559644625134e-09
Position 1063: 1.2196444291093647e-09
Position 2976: 9.50164935580147e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 2446: 0.9688240214550843
Position 2729: 0.953128557186673
Position 3238: 0.8144035172370011
Position 3004: 0.7591031122397128
Position 1959: 0.27285675631172374
Position 2961: 0.19770741990011576
Position 2048: 0.17784724670824578
Position 1434: 0.15013594697887236
Position 1981: 0.1385064142567331
Position 1122: 0.06529699274529417
Position 3400: 0.0615617546760396
Position 3658: 0.05957434816137551
Position 3348: 0.047505636988587174
Position 2921: 0.029336510427984082
Position 1334: 0.029064361402607375
Position 1738: 0.022394166402996712
Position 2667: 0.014026133074118544
Position 2418: 0.012870676419349346
Position 670: 0.01038927101960493
Position 1474: 0.009168048410180315
Position 1058: 0.008410251450090852
Position 2711: 0.0075625287373645355
Position 693: 0.0074850289643279165
Position 3590: 0.007073485118955412
Position 3220: 0.006851358783186748
Position 2631: 0.006346134383865249
Position 2753: 0.006277097770035612
Position 1520: 0.004569291417499018
Position 3419: 0.004358532595092073
Position 3214: 0.004342896615333287
Position 3881: 0.004218381112306614
Position 1938: 0.004137817193950021
Position 2002: 0.0035623545491759723
Position 2321: 0.0032271411386777895
Position 3009: 0.003223428731614383
Position 3199: 0.0030979476210512753
Position 3193: 0.0029349498422187696
Position 1669: 0.0027875008837308533
Position 3015: 0.0026031739574739602
Position 1438: 0.0025968796636581287
Position 2250: 0.0024780500291517087
Position 1202: 0.0023114109547550587
Position 3262: 0.00201127230083504
Position 1767: 0.0017961698462268829
Position 2900: 0.0017662318362301629
Position 2695: 0.0015872191710048376
Position 2738: 0.0015292470743262692
Position 2968: 0.0013204447903950062
Position 3699: 0.0012440949757310002
Position 3165: 0.0011924148338111546
Position 1247: 0.0009273610393840626
Position 3259: 0.0009252222263231662
Position 2074: 0.000875791887612797
Position 953: 0.0007183343769322795
Position 2455: 0.0006299666869454911
Position 2576: 0.0006168415964749079
Position 334: 0.0006019683155809589
Position 2071: 0.0005830152866475911
Position 843: 0.0005601881452727512
Position 2756: 0.000539915788082337
Position 1502: 0.0005378644450999287
Position 2381: 0.0005378642302562763
Position 3181: 0.0005255578591993133
Position 3629: 0.0005228600028978487
Position 787: 0.0005055695259367385
Position 1856: 0.0004925527768024564
Position 3375: 0.0004792728643157487
Position 2684: 0.0004737085515065026
Position 598: 0.00045254051767013194
Position 1899: 0.0004463826879304928
Position 1316: 0.00044479027573994843
Position 2973: 0.0004220867045508958
Position 1446: 0.00042100889911374196
Position 773: 0.0003955337195233484
Position 3636: 0.0003942506351389864
Position 1594: 0.00038937564845712986
Position 1307: 0.0002994251178797094
Position 2697: 0.0002950785645272496
Position 2581: 0.00029490485377124307
Position 354: 0.0002833185426795187
Position 1527: 0.00028023014049825297
Position 1286: 0.0002705793165807015
Position 307: 0.00024284557972585052
Position 1699: 0.00022278118524536654
Position 1042: 0.00022137392652188167
Position 2643: 0.0002174350383710575
Position 2364: 0.000215595260939889
Position 1342: 0.00021511562710024198
Position 1817: 0.0001804182319491108
Position 2461: 0.00017620515949329254
Position 1350: 0.00015423759630679617
Position 1894: 0.00014499711457708838
Position 1355: 0.00012521471024128623
Position 2280: 0.00010780708261346909
Position 3265: 0.00010101542623547104
Position 3727: 9.548025268430157e-05
Position 1021: 9.421983638148455e-05
Position 1301: 8.723578224107487e-05
Position 2374: 8.590458224738111e-05
Position 2768: 8.200064238260238e-05
Position 1460: 7.597876429068107e-05
Position 1850: 7.464652722982298e-05
Position 1808: 7.133153291530409e-05
Position 1386: 6.938538078024433e-05
Position 1747: 6.082216917230529e-05
Position 3268: 5.902965236000152e-05
Position 1280: 5.386987709287915e-05
Position 3792: 5.385323585590347e-05
Position 1365: 5.282407120653067e-05
Position 2253: 5.268225245886421e-05
Position 3012: 5.15097739795041e-05
Position 3702: 4.940738028650496e-05
Position 3536: 4.940205398909323e-05
Position 3377: 4.938522139616205e-05
Position 1703: 4.6462529934626295e-05
Position 3383: 4.636171934019972e-05
Position 1414: 4.574267400033862e-05
Position 3150: 4.527779120410294e-05
Position 3597: 4.356215305238121e-05
Position 1796: 4.256639035992384e-05
Position 2676: 4.2420687029652546e-05
Position 2772: 4.1766540794998944e-05
Position 3770: 4.07176008628428e-05
Position 2778: 3.461256062582203e-05
Position 2790: 3.395559990128324e-05
Position 2056: 3.095853379349916e-05
Position 3022: 2.8490370162255167e-05
Position 978: 2.7071586368993934e-05
Position 2102: 2.650348191506639e-05
Position 1133: 2.523025880691661e-05
Position 3380: 2.3536836083260587e-05
Position 1388: 2.3275918164980772e-05
Position 2874: 2.21940169949602e-05
Position 2848: 2.196048426277432e-05
Position 1320: 2.1150042367631314e-05
Position 1204: 2.0650242403650223e-05
Position 2599: 1.9630372086202703e-05
Position 635: 1.9338471871648333e-05
Position 3286: 1.7795494271107365e-05
Position 1910: 1.7566672822259855e-05
Position 396: 1.638682469244713e-05
Position 2464: 1.5795567075150228e-05
Position 2458: 1.4139608897745885e-05
Position 2121: 1.3568776026377003e-05
