Gene = Stbd1
index = 1036
Annotated 5SS: [287]
Annotated 3SS: [1830]
SMsplice 5SS: [287]
SMsplice 3SS: [1830]
top_k =  1000
Partition function (log Z): -8.5562644277155

Sorted 5' Splice Sites (High to Low Probability):
Position 287: 0.8202107968060084
Position 1629: 0.17314838763891682
Position 6: 0.09777713387140144
Position 218: 0.05129164977945385
Position 1714: 0.044942161611101636
Position 1418: 0.039575953720153156
Position 1882: 0.032933384202574675
Position 1650: 0.022301821946559643
Position 365: 0.021134182073917842
Position 537: 0.01708326683504487
Position 2133: 0.01084682199112547
Position 1406: 0.010105520570153211
Position 2070: 0.008943699496290279
Position 1929: 0.007365184845618386
Position 72: 0.0063296834674458164
Position 2517: 0.00547002964967479
Position 2349: 0.004785048534932125
Position 1914: 0.00451784456870675
Position 1943: 0.0043977247668721235
Position 2805: 0.004110814960141429
Position 2331: 0.003999408052591818
Position 2507: 0.003711208292964287
Position 2698: 0.003686120153136878
Position 1200: 0.0030257788274251894
Position 1465: 0.002900324174753677
Position 85: 0.0026026188279140686
Position 1677: 0.002310977292910507
Position 2603: 0.0022959317551603416
Position 2589: 0.0021397032099003217
Position 2911: 0.0019957585039942173
Position 1041: 0.0018396558247218112
Position 986: 0.001688156486158243
Position 1220: 0.001355296273265117
Position 1425: 0.0012851351595291154
Position 2707: 0.0011744118534806225
Position 2388: 0.0011179619965047175
Position 1113: 0.00096728743905876
Position 2962: 0.0009434379189011277
Position 224: 0.0009272521519259956
Position 2513: 0.0009035990323401016
Position 1433: 0.0008632460858882343
Position 1580: 0.0008361256386563555
Position 274: 0.0005321073209605567
Position 2462: 0.0005100425095584784
Position 1550: 0.0004803334649065258
Position 2592: 0.0004200436629758884
Position 1012: 0.00031211289236092644
Position 2532: 0.0002858643591064458
Position 1953: 0.00027158804047297194
Position 3061: 0.00024681016017784113
Position 2137: 0.00024108425122796524
Position 2781: 0.0002326217818428467
Position 2600: 0.00020979291090776592
Position 2169: 0.00019951066696840172
Position 2373: 0.0001909474356830046
Position 703: 0.00017312479266264508
Position 2839: 0.00017036289947097727
Position 2721: 0.0001699068449451363
Position 2771: 0.0001578055731454228
Position 227: 0.0001382027888354489
Position 3215: 0.00011290930906144865
Position 310: 0.00010555847501066026
Position 1633: 9.949032773151722e-05
Position 1131: 9.03243091758259e-05
Position 1631: 9.014599055252084e-05
Position 1066: 8.114720609361711e-05
Position 35: 6.795843564740011e-05
Position 1652: 6.31753278033385e-05
Position 160: 6.190019013811811e-05
Position 2955: 6.010211115765517e-05
Position 1679: 5.190463685824239e-05
Position 2472: 4.9825006866126745e-05
Position 1704: 4.7646709144586834e-05
Position 2656: 4.054920103865274e-05
Position 1408: 3.629570712378756e-05
Position 1400: 3.3420916427765415e-05
Position 1747: 3.238266852113231e-05
Position 461: 3.11418002133824e-05
Position 1664: 2.913947257067902e-05
Position 32: 2.5131816792678388e-05
Position 772: 2.458929587114706e-05
Position 1360: 2.140670145559882e-05
Position 932: 2.0531957666675667e-05
Position 1383: 2.0262917130772955e-05
Position 1171: 1.8765628319540305e-05
Position 1224: 1.7646108644690768e-05
Position 1152: 1.5710917872800136e-05
Position 433: 1.5348686483503817e-05
Position 425: 1.3167086126626328e-05
Position 939: 1.1016566621379295e-05
Position 1204: 1.0892582365608431e-05
Position 236: 1.0488994011639648e-05
Position 321: 8.043982039020553e-06
Position 369: 7.482134668733716e-06
Position 764: 6.242947825593064e-06
Position 1329: 5.9774942007410675e-06
Position 1589: 4.328210895917485e-06
Position 230: 3.854874931992147e-06
Position 2378: 2.6096482047534895e-06
Position 973: 2.450803408588448e-06
Position 2231: 1.5944429673569721e-06
Position 1695: 1.551495165224955e-06
Position 95: 5.837920137831376e-07
Position 1947: 4.320536375429729e-07
Position 2199: 4.1119167819513624e-07
Position 375: 3.6292245173378027e-07
Position 67: 2.5090001138754017e-07
Position 117: 1.816663398799446e-07
Position 725: 1.0160003319072293e-07
Position 740: 8.781118100525802e-08
Position 615: 6.503383458349942e-08
Position 819: 6.301637900576e-08
Position 441: 4.9063842733325495e-08
Position 313: 4.833366589252547e-08
Position 621: 3.0355352812192685e-08
Position 535: 1.4870543872950815e-08
Position 582: 1.6497146313567671e-09
Position 775: 1.4311369089363539e-09
Position 810: 1.2868865894634685e-09
Position 436: 3.9653166066166226e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1830: 0.3630542828645563
Position 1542: 0.26490947523856356
Position 3300: 0.19657142567684432
Position 2487: 0.19483539510151565
Position 2330: 0.18102416093708326
Position 1735: 0.05176782994577248
Position 1307: 0.05054330147723029
Position 1510: 0.013112597627024316
Position 1360: 0.010878956879928974
Position 1451: 0.010865367045806734
Position 1273: 0.00995824302439982
Position 414: 0.008837146665229906
Position 902: 0.006883551790865478
Position 1108: 0.0063652135400378744
Position 1968: 0.0046196527226297236
Position 2774: 0.0038606280050162024
Position 1254: 0.0035122879459899346
Position 100: 0.0031758909790990408
Position 154: 0.0028567678841124764
Position 1961: 0.0026834228326393307
Position 2630: 0.002341176445521484
Position 76: 0.0023015658915371724
Position 837: 0.0022907543175423564
Position 469: 0.002240961859817328
Position 2857: 0.002176356063289693
Position 1832: 0.0021111226651364715
Position 2724: 0.001985912129823903
Position 177: 0.0017372973919788995
Position 2388: 0.0015042347522968146
Position 648: 0.0014491733774159373
Position 1317: 0.0013217532290085313
Position 1688: 0.001308138662298662
Position 1713: 0.0012791384347820992
Position 1040: 0.001203170625116284
Position 1396: 0.001125356264904346
Position 1215: 0.0010921125115944741
Position 3158: 0.0010396048328827744
Position 3419: 0.0009535488638628893
Position 698: 0.0008580717986298166
Position 2230: 0.0008253595957979464
Position 1981: 0.0007333517798436404
Position 2792: 0.0007127311724646282
Position 2284: 0.0006696127234310723
Position 689: 0.0006421661317684432
Position 497: 0.0006359854670942439
Position 913: 0.000596780375062181
Position 310: 0.0005879487421253074
Position 1545: 0.000576540275574117
Position 451: 0.0005375197809782126
Position 942: 0.0005107033350180206
Position 2378: 0.0005003785900556724
Position 2215: 0.00046045496181295833
Position 180: 0.000394866744875043
Position 1896: 0.0003540167175051183
Position 985: 0.0003257521091329186
Position 106: 0.0003166834842733484
Position 2335: 0.0002796595884287809
Position 1737: 0.0002583853634347545
Position 1995: 0.0002486455925670154
Position 1868: 0.0002383568712799992
Position 449: 0.00022520715839767548
Position 582: 0.00021854951934674016
Position 1923: 0.00021642209414544588
Position 2493: 0.00021054122393076807
Position 2554: 0.0001942165118018033
Position 926: 0.00018700054602946849
Position 2002: 0.00018156322021528325
Position 3438: 0.0001640315828184032
Position 1910: 0.00016323036465844325
Position 1754: 0.0001577676516123174
Position 2885: 0.00015306824958362695
Position 2623: 0.00014307743723770467
Position 786: 0.00013390072765327767
Position 2286: 0.00012471757499500635
Position 2451: 0.0001235330645378816
Position 1875: 0.00012302408498722484
Position 1364: 0.00011117662497236513
Position 214: 0.00010434994931956072
Position 1693: 9.80053363026087e-05
Position 1417: 9.744909244171624e-05
Position 2122: 9.726391283159381e-05
Position 3126: 9.376669524534981e-05
Position 994: 9.198200764967285e-05
Position 2269: 9.096540606762494e-05
Position 2742: 8.11857677162803e-05
Position 2038: 7.39496877856869e-05
Position 482: 7.248226849424297e-05
Position 286: 7.13689133315681e-05
Position 3373: 6.952392547966163e-05
Position 471: 6.874156350178925e-05
Position 306: 6.841867379774443e-05
Position 2104: 6.165823618292479e-05
Position 1454: 5.97833232248951e-05
Position 819: 5.8445389356451886e-05
Position 1002: 5.741380666642035e-05
Position 2348: 5.6645249725548506e-05
Position 2520: 5.450908271923711e-05
Position 1901: 5.164864305600457e-05
Position 839: 5.076710650002585e-05
Position 1870: 5.0116920847621916e-05
Position 2900: 4.841683038006759e-05
Position 3021: 4.7491397751475395e-05
Position 2107: 4.497954351755835e-05
Position 3121: 4.3459966504832674e-05
Position 1846: 4.195407569886438e-05
