Gene = Lax1
index = 625
Annotated 5SS: [ 300 1288 6103 6571 7126]
Annotated 3SS: [1103 5998 6465 7054 9472]
SMsplice 5SS: [ 300 6103 6571 7126]
SMsplice 3SS: [5998 6465 7054 9472]
top_k =  1000
Partition function (log Z): -4.505089838415998

Sorted 5' Splice Sites (High to Low Probability):
Position 6103: 0.8673365240253905
Position 6571: 0.8177649883201682
Position 7126: 0.6814596950808519
Position 300: 0.6644641177327502
Position 1288: 0.363739038835053
Position 294: 0.2797843243198578
Position 3404: 0.23254028473522037
Position 8558: 0.20540505721541613
Position 3021: 0.11938652312985586
Position 7145: 0.11375994096228399
Position 9372: 0.10624088452352047
Position 8311: 0.07758849211826903
Position 6703: 0.07260808617434926
Position 6380: 0.045030854599278615
Position 1475: 0.030354591833667524
Position 9624: 0.02549955716117249
Position 500: 0.02289654629775524
Position 200: 0.022471178710945363
Position 5585: 0.01774742801709805
Position 4254: 0.01562528187816391
Position 3062: 0.014317687422021922
Position 308: 0.014120605573704212
Position 1971: 0.013630944752784053
Position 8231: 0.012741728301530005
Position 3964: 0.011069412607380277
Position 7450: 0.010755880953905061
Position 684: 0.010710924884252383
Position 6953: 0.009802621285354383
Position 8020: 0.008828313825836145
Position 6894: 0.00828097660016412
Position 1305: 0.007801201798335708
Position 6963: 0.00746611251027782
Position 8725: 0.006771457383053107
Position 4127: 0.006226662420388037
Position 6107: 0.0053504181602300185
Position 28: 0.005237975869813249
Position 6124: 0.005009564576681765
Position 3051: 0.004285031430517511
Position 8703: 0.003848653892507465
Position 6113: 0.0037827976630140816
Position 6111: 0.003390057731801663
Position 6807: 0.002833395516801642
Position 2050: 0.0027689339702102393
Position 1229: 0.002706493165121185
Position 8883: 0.0025098115615346923
Position 9690: 0.002360987375116557
Position 7761: 0.0023538523789728505
Position 7830: 0.0020783422069731
Position 619: 0.0018925755552474865
Position 8896: 0.0014351936340798383
Position 6070: 0.001314680392699669
Position 623: 0.0011965203967513798
Position 7847: 0.0009805173557870766
Position 7284: 0.0009545164119887292
Position 55: 0.0009249137078415258
Position 8363: 0.0007490528982577139
Position 7779: 0.0007408053249512567
Position 6749: 0.0005592248650499194
Position 6117: 0.0005420763234191996
Position 6912: 0.0005014456567579851
Position 475: 0.00044650929881402554
Position 635: 0.0004321966720973382
Position 666: 0.0004180602516502121
Position 1146: 0.0003304344459647999
Position 3207: 0.0003258753477376729
Position 7979: 0.00030259934533731985
Position 2646: 0.000298099307706727
Position 1194: 0.00029425328921093826
Position 813: 0.0002483197294560892
Position 7920: 0.00016452581778667166
Position 819: 0.00014202564777757637
Position 8056: 0.00013274937817632355
Position 1204: 0.00011429798456679323
Position 25: 0.00010791857657689278
Position 786: 0.0001004582837076677
Position 133: 9.614951125177551e-05
Position 3533: 8.41734713207069e-05
Position 337: 8.300541355572472e-05
Position 825: 7.151518578465896e-05
Position 35: 7.082984134752004e-05
Position 1742: 6.876880414838359e-05
Position 1509: 6.851887038494714e-05
Position 101: 4.945290332602675e-05
Position 2389: 4.708845608897356e-05
Position 733: 4.671132786183215e-05
Position 356: 3.5119060467132814e-05
Position 728: 2.9563393328855696e-05
Position 224: 2.824318683039564e-05
Position 831: 2.729671494402966e-05
Position 246: 2.6465958206211078e-05
Position 736: 2.3665161798956355e-05
Position 547: 1.681747797279098e-05
Position 233: 1.586522731175549e-05
Position 837: 1.5020368391573604e-05
Position 1050: 1.2617659473283187e-05
Position 7332: 1.1566678337447367e-05
Position 1199: 1.0003519835496081e-05
Position 161: 9.445939678090578e-06
Position 1401: 8.19831302940357e-06
Position 843: 7.067190043025542e-06
Position 701: 7.0078441974588295e-06
Position 314: 6.900800022818886e-06
Position 8958: 6.063959288675991e-06
Position 341: 5.88061113677183e-06
Position 756: 5.766215709603794e-06
Position 504: 5.432940232093606e-06
Position 7137: 4.719440531831043e-06
Position 7187: 4.703470079245254e-06
Position 614: 4.588235054614502e-06
Position 331: 4.309720491635127e-06
Position 1444: 3.7830867227097617e-06
Position 849: 3.335687654745987e-06
Position 879: 3.3169223168689732e-06
Position 7464: 3.2551150093719547e-06
Position 1592: 2.811099427965897e-06
Position 855: 1.8049122046910888e-06
Position 1150: 6.111970844470234e-07
Position 1292: 5.492398183362688e-07
Position 1127: 3.3257874491674823e-07
Position 328: 1.4146300103945551e-07
Position 344: 8.875009328402149e-08
Position 347: 8.612007570914457e-08
Position 436: 7.788056582007009e-08
Position 369: 6.757365328366165e-08
Position 371: 5.8701659667779605e-08
Position 373: 5.8340353339878596e-08
Position 375: 5.610205311906622e-08
Position 1860: 4.6860725657244376e-08
Position 2234: 4.655977283038836e-08
Position 377: 4.64103706932948e-08
Position 379: 3.0919238808548816e-08
Position 385: 3.046416154866994e-08
Position 387: 3.000174497028623e-08
Position 383: 2.745740717540304e-08
Position 353: 2.4979112886087497e-08
Position 391: 2.4680431036820292e-08
Position 389: 2.430414218465236e-08
Position 446: 2.421255416954145e-08
Position 381: 2.396585784287934e-08
Position 393: 2.072298450557483e-08
Position 395: 1.946532457867991e-08
Position 397: 1.868621376370715e-08
Position 399: 1.791529420392657e-08
Position 401: 1.6930974001263038e-08
Position 364: 1.4460625504659756e-08
Position 403: 1.2698170278633262e-08
Position 405: 1.1093400739895979e-08
Position 407: 1.0304533660961718e-08
Position 485: 8.83369882904817e-09
Position 411: 8.074303558774363e-09
Position 350: 4.710554455799154e-09
Position 551: 1.039991947447195e-09
Position 947: 8.44575399510596e-10
Position 409: 1.0526558254998563e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6465: 0.8562400898756418
Position 5998: 0.8064213587631588
Position 7054: 0.7360629495710269
Position 9472: 0.4910577226739783
Position 8458: 0.24920878534155108
Position 1103: 0.23532504647788252
Position 9235: 0.21104341423175832
Position 3147: 0.17414439635603188
Position 1049: 0.12376645993971373
Position 2896: 0.11147165377349666
Position 8164: 0.10781562218617988
Position 5940: 0.06505991151219472
Position 9322: 0.05564078160157079
Position 6992: 0.05236883337712138
Position 7715: 0.04192663150764666
Position 9824: 0.04179457355251795
Position 9343: 0.036719574412654
Position 10093: 0.03202331166589167
Position 6238: 0.031137000113877253
Position 9744: 0.026098245891023487
Position 6777: 0.024456869649636778
Position 6935: 0.023870256177749707
Position 8850: 0.02310736859780818
Position 3296: 0.021909588609606356
Position 6643: 0.0189985590067385
Position 7892: 0.01819801977753635
Position 1335: 0.01744922941710112
Position 5473: 0.014919229671568205
Position 2916: 0.014404969446563824
Position 1357: 0.012528385633858472
Position 519: 0.011350587629687514
Position 9983: 0.011295787159917501
Position 6667: 0.010613500562327524
Position 6702: 0.01059937805774918
Position 8788: 0.009191838122777626
Position 6063: 0.008700494689863681
Position 1815: 0.008556902840989021
Position 5925: 0.008126093515080002
Position 8213: 0.008051494544880591
Position 3185: 0.008041523341487937
Position 4036: 0.007903461349853376
Position 1226: 0.007826984270570016
Position 420: 0.007479833388816698
Position 1809: 0.0068156621554881424
Position 7310: 0.006745850050785108
Position 9499: 0.00646641409184244
Position 8874: 0.006457796731877804
Position 6489: 0.00619181156180248
Position 3107: 0.006116964540050337
Position 9048: 0.0058536926369950285
Position 3384: 0.005828907376825857
Position 6517: 0.00567248635117161
Position 123: 0.005656590408582643
Position 6486: 0.005293866944255035
Position 3018: 0.00504020482743683
Position 6376: 0.004699592204058077
Position 5774: 0.004568120263900276
Position 3731: 0.0045407532229574865
Position 9092: 0.004493440378578469
Position 3320: 0.003807527457817879
Position 7203: 0.0034558148150779823
Position 8476: 0.0031830909243967024
Position 3306: 0.0030936954445996293
Position 4093: 0.0030792454169179025
Position 4090: 0.0030563361560843067
Position 3217: 0.0030375026050222936
Position 3674: 0.0030316895600789226
Position 7279: 0.0029153132976257904
Position 2931: 0.0028629173777669926
Position 5446: 0.002828198345529848
Position 10301: 0.002722018341285831
Position 3756: 0.0025122979769222576
Position 3098: 0.002464457485172372
Position 4011: 0.0023968021358320305
Position 6871: 0.0022462078398127186
Position 9871: 0.002213888834265178
Position 471: 0.001978311849098478
Position 6244: 0.001939063544588644
Position 1166: 0.0019333460937536052
Position 4115: 0.0018098763830440947
Position 9677: 0.001789803092716769
Position 7719: 0.001709937202193548
Position 3211: 0.0016958614556483833
Position 4165: 0.0016854613794384991
Position 2963: 0.0016024770946615479
Position 2554: 0.001513326951380756
Position 10715: 0.0015110135052234797
Position 8145: 0.0014663427443436393
