Gene = Haus5
index = 533
Annotated 5SS: [  164  1772  1900  2059  3126  3366  4736  4901  5455  5706  5932  6142
  6492  7157  7396  7833  8046 10825]
Annotated 3SS: [ 1708  1866  2033  3019  3205  4665  4817  5396  5580  5867  6010  6328
  7075  7249  7720  7915 10691 10938]
SMsplice 5SS: [  164  3366  4736  4901  5455  5706  6142  6492  7157  7396  7833  8046
 10825]
SMsplice 3SS: [ 3205  4634  4817  5396  5580  5867  6328  7075  7249  7720  7915 10691
 10938]
top_k =  1000
Partition function (log Z): 16.204562666629922

Sorted 5' Splice Sites (High to Low Probability):
Position 10825: 0.9794438503061151
Position 8046: 0.9624890238866723
Position 7157: 0.8919391357694457
Position 4736: 0.8742065097546606
Position 7833: 0.8714904537389302
Position 6492: 0.845015847751831
Position 4901: 0.8414083838286431
Position 3366: 0.8325418306122635
Position 164: 0.8022434367013164
Position 5706: 0.7675100469816062
Position 7396: 0.7060404526116449
Position 5455: 0.6052249485126215
Position 6142: 0.5798648157272757
Position 2059: 0.5173704688563917
Position 5932: 0.4870784860949414
Position 1772: 0.3157691778445775
Position 7455: 0.23779094978438436
Position 2207: 0.2278891093991124
Position 3126: 0.18590305910990976
Position 1900: 0.10796763487109076
Position 2949: 0.0927662705000594
Position 160: 0.08536449952610418
Position 3302: 0.07604174031334668
Position 9526: 0.07158715118127719
Position 3390: 0.06997886096229966
Position 7162: 0.06835989193832792
Position 4046: 0.060772376165167855
Position 4006: 0.05947537967903148
Position 123: 0.045680610849646815
Position 181: 0.030898025612814448
Position 11030: 0.028070791484487014
Position 6110: 0.02804798211900274
Position 5482: 0.0215065878054843
Position 3651: 0.01981752611994475
Position 6516: 0.019481505521903034
Position 4928: 0.0194228041728091
Position 5661: 0.017241987736149118
Position 6509: 0.016328228571538327
Position 8218: 0.016259680379511397
Position 4106: 0.016018919840225847
Position 8591: 0.014614526989818934
Position 3559: 0.014011535075108609
Position 8401: 0.013641368689565687
Position 6135: 0.013068889902527775
Position 9374: 0.012722119692832656
Position 3994: 0.01216209487692609
Position 216: 0.012129376984974438
Position 10590: 0.011953058027264731
Position 2329: 0.01184999383188022
Position 2134: 0.010356515305434527
Position 6845: 0.01031250934517346
Position 1198: 0.010114497168673893
Position 3867: 0.009961428998865618
Position 2274: 0.0076280304748459465
Position 186: 0.0071334553047692935
Position 7498: 0.007028063389711535
Position 5021: 0.006906536702404849
Position 6026: 0.006037860989491956
Position 10396: 0.005506885836908273
Position 8525: 0.005343186669860866
Position 1758: 0.004882747403322427
Position 4137: 0.004773924707824964
Position 7891: 0.0045783686572470365
Position 4730: 0.004511124047551063
Position 3166: 0.00434608214285091
Position 4010: 0.004251860963666817
Position 5082: 0.004206714129375073
Position 963: 0.004031545465463162
Position 1363: 0.003950280984117907
Position 3286: 0.003816023728225813
Position 3112: 0.003450485717072021
Position 6489: 0.003162941964427023
Position 6481: 0.003132570977672176
Position 334: 0.002991225561327083
Position 8259: 0.002748717348832231
Position 1603: 0.0026959821453910013
Position 8664: 0.002579024396498184
Position 9676: 0.0020722366547614862
Position 7465: 0.002039040757007377
Position 1697: 0.002036549488651794
Position 252: 0.001994417141583597
Position 5713: 0.001986966880258224
Position 5902: 0.001836645833334861
Position 4099: 0.00164810242473745
Position 8672: 0.0016474855205380748
Position 9030: 0.0015832237573613717
Position 5449: 0.0012970478167908558
Position 4050: 0.0011842220999793546
Position 5744: 0.0011714948153731155
Position 5649: 0.0010545074595449929
Position 311: 0.0009379139801553516
Position 1043: 0.0009104554984263667
Position 6030: 0.000739121905080078
Position 7358: 0.0006810745987400501
Position 2238: 0.0006349084323455016
Position 5628: 0.0006140462913999735
Position 2636: 0.0005907773854794175
Position 2141: 0.0005578800836101066
Position 4182: 0.0005198935252583695
Position 2352: 0.0004778211303290338
Position 6476: 0.00046190437079449685
Position 488: 0.000440301159746621
Position 10814: 0.00041658682040950415
Position 541: 0.000373987193978107
Position 5700: 0.00036481875760841073
Position 4819: 0.0003555928978476431
Position 7572: 0.0003447545017889215
Position 97: 0.0003404487435466516
Position 2581: 0.0003296996390211054
Position 232: 0.00032281441855783736
Position 298: 0.00032210392883404626
Position 1944: 0.0003117187054401413
Position 5036: 0.0003079098147897339
Position 3050: 0.00024493408934718046
Position 7388: 0.00023613934649166908
Position 10836: 0.00021415371668299878
Position 11020: 0.00021032901210908534
Position 4995: 0.00020954191422046316
Position 5669: 0.00018004390988054302
Position 5611: 0.00016033534684018014
Position 5264: 0.0001582369052476516
Position 11061: 0.00014202062713223492
Position 7837: 0.0001393152368717675
Position 5719: 0.00013498167144124036
Position 6063: 0.0001295450647114489
Position 7824: 0.00012389202802758347
Position 1487: 0.00012034615713804135
Position 2075: 0.00011625542564235035
Position 4732: 0.0001070337395279182
Position 3208: 0.00010457373965607629
Position 3175: 0.00010142086290842049
Position 1800: 0.00010087888992148704
Position 2443: 0.00010063028471621612
Position 556: 9.843595854268844e-05
Position 7446: 9.533099550396986e-05
Position 2378: 8.242048864434169e-05
Position 3371: 7.790103042517875e-05
Position 10709: 7.439052399234407e-05
Position 3154: 6.79412680557698e-05
Position 10739: 5.8454202493288345e-05
Position 1939: 5.662414804040783e-05
Position 2587: 5.5940439156823106e-05
Position 149: 5.425882219543521e-05
Position 2281: 5.3355443381283206e-05
Position 1954: 5.184071752319444e-05
Position 3177: 4.980641396305141e-05
Position 2644: 4.697992262227397e-05
Position 3991: 4.691528262096617e-05
Position 5667: 4.4172136837648956e-05
Position 5708: 3.880492679612207e-05
Position 7168: 3.3395137050247136e-05
Position 8009: 3.2874869459585394e-05
Position 2686: 3.232498092835127e-05
Position 11208: 3.1729664405311496e-05
Position 3031: 3.127530917007055e-05
Position 11114: 2.63102286165969e-05
Position 1653: 2.5447022592945485e-05
Position 4101: 2.466447649162706e-05
Position 3518: 2.36281232510513e-05
Position 3701: 2.2387116173062897e-05
Position 3772: 2.0832005054278447e-05
Position 3598: 2.0434914503355836e-05
Position 26: 1.678965972121827e-05
Position 3757: 1.4227481208850893e-05
Position 7986: 1.2533837435335002e-05
Position 254: 9.480506367879248e-06
Position 1762: 9.207049154871307e-06
Position 896: 8.761569577240344e-06
Position 3745: 8.708985703223132e-06
Position 1000: 8.616232078859618e-06
Position 3306: 7.032214435470767e-06
Position 356: 7.019138757097654e-06
Position 7804: 5.413465218063305e-06
Position 3531: 4.346742327855215e-06
Position 621: 4.3079572783114035e-06
Position 8007: 1.785364949422734e-06
Position 444: 9.114996132721401e-07
Position 1749: 6.091802704103536e-07
Position 4983: 5.841554130225732e-07
Position 1637: 5.44879734942792e-07
Position 8263: 4.698548308933734e-07
Position 4905: 2.8633974135393306e-07
Position 591: 1.328124492783164e-07
Position 369: 1.1680453042344131e-07
Position 397: 1.1333047376187374e-07
Position 733: 1.0667389598111925e-07
Position 57: 3.2383695894186205e-08
Position 10939: 3.200778462791068e-08
Position 9504: 2.860998409210302e-08
Position 575: 2.6734067866665227e-08
Position 501: 2.5389242604998515e-08
Position 624: 1.8997995733412726e-08
Position 595: 7.593484472023352e-09
Position 4682: 7.116447492461133e-09
Position 723: 4.297126397172807e-09
Position 635: 2.863737557925904e-09
Position 813: 5.125301260737854e-10
Position 708: 5.543244650680058e-12
Position 504: 2.531608213017436e-14
Position 472: 1.5563047478304175e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 10938: 0.9774540789877878
Position 10691: 0.9750365785201763
Position 7075: 0.9239511914735152
Position 7249: 0.9154638339050196
Position 7915: 0.9083518414581644
Position 4817: 0.8614461166799091
Position 7720: 0.8414618682430821
Position 3205: 0.806613130624744
Position 5580: 0.7987889795767013
Position 5867: 0.7619901533521799
Position 6328: 0.6901163505903728
Position 4634: 0.609114208511037
Position 5396: 0.5750475057511926
Position 1866: 0.4575466130784891
Position 4665: 0.25991686751875764
Position 2033: 0.2565498754972337
Position 1708: 0.24046340334779043
Position 6010: 0.21125934874461882
Position 3270: 0.16937641388723348
Position 3019: 0.16435415859907124
Position 3923: 0.15951374922168896
Position 2124: 0.09472469909176554
Position 2914: 0.09026849390078617
Position 6395: 0.0835615101087242
Position 5931: 0.07993340234614221
Position 9440: 0.0674868064700114
Position 6352: 0.05008215396078902
Position 1588: 0.03782285841244798
Position 3442: 0.03629469778889258
Position 11125: 0.026542445347992275
Position 1939: 0.026007124731638145
Position 7958: 0.02401972151210676
Position 6094: 0.023831629625339697
Position 7292: 0.023175614364637363
Position 6372: 0.022087764756637946
Position 6264: 0.020043848387929077
Position 5343: 0.01994946776516789
Position 7078: 0.018784747685204405
Position 2869: 0.01849770713575544
Position 1682: 0.018199611461975573
Position 7938: 0.017534786536423024
Position 1511: 0.015518187985536745
Position 9244: 0.015500685352245197
Position 5338: 0.015204472356035411
Position 8487: 0.014200434703006793
Position 7976: 0.01395324927228202
Position 7760: 0.012457701818546043
Position 4539: 0.011604690630696054
Position 5399: 0.01129974529679563
Position 2191: 0.011046080873877383
Position 10340: 0.009427330274809756
Position 8288: 0.009296896528554362
Position 6046: 0.008849567685570905
Position 6401: 0.008532267424288779
