Gene = Brat1
index = 185
Annotated 5SS: [   65  1086  5282  6643  7867  8162  9374  9675  9936 10202 11784 12017
 12309]
Annotated 3SS: [  941  5126  6494  7493  8041  9281  9555  9748 10127 11680 11917 12132
 12890]
SMsplice 5SS: [   65  1086  5282  6643  7891  8162  9374  9675  9936 10202 11784 12017]
SMsplice 3SS: [  941  5126  6494  7522  8041  9281  9555  9775 10127 11680 11917 12132]
top_k =  1000
Partition function (log Z): 16.68953670151094

Sorted 5' Splice Sites (High to Low Probability):
Position 1086: 0.9981362908043547
Position 9936: 0.9660291395418141
Position 11784: 0.9655361695315474
Position 12017: 0.9543150694701241
Position 9374: 0.9095866444055136
Position 5282: 0.8307190814993536
Position 9675: 0.8299771654128612
Position 6643: 0.7256554562626307
Position 8162: 0.6273268335889844
Position 10202: 0.6027995225815415
Position 65: 0.5676079931113356
Position 218: 0.4532270478236637
Position 7891: 0.4033933345418221
Position 7596: 0.3838613978968864
Position 10408: 0.35602561981860886
Position 10609: 0.3308662539420726
Position 12309: 0.32741592420394355
Position 2070: 0.2570356706202713
Position 7867: 0.1874002856806416
Position 12326: 0.17778313411819105
Position 10207: 0.13809358644255926
Position 9685: 0.13143269566265184
Position 2448: 0.12329634580220859
Position 441: 0.11843184152481903
Position 8243: 0.10486444994254238
Position 5201: 0.07638291306157158
Position 2271: 0.07409883419921934
Position 8276: 0.06715389687447212
Position 5000: 0.06479066969848654
Position 3928: 0.05200191973350632
Position 8260: 0.05044531313746037
Position 7703: 0.04868162771990567
Position 1903: 0.04617551679300863
Position 13019: 0.04172555394018127
Position 5660: 0.04072931712958213
Position 10435: 0.03698658213429517
Position 8293: 0.03626127778178387
Position 13044: 0.03406521178033227
Position 1898: 0.03331633064507208
Position 2377: 0.03297638739596898
Position 10151: 0.03224838056782394
Position 13068: 0.030760752025609538
Position 11965: 0.029399768223393127
Position 8228: 0.027258869907985168
Position 404: 0.02599128168739499
Position 776: 0.02056604045320721
Position 3243: 0.019591208791773652
Position 3945: 0.015772622304018324
Position 12610: 0.015590317845745529
Position 5830: 0.015083096166110801
Position 10011: 0.01391853716545879
Position 8310: 0.013822630440793278
Position 8327: 0.013073087662021537
Position 13646: 0.009161916270924771
Position 13548: 0.008014846834580631
Position 5624: 0.007442765187494064
Position 4353: 0.007172016166720096
Position 7568: 0.007026078015429682
Position 6966: 0.00627772438706521
Position 1745: 0.006125823817245704
Position 6589: 0.005747067785472426
Position 3192: 0.005602520182589561
Position 103: 0.005497952593569518
Position 501: 0.004631586845100263
Position 449: 0.004515828743393206
Position 7609: 0.00435493028974118
Position 7537: 0.003980931035788563
Position 9417: 0.003965305974477763
Position 13697: 0.0031814198157454933
Position 10513: 0.003178213580180649
Position 8344: 0.0031613296083245184
Position 2334: 0.003038604124270121
Position 3218: 0.002428353999007803
Position 10568: 0.0023951606069412055
Position 1611: 0.0022054675645503605
Position 10521: 0.002196325672615421
Position 11808: 0.002192245547430721
Position 10413: 0.0020458688676769764
Position 1336: 0.0020294525321692953
Position 7044: 0.0019996793916790224
Position 10077: 0.0019604083509892475
Position 2279: 0.0017429320322630989
Position 7667: 0.0016985984508163794
Position 2259: 0.001682507287147035
Position 6924: 0.0016451501928454444
Position 8424: 0.0016161818506730528
Position 8361: 0.001615701768118211
Position 9335: 0.0015992162475257077
Position 9003: 0.0015922991497515403
Position 14007: 0.001492196512995273
Position 12042: 0.0014877549642471515
Position 11428: 0.001470379762647082
Position 850: 0.0013989523725246092
Position 12231: 0.0012782585644941094
Position 637: 0.001260920824278386
Position 10215: 0.0012072437477865972
Position 7658: 0.0011569161103578618
Position 6088: 0.0010659299907380215
Position 876: 0.0010043843718460044
Position 2077: 0.0009779861298378852
Position 11815: 0.0009598783432777957
Position 10344: 0.0009405669584298583
Position 4077: 0.000807893762362361
Position 9881: 0.0007542957995730344
Position 10314: 0.0007527191475413119
Position 7541: 0.0007126148713967014
Position 7642: 0.0006830577732048348
Position 1434: 0.000628974224615553
Position 456: 0.0005883772705509228
Position 9679: 0.0005679828454712357
Position 7766: 0.0005330151742701015
Position 7675: 0.0005011300139919554
Position 12262: 0.0005008183268058299
Position 6898: 0.0004922740594391096
Position 3334: 0.0004897828221791663
Position 2096: 0.0004499937350638101
Position 844: 0.00044088895645541277
Position 3759: 0.0004336015602574824
Position 9885: 0.00041820849916162956
Position 2417: 0.00039589039273320477
Position 12601: 0.0003854020660215506
Position 9887: 0.0003729964190317793
Position 10088: 0.00036419502998037516
Position 7585: 0.00036200392158352164
Position 4784: 0.0003430785106919389
Position 546: 0.0003248283089174738
Position 133: 0.00029471220493603855
Position 10189: 0.00027563167719344144
Position 6647: 0.0002706447012097978
Position 7039: 0.0002614277776294618
Position 9776: 0.0002444708476000526
Position 855: 0.00023718446579708074
Position 9873: 0.00022385457650009566
Position 7721: 0.00022384194930597884
Position 1468: 0.00020076947281465142
Position 2254: 0.0001688965342794862
Position 7616: 0.0001685788652277375
Position 6214: 0.00015917491918329013
Position 9861: 0.00015782417378171006
Position 5837: 0.00015759491268579033
Position 417: 0.00015684806289764384
Position 233: 0.00015630943816335083
Position 5721: 0.00015094890086711697
Position 95: 0.00014090796588241546
Position 5213: 0.00011771260470092298
Position 12038: 0.00011767736492991827
Position 10094: 0.00011289515702292757
Position 815: 0.00011158616123783756
Position 239: 0.00010859899255521833
Position 7644: 9.916924576262916e-05
Position 1652: 9.522344476803076e-05
Position 838: 9.307244319601853e-05
Position 9940: 9.038152146450233e-05
Position 897: 8.913756199010855e-05
Position 75: 8.814165993919782e-05
Position 1922: 8.425658789003685e-05
Position 5673: 8.3138410154197e-05
Position 9922: 7.016311516892402e-05
Position 393: 6.88018232320054e-05
Position 5645: 6.488575823874581e-05
Position 1340: 6.272423615191896e-05
Position 10098: 6.014185329125815e-05
Position 1723: 5.3148524204471063e-05
Position 9855: 5.192424285346236e-05
Position 1119: 5.1636724540943354e-05
Position 487: 4.786564549810061e-05
Position 631: 4.7328860497426763e-05
Position 2116: 4.42742601870307e-05
Position 904: 4.407874817418957e-05
Position 1926: 4.330498283578777e-05
Position 53: 4.2876650061363396e-05
Position 6249: 4.2097617314082475e-05
Position 2044: 3.972113345785455e-05
Position 9963: 3.81723313308609e-05
Position 1345: 3.7220472705141556e-05
Position 1301: 3.343294208408008e-05
Position 378: 3.0750440566397426e-05
Position 284: 2.927435681228014e-05
Position 1438: 2.8878871208031214e-05
Position 888: 2.7948657151007324e-05
Position 683: 2.7743065890174588e-05
Position 591: 2.4340341050679774e-05
Position 9953: 2.399400001787505e-05
Position 1838: 2.3196805889103595e-05
Position 3617: 2.257302263189129e-05
Position 9816: 2.2570537213276657e-05
Position 900: 2.250848805021729e-05
Position 1073: 2.2161985097937678e-05
Position 5272: 2.069316944597083e-05
Position 1063: 1.9699557787317246e-05
Position 317: 1.9644749792473803e-05
Position 9573: 1.90966644553952e-05
Position 1323: 1.853576163632377e-05
Position 2021: 1.8293073111744414e-05
Position 2124: 1.7917653771538328e-05
Position 2035: 1.771653920638767e-05
Position 2026: 1.684286658610506e-05
Position 9879: 1.4983036220865786e-05
Position 2108: 1.4449982177617862e-05
Position 1401: 1.380223585268395e-05
Position 10138: 1.1507769622084875e-05
Position 1732: 1.0816283127119114e-05
Position 1418: 1.0409158164725655e-05
Position 677: 8.09965353160404e-06
Position 1185: 7.930205733353644e-06
Position 767: 7.6179706936997865e-06
Position 9956: 7.51891827834818e-06
Position 1432: 7.05014166903206e-06
Position 9945: 6.221009332332278e-06
Position 13081: 6.044586678809385e-06
Position 1865: 5.849541053659523e-06
Position 780: 5.583622576915567e-06
Position 182: 5.108554610243151e-06
Position 1877: 4.981860984126655e-06
Position 1663: 4.752217979414864e-06
Position 574: 4.4953925580902426e-06
Position 698: 4.281682784440337e-06
Position 9843: 4.233452694341898e-06
Position 8599: 4.2305282321392974e-06
Position 1109: 2.4675623334773123e-06
Position 1025: 2.4162455287702835e-06
Position 1122: 1.8596841997816383e-06
Position 1474: 1.858261901826842e-06
Position 12658: 1.8149130614702937e-06
Position 1581: 1.8129819377988404e-06
Position 302: 1.8009338066924463e-06
Position 1217: 1.7098056018565161e-06
Position 2019: 1.3796467300913953e-06
Position 1759: 1.188162888560432e-06
Position 1714: 1.0154787941078855e-06
Position 1682: 9.757827032420397e-07
Position 751: 8.746477008606947e-07
Position 349: 6.518857841545376e-07
Position 2081: 3.883060829272446e-07
Position 1465: 2.746582748941774e-07
Position 1579: 7.737070816258742e-08
Position 12057: 3.7089176336053643e-08
Position 8378: 1.714643780709363e-08
Position 996: 1.648007542746317e-08
Position 12046: 1.5801746387106676e-08
Position 1260: 1.1404004528893012e-08
Position 1292: 1.1262074128667288e-08
Position 8197: 9.194624093968505e-09
Position 1124: 3.318224073701259e-09
Position 1247: 2.819580110501625e-09
Position 320: 1.5343899905115881e-09
Position 1151: 8.694570582443155e-11
Position 1764: 2.4445431945089673e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9555: 0.9103558124652199
Position 5126: 0.8910650371071058
Position 8041: 0.8601479236943134
Position 9775: 0.8480468037084248
Position 11680: 0.7738426485004917
Position 941: 0.7468965327111479
Position 11917: 0.7225858071917869
Position 10127: 0.7152736888633996
Position 9281: 0.6933122677460754
Position 7522: 0.6589188825536898
Position 10338: 0.6235956591012544
Position 6494: 0.4399392255116713
Position 12132: 0.4246343626659999
Position 12191: 0.2777565328550143
Position 6497: 0.26350098115530973
Position 7702: 0.26180632823057287
Position 1010: 0.24672079907179378
Position 2198: 0.22350023688434018
Position 9288: 0.21073661051592157
Position 1826: 0.19620415537172234
Position 11937: 0.18763312422665812
Position 13149: 0.16980899021875812
Position 11665: 0.14186953437212851
Position 330: 0.12910388322500094
Position 12890: 0.1288139661171991
Position 9748: 0.10996071492378663
Position 1880: 0.10205007528227361
Position 12137: 0.0866936350432454
Position 7493: 0.0861663561973539
Position 8064: 0.08512144367167229
Position 13040: 0.0718127686282394
Position 10502: 0.062135583431573396
Position 13629: 0.061039381751096584
Position 3879: 0.05810814819845039
Position 12933: 0.056180307345743564
Position 4852: 0.05591001094981951
Position 13199: 0.04858252031299226
Position 10047: 0.048270298962870814
Position 5537: 0.04699154937071703
Position 11866: 0.04657684013552106
Position 11701: 0.04248222695318107
Position 13884: 0.042101203444463046
Position 13112: 0.03858607097039318
Position 136: 0.03709457649759369
Position 10010: 0.032915187844321035
