Gene = Snupn
index = 1000
Annotated 5SS: [   76  6299 12266 19481 19809 24433 27219 30048]
Annotated 3SS: [ 6135 12117 19375 19711 24334 27140 29966 31783]
SMsplice 5SS: [   76  6299 12266 19481 19809 24433 27219]
SMsplice 3SS: [ 6135 12117 19375 19711 24334 27140 31783]
top_k =  1000
Partition function (log Z): -7.502732286152424

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9632062343535746
Position 19481: 0.8501236802920016
Position 19809: 0.8047970970583143
Position 24433: 0.8010504635028922
Position 12266: 0.5967412929184831
Position 6299: 0.5597080821660917
Position 27219: 0.5513963432739623
Position 896: 0.5161316650144867
Position 12174: 0.40133397879484406
Position 4347: 0.3496387723171848
Position 386: 0.3140290467079353
Position 29217: 0.22745120513015615
Position 30048: 0.2199148973454425
Position 8542: 0.13916632207636642
Position 463: 0.08416430457618984
Position 4309: 0.08332132882815675
Position 1999: 0.08074276106792536
Position 3684: 0.06531933314498009
Position 6262: 0.05191960448808251
Position 3671: 0.04700089029092526
Position 24844: 0.042545919168902865
Position 6652: 0.039014957924441096
Position 13026: 0.03804479397526725
Position 13586: 0.03743171546736311
Position 1439: 0.0363140182793488
Position 18824: 0.03451871552056435
Position 27231: 0.0331327579163613
Position 6305: 0.0303951773810731
Position 1993: 0.027655353570569655
Position 6648: 0.02605826375201695
Position 7609: 0.023627582398796768
Position 6436: 0.017228419297091055
Position 6416: 0.014795264013133172
Position 4123: 0.013410208840025615
Position 63: 0.013287924608108403
Position 8703: 0.011809237203832616
Position 22327: 0.01079073368954181
Position 24930: 0.009907626448393228
Position 5832: 0.007755637429090502
Position 2977: 0.006974810157170348
Position 6411: 0.006056821082731756
Position 6420: 0.005829655389638729
Position 452: 0.005499889521052779
Position 351: 0.005090307884679234
Position 2057: 0.0049185226179268285
Position 26948: 0.004878523283552181
Position 25032: 0.004783553390510015
Position 6392: 0.004430352472304056
Position 5410: 0.004200174302789945
Position 7292: 0.0030106651445201767
Position 468: 0.002762301946660247
Position 549: 0.0025286903413395566
Position 1799: 0.0024274538651065753
Position 7487: 0.0022673647625498813
Position 8729: 0.002035523047569772
Position 316: 0.0020166003832588915
Position 12354: 0.0018913103458860633
Position 1049: 0.0018071342363036012
Position 2737: 0.001433746141886142
Position 10534: 0.0013255152434735553
Position 6242: 0.0013013757702818127
Position 5063: 0.0012261726781564212
Position 4842: 0.0011021510395434312
Position 525: 0.0010800332200012238
Position 4331: 0.0008615600585819721
Position 27: 0.0008371864078096592
Position 13292: 0.0007477719492818046
Position 1078: 0.0007322613351646765
Position 862: 0.0006911128061548832
Position 949: 0.0005541481864939147
Position 3940: 0.0004932106468742261
Position 1023: 0.00027196214640855623
Position 878: 0.00025746296326691607
Position 278: 0.00022808151894363127
Position 71: 0.0002056067346671343
Position 13114: 0.00015290221291769826
Position 454: 0.00014675573231554174
Position 779: 0.00011997393624892933
Position 473: 7.768407707220834e-05
Position 639: 5.588361704126318e-05
Position 625: 5.3866374789326834e-05
Position 52: 4.7221900627659575e-05
Position 14528: 4.6681841146788644e-05
Position 346: 4.074676804980529e-05
Position 744: 3.9156465323875375e-05
Position 336: 3.3085843576387786e-05
Position 348: 3.2317915274743626e-05
Position 686: 3.0516078007577635e-05
Position 890: 2.95330273252748e-05
Position 1367: 2.643247118387568e-05
Position 217: 2.360028150006686e-05
Position 102: 1.9660274652738176e-05
Position 2596: 1.8899563680003525e-05
Position 953: 1.1932726102475641e-05
Position 159: 1.0622278676359239e-05
Position 409: 1.0264539945449461e-05
Position 80: 8.736930774128135e-06
Position 90: 8.40695970756112e-06
Position 259: 8.36345970613223e-06
Position 214: 8.252561612142659e-06
Position 598: 7.984755743895014e-06
Position 1288: 6.604133130340288e-06
Position 725: 6.100050852841421e-06
Position 211: 5.643627105917618e-06
Position 1433: 5.5903599931696996e-06
Position 95: 5.320720623029073e-06
Position 180: 5.250006601176094e-06
Position 60: 4.8126912555522695e-06
Position 644: 1.3653843004091841e-06
Position 229: 1.111972721169246e-06
Position 261: 2.859327273946904e-07
Position 31: 6.673607875776216e-08
Position 1098: 2.3079719147970717e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12117: 0.990498136515368
Position 24334: 0.8027299244082331
Position 19375: 0.7623101091519479
Position 6135: 0.6810508912453104
Position 27140: 0.6756022512399029
Position 31783: 0.6064932109180805
Position 19711: 0.5442258397695525
Position 838: 0.45641425765983373
Position 225: 0.37578847590215786
Position 29125: 0.2894710222724882
Position 29966: 0.2755166191136422
Position 4052: 0.1912953134591437
Position 4237: 0.15842052713303237
Position 8381: 0.12705952158781383
Position 19564: 0.11546712447436994
Position 1877: 0.10963781974430196
Position 19604: 0.09177187559544342
Position 19412: 0.08845064741920103
Position 4064: 0.06697974292122312
Position 6467: 0.054008221892488946
Position 3483: 0.053925501336125406
Position 3508: 0.047442720616545864
Position 19755: 0.036144272066210036
Position 27516: 0.03507039766322398
Position 796: 0.03479140931688417
Position 12939: 0.033168931839233085
Position 24693: 0.030772854851164117
Position 4222: 0.027980742327173003
Position 24671: 0.02624958452277669
Position 13480: 0.024209391021667057
Position 7486: 0.02362758239879679
Position 18714: 0.022318591698760454
Position 30146: 0.02218203005696874
Position 667: 0.021503247964705176
Position 19567: 0.02124870304884014
Position 29409: 0.017829064156886603
Position 24769: 0.014860008814872743
Position 24896: 0.013523755262373286
Position 13524: 0.01350123069211869
Position 8601: 0.013143310588030957
Position 18622: 0.012547660787231707
Position 8414: 0.0121068004885526
Position 1229: 0.011960553450861989
Position 22200: 0.011274425054646863
Position 26904: 0.011120943932681067
Position 6544: 0.011066497467765663
Position 451: 0.010488327152425975
Position 6189: 0.010090816741338585
Position 25938: 0.009776519443065021
Position 3548: 0.009095342836770829
Position 5718: 0.007755637429090501
Position 26342: 0.007015561139105298
Position 25677: 0.005868346340205676
Position 1193: 0.005795779044922368
Position 12090: 0.005767645243078401
Position 24535: 0.005313566836995707
Position 1321: 0.004737687277884092
Position 12873: 0.004381728378399787
Position 267: 0.004213541545105052
Position 5236: 0.004200174302789943
Position 20435: 0.0040508350291768355
Position 1719: 0.003994516412689639
Position 22360: 0.003967258037476579
Position 27945: 0.003784811815505473
Position 27684: 0.003777807351037435
Position 12121: 0.0037297591152614467
Position 2796: 0.003226912725174817
Position 1271: 0.0031493738770304613
Position 21822: 0.0030817857482980725
Position 7122: 0.0030106651445201754
Position 1367: 0.0029762339708773538
Position 2831: 0.0029061522589845182
Position 308: 0.002870175720809135
Position 142: 0.0027482360432368653
Position 1333: 0.002659180598800486
Position 25848: 0.0025552380765805046
Position 229: 0.002505440337645567
Position 21723: 0.002469727320126138
Position 23948: 0.0024064037398446535
Position 21334: 0.002217423958091524
Position 25697: 0.0018590529405346006
Position 1148: 0.0018414953136035599
Position 1873: 0.0017919079308706305
Position 4004: 0.001755625720484246
Position 4733: 0.0014255999701999192
Position 23269: 0.0014066088499382458
Position 3515: 0.0013622265004135216
Position 10335: 0.0013255152434735549
Position 621: 0.0012216359272691493
Position 7291: 0.0011444152948021698
Position 7358: 0.0011229494677477115
Position 288: 0.0011149592432526593
Position 13585: 0.0011081212073884615
Position 2659: 0.0009142175810614711
Position 156: 0.0008943763058704655
Position 21516: 0.0008032717662852081
Position 1283: 0.0007614794880998207
Position 1309: 0.0007174479540789528
Position 2867: 0.0007161160220818932
Position 8605: 0.0007014496633714307
Position 1048: 0.0006371836221445512
Position 502: 0.0006221087944967279
Position 20555: 0.0005855976561993384
Position 12985: 0.0005649879820217191
Position 6371: 0.0005241782133832401
Position 3921: 0.0005196673610847557
Position 3875: 0.0005194083617849376
Position 20540: 0.000495602607266529
Position 674: 0.00046759392748609854
Position 4959: 0.00046428904771256935
Position 25586: 0.0004605506298511479
Position 14607: 0.0004464173426226529
Position 4954: 0.0004384850668579628
Position 20883: 0.00041946115091216616
Position 13529: 0.0004066639333428895
Position 12869: 0.0003622677183045782
Position 14426: 0.0003601020839245152
Position 25223: 0.00034509764476831485
Position 3385: 0.00034218078867272867
Position 20705: 0.0003084544377813123
Position 1411: 0.0003068694337300344
Position 12912: 0.00029978444228756404
Position 17763: 0.0002917148765247662
Position 2581: 0.0002600485905978728
Position 3819: 0.0002542340909763621
Position 14969: 0.0002410473298656125
Position 803: 0.00024062058901732155
Position 13173: 0.0001981518082535137
Position 702: 0.0001917319609001047
Position 21578: 0.00018390199452908136
Position 1129: 0.00017548425082151463
Position 1672: 0.00015425058442511996
Position 1288: 0.00014412832988958626
Position 13998: 0.0001351001711461269
Position 2533: 0.0001294007992246012
Position 271: 0.00011979979280143119
Position 2485: 0.00011793616027767642
Position 16812: 0.00011714851806526355
Position 3586: 0.00011576213933071818
Position 20654: 0.00011133802231398608
Position 14528: 0.0001092524829052491
Position 13156: 9.99341180545866e-05
Position 22477: 9.610519400763417e-05
Position 15009: 9.28265551807662e-05
Position 15602: 9.235226557497225e-05
Position 12520: 9.110275190902048e-05
Position 12450: 8.746864970133613e-05
Position 14037: 7.512829308850582e-05
Position 20157: 7.42565282349221e-05
Position 17179: 6.50834742060862e-05
Position 12304: 6.501365039917502e-05
Position 625: 6.234740464934165e-05
Position 2873: 6.139245737480762e-05
Position 13136: 5.6392186547732134e-05
Position 15632: 5.280589987397512e-05
Position 21047: 5.1695011081596096e-05
Position 2489: 5.143276273132083e-05
Position 1728: 4.548343250509422e-05
Position 13159: 4.4931309375342883e-05
Position 681: 4.227209103102168e-05
Position 402: 4.1584371552010506e-05
Position 1904: 4.104275477336646e-05
Position 677: 3.787886957741525e-05
Position 3534: 3.666992009135457e-05
Position 14081: 3.619308733940119e-05
Position 845: 3.510030011743554e-05
Position 12266: 3.4725244676729314e-05
Position 14834: 3.3700120939943796e-05
Position 707: 3.1495448455142415e-05
Position 1285: 3.060920397571341e-05
Position 1217: 3.060204118328358e-05
Position 14399: 2.9579212015164626e-05
Position 15429: 2.8921956060703306e-05
Position 334: 2.7568775314920786e-05
Position 14814: 2.6988162242560705e-05
Position 2910: 2.569431570404337e-05
Position 1992: 2.4643277867439955e-05
Position 14564: 2.4385189144323157e-05
Position 1978: 2.369705251690172e-05
Position 310: 2.2841919148986117e-05
Position 248: 2.2360878888397203e-05
Position 12765: 2.1764603149062166e-05
Position 312: 2.0543041604655596e-05
Position 634: 1.8760242987301063e-05
Position 2504: 1.5243123860665723e-05
Position 13972: 1.4458988604677287e-05
Position 14972: 1.3143946977583461e-05
Position 1454: 1.2730196193676028e-05
Position 1204: 1.2121081313235506e-05
Position 316: 1.1725920838532078e-05
Position 731: 1.067628109212878e-05
Position 766: 8.011472681525169e-06
Position 1571: 7.786964175393988e-06
Position 409: 6.994594173449475e-06
Position 377: 6.620062967042082e-06
Position 1173: 6.563078445626368e-06
Position 811: 5.875937947998135e-06
Position 374: 5.624942816201662e-06
Position 13905: 5.306069594559865e-06
Position 13260: 5.222359540254371e-06
Position 379: 4.991943241656733e-06
Position 13779: 4.792006155236792e-06
Position 12981: 4.6077335446614926e-06
Position 180: 4.517669460643673e-06
Position 1578: 4.357105603123138e-06
Position 12673: 3.437961573476813e-06
Position 477: 2.9131121001431316e-06
Position 2447: 2.909065662806812e-06
Position 171: 2.8685776645478747e-06
Position 357: 2.7167839778186317e-06
Position 467: 2.4661281298571663e-06
Position 1431: 2.390294427566099e-06
Position 12381: 2.3441383134205744e-06
Position 1647: 1.779780490944633e-06
Position 319: 1.6590254056744992e-06
Position 598: 1.526544826398214e-06
Position 1521: 1.5106867516635107e-06
Position 1542: 1.4333941717677473e-06
Position 779: 1.2923181003505102e-06
Position 685: 1.2498239748483027e-06
Position 1888: 1.1451472701108959e-06
Position 326: 1.0701865181842751e-06
Position 111: 8.988783761863008e-07
Position 878: 8.925008426812334e-07
