Gene = Pmvk
index = 827
Annotated 5SS: [  199  9908 13136]
Annotated 3SS: [ 9754 13005 13972]
SMsplice 5SS: [  199  9908 13136]
SMsplice 3SS: [ 9712 13005 13972]
top_k =  1000
Partition function (log Z): -1.7797559147752686

Sorted 5' Splice Sites (High to Low Probability):
Position 13136: 0.9836092905499261
Position 199: 0.8382499501542363
Position 9908: 0.8166173398504543
Position 2376: 0.4095368175110193
Position 5209: 0.2998190718826134
Position 7405: 0.28429384729327833
Position 402: 0.2078997600080432
Position 7349: 0.19716847295810055
Position 158: 0.15080603597193193
Position 4967: 0.11016649269617888
Position 13510: 0.10461001248570863
Position 4924: 0.10199305888062955
Position 2449: 0.09697635978417486
Position 2682: 0.07649993325527145
Position 5048: 0.0644331033033328
Position 12853: 0.0598458677538131
Position 2638: 0.03569789217751077
Position 5862: 0.02965191453560393
Position 3350: 0.02434084773069942
Position 10994: 0.01669167408825494
Position 10082: 0.014717733679867267
Position 10983: 0.01357211793637246
Position 14247: 0.011308432602796362
Position 4934: 0.010586923565864928
Position 5905: 0.008221017797949481
Position 4578: 0.007743250712684911
Position 13376: 0.007118185834511443
Position 14195: 0.006640116443312381
Position 179: 0.00595906017463501
Position 13884: 0.005925312318095368
Position 13444: 0.005828534157683545
Position 13835: 0.00476096417383224
Position 11111: 0.004454368207532287
Position 3123: 0.004266076417431753
Position 13140: 0.0027133713692772247
Position 13009: 0.0026863945913644157
Position 2711: 0.0025734045919231737
Position 2364: 0.002491593633157638
Position 3687: 0.0023829412415892043
Position 5933: 0.002144223171399283
Position 209: 0.0016771109301369394
Position 12035: 0.0016615129833454016
Position 358: 0.0015936335955217729
Position 13372: 0.0015230824136653527
Position 13825: 0.0014856325285228893
Position 538: 0.001306099870347888
Position 3289: 0.0012787805872800208
Position 13792: 0.001087696417471885
Position 2384: 0.0010372279598050197
Position 4011: 0.0010248216386405632
Position 1805: 0.0009938891197240275
Position 505: 0.0009719513167753234
Position 13473: 0.0009555155900852077
Position 13594: 0.0007170214391275597
Position 14230: 0.0006724863998074529
Position 4786: 0.0006444769159810517
Position 14172: 0.0006159081798341155
Position 548: 0.0005856917132805119
Position 13723: 0.0005677265184016336
Position 154: 0.0005654742976265273
Position 2332: 0.0005459118959251582
Position 507: 0.0005449016634111353
Position 553: 0.0005409975520149988
