Gene = Epp13
index = 383
Annotated 5SS: [  183  3232  5921  6637  7835 11224 13636 14138 16098 17182 18696 20293
 21664 24832 26742]
Annotated 3SS: [ 3213  5914  6627  7825 11196 13578 14119 16091 17172 18686 20265 21636
 24709 26703 28757]
SMsplice 5SS: [  183 11224 18696]
SMsplice 3SS: [11196 18530 28757]
top_k =  1000
Partition function (log Z): -15.475856397406204

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9847753112162504
Position 7835: 0.42863788639810024
Position 3946: 0.37985867293799386
Position 11224: 0.3665597123353275
Position 8306: 0.18861506544873105
Position 13636: 0.13424876600382502
Position 448: 0.13345146358786514
Position 5808: 0.07274819935405258
Position 974: 0.06416796185841371
Position 6637: 0.06016853045592465
Position 887: 0.05886657454638688
Position 5921: 0.056369267763321816
Position 14138: 0.050077467171904956
Position 402: 0.04696806867919493
Position 3232: 0.04436990908019025
Position 8708: 0.044280689659608005
Position 8467: 0.04194338371154961
Position 3542: 0.037825882264539055
Position 2737: 0.036733880586344254
Position 3525: 0.0357715008109041
Position 5819: 0.03302474872436684
Position 4861: 0.02992034556112792
Position 1055: 0.027998527814184247
Position 426: 0.025121000479346522
Position 3590: 0.02480076470407782
Position 1026: 0.022343796172699597
Position 600: 0.021932936102951908
Position 1173: 0.019761223463663553
Position 3638: 0.018829668762725273
Position 1072: 0.0184428500877065
Position 2868: 0.014862361725299063
Position 29: 0.012528170661358792
Position 7445: 0.010674584468235122
Position 5342: 0.010572689379141199
Position 3477: 0.009176775711545758
Position 1154: 0.008246936786136529
Position 1114: 0.006572931819815304
Position 2074: 0.006205063559689903
Position 7472: 0.004711035196595319
Position 369: 0.004043362070984342
Position 202: 0.0032202350618976846
Position 2437: 0.0031941454559405178
Position 2846: 0.002750260144067493
Position 4830: 0.0026264863772265446
Position 7843: 0.002008856189477978
Position 3325: 0.0016856944315896958
Position 2390: 0.000840406707989397
Position 477: 0.0007530181549932536
Position 828: 0.0005746864549239331
Position 5101: 0.0005627588367541887
Position 6257: 0.000485244247727957
Position 212: 0.00048054239312892035
Position 220: 0.0004557464541956561
Position 4903: 0.0004391422557756688
Position 2713: 0.00036170942600826506
Position 2281: 0.0003142367867483484
Position 127: 0.00029783004947382365
Position 845: 0.0002746421534296959
Position 1957: 0.00018935805276239874
Position 4009: 0.00013613285234528245
Position 2404: 0.00012181647438653358
Position 726: 0.00011126222858597366
Position 4466: 0.00010496413109131834
Position 730: 6.933423088041794e-05
Position 722: 6.771612802306983e-05
Position 134: 5.7289938926231e-05
Position 100: 5.641948024586076e-05
Position 739: 5.5120425854259524e-05
Position 512: 5.335719914318338e-05
Position 4624: 5.229826232942082e-05
Position 734: 3.5898468042062377e-05
Position 380: 3.1825250318960405e-05
Position 454: 2.7142579990636253e-05
Position 582: 2.5169067738992393e-05
Position 550: 2.516150304251456e-05
Position 855: 2.3769099801720208e-05
Position 761: 2.3269871736881482e-05
Position 462: 2.123005481281358e-05
Position 254: 1.9264629053541757e-05
Position 695: 1.7124538378448323e-05
Position 2393: 1.5043873798859462e-05
Position 2327: 1.5039478655377855e-05
Position 137: 1.4380485298956744e-05
Position 670: 1.357822651852185e-05
Position 16: 1.2922710904962648e-05
Position 862: 1.0912197915163048e-05
Position 473: 1.0717828712070044e-05
Position 177: 9.779740547593875e-06
Position 33: 9.582115346479136e-06
Position 672: 8.067297791022102e-06
Position 812: 7.280870206663627e-06
Position 566: 6.9119564916287745e-06
Position 71: 6.17191761568866e-06
Position 501: 5.598009117308061e-06
Position 247: 5.296684599831289e-06
Position 384: 4.069043086495284e-06
Position 373: 2.168822519362681e-06
Position 361: 1.99532365638896e-06
Position 801: 1.8619015803467818e-06
Position 653: 1.7137185737553943e-06
Position 336: 1.2662046446418885e-06
Position 42: 1.0125009276564678e-06
Position 728: 5.52072090904614e-07
Position 47: 5.508825282030033e-07
Position 170: 5.120351745900781e-07
Position 612: 4.835053787012695e-07
Position 7: 3.8759097172392954e-07
Position 516: 6.468556974957896e-08
Position 2191: 6.363852558152993e-08
Position 326: 2.534364237500069e-08
Position 280: 5.179632566028825e-09
Position 340: 5.0281788652826965e-09
Position 282: 3.1319112394264387e-09
Position 333: 3.030722401495385e-09
Position 308: 2.8866858729010826e-09
Position 471: 2.1658364352026187e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 11196: 0.8132016423853247
Position 7555: 0.44298530441335277
Position 3830: 0.3719148606007388
Position 8230: 0.21667423669356345
Position 311: 0.19188231105210854
Position 13578: 0.1499976358485647
Position 928: 0.14299195306562057
Position 14380: 0.13880498562056579
Position 13542: 0.09237653112117836
Position 16877: 0.08394927297267141
Position 14119: 0.07093586337938598
Position 3213: 0.05498853883803601
Position 6412: 0.050975953515644205
Position 3267: 0.04844399791951716
Position 5705: 0.04761298898809663
Position 8660: 0.04181680217600521
Position 4763: 0.03928880645017606
Position 13850: 0.03832061893815674
Position 827: 0.037987951387878326
Position 3430: 0.037706241109714586
Position 2501: 0.03556932004048632
Position 5790: 0.0340370100501322
Position 759: 0.03395822956495173
Position 12773: 0.03346086271188065
Position 5766: 0.03118275889984738
Position 8797: 0.030220861647987922
Position 285: 0.01912610736985111
Position 5616: 0.018699362990121805
Position 13486: 0.018109385859100723
Position 3128: 0.017902950633628827
Position 2594: 0.01736968005736147
Position 5662: 0.016881197833298067
Position 7141: 0.01588794667063122
Position 8202: 0.015708522736871545
Position 3469: 0.011410760932376156
Position 5613: 0.01085361427266994
Position 635: 0.010352433378444997
Position 352: 0.009798689732390552
Position 6627: 0.008067335063410206
Position 11556: 0.007783029605090088
Position 5156: 0.007245663667735653
Position 726: 0.006867602583978728
Position 105: 0.006586953152207245
Position 5197: 0.00600898123441112
Position 13151: 0.005659934584137156
Position 8630: 0.005297176732777798
Position 1881: 0.004878705448680027
Position 3834: 0.004852350397215723
Position 3799: 0.0044852128604657504
Position 8421: 0.004349255818306112
Position 3517: 0.004122724269242783
Position 10831: 0.004104471085534973
Position 2340: 0.003282844504145839
Position 492: 0.003221239311133603
Position 5611: 0.0031287743002156045
Position 2608: 0.002944969189453354
Position 4325: 0.0023246411919424256
Position 10736: 0.002302837051258572
Position 586: 0.00213341185412666
Position 313: 0.0021186126303606918
Position 2384: 0.001832167394230374
Position 954: 0.0018062800725345085
Position 6351: 0.0016793597906959972
Position 11356: 0.0013429160353050664
Position 2222: 0.001317158694867076
Position 425: 0.00122764547440247
Position 9314: 0.0012274441923754414
Position 7026: 0.0011863760238976567
Position 1359: 0.0009548761671422231
Position 2678: 0.0008874319960405369
Position 4701: 0.0006352534701915568
Position 1849: 0.0005694421132335857
Position 264: 0.0005329705230440194
Position 6024: 0.000485244247727957
Position 943: 0.0004745408405991805
Position 6686: 0.00046025490295547303
Position 3748: 0.00043710724552580374
Position 612: 0.00039973606319307483
Position 512: 0.0003971263647078838
Position 10063: 0.0003847420422586626
Position 4766: 0.00035995057558542193
Position 742: 0.0003324448984578525
Position 1939: 0.0002999517061948877
Position 734: 0.0002949502012243906
Position 9078: 0.0002924141952223002
Position 2415: 0.0002756462815023389
Position 3366: 0.00027547582517372597
Position 703: 0.00024923857716446405
Position 3582: 0.0002451137525816245
Position 2014: 0.0002380863333581442
Position 445: 0.00023210662927022928
Position 1887: 0.00021541470337335165
Position 2018: 0.0002149587541385509
Position 2720: 0.00018447646981152607
Position 3281: 0.0001587126288439873
Position 1778: 0.000128883790718899
Position 766: 0.00011451168317357453
Position 681: 0.00011200897324474733
Position 380: 0.00010908481877175832
Position 862: 9.704967365372936e-05
Position 6669: 9.609783857808117e-05
Position 5136: 9.572782424255465e-05
Position 4424: 8.535202693787895e-05
Position 4261: 7.262192679380558e-05
Position 494: 7.09047013346803e-05
Position 974: 5.9717152152548255e-05
Position 1813: 5.867208979637177e-05
Position 543: 5.6850931830799886e-05
Position 1050: 5.654550084901401e-05
Position 5390: 5.353673030255974e-05
Position 1046: 5.0202762821640644e-05
Position 516: 4.114676524939475e-05
Position 2389: 3.972284019283384e-05
Position 4638: 3.4131678601217505e-05
Position 1316: 3.358233959685281e-05
Position 110: 3.0776538644629874e-05
Position 2403: 3.016421932334427e-05
Position 401: 2.963708209338753e-05
Position 2278: 2.851639782419868e-05
Position 2103: 2.1191333093748707e-05
Position 462: 1.9915994414492243e-05
Position 588: 1.8660577055055464e-05
Position 161: 1.826719064763427e-05
Position 642: 1.5778186149920016e-05
Position 2163: 1.333233931169309e-05
Position 1413: 1.2836115522633925e-05
Position 3697: 9.542835878667206e-06
Position 2620: 7.637413253197226e-06
Position 2630: 7.460256646693106e-06
Position 556: 4.2866787472379215e-06
Position 698: 4.123056897645859e-06
Position 566: 3.5667561865381607e-06
Position 124: 3.4546431588892207e-06
Position 432: 3.353383517302967e-06
Position 1933: 3.3384809581951145e-06
Position 447: 3.179690513845186e-06
Position 2122: 2.4540554518947673e-06
Position 373: 1.8161111789955534e-06
Position 247: 1.24428993611009e-06
Position 592: 1.242922863520082e-06
Position 112: 1.121144051770315e-06
Position 563: 1.083217913768061e-06
Position 126: 5.532853082135996e-07
Position 775: 3.570168608234297e-07
Position 1101: 2.3593610913156304e-07
Position 2038: 2.0873064027033063e-07
Position 2187: 1.7993522577810964e-07
Position 182: 1.6318841176460783e-07
Position 2160: 1.5121773213582695e-07
Position 253: 1.5072593470275446e-07
Position 590: 9.028793676474526e-08
Position 163: 5.529376239594771e-08
Position 789: 3.168197267846389e-08
Position 2035: 3.045497673771539e-08
Position 1865: 3.0000880973137346e-08
Position 84: 2.5851147720924682e-08
Position 205: 1.1058348648033568e-08
Position 683: 9.496446879564868e-09
Position 326: 5.313779179098189e-09
Position 210: 5.070352230114113e-09
Position 845: 1.034942200548827e-09
Position 187: 1.011444279014998e-09
Position 243: 1.6949765201080065e-10
Position 71: 3.836392893713683e-12
Position 228: 3.9474639271513324e-13
Position 219: 2.9769301423230526e-15
