Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  1000
Partition function (log Z): -4.576145763582128

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9616057462739244
Position 378: 0.5108453759650401
Position 910: 0.4637269636450284
Position 115: 0.40639204767357356
Position 978: 0.27759289881367566
Position 251: 0.15152235715750054
Position 1542: 0.09650606349187206
Position 2015: 0.04476889606762647
Position 1605: 0.039846241044622
Position 1537: 0.03812082412966162
Position 1513: 0.03463679817299623
Position 1524: 0.03330802594910788
Position 986: 0.024091293847576172
Position 318: 0.024078480371561038
Position 914: 0.01389033783589629
Position 13: 0.011487229745000032
Position 2039: 0.010096249674099335
Position 123: 0.008774599021742054
Position 147: 0.008049590376646478
Position 1018: 0.006006951072549859
Position 1530: 0.005247692284230128
Position 2029: 0.005022453874758352
Position 1556: 0.0033889309260107243
Position 1358: 0.0033715511635158267
Position 503: 0.0029820104733983407
Position 482: 0.0020595905018339303
Position 1107: 0.002042895010755368
Position 233: 0.0015616410431191657
Position 713: 0.0014178571309811131
Position 1454: 0.0013485725895460872
Position 67: 0.0013450354219976782
Position 918: 0.0009614292749761257
Position 1564: 0.0008621057553619829
Position 1503: 0.0006763640434304995
Position 51: 0.0006326061369620838
Position 1992: 0.0005951304405272445
Position 734: 0.0005638686871425615
Position 636: 0.00047717153757169286
Position 562: 0.00045687241356863944
Position 1183: 0.0004566011608803586
Position 138: 0.00042852982045582793
Position 1549: 0.00031287488473232564
Position 1808: 0.00029455183707933683
Position 1167: 0.0002690385171074718
Position 1870: 0.00026226282725842423
Position 1008: 0.0002450370954729922
Position 2064: 0.00018046619311380365
Position 724: 0.0001667231899457337
Position 496: 0.0001623878289487329
Position 1002: 0.00016107763946266942
Position 881: 9.44980447588265e-05
Position 2353: 9.41138772970951e-05
Position 992: 8.94435950177999e-05
Position 719: 8.811211662563065e-05
Position 1468: 6.910953531088255e-05
Position 1196: 6.376234643095382e-05
Position 2341: 5.702138533559188e-05
Position 695: 5.592702462032719e-05
Position 2020: 5.489130191543716e-05
Position 1527: 5.3907487889643356e-05
Position 22: 5.158164709220437e-05
Position 947: 4.954974786428706e-05
Position 346: 4.339736853939284e-05
Position 95: 3.507946026918764e-05
Position 281: 3.337758200011512e-05
Position 669: 3.1998813306274915e-05
Position 1188: 2.3289771302783002e-05
Position 782: 1.8499073178825772e-05
Position 153: 1.7671766957329603e-05
Position 1338: 1.5826329782159694e-05
Position 78: 1.5377518049044708e-05
Position 775: 1.4217128896040562e-05
Position 1673: 1.3608649569945493e-05
Position 290: 1.2800487591185358e-05
Position 1267: 1.0203412645477818e-05
Position 1212: 9.596300545691715e-06
Position 505: 8.760539869290883e-06
Position 803: 5.5497403809623e-06
Position 34: 4.027695378274918e-06
Position 1209: 3.7011573900742827e-06
Position 85: 3.520116759412927e-06
Position 1304: 2.795340896619306e-06
Position 588: 1.8435061047149247e-06
Position 603: 1.1542751856253233e-06
Position 596: 9.259093542083364e-07
Position 1134: 8.09758544497751e-07
Position 1295: 1.2064667090012413e-07
Position 1246: 1.1790762963513923e-07
Position 1244: 9.106137985638667e-08
Position 1668: 1.871227370227281e-09
Position 2050: 1.8596439885151634e-09
Position 1041: 4.546091260843264e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.9627507218889282
Position 2292: 0.658088295608749
Position 1421: 0.4965521794899826
Position 909: 0.2659160815356965
Position 803: 0.17914171963597397
Position 200: 0.1616698616001563
Position 833: 0.08533276162271736
Position 226: 0.0835240096919646
Position 608: 0.06389485925779761
Position 1904: 0.06181660801038286
Position 2429: 0.02221352407932079
Position 346: 0.015261160942196447
Position 653: 0.014933380398846657
Position 785: 0.01318267265953477
Position 1714: 0.012984443253256506
Position 1098: 0.009718264847281636
Position 1856: 0.009574747678927322
Position 1139: 0.008909136719187033
Position 732: 0.007463036972840151
Position 864: 0.007120624638735861
Position 703: 0.005245246941199425
Position 1598: 0.005099785352879436
Position 250: 0.004327515723206099
Position 2316: 0.00395158549040258
Position 1919: 0.003926881251872995
Position 852: 0.0035885278218847115
Position 813: 0.003522645681600825
Position 857: 0.0026179822462211047
Position 1426: 0.0025982334207033638
Position 1719: 0.002343302655367231
Position 247: 0.0022092744406704105
Position 1668: 0.0019800996544214857
Position 1520: 0.0017607395055262392
Position 2058: 0.0012805586243568117
Position 1349: 0.001278242947451479
Position 1453: 0.0012339723367938975
Position 358: 0.0011914620537560067
Position 1304: 0.0011055587982340487
Position 114: 0.001059377804206414
Position 1929: 0.0010391795193201777
Position 1371: 0.0008597444644235546
Position 1936: 0.000859454785762272
Position 265: 0.0008198678942485596
Position 1908: 0.0007600822745847286
Position 1423: 0.0007454699734802942
Position 1312: 0.0006297055308752863
Position 881: 0.0006249294250010516
Position 982: 0.00047432781224520726
Position 2028: 0.0004397607517042811
Position 317: 0.0004293726175000655
Position 917: 0.00041999659369114833
Position 1879: 0.0003665951596442284
Position 836: 0.00035481540534702035
Position 1738: 0.0003376971758951616
Position 1968: 0.0003369289420190126
Position 711: 0.0003022227412347541
Position 1673: 0.0002885357731123676
Position 809: 0.000287944618616263
Position 1685: 0.00027803227818712454
Position 895: 0.0002702738781643295
Position 1763: 0.00021910856544771814
Position 675: 0.00019309865311563083
Position 873: 0.00017332941517233388
Position 2014: 0.00016668775677133936
Position 1041: 0.00014749543059007185
Position 324: 0.00013963089521738922
Position 1104: 0.00013878290382317898
Position 1008: 0.00013765218611992136
Position 1378: 0.00012513167635279154
Position 1055: 0.00011760271913376297
Position 2327: 0.00011618208227756626
Position 361: 0.00011239899595582441
Position 1442: 0.00010478083287844484
Position 1331: 0.00010398797337792608
Position 1604: 0.000102366854776831
Position 2399: 9.621047440966527e-05
Position 626: 7.853507087877673e-05
Position 571: 7.191688504588544e-05
Position 1862: 6.28870574734611e-05
Position 629: 6.284529384397975e-05
Position 1058: 6.281485714165698e-05
Position 146: 5.6151901136506335e-05
Position 1286: 5.3592247378538794e-05
Position 2038: 3.982142193729007e-05
Position 2383: 2.8194535797913383e-05
Position 565: 2.8085373239083764e-05
Position 1792: 2.762732616906186e-05
Position 2341: 2.7394855910162206e-05
Position 1783: 2.670732019061222e-05
Position 303: 2.658304569326589e-05
Position 928: 2.520595167088437e-05
Position 2063: 2.3505648809705834e-05
Position 518: 2.1659447748864424e-05
Position 1858: 1.9599506625670574e-05
Position 1691: 1.9525185499924344e-05
Position 364: 1.6227277175716948e-05
Position 1063: 1.5204306024163591e-05
Position 464: 1.4479871073656578e-05
Position 397: 1.4441636041384028e-05
Position 403: 1.2339443192050457e-05
Position 619: 1.2193162799174628e-05
Position 399: 1.1055829558820105e-05
Position 734: 1.0805982681095581e-05
Position 449: 1.0530902876594632e-05
Position 2353: 1.004064670530764e-05
Position 377: 9.273750362501303e-06
Position 175: 8.63108922785885e-06
Position 716: 8.609548219744244e-06
Position 457: 7.961033696164884e-06
Position 685: 6.310249066761341e-06
Position 1288: 5.4814817757659994e-06
Position 119: 4.3525058315801675e-06
Position 177: 4.282348604129519e-06
Position 669: 2.9537278569044576e-06
Position 1281: 2.933262558651919e-06
Position 1038: 2.9099145811578697e-06
Position 1022: 2.880656892480541e-06
Position 1172: 1.75038672408238e-06
Position 550: 1.4610269417906183e-06
Position 1219: 7.935668254678244e-07
Position 126: 4.7111569215026956e-07
Position 394: 4.145362967018649e-07
Position 368: 2.0448868370858966e-07
Position 1206: 1.6264647513414505e-07
Position 1274: 1.2770068215640685e-07
Position 467: 4.7358167223658815e-08
Position 435: 4.571059213083184e-08
Position 160: 2.95451997613127e-08
Position 412: 1.4363851103429298e-08
Position 428: 1.333989628836881e-08
Position 420: 1.1554662602830632e-08
Position 407: 1.1476603453009976e-08
Position 1382: 4.1949912584757634e-09
Position 521: 3.535167544933564e-10
Position 432: 1.253373757999568e-14
