Gene = 1700016H13Rik
index = 10
Annotated 5SS: [ 241 1089 6589]
Annotated 3SS: [ 953 6433 7055]
SMsplice 5SS: [ 667  819 1089]
SMsplice 3SS: [ 767  953 6291]
top_k =  1000
Partition function (log Z): -9.532314135219881

Sorted 5' Splice Sites (High to Low Probability):
Position 1089: 0.9395777221754166
Position 667: 0.4752689560051857
Position 819: 0.4555693093960654
Position 352: 0.1691109327688728
Position 1868: 0.1118428560594854
Position 7394: 0.08134125427355654
Position 4599: 0.07897154062174978
Position 6589: 0.0775311559966668
Position 836: 0.06409201014166384
Position 566: 0.041416141306821745
Position 407: 0.03774639605135053
Position 675: 0.036382138027447324
Position 252: 0.032134688090600945
Position 2527: 0.02713906362167325
Position 684: 0.023371461530362174
Position 164: 0.021569318200628327
Position 241: 0.014915783616015173
Position 535: 0.012774254369017204
Position 80: 0.011114421674721004
Position 2998: 0.010217918395940684
Position 841: 0.008858893516751815
Position 59: 0.006678033319486923
Position 7543: 0.0065177671823832125
Position 425: 0.006447706498777431
Position 691: 0.005295062999668117
Position 389: 0.004730879913875028
Position 364: 0.004365774212649893
Position 7634: 0.004069987599063711
Position 639: 0.003806435510114031
Position 830: 0.0030883628502302697
Position 2625: 0.0030470710158970165
Position 6473: 0.0028230087541746595
Position 1454: 0.0027187290655186964
Position 493: 0.002684822810429689
Position 1555: 0.0024107823528425527
Position 330: 0.002401111674486185
Position 4583: 0.0023429118080157234
Position 126: 0.0019137457167716335
Position 231: 0.0018313749112827409
Position 659: 0.0017282755565574352
Position 4866: 0.0016324678783258082
Position 7346: 0.0013655472028945884
Position 1349: 0.0011554291427613103
Position 997: 0.0011365287689365062
Position 7803: 0.0011203113478265494
Position 1334: 0.0008223897067950136
Position 2065: 0.0005702805444427641
Position 701: 0.0004171412415008587
Position 146: 0.0002827133858575084
Position 847: 0.0002521084323530719
Position 2157: 0.00020702560048388338
Position 5: 0.00018786090136265068
Position 1462: 0.00017866316410598368
Position 132: 0.0001720098793526845
Position 1391: 0.00016830236623014701
Position 1054: 0.0001665953896156476
Position 108: 0.00013644952054744978
Position 1093: 0.0001336472842338114
Position 2522: 0.0001260061108261546
Position 420: 9.26549971060585e-05
Position 433: 8.494754116076848e-05
Position 706: 7.747225665428191e-05
Position 525: 6.92046367424834e-05
Position 3343: 6.212824380165814e-05
Position 5885: 5.622629160313051e-05
Position 13: 5.54162053062615e-05
Position 4870: 4.594850234961423e-05
Position 823: 4.206396633831971e-05
Position 1029: 4.068383207766228e-05
Position 498: 3.4567004619173204e-05
Position 11: 3.340484637747109e-05
Position 1956: 2.7652416117725237e-05
Position 1426: 2.6718472673458005e-05
Position 555: 1.784474341315991e-05
Position 579: 1.072694357890741e-05
Position 51: 9.292552857896206e-06
Position 1951: 7.863533793207694e-06
Position 2509: 2.316610247622745e-06
Position 712: 1.3908651276616726e-06
Position 2612: 1.37214639323649e-06
Position 576: 1.2638705654826537e-06
Position 2362: 1.1306694984265628e-06
Position 2638: 9.994396038506389e-07
Position 1079: 9.165330905197974e-07
Position 1087: 6.185237737290858e-07
Position 1011: 5.200112865894229e-07
Position 1188: 3.162524718937756e-07
Position 971: 3.0416444194121735e-07
Position 582: 2.8501476708498977e-07
Position 1367: 1.2304401301680243e-07
Position 1342: 1.031972720206656e-07
Position 2145: 1.629380390192836e-08
Position 1021: 2.414223086103064e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 953: 0.9621693128770139
Position 767: 0.40313347652859105
Position 6291: 0.17865137641630705
Position 7259: 0.1495115175260117
Position 7055: 0.10007779013441309
Position 7702: 0.07913582284050927
Position 2742: 0.07015877803432129
Position 2400: 0.06748115387101439
Position 4449: 0.058644347925071116
Position 4389: 0.058403526380836304
Position 4691: 0.05628697888812062
Position 5796: 0.05212612459812543
Position 1733: 0.04872167923682781
Position 1744: 0.04527895706716745
Position 6433: 0.04208697465603152
Position 601: 0.034273676685327645
Position 1295: 0.03420878938171602
Position 1764: 0.029489145623082563
Position 2821: 0.023302780783680126
Position 6686: 0.021294125113224503
Position 6713: 0.018268975108215048
Position 725: 0.01805424441002411
Position 6338: 0.0169303680051176
Position 7716: 0.01674436830665675
Position 4407: 0.015394336590231135
Position 7596: 0.011952592749888047
Position 7457: 0.01083859511768536
Position 1910: 0.010115936020007578
Position 6230: 0.009764892677593546
Position 7382: 0.008196746899954825
Position 4093: 0.007490685917826099
Position 7494: 0.007201276565435234
Position 6437: 0.006559328710741262
Position 4483: 0.006495916560127236
Position 2344: 0.00628219357620316
Position 2428: 0.004783039448111003
Position 7207: 0.004724656178020101
Position 4640: 0.004694762902625315
Position 2256: 0.004650183143747592
Position 6885: 0.0046462102125112495
Position 6385: 0.0043284997180293786
Position 3898: 0.0034892884472559347
Position 2764: 0.0033986660237542853
Position 1442: 0.0033882263277343334
Position 2477: 0.003248638974817014
Position 933: 0.0032000805006130303
Position 3199: 0.0030074218790967617
Position 7478: 0.0029131844664538106
Position 884: 0.00280333181172065
Position 7876: 0.0027231556298774537
Position 3545: 0.0025108419032102485
Position 1590: 0.0023667797226919647
Position 5767: 0.002324834337663329
Position 1554: 0.0023186056615791366
Position 1969: 0.00228160248656724
Position 1700: 0.002205920988727084
Position 1769: 0.00217841744559326
Position 3071: 0.002156888607280052
Position 7802: 0.0019988870999294046
Position 1370: 0.0018596131907942983
Position 7135: 0.0018429098990606187
Position 5704: 0.0018000716939520094
Position 430: 0.001543606997210016
Position 6841: 0.001539438374611719
Position 534: 0.0015062335767381382
Position 7075: 0.0014467116991786822
Position 489: 0.0013683072006525601
Position 1772: 0.001321163468386317
Position 4741: 0.0013000840629001028
Position 6837: 0.0012439830889706177
Position 6856: 0.001207436311309833
Position 1867: 0.0012058722199350125
Position 6018: 0.0010732630902533695
Position 4317: 0.001063719479078004
Position 4471: 0.0010553194011127228
Position 3634: 0.0009878903183452566
Position 570: 0.0009519383067992317
Position 2579: 0.0009274549457029487
Position 4168: 0.0008439312950078743
Position 1390: 0.0008336446144311061
Position 1479: 0.0008278406777488447
Position 1231: 0.0008001460894657566
Position 2303: 0.0007355706764144927
Position 5675: 0.0007149961362156683
Position 2262: 0.000708631198982056
Position 959: 0.0006952963389829359
Position 4186: 0.0006939136750301961
Position 7620: 0.0006810941569493934
Position 5792: 0.0006566317953468221
Position 3696: 0.0006527765862200778
Position 5175: 0.0006486259691779612
Position 2156: 0.0006412030867450215
Position 2929: 0.0005798312397256086
Position 988: 0.0005525349952287154
Position 1466: 0.0005463141238268565
Position 2369: 0.00051873312256395
Position 976: 0.0005151175429948719
Position 3360: 0.0005133589676831914
Position 5400: 0.0004972487483943098
Position 3587: 0.0004851824339878145
Position 3974: 0.0004844262592764786
Position 1348: 0.00048003678631655986
Position 4649: 0.00047574366835661906
Position 5516: 0.00045013779491799284
Position 5491: 0.0004361012948644765
Position 445: 0.0004349512536096709
Position 1236: 0.00043379013312035706
Position 3841: 0.0004174361328124138
Position 2997: 0.00039697938738888166
Position 4458: 0.00038426341909203693
Position 239: 0.0003626173309289871
Position 1292: 0.0003472151491028132
Position 515: 0.00034522632782936464
Position 835: 0.00029938017725250886
Position 5885: 0.00027928064939555715
Position 3916: 0.0002651222320461854
Position 287: 0.0002606264303765217
Position 4263: 0.0002522009365033289
Position 1990: 0.0002239624859888726
Position 5654: 0.00021579948956100314
Position 3792: 0.00021016634655938811
Position 864: 0.00020724755373839441
Position 3487: 0.0002070625174577822
Position 1154: 0.00020473975318910733
Position 1001: 0.00018079356217427618
Position 2328: 0.00017690657040587586
Position 1215: 0.0001569209269607251
Position 2790: 0.0001473771377184472
Position 510: 0.00013177889116941562
Position 610: 0.00012052776675802752
Position 1710: 0.00011629131614964889
Position 1307: 0.00010517944680175279
Position 4193: 9.851100586730482e-05
Position 1507: 8.548860813722121e-05
Position 1855: 8.524103962734126e-05
Position 1188: 7.459776033050535e-05
Position 3076: 6.684776024605436e-05
Position 3309: 6.618618125980758e-05
Position 1717: 6.29381624189375e-05
Position 538: 6.1010774278420025e-05
Position 809: 5.589424759445685e-05
Position 788: 5.0476827157314345e-05
Position 2133: 4.151360007324346e-05
Position 405: 2.530289908122063e-05
Position 6344: 2.245428588266285e-05
Position 464: 2.2430168013744627e-05
Position 1777: 2.1073081072599487e-05
Position 373: 2.0943617069071353e-05
Position 244: 2.050983885307442e-05
Position 512: 1.3811898303158869e-05
Position 1813: 1.1925482392451388e-05
Position 280: 1.159538688164323e-05
Position 542: 1.1383407347512235e-05
Position 968: 1.0631273789092476e-05
Position 1790: 8.236631904887549e-06
Position 303: 7.910106868883379e-06
Position 211: 6.636444180548597e-06
Position 296: 5.297627717584891e-06
Position 2020: 5.077727448185682e-06
Position 458: 3.885639391028611e-06
Position 181: 3.417751781818574e-06
Position 300: 3.270674089986682e-06
Position 177: 3.066534216674707e-06
