Gene = AC151602.1
index = 85
Annotated 5SS: [ 156  515  774 1459]
Annotated 3SS: [ 343  608 1339 1672]
SMsplice 5SS: [ 156 1459]
SMsplice 3SS: [1339 1672]
top_k =  1000
Partition function (log Z): -0.3456633050552471

Sorted 5' Splice Sites (High to Low Probability):
Position 156: 0.8737323811237945
Position 1459: 0.71477105213182
Position 515: 0.46875079153677374
Position 774: 0.3197943442738995
Position 1484: 0.26779662720596614
Position 843: 0.19622671787153947
Position 1106: 0.06813992317775054
Position 905: 0.020613987507215863
Position 171: 0.02056817030718368
Position 544: 0.014443642891832203
Position 552: 0.008048828799180525
Position 1764: 0.007549942748862144
Position 63: 0.003989313394002295
Position 1078: 0.0030270737802376765
Position 894: 0.0015492947056779756
Position 965: 0.0015380330246536685
Position 1005: 0.0014646962155668208
Position 925: 0.0013654384046113376
Position 661: 0.0011127713199669455
Position 1446: 0.001082490212214939
Position 1704: 0.0008016430175915881
Position 797: 0.0007183468605246152
Position 1147: 0.0006840327466036758
Position 1023: 0.0004879410753111877
Position 1488: 0.00040839141639912
Position 837: 0.00036619029187667974
Position 696: 0.0003096183545637814
Position 7: 0.00019512231128645543
Position 1796: 0.0001948122189088226
Position 249: 0.00019371408939035774
Position 230: 0.00017895018613342298
Position 520: 0.00014744826828453811
Position 499: 0.00013692844585457375
Position 919: 0.00012928728994723054
Position 706: 0.00011911684965361357
Position 164: 0.00011256031177283339
Position 677: 0.00010782884862280915
Position 350: 6.914286907083026e-05
Position 307: 5.9143855416482975e-05
Position 1842: 5.3545951683082346e-05
Position 1000: 4.300634106190392e-05
Position 1519: 4.171337170801249e-05
Position 1274: 4.046715778473129e-05
Position 1753: 3.874105137226496e-05
Position 131: 3.400402957530112e-05
Position 435: 3.1516314904263955e-05
Position 1067: 3.120790532282026e-05
Position 1826: 2.7812843040295028e-05
Position 913: 2.4071946517219752e-05
Position 235: 1.6357694962477546e-05
Position 973: 1.4606381701093347e-05
Position 302: 1.4178859519331414e-05
Position 1018: 1.2951500756494713e-05
Position 380: 1.141851257567143e-05
Position 105: 1.0948008571686554e-05
Position 633: 1.0086540826829199e-05
Position 371: 8.956519821727943e-06
Position 942: 8.390627996660768e-06
Position 1467: 8.192791812175301e-06
Position 1026: 8.014769662583866e-06
Position 605: 7.67352688457033e-06
Position 41: 6.888850330635025e-06
Position 989: 6.542834311270704e-06
Position 1391: 5.696123875027272e-06
Position 257: 5.365472534969257e-06
Position 343: 5.141928278171189e-06
Position 1811: 5.02513502407845e-06
Position 409: 4.988688641082504e-06
Position 897: 4.982377108730555e-06
Position 631: 4.750377964562128e-06
Position 1596: 4.589844601850998e-06
Position 1508: 4.209512020799393e-06
Position 1878: 2.3915140869829745e-06
Position 1082: 1.7032036758380194e-06
Position 444: 1.6629708526384546e-06
Position 1677: 1.2353573848923296e-06
Position 204: 1.001842567433751e-06
Position 311: 8.882284803889199e-07
Position 280: 4.1147479642186354e-07
Position 241: 1.0989732019966126e-07
Position 206: 8.948197260040832e-08
Position 1613: 7.540446760637178e-09
Position 1517: 1.6136375253444085e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1339: 0.9933818477203028
Position 1672: 0.8919418894582262
Position 723: 0.3943419045976101
Position 371: 0.22975888602088576
Position 608: 0.1919723988753895
Position 343: 0.057313634966218156
Position 1697: 0.053847413313736776
Position 390: 0.022779969656184222
Position 409: 0.021208889408170013
Position 451: 0.01756777857580927
Position 248: 0.011031245899333004
Position 1793: 0.010994162555493469
Position 1560: 0.010192784888825909
Position 427: 0.008132228062193573
Position 457: 0.006719293374796571
Position 656: 0.0059890882089370205
Position 773: 0.005559196664533952
Position 1826: 0.005434974265742955
Position 277: 0.004373014947819854
Position 1930: 0.0043342419505001655
Position 355: 0.004317675442873964
Position 254: 0.004316656888636218
Position 613: 0.004166627155804717
Position 1581: 0.003853295497849323
Position 387: 0.003450546037521607
Position 1391: 0.0029237646554807714
Position 1526: 0.002526410468096505
Position 1005: 0.0023610087992033133
Position 380: 0.002187510098611615
Position 1568: 0.0018512531849939977
Position 1897: 0.0018441875689581867
Position 1878: 0.001660793324412905
Position 1585: 0.0014420192563124835
Position 1360: 0.0012355833309381234
Position 955: 0.0011062630880285841
Position 957: 0.0010622582313804438
Position 923: 0.0010078813189453668
Position 1773: 0.0009287468731504265
Position 1037: 0.0008907529909630324
Position 725: 0.0008889238360307935
Position 1535: 0.0007798988002151348
Position 731: 0.0007531265052449623
Position 286: 0.0007510893161160942
Position 704: 0.0006572348937828103
Position 1717: 0.0005436033091029786
Position 897: 0.0005049716040811909
Position 1602: 0.00046170745261257497
