Gene = Fbxo22
index = 403
Annotated 5SS: [  264   567  5072  6074  9555 12263]
Annotated 3SS: [  427  4983  5977  9389 12096 14314]
SMsplice 5SS: [  264   567  5072  6074  9555 12263]
SMsplice 3SS: [  427  4983  5977  9389 12096 14314]
top_k =  1000
Partition function (log Z): -2.097180710513448

Sorted 5' Splice Sites (High to Low Probability):
Position 5072: 0.9193611527095599
Position 264: 0.8864648461368156
Position 6074: 0.831014003530976
Position 9555: 0.8111516542448219
Position 6431: 0.5989165462429519
Position 12263: 0.5099967646326374
Position 540: 0.3807686871913107
Position 10756: 0.3632864148542464
Position 4646: 0.3546328527547457
Position 571: 0.24538598195536132
Position 9999: 0.2374717315480277
Position 4857: 0.21858875002991213
Position 83: 0.18545910511253438
Position 5295: 0.16456662095585545
Position 4218: 0.11782824276583272
Position 8163: 0.11294012018831297
Position 66: 0.09572450083815405
Position 7141: 0.08365743395882869
Position 9551: 0.08318811666308634
Position 12231: 0.07769700718869298
Position 12156: 0.07481178672895182
Position 6408: 0.0737049910882959
Position 11478: 0.06807398802053462
Position 11255: 0.06720323745971093
Position 4631: 0.05291343709318735
Position 3596: 0.050079897272984106
Position 502: 0.04611567805844511
Position 12422: 0.041554628375732365
Position 4214: 0.040627296580517905
Position 1862: 0.034473643278307244
Position 4228: 0.033633921318660276
Position 256: 0.030198802095369123
Position 11599: 0.030196131379288428
Position 12295: 0.02996651358849037
Position 549: 0.028219011721175604
Position 208: 0.02777593689315034
Position 6070: 0.027449874011285822
Position 6567: 0.02708387505016433
Position 59: 0.026665420271634446
Position 609: 0.023270110471794597
Position 13429: 0.01725604195715876
Position 8135: 0.016466017069859853
Position 4203: 0.016120431675057584
Position 116: 0.014396446697817013
Position 12256: 0.013372340978305726
Position 12183: 0.012560160934535856
Position 11421: 0.012232554651813107
Position 9908: 0.01021154532649183
Position 7402: 0.01011101172129666
Position 12151: 0.009257179418419817
Position 4653: 0.008884060450636694
Position 8348: 0.008681826808370898
Position 63: 0.0086048155685796
Position 13574: 0.007803062292861009
Position 2101: 0.007633987859984044
Position 12291: 0.007549769017721841
Position 13644: 0.006662580481222671
Position 5500: 0.006493657570968277
Position 429: 0.006212161915379663
Position 12836: 0.006038844694134004
Position 11141: 0.005783147602039384
Position 10872: 0.005627157645405728
Position 4869: 0.005586970581085325
Position 4540: 0.00557499236981935
Position 6552: 0.005000543198840071
Position 10065: 0.00497077040292935
Position 194: 0.004954324144000464
Position 4351: 0.004347803751934063
Position 453: 0.004290466046693237
Position 6055: 0.0042455674336315955
Position 6493: 0.0039622218621495585
Position 13714: 0.003833230571497454
Position 2289: 0.0037900488745111725
Position 56: 0.003382479608963462
Position 969: 0.0027194257189255377
Position 4707: 0.002699482179550381
Position 5524: 0.0026716228245764716
Position 1873: 0.0026228556701621934
Position 218: 0.0025894614945439114
