Gene = Eif2a
index = 365
Annotated 5SS: [  266  5336 11788 13826 15319 15896 19248 19552 19796 23144 26862 29831
 30818]
Annotated 3SS: [ 5265 11712 13706 15218 15812 19173 19406 19678 22571 26747 29713 30751
 31299]
SMsplice 5SS: [  266 11873 13826 15319 15896 19248 19552 19796 26862 29831 30818]
SMsplice 3SS: [11712 13706 15218 15812 19173 19406 19678 26747 29713 30751 31299]
top_k =  1000
Partition function (log Z): 5.957409864995288

Sorted 5' Splice Sites (High to Low Probability):
Position 19796: 0.9990825361415766
Position 29831: 0.9568326657389173
Position 15319: 0.9508596560934891
Position 26862: 0.9217383189075392
Position 19552: 0.8935454890706883
Position 266: 0.8611939683092585
Position 13826: 0.8274451681552838
Position 30818: 0.7550709251885974
Position 19248: 0.6885489392822771
Position 15896: 0.5085896866532157
Position 11873: 0.45759845914408004
Position 5336: 0.45448705494135505
Position 2824: 0.4362833195988352
Position 18533: 0.40894773413793883
Position 16150: 0.3992912437296184
Position 11788: 0.3985013482187031
Position 23144: 0.3960667395924843
Position 27320: 0.37541683946905313
Position 29669: 0.2796777221367699
Position 503: 0.24870704279490116
Position 22866: 0.15842594693666845
Position 15557: 0.1453792476074114
Position 5507: 0.10957783814581389
Position 3075: 0.10836593735149687
Position 6047: 0.07863606148782379
Position 5384: 0.05389208832110528
Position 9450: 0.05033958543149451
Position 2138: 0.042330803889518105
Position 655: 0.040848365408285056
Position 3442: 0.0399281949701371
Position 5816: 0.038651121944172515
Position 26666: 0.034997716958513746
Position 31157: 0.030231339664716608
Position 6140: 0.02819563300407791
Position 29035: 0.02590592279425456
Position 23330: 0.025002454256108923
Position 302: 0.024038414949025397
Position 22787: 0.02344489186952454
Position 916: 0.02337603597767135
Position 3453: 0.01858042901168401
Position 2584: 0.018508478482457194
Position 9249: 0.016295677313698836
Position 30519: 0.015622250180115208
Position 912: 0.015137715206015208
Position 15521: 0.012472086643794632
Position 20175: 0.012090515779666923
Position 30995: 0.01105626803711684
Position 14237: 0.009810945507735954
Position 888: 0.00959881465471361
Position 182: 0.009031948764797506
Position 617: 0.007971059729184956
Position 30326: 0.007740159115745856
Position 30031: 0.007293357919957667
Position 6430: 0.007183355095796663
Position 5903: 0.006834964184345466
Position 6299: 0.006294524536755716
Position 18431: 0.005875115783182741
Position 19527: 0.005803129996722588
Position 18697: 0.004910320968891095
Position 30115: 0.0041853888803159486
Position 6411: 0.004121064786099167
Position 8586: 0.004052980331315013
Position 3968: 0.00376983132484319
Position 1774: 0.0037032399917924044
Position 31200: 0.003571676787358521
Position 406: 0.0033514706418037244
Position 5731: 0.00319278885051556
Position 17438: 0.00304332625307865
Position 1884: 0.0026853070576386153
Position 3473: 0.002643617324245324
Position 15519: 0.002621600423213611
Position 29913: 0.002552831283280414
Position 14364: 0.0025423929258254364
Position 15479: 0.002511326906127466
Position 29790: 0.002403079889374205
Position 27370: 0.0023523351715524425
Position 27784: 0.00219440780224106
Position 15576: 0.002142004932279561
Position 1665: 0.0020283284557211043
Position 8859: 0.0018886045319403673
Position 2819: 0.0018572605010135795
Position 11856: 0.001826865929593486
Position 28829: 0.0017831132158045368
Position 2877: 0.0014958118111224005
Position 4184: 0.0012138235850044604
Position 19561: 0.001133159352400511
Position 214: 0.0011189687931368122
Position 83: 0.0010672485951027984
