Gene = 2310009A05Rik
index = 32
Annotated 5SS: [148]
Annotated 3SS: [2713]
SMsplice 5SS: [148]
SMsplice 3SS: [2713]
top_k =  1000
Partition function (log Z): -8.632581560353472

Sorted 5' Splice Sites (High to Low Probability):
Position 148: 0.8862870702172368
Position 26: 0.04962915772124125
Position 1933: 0.041947992596432726
Position 195: 0.03466917053947749
Position 250: 0.016679399282803823
Position 2082: 0.006961173086623886
Position 1608: 0.006533934599349056
Position 204: 0.004029207552248377
Position 239: 0.0036994565711932076
Position 959: 0.0026708756859625963
Position 723: 0.0017072721044325168
Position 639: 0.001539511121809344
Position 30: 0.0015352345091731512
Position 1989: 0.0014404434714077284
Position 232: 0.001350391033422669
Position 224: 0.0010624250458643957
Position 2390: 0.0007555293546491397
Position 272: 0.0005925976726977268
Position 1418: 0.00047363956662615787
Position 2429: 0.00041030564504549014
Position 1972: 0.0003751991845050487
Position 18: 0.00034520613400058095
Position 1413: 0.00033846878125367685
Position 1530: 0.00028760958517102614
Position 1645: 0.00027741844367877534
Position 635: 0.00022159734226011966
Position 1509: 0.0001923566049283968
Position 1943: 0.0001796735888905989
Position 2581: 0.00016135804580546363
Position 657: 0.00013853395905918118
Position 804: 0.00012562045036900016
Position 797: 0.00011898517758239284
Position 1859: 0.00011776882883580903
Position 2911: 0.00011736546946396713
Position 470: 0.00010294923858584031
Position 2517: 0.0001017085946459236
Position 2338: 9.541405692437086e-05
Position 1659: 8.853402652599527e-05
Position 887: 8.197314233229299e-05
Position 1032: 6.654644849779592e-05
Position 1295: 5.269637404369903e-05
Position 1574: 4.817061459342915e-05
Position 2123: 4.5051535160892366e-05
Position 1219: 3.769118544512959e-05
Position 1334: 3.5171875109766796e-05
Position 1144: 3.469413710493074e-05
Position 169: 3.330317443976657e-05
Position 1642: 2.7380851831919728e-05
Position 1070: 2.5835464895097298e-05
Position 713: 2.4428931202337425e-05
Position 1612: 2.2518077349487126e-05
Position 436: 2.244417547171727e-05
Position 56: 1.7940483671463403e-05
Position 961: 1.724676152414519e-05
Position 899: 1.4049307924100423e-05
Position 2113: 1.401399213743361e-05
Position 385: 1.0062508879009485e-05
Position 1339: 7.834258998544332e-06
Position 2168: 7.3584824708557905e-06
Position 1063: 7.146813989577817e-06
Position 915: 7.034942009644877e-06
Position 736: 6.864500039993154e-06
Position 371: 6.216938412845224e-06
Position 2092: 5.611630600841966e-06
Position 421: 5.608724388017468e-06
Position 2765: 5.302903918116711e-06
Position 1019: 4.6674757597656335e-06
Position 54: 4.749859636465425e-08
Position 568: 1.3275779288434488e-08
Position 579: 8.72301584181117e-09
Position 536: 7.140036577731498e-09
Position 977: 5.343878028076391e-09
Position 963: 4.965040543986431e-09
Position 513: 4.665529678852691e-09
Position 950: 2.5897357891450065e-09
Position 711: 1.639330893702952e-09
Position 486: 1.4886947607336408e-09
Position 1625: 4.3376261302734647e-10
Position 500: 3.2392671808521694e-10
Position 534: 2.6555832249480043e-10
Position 792: 2.101233839050105e-11
Position 794: 2.0321875987270115e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2713: 0.7565854346689969
Position 1070: 0.08372873078511057
Position 1845: 0.0802139110375652
Position 1449: 0.019092653410938045
Position 995: 0.01779119952501688
Position 1858: 0.014348540659996084
Position 492: 0.014117852106003227
Position 2719: 0.01410064751400402
Position 690: 0.01311646146363616
Position 2148: 0.005198125494351653
Position 1207: 0.0036584531266623988
Position 2885: 0.0036548829008792383
Position 747: 0.0036412497376573233
Position 1882: 0.0033194563752819753
Position 1375: 0.002790681847728578
Position 539: 0.002691578277074693
Position 388: 0.0023886746510263417
Position 1901: 0.002220798134065831
Position 123: 0.0020182053029208008
Position 2498: 0.0018010524107296428
Position 2232: 0.0016662017123346617
Position 1574: 0.0016275247160925722
Position 1920: 0.0011896805763912221
Position 1123: 0.0010698036786926037
Position 2599: 0.0009111882074385302
Position 2297: 0.0008927369565405275
Position 2249: 0.0008377385866222011
Position 371: 0.0007365832232103386
Position 265: 0.0007362406013943527
Position 2746: 0.0006678474109483222
Position 1244: 0.0006168106062761022
Position 814: 0.0006107845558784733
Position 871: 0.0005976067754597821
Position 2466: 0.0005371223894512737
Position 1222: 0.0004799655414201407
Position 2277: 0.0004169661775496038
Position 2751: 0.0003973480849073745
