Gene = Adhfe1
index = 100
Annotated 5SS: [  204  1997  3810  5029  5525  5872  7668  9158 10338 12260 15640 15946
 18991]
Annotated 3SS: [ 1958  3768  4974  5369  5674  7589  9051 10184 12160 15560 15848 18832
 28242]
SMsplice 5SS: [  204  5525  7668  9158 10338 10539 12260 15946 16316 18991]
SMsplice 3SS: [ 5369  7589  9051 10184 10441 12160 15848 16233 18832 28242]
top_k =  1000
Partition function (log Z): 6.113011604539551

Sorted 5' Splice Sites (High to Low Probability):
Position 18991: 0.9956845226889042
Position 12260: 0.9726274454067249
Position 10338: 0.9297467558570486
Position 204: 0.8965829427565148
Position 5525: 0.7618280086163969
Position 16316: 0.71846757975342
Position 10539: 0.6644964660607475
Position 9158: 0.6112636408220214
Position 7668: 0.6013955792122255
Position 15983: 0.5063706608057079
Position 15946: 0.4536957325197678
Position 9243: 0.3769596913192391
Position 2700: 0.2522867088208993
Position 17069: 0.1650968712810206
Position 16709: 0.16387668431017693
Position 15640: 0.16216619526468287
Position 1997: 0.16119954895374386
Position 5872: 0.15242559736567893
Position 5061: 0.15162298469139418
Position 3810: 0.14075943224431298
Position 669: 0.11145742907746486
Position 20057: 0.11097859905197394
Position 16776: 0.10485692587335156
Position 2164: 0.08956504280704472
Position 8603: 0.0784560919738693
Position 877: 0.056484879813881755
Position 3973: 0.05446769792744539
Position 815: 0.04782915034469957
Position 1636: 0.047619423961745476
Position 7821: 0.04641483488650228
Position 1214: 0.04304195038991314
Position 24302: 0.038399191909006904
Position 12668: 0.03443063531301394
Position 24147: 0.030605568552499234
Position 21972: 0.027882144159024888
Position 6142: 0.024915902981321698
Position 22008: 0.024552067145360963
Position 16818: 0.023680956103631686
Position 5499: 0.020996463402347093
Position 10029: 0.020222991349589492
Position 9991: 0.020004586470180823
Position 18271: 0.019453854682174126
Position 17328: 0.018971027201544886
Position 13332: 0.018712514609390923
Position 1759: 0.01856214371415558
Position 24431: 0.016671885619458118
Position 6411: 0.01659391143564543
Position 21152: 0.016289288853342344
Position 16143: 0.015132610704649663
Position 11736: 0.014069997274971267
Position 10379: 0.013500441409406606
Position 4332: 0.01309700533007628
Position 9322: 0.01307239562096007
Position 24237: 0.013047965277960778
Position 15451: 0.012847182128368776
Position 1798: 0.012729573268360397
Position 844: 0.012203424309835832
Position 16894: 0.011824123925991964
Position 44: 0.010924848569540591
Position 3667: 0.009665505290451556
Position 11896: 0.009060504770168053
Position 11227: 0.00813898402717009
Position 2781: 0.0077655086448751584
Position 6066: 0.007438603673478709
Position 17940: 0.0069611017022685
Position 4849: 0.006554300675676879
Position 9197: 0.0065192160532639674
Position 12264: 0.005388901190651365
Position 5774: 0.004506300965840916
Position 549: 0.004474011873632211
Position 14902: 0.004364479977699357
Position 17551: 0.004314019275825075
Position 5487: 0.004149321334169678
Position 3438: 0.004125023745228385
Position 7030: 0.00401425286565991
Position 14633: 0.003994828712646085
Position 9230: 0.003937143993392108
Position 5324: 0.003850035634861512
Position 9838: 0.0037996427822742777
Position 4275: 0.0036914531175274725
Position 7243: 0.003598252166390916
Position 1229: 0.003449275700641666
Position 2320: 0.0032550477539618843
Position 15073: 0.0031783454710485903
Position 21991: 0.003112701660754057
Position 17773: 0.0027583111551348983
Position 1175: 0.0027381414232207964
Position 10657: 0.00260529255679157
Position 10556: 0.0025603433260673876
Position 5071: 0.0024670105243008176
Position 9968: 0.0024194486606364386
Position 5020: 0.0024149575698483986
Position 8494: 0.002316449428820348
Position 3213: 0.002044148059384047
Position 2922: 0.0019182638814768177
Position 10271: 0.0018046858928630297
Position 1540: 0.0017979370584826236
Position 5979: 0.0016533274944976145
Position 1400: 0.0015470330778070572
Position 2495: 0.0015361329365678525
Position 1218: 0.0014907969442217361
Position 8478: 0.0014458782807183464
Position 414: 0.0014442000780729724
Position 10629: 0.0013454249272921292
Position 13795: 0.0012761656500352018
Position 24076: 0.001184335510982979
Position 15069: 0.0011684125765958012
Position 13409: 0.0011483446512387475
Position 16348: 0.0011168675347736563
Position 1629: 0.001082055096458582
Position 11036: 0.0010609449308924249
Position 4327: 0.0010537634063985237
Position 9126: 0.001015242766569096
Position 9168: 0.0009411927185278188
Position 3685: 0.0009268068591985644
Position 1383: 0.0008528460197898786
Position 1499: 0.0008114131990321488
Position 1888: 0.0007986185935637719
Position 11229: 0.0007678610745912715
Position 2500: 0.0007404593716189855
Position 208: 0.0006775723244846938
Position 12036: 0.0006597141351911513
Position 4622: 0.0005992109566832309
Position 10763: 0.0005741221076226659
Position 104: 0.0005337149887706536
Position 8523: 0.0005313171320512254
Position 9954: 0.0005234682340293669
Position 1571: 0.0005166947919633208
Position 1291: 0.0005107343334193145
Position 11212: 0.0004917134332048191
Position 2061: 0.0004906620276929464
Position 24120: 0.00048769230348986363
Position 9162: 0.00041596018803694647
Position 686: 0.00040685651508325224
Position 2344: 0.00040550639514640353
Position 474: 0.00040409263182675605
Position 11770: 0.00033829068296868404
Position 2324: 0.0003288427199105965
Position 16429: 0.0003235720448351647
Position 4819: 0.00032179821063541236
Position 312: 0.0003191257042910016
Position 423: 0.0003185693713159869
Position 9823: 0.00028885749682540694
Position 3402: 0.00028681170243689813
Position 20717: 0.0002694901581428835
Position 1780: 0.0002664100904852359
Position 971: 0.00023214070612561453
Position 3735: 0.00020633481641352272
Position 14866: 0.00019756564790537995
Position 9208: 0.0001862702124804642
Position 16027: 0.00018322679262393788
Position 3951: 0.00018080458989682362
Position 1615: 0.0001805294498597551
Position 226: 0.00016643748054716884
Position 10023: 0.0001461167110336457
Position 673: 0.00014457956014642982
Position 905: 0.00014322595295921295
Position 4462: 0.0001427893028543685
Position 5033: 0.00013601466707411855
Position 39: 0.00011999569854227923
Position 1525: 0.00011745702746863483
Position 13661: 0.00010916829688499355
Position 3903: 0.00010884316706615272
Position 465: 0.00010217853730562616
Position 1566: 0.00010052189102218566
Position 20066: 9.596544467994992e-05
Position 119: 9.138649640109667e-05
Position 1532: 7.602241932350138e-05
Position 1790: 7.527801173964129e-05
Position 675: 7.362768332145251e-05
Position 354: 6.777999603313764e-05
Position 1611: 6.7111559679128e-05
Position 1033: 5.7600823787749825e-05
Position 15970: 5.758880030909342e-05
Position 776: 5.4900110492517296e-05
Position 251: 4.801566968432126e-05
Position 21677: 4.413990604244155e-05
Position 599: 3.675350939370325e-05
Position 871: 3.4778049255305196e-05
Position 19616: 3.232282287930817e-05
Position 4312: 3.077241093009566e-05
Position 1743: 2.9819056280524156e-05
Position 582: 2.9579460411408416e-05
Position 16559: 2.524702714115879e-05
Position 801: 2.1595941890077796e-05
Position 1479: 1.9937356521449396e-05
Position 1831: 1.9585712620090917e-05
Position 860: 1.852052455477633e-05
Position 914: 1.8125413964778184e-05
Position 1359: 1.7539030356449565e-05
Position 361: 1.734921830913451e-05
Position 1326: 1.403217769324662e-05
Position 1668: 1.2558453625072312e-05
Position 867: 1.231052903077148e-05
Position 953: 1.093465132876328e-05
Position 114: 1.0676511700932939e-05
Position 12881: 9.468863952759534e-06
Position 692: 8.792276908966898e-06
Position 12841: 6.427309803399388e-06
Position 1640: 5.996656748292765e-06
Position 1731: 5.760878284634315e-06
Position 12: 5.5300989853083825e-06
Position 169: 5.090243067797626e-06
Position 16731: 5.0854810363448255e-06
Position 234: 5.073002409462766e-06
Position 272: 4.81903267324955e-06
Position 1056: 4.567119883850301e-06
Position 596: 4.539900560999961e-06
Position 1073: 2.888947835706441e-06
Position 428: 2.375569724298173e-06
Position 641: 2.097939769458794e-06
Position 12768: 1.9065495953397499e-06
Position 679: 1.6860553274361064e-06
Position 480: 1.6019055270805866e-06
Position 623: 1.4867644522248793e-06
Position 326: 1.379545116296411e-06
Position 575: 1.2727305202846072e-06
Position 486: 1.0915217250020085e-06
Position 472: 1.0142655303528175e-06
Position 1208: 9.928378394528577e-07
Position 1172: 9.022432548087036e-07
Position 847: 4.6673827500659844e-07
Position 750: 3.495314058407771e-07
Position 108: 3.35495109234202e-07
Position 829: 2.7332727734868645e-07
Position 81: 2.654583827593104e-07
Position 994: 1.827537676814488e-07
Position 883: 1.8250614322861742e-07
Position 67: 1.4470397909587984e-07
Position 438: 1.2716374987148451e-07
Position 1247: 2.4044739321563284e-08
Position 18926: 1.2912872726944611e-08
Position 19185: 1.0273777897019157e-08
Position 440: 9.41349053336923e-09
Position 426: 1.809089646912714e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9051: 0.9865466227156284
Position 12160: 0.8992859165392789
Position 18832: 0.7450312573771706
Position 16233: 0.6941867278691313
Position 5369: 0.6808718365204381
Position 15848: 0.631928791444147
Position 10441: 0.6228478142131042
Position 28242: 0.5789112266786961
Position 10184: 0.5520752053272767
Position 7589: 0.5518336881049342
Position 10220: 0.3909580554243077
Position 15885: 0.28298462455700646
Position 16589: 0.26928617663014043
Position 2612: 0.25135178220614174
Position 1958: 0.2507773339057389
Position 18814: 0.1814939669595343
Position 4974: 0.1649883075303995
Position 3768: 0.14148344149206032
Position 5674: 0.1351911038043494
Position 15560: 0.11393639788772061
Position 24236: 0.11091279543354307
Position 16981: 0.09967102237609354
Position 21755: 0.0850518046174225
Position 5412: 0.08014918997622511
Position 8355: 0.07641416214289151
Position 24106: 0.07014032622681374
Position 12095: 0.0692692363913487
Position 18883: 0.06192523314992604
Position 15586: 0.05957284879337915
Position 16836: 0.05642761804476857
Position 1341: 0.053136179958537796
Position 651: 0.05123092384364859
Position 1144: 0.05044287930252672
Position 7556: 0.048986627757150555
Position 23805: 0.04863137525653644
Position 19900: 0.042579805409777974
Position 3708: 0.03320048074715991
Position 15900: 0.03319427597676425
Position 9772: 0.032971647366934816
Position 23990: 0.03121802466147196
Position 794: 0.02924002268166457
Position 7750: 0.02902435070983847
Position 29164: 0.026342083438382846
Position 16094: 0.0255254692563903
Position 10407: 0.024352216307921167
Position 5448: 0.02145546241332931
Position 16700: 0.02084042899712127
Position 25868: 0.020732775392349207
Position 26185: 0.019103638675012916
Position 5871: 0.01880138655163805
Position 17193: 0.01877031617989412
Position 12565: 0.01771846052031789
Position 19873: 0.017505816008238702
Position 4220: 0.016863189706929543
Position 18159: 0.01669976475457362
Position 19975: 0.016354302308455918
Position 491: 0.01609847694766046
Position 1539: 0.015369971400992988
Position 9237: 0.014793012848061508
Position 3876: 0.014716498037276959
Position 762: 0.01421609718239393
Position 11616: 0.014202149097626071
Position 6273: 0.01407844543875348
Position 582: 0.013271574858567618
Position 16969: 0.012322245440303763
Position 9125: 0.012236970548877426
Position 19890: 0.011931092428592967
Position 19523: 0.010611028269189252
Position 23737: 0.01056632212080779
Position 22120: 0.010502527106259088
Position 3563: 0.010256729142403213
Position 19949: 0.010071432071829629
Position 9703: 0.009630805860043393
Position 16540: 0.009030768025788232
Position 10261: 0.009006430832216776
Position 20019: 0.008582295127415478
Position 10422: 0.008576584111427466
Position 18854: 0.008493023046172055
Position 21098: 0.008347133949283032
Position 11118: 0.008344735383957653
Position 20475: 0.008221874883593406
Position 28306: 0.007989516640363476
Position 19082: 0.007632084500309406
Position 25724: 0.0072289061280310036
Position 12532: 0.007195128170667795
Position 5636: 0.00704364019222795
Position 17914: 0.006613341022359206
Position 13187: 0.0063725936181472835
Position 8571: 0.006335574672567632
Position 24666: 0.006251387712497673
Position 25973: 0.006016140230902285
Position 2580: 0.006008228155856412
Position 15307: 0.0059624265051536444
Position 24637: 0.005915400760296879
Position 5955: 0.005789340524962337
Position 5979: 0.005779244953204855
Position 21036: 0.005668902040139506
Position 7369: 0.0056087608110010935
Position 7399: 0.005477997652233642
Position 5705: 0.005157919678532408
Position 20745: 0.005145610467443256
Position 19562: 0.004979586875553699
Position 5618: 0.004785004862915535
Position 12065: 0.004702828416000125
Position 1585: 0.004552331004310827
Position 591: 0.004497390740742623
Position 22266: 0.004427980273220121
Position 1996: 0.004191950945157063
Position 11760: 0.004178460627255269
Position 24658: 0.004156878366848965
Position 519: 0.0041374584579454265
Position 19235: 0.004073607599556174
Position 1611: 0.004047446414239178
Position 22084: 0.00403778201953633
Position 6971: 0.00401425286565991
Position 19697: 0.004010833552077626
Position 16283: 0.003987902167941973
Position 3258: 0.003941374616655794
Position 414: 0.003759878429137879
Position 14622: 0.003737354348840902
Position 7796: 0.0036855680960077948
Position 19328: 0.003627793683768678
Position 13119: 0.0036263654442542617
Position 22486: 0.003625344113729498
Position 7117: 0.003598252166390916
Position 12976: 0.0035040057709750452
Position 15346: 0.0034923892339335585
Position 4735: 0.0034417761616953426
Position 21592: 0.003405327694993656
Position 22348: 0.0034017051127018653
Position 12538: 0.0032527233933751145
Position 5763: 0.0032500758419211004
Position 7799: 0.003193420967561785
Position 6052: 0.0031364239365255404
Position 10455: 0.0031285645257418185
Position 16186: 0.0031203591860017644
Position 26356: 0.0031042797261122065
Position 1729: 0.003046631221804112
Position 14901: 0.002855242455892545
Position 13216: 0.0027968763202297904
Position 17704: 0.002758311155134899
Position 12435: 0.0026139634781181015
Position 6237: 0.0025154659968919437
Position 17872: 0.0024613038439194245
Position 2755: 0.002413197221364249
Position 26172: 0.002390013278855317
Position 24197: 0.002352737401760194
Position 19852: 0.0022666989034580446
Position 4532: 0.0022425092792486986
Position 15304: 0.0021694943138340942
Position 497: 0.0020744262387502196
Position 25327: 0.0020233528544890125
Position 16030: 0.0019976446787245373
Position 23843: 0.0019664400586475624
Position 15905: 0.0019431781171294113
Position 1591: 0.0019345941765015857
Position 3879: 0.0018977859644794424
Position 11691: 0.0018950219291233427
Position 3084: 0.001880438393939048
Position 20134: 0.0018642778469145586
Position 19978: 0.0018631504686299055
Position 344: 0.0018315999846879873
Position 12517: 0.0017757217520106214
Position 17314: 0.001766988856135941
Position 9850: 0.0017567892741035785
Position 11831: 0.0017512322352649936
Position 17421: 0.0017324304768484863
Position 2620: 0.0016891818939810985
Position 294: 0.001631542866190939
Position 14499: 0.001612770109333278
Position 19490: 0.0015500540825703116
Position 20938: 0.001536504333836571
Position 20167: 0.0015201470641846623
Position 11934: 0.0015141843780636076
Position 9906: 0.0014993606951829782
Position 5785: 0.0014934728113618076
Position 3292: 0.001491100333873978
Position 14748: 0.0014787239300393497
Position 16651: 0.0014443470623637775
Position 12111: 0.0013996760742819455
Position 1147: 0.0013940696220219974
Position 10378: 0.0013926285100760156
Position 3666: 0.0013824220913083013
Position 16027: 0.0013714869537763087
Position 12099: 0.0013417682728655842
Position 20970: 0.0013274811087210247
Position 10450: 0.0012300266743084523
Position 15385: 0.0012228720754474814
Position 20791: 0.001215441955597306
Position 4198: 0.0011898424588241308
Position 15795: 0.0011696682325471816
Position 1110: 0.0011039339031082306
Position 17295: 0.0010981498291226283
Position 13220: 0.0010909606828585696
Position 21735: 0.0010564950016381533
Position 655: 0.0010465325938292548
Position 12449: 0.00103175113187846
Position 23748: 0.0010217202528049146
Position 14963: 0.0010203202461675912
Position 18060: 0.0009859421457091746
Position 13102: 0.000972500465226584
Position 4535: 0.0009678491502588082
Position 23637: 0.0009522664545802166
Position 18951: 0.0009482080200548051
Position 2279: 0.000920657035918812
Position 10489: 0.0009082417160890072
Position 13655: 0.0008998238680404348
Position 19990: 0.0008993647097381875
Position 19456: 0.0008916795179000079
Position 21572: 0.0008732310386152479
Position 10614: 0.0008694368917906869
Position 11133: 0.0008437474343402516
Position 16882: 0.0008239876954490601
Position 14801: 0.0007996718819459487
Position 23718: 0.000792311933958841
Position 19100: 0.0007675662704261033
Position 23760: 0.0007585132899165497
Position 20583: 0.0006922199233294128
Position 10933: 0.0006719368556674278
Position 4609: 0.0006620839126408543
Position 9746: 0.0006447803369184261
Position 2323: 0.0006147395441075802
Position 9827: 0.0006088564100060447
Position 1699: 0.0005929740787692312
Position 3813: 0.0005861305390809744
Position 19501: 0.0005859615365009984
Position 13084: 0.0005787636836689018
Position 1879: 0.0005785777203220181
Position 13089: 0.000572278777727408
Position 21259: 0.0005641158818273141
Position 724: 0.0005590608495433009
Position 19308: 0.000551427222734603
Position 22283: 0.0005496832438059423
Position 12016: 0.0005208604050303828
Position 15753: 0.0005053391875880881
Position 19487: 0.0004983334915945103
Position 6093: 0.000490944167502988
Position 1738: 0.00048775100028003123
Position 11456: 0.00048271515755832613
Position 3340: 0.000472352938491054
Position 14951: 0.00047119534558425494
Position 20686: 0.00046240225466782605
Position 22425: 0.0004492433018104901
Position 14731: 0.0004476886146293811
Position 21228: 0.0004363766626098779
Position 12479: 0.00043017063169079164
Position 774: 0.00042903292122086845
Position 16062: 0.0004277318177252386
Position 16235: 0.00042308712831714255
Position 14761: 0.00041811865133731523
Position 3907: 0.0004153181112304448
Position 12406: 0.0004110937170487651
Position 1660: 0.00040146554283888825
Position 3715: 0.00039393958899664247
Position 13599: 0.00038470650330559654
Position 10088: 0.0003839362701231046
Position 20540: 0.00038267139723026133
Position 20199: 0.000380076278798669
Position 22154: 0.00037705972036035113
Position 8995: 0.000361253392972024
Position 15700: 0.00035984399888378416
Position 588: 0.0003586766133024994
Position 24611: 0.0003337882444246646
Position 369: 0.0003334450075427096
Position 1643: 0.0003204818479510968
Position 16260: 0.00031420917651250673
Position 12019: 0.00030769252682177103
Position 843: 0.00030708188063288574
Position 13224: 0.00029712312552017595
Position 509: 0.00029332514324005316
Position 9967: 0.0002790265889931619
Position 16182: 0.0002757198312561162
Position 10314: 0.0002632320168361004
Position 16049: 0.0002561282726293735
Position 16483: 0.0002551555942739653
Position 1378: 0.0002546787201387212
Position 3722: 0.00025446826376262686
Position 12114: 0.0002487534947304227
Position 23966: 0.0002486554177620871
Position 21300: 0.0002473177835072251
Position 769: 0.0002461907439604004
Position 11663: 0.00023831985111616867
Position 11776: 0.0002343360985337402
Position 2635: 0.0002327228547427057
Position 10269: 0.0002314253663418483
Position 11499: 0.0002235381972501393
Position 11167: 0.00021007571666826932
Position 10721: 0.00020569528428319894
Position 20481: 0.00019414546147700863
Position 392: 0.00019140438903441988
Position 23142: 0.000187907560014953
Position 20262: 0.0001798839242103621
Position 10737: 0.00017944738496739214
Position 16595: 0.00017936695093843832
Position 23167: 0.0001792291619641821
Position 1673: 0.0001726974959715171
Position 9247: 0.00017262701433335326
Position 18550: 0.00017189313942073584
Position 16708: 0.00017039489662007905
Position 3047: 0.0001637096654449987
Position 22960: 0.00016241425660669774
Position 3496: 0.00016237226285619567
Position 380: 0.00015894238910022483
Position 19250: 0.00014885979011533166
Position 15982: 0.0001440991231956547
Position 19535: 0.0001425892603007562
Position 11880: 0.00013786405834275561
Position 2393: 0.00013725949978972817
Position 9254: 0.0001316896081636171
Position 1655: 0.00012397700576318523
Position 4565: 0.00012384274118488241
Position 1546: 0.00012367681164313023
Position 22406: 0.00012238069527867614
Position 2343: 0.00011952686488742824
Position 19827: 0.00011872371531021367
Position 10003: 0.00011149163874055453
Position 2697: 0.00010737649401209115
Position 10462: 9.770514731722592e-05
Position 21710: 9.75464168939436e-05
Position 10459: 9.171836557785522e-05
Position 12169: 8.353785692926387e-05
