Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  1000
Partition function (log Z): -4.69687149796715

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.9333629069466661
Position 1897: 0.8931455305503218
Position 1619: 0.533348826667686
Position 2251: 0.3388390760196391
Position 5172: 0.30132676992607965
Position 2366: 0.1257667951857812
Position 91: 0.06485105615255327
Position 5876: 0.059334875140657585
Position 982: 0.04971414722573707
Position 807: 0.034462633888116025
Position 2498: 0.020238211834750407
Position 2271: 0.018542858359424364
Position 2869: 0.017023933066265158
Position 2574: 0.015890092631189755
Position 1005: 0.014504465100922
Position 3285: 0.014117245215774357
Position 1303: 0.010554734849637102
Position 353: 0.008022462482048494
Position 5328: 0.007945439960995412
Position 156: 0.007647302238984983
Position 5567: 0.0063546974219740315
Position 5928: 0.005669832252752955
Position 417: 0.0043820356532357704
Position 4261: 0.003947512420012177
Position 938: 0.0037564702683038583
Position 2514: 0.003648795385306134
Position 250: 0.002855253860898576
Position 2293: 0.0027787739103583573
Position 2545: 0.0022509103509698375
Position 5199: 0.0022399642283761237
Position 764: 0.0022211987648045337
Position 5744: 0.0016527993339583618
Position 5800: 0.0016194790220058109
Position 1025: 0.001576847235421441
Position 3592: 0.0014994987406669864
Position 4799: 0.001412530043770989
Position 2507: 0.001269963207718066
Position 118: 0.0009427806688114492
Position 5003: 0.0009420956789730026
Position 1982: 0.0009017795988924042
Position 5510: 0.0008753855533964383
Position 4897: 0.0007765984973477204
Position 357: 0.0006681918582026231
Position 106: 0.0006567496571933539
Position 3659: 0.0006459907254502601
Position 1920: 0.0006290608236479675
Position 2236: 0.0005535086710203781
Position 759: 0.0005061506009526796
Position 5955: 0.00048129591822563
Position 1176: 0.0004701606935236092
Position 75: 0.00046147224706235136
Position 1874: 0.0004288214354662231
Position 4678: 0.000391349090033716
Position 4446: 0.00037238662309493746
Position 2475: 0.0003310588682321437
Position 3040: 0.000316640787162567
Position 6188: 0.00027401576109638927
Position 2533: 0.0002675407281519406
Position 2246: 0.0002483945391170787
Position 5976: 0.00023270014893207565
Position 3921: 0.00023102640920545314
Position 2528: 0.00020946674388410135
Position 152: 0.0001953467157053482
Position 4330: 0.000185476716420392
Position 2279: 0.000173209601565893
Position 1964: 0.00016959777898030106
Position 920: 0.00014564179096470892
Position 2210: 0.00012734178869553415
Position 1454: 0.00012568032401521118
Position 124: 0.00011565452093700343
Position 1735: 0.00011443357774246862
Position 1244: 0.0001104910492947625
Position 1848: 0.00010046086955591996
Position 2428: 9.476858972852041e-05
Position 95: 9.053792875934693e-05
Position 2070: 7.509149619670219e-05
Position 899: 6.350216737768421e-05
Position 1633: 5.9517365694126354e-05
Position 1974: 5.370050444324685e-05
Position 210: 5.316016751818343e-05
Position 406: 4.4127959741421054e-05
Position 719: 4.212436447365055e-05
Position 1074: 3.4077412996758624e-05
Position 384: 3.099410131769168e-05
Position 93: 2.874554701914203e-05
Position 1732: 2.7371434091480964e-05
Position 1572: 2.446942253824298e-05
Position 1418: 2.4415741728412674e-05
Position 86: 2.3712584342333113e-05
Position 389: 2.363769966493742e-05
Position 1150: 2.1844004025731025e-05
Position 1998: 2.1565946297652875e-05
Position 702: 2.0698408088430873e-05
Position 1421: 1.9136311903084358e-05
Position 334: 1.8384353101909852e-05
Position 160: 1.8141182754431683e-05
Position 29: 1.7791081084956433e-05
Position 2201: 1.671991900465215e-05
Position 1623: 1.48132457414055e-05
Position 1954: 1.2263026074568304e-05
Position 757: 1.171928050808851e-05
Position 914: 9.97992210983376e-06
Position 1517: 6.946690839679457e-06
Position 1860: 5.224245046354125e-06
Position 497: 5.036811561594603e-06
Position 960: 3.797738788043706e-06
Position 986: 3.7693208701430374e-06
Position 338: 3.4635193098094387e-06
Position 395: 3.200922056733515e-06
Position 1241: 2.7681654082429916e-06
Position 925: 2.7530514155405747e-06
Position 523: 6.965852267282212e-07
Position 532: 3.1705632354035e-07
Position 424: 2.6935338549753483e-07
Position 506: 2.519466835683368e-07
Position 579: 1.2914212949108522e-07
Position 430: 8.557002946367716e-08
Position 583: 7.908977633239366e-08
Position 542: 6.548688814708649e-08
Position 393: 4.6961175714312254e-08
Position 382: 4.5983978998577944e-08
Position 437: 3.035063993134708e-08
Position 492: 2.6811716391427382e-08
Position 450: 2.1607826330214006e-08
Position 1850: 1.0828048714551732e-08
Position 1938: 2.05988258281187e-09
Position 1808: 2.0181682199725084e-09
Position 427: 1.9747621889662463e-09
Position 387: 1.7295380459504496e-09
Position 949: 1.5740883850670894e-10
Position 876: 1.5161847481083945e-10
Position 612: 3.7890096117299276e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.9244940362602521
Position 1811: 0.7778087883121173
Position 1559: 0.5018864916070472
Position 2144: 0.44318797194294945
Position 5063: 0.2736962672667804
Position 1757: 0.10779865704746919
Position 869: 0.04851466395736855
Position 2392: 0.046615896092430054
Position 6008: 0.039455663663950834
Position 6266: 0.02897119060280312
Position 170: 0.025526117922295283
Position 1486: 0.02459707122837113
Position 2088: 0.0210364262569009
Position 5800: 0.02014384601081986
Position 610: 0.019222260160072887
Position 5067: 0.01795958279117562
Position 2702: 0.016100230439661963
Position 2057: 0.015325863813295875
Position 5404: 0.012231849585568617
Position 3200: 0.010273429941322267
Position 4204: 0.009746264013159867
Position 5106: 0.009547586165139113
Position 185: 0.00941696818533681
Position 5198: 0.008640128363738602
Position 654: 0.008262842220671012
Position 4961: 0.005980096892831991
Position 1724: 0.005926043896668141
Position 172: 0.0051257377587076896
Position 1692: 0.004861981445332878
Position 1187: 0.004248269479998971
Position 4622: 0.003946910672376944
Position 3372: 0.003630135820148722
Position 1100: 0.0035854992112250503
Position 2063: 0.00326399455215914
Position 3157: 0.0031548178722911498
Position 1578: 0.003153039259733228
Position 5449: 0.003089384967342703
Position 702: 0.002714503051631476
