Gene = Mael
index = 657
Annotated 5SS: [  210   482  1872  3344  4580 12179 12908 13155 32892 33955 36470]
Annotated 3SS: [  388  1771  3187  4537 12053 12852 13012 32828 33821 36393 37008]
SMsplice 5SS: [  210   482  3344  4580 12179 12908 32892 33955 36470]
SMsplice 3SS: [  388  3187  4428 12053 12852 32828 33821 36393 37008]
top_k =  1000
Partition function (log Z): -5.993350551133608

Sorted 5' Splice Sites (High to Low Probability):
Position 12908: 0.9970212645752428
Position 210: 0.9799102549382984
Position 482: 0.8440947108908757
Position 3344: 0.8179405513203325
Position 12179: 0.6859925507849362
Position 4580: 0.656784700028559
Position 1872: 0.41579545639884624
Position 20432: 0.40957743734818935
Position 4429: 0.24391189400070296
Position 4600: 0.24190011066419126
Position 24575: 0.22949261352670372
Position 9338: 0.20589617022749118
Position 19572: 0.17162448928488386
Position 3308: 0.15521521966335255
Position 18536: 0.15253430599998055
Position 13155: 0.12691169330337793
Position 994: 0.09246578915240634
Position 12189: 0.05830732473076163
Position 11570: 0.057928777040693206
Position 591: 0.04950162405691284
Position 14764: 0.04199430431248101
Position 8405: 0.03899108441050189
Position 4840: 0.021718691406051267
Position 8930: 0.019373270294326308
Position 21584: 0.009616354000150668
Position 16186: 0.008772514464466719
Position 16654: 0.007147671077849117
Position 21681: 0.0067739928519613465
Position 2587: 0.00644853064729874
Position 9040: 0.004984326921415495
Position 15782: 0.004225704398223969
Position 16913: 0.0034107290870106126
Position 12054: 0.003284108718225069
Position 21933: 0.0030630428680932663
Position 1187: 0.0029125771534017743
Position 1863: 0.0028958886480220875
Position 998: 0.0028246747874168
Position 3233: 0.002749751576412516
Position 12272: 0.0027344160154538213
Position 1824: 0.0022177874438052197
Position 7107: 0.0020999723474528975
Position 247: 0.001983893313425069
Position 369: 0.0016739536597706736
Position 1877: 0.0015780205275958707
Position 3727: 0.0014862867341519908
Position 4325: 0.001268176039724229
Position 1366: 0.0012654482454772815
Position 4402: 0.00116986370364996
Position 16650: 0.001116515049228585
Position 18428: 0.0008778174462824947
Position 11574: 0.0008490088028881633
Position 869: 0.0008387464641921673
Position 3427: 0.0008142140945989907
Position 554: 0.000810113789850183
Position 11593: 0.0007846403197100272
Position 3632: 0.0007089456031059468
Position 654: 0.0006909371708253734
Position 4438: 0.000688296021835544
Position 3847: 0.000687076464800599
