Gene = Pif1
index = 816
Annotated 5SS: [  92 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
Annotated 3SS: [ 423 1844 2054 2290 2552 2787 4559 4963 6101 6296 7226 7620]
SMsplice 5SS: [ 139 1235 1978 2181 2445 2668 2895 4700 5071 6190 6443 7419]
SMsplice 3SS: [1102 1844 2054 2290 2552 2787 4550 4963 6101 6296 7312 7620]
top_k =  1000
Partition function (log Z): 20.14734103788083

Sorted 5' Splice Sites (High to Low Probability):
Position 5071: 0.9954630129566964
Position 6190: 0.9812738631322793
Position 2668: 0.9738516392436273
Position 1978: 0.9712397449198562
Position 2895: 0.9689009754900384
Position 7419: 0.8904880650150785
Position 2445: 0.8699591942277872
Position 2181: 0.8122386717739266
Position 1235: 0.7771782160106192
Position 4700: 0.7632829516299239
Position 139: 0.6928956169698205
Position 6443: 0.6518979150451163
Position 840: 0.568295979621297
Position 390: 0.43334351800010046
Position 5498: 0.31272253029985136
Position 92: 0.17193218750985478
Position 5458: 0.12101495833521898
Position 586: 0.1178809146890981
Position 5965: 0.09198011086805218
Position 7046: 0.0761781934549913
Position 4739: 0.06534890450899221
Position 2206: 0.043148309271104496
Position 6594: 0.038236425816761156
Position 5476: 0.02939417993103635
Position 2886: 0.024452290543893997
Position 7784: 0.02376261500193903
Position 4827: 0.023342366804060967
Position 189: 0.021557220346614656
Position 2449: 0.01545919120011701
Position 8197: 0.015424658964843642
Position 3289: 0.013525207008321237
Position 6365: 0.013462370557838254
Position 1230: 0.01217998209360832
Position 6462: 0.01205923594517466
Position 4609: 0.01179657055496884
Position 6308: 0.008878020588389029
Position 749: 0.008689580892994257
Position 1518: 0.007563969474858793
Position 149: 0.007061568726669205
Position 4002: 0.006465770328256107
Position 2348: 0.005483121660420916
Position 5465: 0.005163445163778717
Position 3138: 0.005015138107394388
Position 2187: 0.004612437566489424
Position 153: 0.004246975417776012
Position 1301: 0.003987966768723949
Position 3064: 0.003925893724062034
Position 4435: 0.0038927841798652206
Position 1412: 0.003679056384151124
Position 2109: 0.003068823368806701
Position 356: 0.003005148155575874
Position 6162: 0.0025902587971707463
Position 5940: 0.0022290150724737115
Position 5836: 0.0020885135529595342
Position 2881: 0.002059665051109827
Position 1380: 0.0020541401415611945
Position 8077: 0.001964717534928549
