Gene = Dpagt1
index = 345
Annotated 5SS: [ 361  828 1322 2293 4358 5248 5806 6127]
Annotated 3SS: [ 706 1107 2145 4272 5058 5717 5970 6211]
SMsplice 5SS: [ 361 1322 2293 5248 5824 6127]
SMsplice 3SS: [1216 2145 5058 5717 5970 6211]
top_k =  1000
Partition function (log Z): 1.0954612051265982

Sorted 5' Splice Sites (High to Low Probability):
Position 6127: 0.8423668067839714
Position 1322: 0.7410202547262459
Position 361: 0.6927471476579138
Position 5248: 0.6822873541103658
Position 2293: 0.5209980221940099
Position 2746: 0.4798121211881809
Position 4358: 0.42407951531353166
Position 5824: 0.4196694403290718
Position 828: 0.3488865741309938
Position 2236: 0.33175246346130327
Position 5806: 0.3174025990959072
Position 5814: 0.207736052476004
Position 4087: 0.15572291179746414
Position 4818: 0.1379517683804079
Position 2297: 0.0909214494126885
Position 5059: 0.07796473700778574
Position 6008: 0.07027965850836292
Position 1071: 0.06167239722650865
Position 559: 0.057052840288073
Position 4395: 0.054260617140984894
Position 1077: 0.03275976334653696
Position 3871: 0.02690933420618156
Position 2344: 0.02644356517840555
Position 4137: 0.02576758539099255
Position 6524: 0.0232364533627672
Position 805: 0.021337648666700786
Position 4142: 0.018891768192077718
Position 651: 0.017182619928609564
Position 5988: 0.01384280067120057
Position 1727: 0.013404564557467953
Position 4221: 0.012943115465231997
Position 4273: 0.0127622695801144
Position 4239: 0.011187235939471138
Position 1627: 0.009969700176083883
Position 5624: 0.009137814953596661
Position 3859: 0.00907137027942584
Position 236: 0.008508761574619154
Position 492: 0.006932255582805153
Position 365: 0.0057661839781807086
Position 4115: 0.0046727274695388885
Position 1075: 0.004665633503954911
Position 159: 0.004376909373103024
Position 563: 0.004265758424548327
Position 988: 0.0037651100776344634
Position 6345: 0.003672434748455125
Position 6307: 0.0033387407457156353
Position 6872: 0.0029902079022232353
Position 2870: 0.002969601884706553
Position 150: 0.002656589874730025
Position 25: 0.0025727060214326756
Position 1326: 0.0024096099551305463
Position 1366: 0.0020973224408536014
Position 5177: 0.001996612259346539
Position 1993: 0.0019789793656897884
Position 6363: 0.0016003416462512204
Position 6652: 0.0012722723189230972
Position 4532: 0.0011572341093912494
Position 984: 0.0010740913196491204
Position 3875: 0.0010718138948118212
Position 196: 0.001061020438756178
Position 297: 0.0010244486406145157
Position 4147: 0.0010096598299141081
Position 388: 0.0009329190317519415
Position 4160: 0.0009134094240201731
Position 1654: 0.0008822486856904149
Position 992: 0.0008155715556368
Position 3530: 0.0007306092577915077
Position 5971: 0.0006919493627858366
Position 3856: 0.0006836272117803884
Position 6014: 0.0006403806925817728
Position 38: 0.0006301341397824027
Position 3056: 0.0006118310280743658
Position 379: 0.0006035214189286796
Position 6139: 0.0005935001598982974
Position 3223: 0.000581042821094236
Position 1814: 0.0004948394809126919
Position 43: 0.00046421178011117267
Position 1874: 0.00043868339733424264
Position 6023: 0.0003758272983937767
Position 4169: 0.00034130130902250774
Position 96: 0.0002578841702868813
Position 2374: 0.0002346113241311294
Position 1240: 0.00022611061598058359
Position 733: 0.0002229359289676283
Position 1124: 0.00021252950431373943
Position 1383: 0.00021170141121612047
Position 1701: 0.00017291840766577496
Position 1750: 0.00013714209288050421
Position 381: 0.00013543555346767885
Position 1273: 0.00012398446418772753
Position 266: 0.00011636112710099425
Position 188: 0.00011562831436466403
Position 1276: 8.407518823034517e-05
Position 3358: 8.113625491565424e-05
Position 6448: 7.487459867638955e-05
Position 211: 7.096590908662662e-05
Position 1065: 6.98531684409808e-05
Position 324: 6.669189246737064e-05
Position 4803: 6.415770362065721e-05
Position 1861: 6.0582219213137304e-05
Position 501: 5.2099066618417295e-05
Position 275: 3.826915391609524e-05
Position 952: 3.6679941261372216e-05
Position 832: 3.380537490231188e-05
Position 655: 2.789506414977267e-05
Position 968: 2.6595489561569935e-05
Position 1089: 2.5919657088759435e-05
Position 1794: 2.2985887108456383e-05
Position 1684: 1.8874251406572897e-05
Position 1445: 1.7109389538843505e-05
Position 1406: 1.2673776768013496e-05
Position 2240: 1.1751805018239896e-05
Position 548: 1.0444806638968038e-05
Position 1748: 1.0034297722384214e-05
Position 2247: 9.497859060790119e-06
Position 1107: 8.866529968913314e-06
Position 2381: 8.8302920416429e-06
Position 2366: 8.270908232054201e-06
Position 135: 7.819721578395103e-06
Position 2280: 7.242341594478865e-06
Position 256: 6.690242746218375e-06
Position 2325: 5.352462732691552e-06
Position 534: 4.798956036118468e-06
Position 51: 4.79133627458327e-06
Position 2319: 4.746574407640312e-06
Position 2368: 4.730128363208343e-06
Position 629: 2.9916167354514323e-06
Position 551: 2.947213203210552e-06
Position 539: 2.3828006289769683e-06
Position 840: 2.317548527774447e-06
Position 6073: 2.250568144169486e-06
Position 965: 2.1506194358407307e-06
Position 848: 1.5789475927870536e-06
Position 577: 1.4032116407051027e-06
Position 412: 1.302450127113368e-06
Position 62: 1.095106195997297e-06
Position 6212: 9.262701569984332e-07
Position 541: 6.953186142526839e-07
Position 504: 4.3503806058520375e-07
Position 6038: 1.9981156730959976e-07
Position 2658: 1.6322208520701167e-07
Position 723: 1.288883993001804e-07
Position 67: 6.6391911530901e-08
Position 713: 4.462690982892162e-08
Position 888: 3.936288137834197e-09
Position 6254: 2.7043971913322493e-10
Position 2370: 2.637252431757881e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2145: 0.9665967361752831
Position 5970: 0.9528994138969111
Position 5717: 0.9450791100386484
Position 5058: 0.601420920729702
Position 4272: 0.46065708415889006
Position 1216: 0.43288456771283174
Position 2566: 0.41148172360054686
Position 6211: 0.35016018266443794
Position 6197: 0.2731265840967599
Position 3983: 0.25911899295075347
Position 706: 0.1791880219452289
Position 1123: 0.12076268892888173
Position 4802: 0.09249510677326694
Position 1107: 0.091927216545639
Position 1200: 0.08469808347341526
Position 6393: 0.07506460034852688
Position 6307: 0.06814458951089898
Position 6762: 0.0609857208539912
Position 4699: 0.052962794065986016
Position 6964: 0.04788902974992303
Position 960: 0.03920435358202882
Position 4959: 0.03874954392383151
Position 3765: 0.0369048229834366
Position 455: 0.03578944288730938
Position 5145: 0.029770887321496107
Position 6941: 0.029201075193076992
Position 6514: 0.027595407867893926
Position 931: 0.024669742783941125
Position 2610: 0.02444235329380569
Position 6126: 0.0230409457314783
Position 5206: 0.021278788207216036
Position 4869: 0.02083135050569137
Position 2581: 0.01771574281486969
Position 6222: 0.016817602556384773
Position 4651: 0.01666102634748468
Position 5177: 0.014054131704455537
Position 1653: 0.01324042705171128
Position 2658: 0.01307101094728878
Position 1505: 0.01174461569440917
Position 6368: 0.006204957687996858
Position 4646: 0.005679144933985878
Position 2562: 0.005544813788777482
Position 5561: 0.0050857939483218
Position 300: 0.004862164730158022
Position 6324: 0.004630273117573006
Position 5517: 0.0038490515807358275
Position 2181: 0.0036950443122789217
Position 4203: 0.003590941895534474
Position 908: 0.003573131952854736
Position 6289: 0.0035105380655084772
Position 2438: 0.0034562440667547626
Position 4731: 0.002724543798538313
Position 5880: 0.002512099687054237
Position 2615: 0.002352657382818846
Position 5532: 0.0023481406526069098
Position 2809: 0.002327550063455397
Position 5929: 0.0022733439031979883
Position 6809: 0.0021807140146817183
Position 4561: 0.0018627296246283354
Position 6983: 0.0018065544245981094
Position 6892: 0.0017620877174821042
Position 5690: 0.001627314593501284
Position 6901: 0.0016083100434393011
Position 711: 0.0015380785185085887
Position 6219: 0.0013986301010946443
Position 971: 0.0011749444132179018
Position 5513: 0.0011748875425356838
Position 3718: 0.0011581942367824335
Position 937: 0.0011466091758362733
Position 984: 0.0011146164522040625
Position 5998: 0.0010987877202389238
Position 2632: 0.0010574234449815727
Position 803: 0.0010181809407219112
Position 2672: 0.000997822780188394
Position 713: 0.0009905072865883332
Position 1596: 0.0008934613926950797
Position 6559: 0.0008830042658984152
Position 545: 0.0008733973575976618
Position 800: 0.0007349796882649913
Position 719: 0.0007108363546534556
Position 1770: 0.0006817665414911533
Position 3816: 0.0006460891049918365
Position 5887: 0.0004994059152930513
Position 6278: 0.0004893212540648353
Position 6351: 0.000485065450569937
Position 6523: 0.0004678495175283727
Position 5805: 0.00046276452488018153
Position 2935: 0.00046096289671064983
Position 519: 0.00043268450126928034
Position 4990: 0.00040109451944680014
Position 6073: 0.0003997866990145921
Position 6767: 0.000391031549916639
Position 3093: 0.0003680518324869534
Position 3390: 0.0003588785070403405
Position 5870: 0.0003382478643562188
Position 619: 0.00031971988534632804
Position 933: 0.0002891496269812519
Position 5649: 0.00025494721562350527
Position 5974: 0.00025405907510769605
Position 5910: 0.00022448136393954005
Position 4966: 0.00022154278391801834
Position 828: 0.00022106292117684816
Position 3310: 0.00020471551673252773
Position 2993: 0.00020029857828795136
Position 1063: 0.00019655160882109225
Position 797: 0.0001874634054055294
Position 6535: 0.0001822372240293248
Position 1840: 0.00017448257782667488
Position 6328: 0.00016994506894005425
Position 5668: 0.00016488197359894937
Position 1604: 0.0001588109466603257
