Gene = Ice2
index = 556
Annotated 5SS: [  148  1182  2676  9461 10474 12344 12984 13561 14478 18456 19204 23885
 27836 28996 30669]
Annotated 3SS: [ 1039  2570  9210 10353 12205 12866 13400 14295 17431 19027 23754 27750
 28944 30409 34134]
SMsplice 5SS: [   77  1813  2676  9461 12344 12984 18456 19204 23885 27836 30669 34260]
SMsplice 3SS: [ 1725  2570  9358 12205 12866 18350 19027 23754 27750 30576 34134 35189]
top_k =  1000
Partition function (log Z): 6.261239876891301

Sorted 5' Splice Sites (High to Low Probability):
Position 23885: 0.9837356022251885
Position 2676: 0.9741625071861583
Position 30669: 0.970089882719919
Position 27836: 0.8998623289905168
Position 12984: 0.8989371767054639
Position 9461: 0.8558977259341973
Position 1813: 0.8511661914737333
Position 12344: 0.8341200178800389
Position 19204: 0.7798205002459254
Position 18456: 0.7555980300878397
Position 34260: 0.5083784767089107
Position 18907: 0.4544235370800165
Position 25594: 0.45413958051813225
Position 14478: 0.444061271054591
Position 17499: 0.4055722668100388
Position 10474: 0.3981982459363159
Position 77: 0.38327551734154885
Position 29094: 0.38001311950679706
Position 544: 0.3532470948595756
Position 25752: 0.32195560204240703
Position 3604: 0.2878200964522192
Position 27683: 0.2689025713232547
Position 1182: 0.20563403021748825
Position 13561: 0.2050745603507759
Position 27486: 0.19713233293419208
Position 594: 0.18382799835465966
Position 148: 0.1788824033374096
Position 32081: 0.17388592085501842
Position 2458: 0.166337405162195
Position 3600: 0.1615130893586251
Position 19235: 0.1510123210776592
Position 18852: 0.1333544987217487
Position 30382: 0.12284181690213634
Position 31642: 0.1184116131245752
Position 2256: 0.11117148523771753
Position 27854: 0.08719976703594294
Position 28996: 0.08377922513089778
Position 26937: 0.07869731971734778
Position 22603: 0.07038161024633045
Position 20514: 0.06306070101713873
Position 34921: 0.055534709830470694
Position 24313: 0.05451813615697987
Position 6778: 0.0529266900936213
Position 25414: 0.05220956044416856
Position 426: 0.05144629065847429
Position 772: 0.048785896441533555
Position 8673: 0.047911466192286534
Position 15986: 0.044173226543535025
Position 23053: 0.04186615555997977
Position 4817: 0.041083726531082825
Position 23465: 0.03814289470899001
Position 12364: 0.03576454510494269
Position 18927: 0.03535511352520136
Position 26212: 0.03511713800450933
Position 2432: 0.033847014840600397
Position 31674: 0.03149980779353728
Position 32940: 0.030675366310832432
Position 1231: 0.02694755617759962
Position 17448: 0.02578788910323941
Position 16475: 0.02439485270072485
Position 26663: 0.01966383484529169
Position 31580: 0.019363776494573156
Position 16343: 0.018516345819484595
Position 9732: 0.017203300936181106
Position 17528: 0.016465020894980267
Position 13776: 0.01632100727634211
Position 1876: 0.014769543889340146
Position 226: 0.013165564223045994
Position 29100: 0.012708809778784476
Position 25073: 0.010862714445505272
Position 27383: 0.010083828444837156
Position 1895: 0.009273689363085483
Position 35017: 0.00919944851029458
Position 22851: 0.008886724688432988
Position 12453: 0.008677087874369294
Position 14607: 0.0080848981402023
Position 14472: 0.008047087832709392
Position 1660: 0.007992291423593208
Position 23129: 0.00733801981965492
Position 27480: 0.007148971025094789
Position 11969: 0.007096511762986429
Position 2477: 0.006420229628853868
Position 2483: 0.0062124730509711444
Position 12136: 0.0061749895620000946
Position 963: 0.006008382913446012
Position 19843: 0.005971429959298983
Position 19670: 0.0055354227899345135
Position 16968: 0.005332450216906931
Position 24266: 0.005149010947577562
Position 95: 0.0048967328440857345
Position 22755: 0.004520944103139695
Position 20973: 0.004344156959020166
Position 34557: 0.004194370777427352
Position 16419: 0.004156136892110685
Position 3060: 0.0034120863067571942
Position 10648: 0.0033268621548300714
Position 1001: 0.003059562707830047
Position 27087: 0.0027498470824833367
Position 26362: 0.0025381627499026418
Position 1643: 0.0025262762631953505
Position 24532: 0.0024250376475061807
Position 285: 0.0023147932481712274
Position 27880: 0.0021255130430320535
Position 16349: 0.0020257266458546417
Position 13573: 0.002015104471285466
Position 2414: 0.001788907310459103
Position 15992: 0.0016932249001022665
Position 16851: 0.00168879810774518
Position 569: 0.0016425755564843413
Position 34447: 0.0016374606472515235
Position 184: 0.0016326087139560002
Position 25727: 0.0015951862426982963
Position 22847: 0.001575428045330966
Position 14482: 0.0014847611893972908
Position 33848: 0.0014355836526350238
Position 20720: 0.0014314279554126818
Position 12995: 0.0012932447124499517
Position 2405: 0.0012577334535006253
Position 13168: 0.0012368293656676173
Position 433: 0.001230717612071188
Position 31184: 0.0011800224261609188
Position 26641: 0.001159869479312769
Position 15087: 0.0011356952372155364
Position 600: 0.0011048349580985314
Position 2165: 0.001089529766318071
Position 34795: 0.00108102322315869
Position 28206: 0.0010646616763515869
Position 32066: 0.0009678795651392487
Position 26174: 0.0009290533320138559
Position 13071: 0.0008836320702062677
Position 13533: 0.000880924420752639
Position 1235: 0.0008198454699737856
Position 32948: 0.0007894379394048814
Position 63: 0.0007675612757696079
Position 5623: 0.0007249075879595875
Position 4711: 0.0006720591748939192
Position 360: 0.0006614459538515097
Position 26575: 0.0006517117282935092
Position 25872: 0.0006074303911897318
Position 13754: 0.000583380303250146
Position 3789: 0.0005802199448964358
Position 26150: 0.0005799684750556367
Position 1960: 0.0005605789248527777
Position 780: 0.0005076344520633429
Position 669: 0.0004737023163251712
Position 1836: 0.0004707440116602497
Position 3140: 0.00038253678142285383
Position 16454: 0.0003768217495302367
Position 81: 0.0003755540766915979
Position 1827: 0.0003576787137713562
Position 1863: 0.00034990548113725847
Position 27: 0.00034417039848047093
Position 731: 0.0003407876280323232
Position 1010: 0.00029871424880104314
Position 4569: 0.0002900364137071295
Position 1979: 0.0002713540510795519
Position 15718: 0.0002592209258204931
Position 24216: 0.00025125323310564313
Position 287: 0.00021971392160808644
Position 548: 0.00021091511683851428
Position 2017: 0.00020978582976795575
Position 812: 0.00020042921409719455
Position 24456: 0.0001947830331904392
Position 617: 0.0001867267512114433
Position 27885: 0.00018248983948305266
Position 943: 0.00015398554968666151
Position 556: 0.00015094741508336638
Position 502: 0.00013543699309909255
Position 1799: 0.00013460885820338036
Position 641: 0.00011923355304054367
Position 3227: 0.00010289602540538943
Position 3148: 0.00010123094070387507
Position 2690: 9.53525529320069e-05
Position 2645: 9.348570559766644e-05
Position 845: 9.04559234038142e-05
Position 6300: 7.468569872299505e-05
Position 3055: 7.118836940939338e-05
Position 430: 6.902218743983257e-05
Position 6393: 6.54797233710238e-05
Position 6198: 6.265320110431714e-05
Position 2148: 6.019764011225551e-05
Position 2202: 5.676082881438612e-05
Position 378: 5.50539081325648e-05
Position 1163: 5.308686296711357e-05
Position 1323: 4.96016390570101e-05
