Gene = Emsy
index = 377
Annotated 5SS: [  306  2036  8975 10331 11613 15287 19519 26649 30314 35389 37481 41304
 43796 46113 54197 56108 59747 62028 63449]
Annotated 3SS: [ 1926  8874 10255 11570 15110 19258 26371 30058 35238 37309 41166 43621
 45913 54031 55951 59594 61466 62968 65894]
SMsplice 5SS: [  306  2036  8975  9284 10331 15287 19519 26649 30314 32214 35389 37481
 41304 43796 46113 54197 56108 57133 59747 61564 63449]
SMsplice 3SS: [ 1926  8874  9194 10255 15211 19258 26371 30058 32069 35238 37309 41166
 43621 45913 54072 55951 57027 59594 61466 63345 65894]
top_k =  1000
Partition function (log Z): 8.932488579234947

Sorted 5' Splice Sites (High to Low Probability):
Position 46113: 0.9905561450201578
Position 8975: 0.9507628708992564
Position 35389: 0.9345468623128242
Position 61564: 0.9266006467285006
Position 57133: 0.9165079854502948
Position 26649: 0.909192311497425
Position 9284: 0.9070009260727762
Position 56108: 0.9004038203856598
Position 30314: 0.8983579932256767
Position 15287: 0.885008152941734
Position 306: 0.8802492988625935
Position 37481: 0.8409773915567524
Position 41304: 0.8139477192915517
Position 10331: 0.7731057435459678
Position 63449: 0.7633483412144119
Position 43796: 0.7170788402324343
Position 62028: 0.7109504238127883
Position 49876: 0.6664188374492
Position 19519: 0.6215279961787115
Position 2036: 0.6091703035104737
Position 54197: 0.5991022276233227
Position 32214: 0.5060905167605079
Position 50654: 0.42422288512411443
Position 19390: 0.3793394002047637
Position 6119: 0.3739482558626627
Position 17049: 0.3456958364484109
Position 59920: 0.3388857082262001
Position 51379: 0.3330683730682621
Position 26216: 0.3112912548991273
Position 59747: 0.2712517402666437
Position 57455: 0.27015692592079477
Position 64473: 0.2416171800144147
Position 46490: 0.21855136200011746
Position 45716: 0.20571046236076684
Position 55172: 0.20561457406611106
Position 63240: 0.19058849243929019
Position 32205: 0.18403157251099292
Position 2146: 0.16883940182396437
Position 26196: 0.16406280063025022
Position 25164: 0.15738492065106724
Position 41308: 0.15387523981104376
Position 38400: 0.14255941996471486
Position 59690: 0.1396741568015912
Position 46500: 0.1260836535983865
Position 38439: 0.12333312718097127
Position 1830: 0.11935964412302902
Position 13454: 0.10467099085663767
Position 59067: 0.10060359654208621
Position 21587: 0.09453887996307167
Position 59784: 0.08399230315642989
Position 16181: 0.083131668726611
Position 31465: 0.07584727895674148
Position 61129: 0.06806795440080972
Position 26656: 0.0677537573769933
Position 15344: 0.06528940067571093
Position 28869: 0.06224710865746183
Position 15474: 0.05135500646873878
Position 45601: 0.048797330306095794
Position 41582: 0.04733863719145991
Position 18809: 0.04591161000919364
Position 59687: 0.04547643300740001
Position 55559: 0.041996414344328825
Position 5825: 0.040273154290058004
Position 23195: 0.03690534964033822
Position 36423: 0.03622669591870027
Position 29888: 0.03359844740105444
Position 37423: 0.03237024587692308
Position 61053: 0.03202454185833738
Position 49226: 0.031805116348038016
Position 7804: 0.031043710905837116
Position 33082: 0.03032923047092443
Position 59022: 0.02919612374929083
Position 34148: 0.029179670920778812
Position 17161: 0.0286657315283711
Position 18037: 0.02818618722768916
Position 858: 0.027942535033871074
Position 57570: 0.027769183961818544
Position 196: 0.025000081995411438
Position 44617: 0.024719121559237726
Position 58744: 0.024390537528291265
Position 6101: 0.024249693876864462
Position 38415: 0.02376327291756171
Position 37485: 0.02319988924678212
Position 59693: 0.023095874446597775
Position 40365: 0.022442013585646767
Position 3170: 0.021000157395383773
Position 61207: 0.020997005181080837
Position 35618: 0.020819935203764527
Position 10154: 0.020698261593566424
Position 38572: 0.02062305200267622
Position 66377: 0.019911488030277442
Position 31720: 0.01966157727513915
Position 4691: 0.019217494067783145
Position 64482: 0.01834549308010626
Position 45689: 0.01752484751846584
Position 61202: 0.017322704197010833
Position 37420: 0.016882431485973338
Position 57028: 0.016480148236357732
Position 725: 0.015709390616408015
Position 38244: 0.015685795199688605
Position 38359: 0.015510304448087814
